gene_symbol,AnCg_DLPFC_Female_directions,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
DNAJC19P7,--,0.36653425464145994,0.9298107724933127,0.16068186389974504,-1,0.3213637277994901
DNAJC19P8,++,0.21456493599416687,0.1126963319942643,0.9478087548560518,1,0.2253926639885286
DNAJC19P9,+-,0.3383646777278442,0.42958999090230104,0.41361985108765625,-1,0.8272397021753125
DNAJC2,--,0.20585728213388396,0.8881158652203819,0.16224209343485155,-1,0.3244841868697031
DNAJC21,+-,0.8593968380967871,0.5846766930639884,0.5962253485003713,1,1.1693533861279768
DNAJC22,--,0.05461556960312868,0.8810765243862844,0.06400942440009837,-1,0.12801884880019673
DNAJC24,-+,0.1730784362227026,0.195726529762147,0.7664512569268799,1,0.391453059524294
DNAJC25,++,0.4350274802675562,0.34935344177971195,0.7594523456281708,1,0.6987068835594239
DNAJC25-GNG10,-+,0.8551333202953926,0.592621785959264,0.5867070492274619,-1,1.1734140984549237
DNAJC27,-+,0.15941093616166968,0.17560024802046795,0.7960059242014699,1,0.3512004960409359
DNAJC28,--,0.6785694380048872,0.7333699658832754,0.43758972292598897,-1,0.8751794458519779
DNAJC3,-+,0.029637984989958968,0.06981079060497089,0.3648061357867064,1,0.13962158120994178
DNAJC30,+-,0.027871283815110198,0.595454139336575,0.05794930330975786,-1,0.11589860661951572
DNAJC4,+-,0.12962270494578654,0.2175132035627308,0.3883480136845002,1,0.4350264071254616
DNAJC5,++,0.2980293085791661,0.2564287776063495,0.8098312291618917,1,0.512857555212699
DNAJC5B,+-,0.2769289390025679,0.5177964301174369,0.3455283402643785,-1,0.691056680528757
DNAJC5G,--,0.03626040162867338,0.9342364656170913,0.036406568515509226,-1,0.07281313703101845
DNAJC6,-+,0.26806683027405814,0.28496834262574233,0.7085555691054399,1,0.5699366852514847
DNAJC7,++,0.3408834826317144,0.2751350616040742,0.8120626165699694,1,0.5502701232081484
DNAJC8,++,0.49751067192609955,0.37673326583411276,0.7530189194971394,1,0.7534665316682255
DNAJC8P1,+-,0.02455652812191429,0.7094054119258291,0.04673069801014325,-1,0.0934613960202865
DNAJC9,++,0.611667424837276,0.3486708912391364,0.8083074454387096,1,0.6973417824782728
DNAL1,++,0.09751333896316945,0.060338410663940564,0.9621522829900533,1,0.12067682132788113
DNAL4,--,0.006874186804898142,0.8909885212897748,0.011042566691271566,-1,0.022085133382543132
DNALI1,-+,0.7669457269245177,0.5303405158736786,0.6445852686280916,1,1.0606810317473572
DNASE1,--,0.08914763936813097,0.9910404525543816,0.026221918787116515,-1,0.05244383757423303
DNASE1L1,+-,0.16420873978280934,0.17684293238365495,0.8031517672265316,1,0.3536858647673099
DNASE1L2,--,0.023212673792916215,0.9969251489896022,0.006307799430535061,-1,0.012615598861070122
DNASE1L3,--,0.36363050449342865,0.8403847319477873,0.2631859955806701,-1,0.5263719911613401
DNASE2,++,0.7026303158550173,0.3933340357499951,0.7758746630085063,1,0.7866680714999902
DNASE2B,-+,0.2284961368593641,0.3126029307034196,0.46933004553026725,1,0.6252058614068392
DND1,--,0.13018401468234309,0.9167855505293405,0.10545703556731521,-1,0.21091407113463043
DND1P1,+-,0.589948160664799,0.4654222848555758,0.6689466108557423,1,0.9308445697111516
DNER,-+,0.05020330093839936,0.797394024079414,0.07330086661399092,-1,0.14660173322798184
DNHD1,-+,0.5895164374115888,0.4588626042184234,0.6788929463327938,1,0.9177252084368468
DNLZ,--,0.010748597930015718,0.9541450270282635,0.011399083988706022,-1,0.022798167977412045
DNM1,+-,0.1710883175870847,0.19663386210911266,0.7583301180889127,1,0.3932677242182253
DNM1L,++,0.08515052585988736,0.04802222097057814,0.9715109274085312,1,0.09604444194115629
DNM1P17,++,0.10801045155276737,0.06061728589316939,0.9666969982894204,1,0.12123457178633879
DNM1P24,--,0.08035848934850826,0.8379703274764827,0.09729685921308119,-1,0.19459371842616238
DNM1P28,-+,0.01617490113212634,0.4354725658859255,0.04103959360889378,-1,0.08207918721778756
DNM1P30,++,0.5575156128192249,0.3860683777936245,0.7632074862563227,1,0.772136755587249
DNM1P31,-+,0.41156670123477734,0.7588165711894606,0.34005748476228,-1,0.68011496952456
DNM1P32,+-,0.05514639846638781,0.10983010626541842,0.45439690462107174,1,0.21966021253083684
DNM1P33,-+,0.2933483573097107,0.7053391255597218,0.3030051445087064,-1,0.6060102890174128
DNM1P34,++,0.20927578958665727,0.1840074161504428,0.8546155802385174,1,0.3680148323008856
DNM1P38,+-,0.16721373029153366,0.325187265181214,0.2684492156621582,-1,0.5368984313243164
DNM1P46,-+,0.9041143225150994,0.6206267772854561,0.5696722535981786,-1,1.1393445071963573
DNM1P47,--,0.02648206314597292,0.9840819110789583,0.015320710370890714,-1,0.030641420741781427
DNM1P48,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
DNM1P49,-+,0.20779585477328655,0.30613981074326,0.3785014368330275,1,0.61227962148652
DNM1P50,-+,0.4861912728672147,0.4662464374177534,0.577216134371581,1,0.9324928748355068
DNM1P51,-+,0.4801155121528614,0.6883802542668712,0.41116189636823647,-1,0.8223237927364729
DNM2,-+,0.12750423283986637,0.7778997070490195,0.1545213331845644,-1,0.3090426663691288
DNM3,-+,0.1562388952950353,0.1928495870539961,0.7267206366677382,1,0.3856991741079922
DNMBP,-+,0.32907258997011457,0.3072744564388452,0.7450518271302132,1,0.6145489128776904
DNMT1,--,0.18231792643847547,0.9138615128887098,0.13342417566386014,-1,0.2668483513277203
DNMT3A,--,0.1104464620788655,0.9826510036117457,0.04329633605414078,-1,0.08659267210828156
DNMT3B,+-,0.6851521767162567,0.5600821876433655,0.5626024314454339,1,1.120164375286731
DNMT3L,-+,0.4510203216712013,0.5463464432849884,0.45821794996562354,-1,0.9164358999312471
DNPEP,+-,0.19342217539076378,0.23624465264605876,0.6823235634699004,1,0.4724893052921175
DNPH1,+-,0.03138426110323636,0.16160772206040863,0.07837131669258203,-1,0.15674263338516406
DNTT,--,0.10338299674057273,0.9213775758647016,0.08755127897362376,-1,0.17510255794724752
DNTTIP1,+-,0.027150284412220397,0.06390902733631389,0.4024259326820264,1,0.12781805467262777
DNTTIP2,++,0.6606372287038638,0.3977075630165085,0.7698469348380188,1,0.795415126033017
DOC2A,+-,0.05834986794862416,0.45145188825428656,0.11498467787642962,-1,0.22996935575285923
DOC2B,+-,0.20661825201096268,0.8045388461415813,0.20617980281519568,-1,0.41235960563039137
DOC2GP,--,0.15755629086471273,0.9420252142826948,0.10088123457336155,-1,0.2017624691467231
DOCK1,--,0.4383045472903635,0.7781307600838071,0.33773043159621974,-1,0.6754608631924395
DOCK10,--,0.0011969377038520182,0.876643548691299,0.002499066417003066,-1,0.004998132834006132
DOCK11,-+,0.0309342873175589,0.734400461867308,0.05470736701426397,-1,0.10941473402852794
DOCK11P1,-+,0.01993655415925989,0.04758637945948838,0.48122209942039834,1,0.09517275891897677
DOCK2,-+,0.12484761578979406,0.8163222686730423,0.14170526970838723,-1,0.28341053941677447
DOCK3,++,0.29510990093568557,0.26416090192767544,0.7933263756712583,1,0.5283218038553509
DOCK4,-+,0.18374082376679066,0.2799728124815621,0.3859337089841609,1,0.5599456249631242
DOCK5,-+,0.014642787728198957,0.7044411436825759,0.030586921432899726,-1,0.06117384286579945
DOCK6,+-,0.635114231647876,0.5122915382058019,0.6173655834079147,1,1.0245830764116037
DOCK7,++,0.27394203895295494,0.1222405528007743,0.9485503619700834,1,0.2444811056015486
DOCK8,--,0.05632815591735696,0.9553786432395347,0.04369902652253368,-1,0.08739805304506736
DOCK9,-+,0.3782862134683583,0.43917918888216884,0.4483195261316175,1,0.8783583777643377
DOHH,--,0.063072963984175,0.9753561240842361,0.03633567258045467,-1,0.07267134516090934
DOK1,+-,0.2602543230058134,0.7369911985177113,0.269037379397226,-1,0.538074758794452
DOK2,--,0.07794952820638255,0.9770249777504632,0.040719313824309114,-1,0.08143862764861823
DOK3,--,0.4498159796590104,0.8326784767215492,0.29571327136554154,-1,0.5914265427310831
DOK4,--,0.019851541141202775,0.8474304722190541,0.03096455300060914,-1,0.06192910600121828
DOK5,--,0.9134815065418509,0.6362752656107978,0.5552769379759098,-1,1.1105538759518196
DOK6,++,0.26579055590563777,0.19930106365742956,0.8739236072216398,1,0.3986021273148591
DOK7,--,0.0326391330317719,0.8577230750839262,0.04542095244933158,-1,0.09084190489866316
DOLK,++,0.07577290136297764,0.08208407814339867,0.8825299444399655,1,0.16416815628679735
DOLPP1,++,0.31241419019082206,0.18102367573416375,0.9099454893006438,1,0.3620473514683275
DONSON,++,0.156193364209945,0.112853282624906,0.925925689132344,1,0.225706565249812
DOPEY1,++,0.13668760172857636,0.11791324006480619,0.9004046959798201,1,0.23582648012961238
DOPEY2,-+,0.6324177754680208,0.47577477825304476,0.6737747311081752,1,0.9515495565060895
DOT1L,--,0.33734234825904175,0.918790210354048,0.17465634753401132,-1,0.34931269506802265
DPAGT1,++,0.2707080385875632,0.09414795568594936,0.9638702476371118,1,0.18829591137189872
DPCD,+-,0.2869901591589103,0.4586767843504118,0.36628654369292707,-1,0.7325730873858541
DPCR1,+-,0.2416714079333521,0.24298621565120448,0.7714270372696359,1,0.48597243130240897
DPEP1,++,0.1464596846312632,0.03994979187389189,0.9869241274456317,1,0.07989958374778378
DPEP2,--,0.009115352381974787,0.9995280885804332,0.0011949720231264813,-1,0.0023899440462529626
DPEP3,++,0.3686960991899192,0.2659934994951809,0.8391069077451732,1,0.5319869989903618
DPF1,+-,0.02002412541690611,0.5442057676175438,0.04588181609845991,-1,0.09176363219691983
DPF2,-+,0.28756578431676133,0.34308780619806384,0.5638062643613916,1,0.6861756123961277
DPF3,--,0.16479795890638507,0.9436208685074648,0.10218540780033013,-1,0.20437081560066025
DPH1,+-,0.405203933968131,0.44878973252083837,0.4837245493085862,1,0.8975794650416767
DPH2,++,0.09211602654357169,0.023337391132265753,0.9926568617561919,1,0.046674782264531506
DPH3,-+,0.5086224376618265,0.5803537281809964,0.4764779915869641,-1,0.9529559831739282
DPH3P1,++,0.006363081463984416,0.0010949300068165996,0.9993054884746446,1,0.0021898600136331992
DPH3P2,+-,0.9112465124054744,0.5757728297908153,0.6145647096651642,1,1.1515456595816307
DPH5,++,0.498215871053025,0.28659194545370625,0.8495434823115309,1,0.5731838909074125
DPH6,++,0.4358528914883538,0.247904220411654,0.8739061804818726,1,0.495808440823308
DPH7,+-,0.33248578403796053,0.6245198672852584,0.35775500115024783,-1,0.7155100023004957
DPM1,--,0.8143165777278194,0.6796284844626873,0.5061617846055917,-1,1.0123235692111834
DPM2,+-,0.239013553581802,0.33915536949155745,0.3637526716603548,1,0.6783107389831149
DPM3,+-,0.062429508787066164,0.267823064570562,0.13102196590713364,-1,0.2620439318142673
DPP10,++,0.22104808893279146,0.2021484927787719,0.8328360523241158,1,0.4042969855575438
DPP3,--,0.5074158638153184,0.8019819079392837,0.3389716326002055,-1,0.677943265200411
DPP3P1,++,0.7949653492491984,0.5012135048038372,0.6828386375391823,1,1.0024270096076744
DPP3P2,++,0.17434125648735974,0.1022104355815382,0.9470300805441937,1,0.2044208711630764
DPP4,-+,0.011696139771993293,0.5235577219801514,0.02970764578361882,-1,0.05941529156723764
DPP6,++,0.1272758512201534,0.0662605673335007,0.967418511459357,1,0.1325211346670014
DPP7,+-,0.06859330932018522,0.3453927500988399,0.136975199056894,-1,0.273950398113788
DPP8,++,0.06620251685414237,0.023681053355380545,0.9901035725834643,1,0.04736210671076109
DPP9,--,0.4105749302498697,0.9124410753585592,0.19141596750221804,-1,0.3828319350044361
DPPA2,-+,0.31882203343313886,0.5499576304102323,0.3703519601430797,-1,0.7407039202861594
DPPA2P1,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
DPPA2P2,++,0.47846729563528234,0.3581695052502678,0.7694270051932739,1,0.7163390105005356
DPPA2P3,+-,0.31226038095654024,0.7226630317424596,0.3077905659883261,-1,0.6155811319766522
DPPA2P4,-+,0.005456635382159024,0.01316674085899352,0.70664064340074,1,0.02633348171798704
DPPA3,++,0.04100803537343424,0.040281437884371975,0.9338300198428521,1,0.08056287576874395
DPPA3P1,-+,0.24592714467025603,0.4036141142133199,0.33974374018157294,-1,0.6794874803631459
DPPA3P2,+-,0.4113830189841962,0.4528792158534422,0.4837500497743755,1,0.9057584317068844
DPPA3P3,++,0.4177578090208313,0.31901865786251926,0.7934703212238601,1,0.6380373157250385
DPPA4,--,0.1541184643908077,0.9277946092142249,0.1105681740793543,-1,0.2211363481587086
DPPA5,-+,0.8178287599849502,0.6414123995392037,0.5416031120667097,-1,1.0832062241334195
DPPA5P1,++,0.20449827232585174,0.08136430413081566,0.9682866972373633,1,0.16272860826163132
DPPA5P2,-+,0.15794265613191585,0.7892482435881237,0.17663584868900348,-1,0.35327169737800695
DPPA5P4,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
DPRX,+-,0.1523374811707405,0.18675727984555138,0.7372559152077288,1,0.37351455969110275
DPRXP1,++,0.4880928734505056,0.3554275833185267,0.776910786427528,1,0.7108551666370534
DPRXP2,+-,0.14810361839517255,0.18638126148951,0.7235436675627758,1,0.37276252297902
DPRXP3,--,0.11588259694247714,0.9733052255079335,0.05646225736910096,-1,0.11292451473820192
DPRXP4,--,0.11736986342581963,0.9563815906794209,0.07301094406681054,-1,0.14602188813362108
DPRXP5,--,0.16219708396654064,0.9617857961211926,0.0825317104462567,-1,0.1650634208925134
DPRXP6,++,0.09429816728914557,0.01808024099681422,0.9948551527158623,1,0.03616048199362844
DPRXP7,-+,0.01921699533534393,0.031627175406276666,0.8266513639214823,1,0.06325435081255333
DPT,++,0.2604751012411484,0.15296003869364985,0.923270573036726,1,0.3059200773872997
DPY19L1,++,0.20070726985618598,0.10144822086677138,0.9541763598808843,1,0.20289644173354277
DPY19L1P1,+-,0.7412745264501663,0.5189332508526989,0.6525094873791804,1,1.0378665017053978
DPY19L1P2,-+,0.45517472559692773,0.7497192977034748,0.36372497906387213,-1,0.7274499581277443
DPY19L2,++,0.5241634370576742,0.28237770305445864,0.8549584635758185,1,0.5647554061089173
DPY19L2P1,-+,0.8810171096345856,0.5836467979419465,0.6016095957691231,1,1.167293595883893
DPY19L2P2,-+,0.13644161650107056,0.6807735530339496,0.18466625277112225,-1,0.3693325055422445
DPY19L2P3,--,0.07835818176485387,0.921359950542976,0.07146875710521997,-1,0.14293751421043993
DPY19L2P4,++,0.4398780382158563,0.2447919202520756,0.8768660721446124,1,0.4895838405041512
DPY19L2P5,--,0.0511199751288996,0.9841662312889707,0.025292329401484497,-1,0.050584658802968994
DPY19L3,++,0.022220909021030934,0.008587527463317415,0.9938384756521708,1,0.01717505492663483
DPY19L4,-+,0.03391531921303818,0.07203504148915812,0.5134940098182211,1,0.14407008297831625
DPY30,--,0.1405998880124048,0.8312143038056385,0.14936131491322777,-1,0.29872262982645553
DPYD,--,0.021305504185481394,0.9766615158649626,0.015209735051152288,-1,0.030419470102304575
DPYS,--,0.3741760656276895,0.8929404675132229,0.21411923407560102,-1,0.42823846815120203
DPYSL2,-+,0.17461152803540195,0.264221814615646,0.43250829713342887,1,0.528443629231292
DPYSL3,++,0.052659418618204175,0.026648970664269824,0.9831184396589272,1,0.05329794132853965
DPYSL4,+-,0.31658656630106224,0.39173857107983356,0.45232046563731815,1,0.7834771421596671
DPYSL5,--,0.0012202799980231822,0.9436130087604165,0.0018421538525542475,-1,0.003684307705108495
DQX1,--,0.08153718428681805,0.9684650304373597,0.04894976070141272,-1,0.09789952140282544
DR1,-+,0.529172242123215,0.5050552206867113,0.5347941900636372,1,1.0101104413734225
DRAM1,++,0.711051774793346,0.4334619927267323,0.7414545239109709,1,0.8669239854534646
DRAM2,++,0.16911623799871064,0.13645470218351163,0.8995879896142387,1,0.27290940436702327
DRAP1,--,0.007724969357387073,0.9471129356048233,0.009106822086154667,-1,0.018213644172309335
DRAXIN,--,0.1526737115750417,0.9739382447868699,0.06430801989923086,-1,0.12861603979846173
DRAXINP1,++,0.6827792979446973,0.4449863961935621,0.7262918303129504,1,0.8899727923871242
DRC1,++,0.6073727253550072,0.35159165347625915,0.8055928097538293,1,0.7031833069525183
DRC3,--,0.22932331822635654,0.8770282627009649,0.18085725094825608,-1,0.36171450189651216
DRC7,--,0.3141797416484167,0.9413007226046048,0.13805317234743514,-1,0.2761063446948703
DRD1,++,0.5481450813927411,0.3763972412890112,0.7716330570742953,1,0.7527944825780224
DRD2,+-,0.1090028600189128,0.7030633451521335,0.15267357292809042,-1,0.30534714585618083
DRD3,-+,0.2381159916009678,0.25242491236059933,0.7411536997257305,1,0.5048498247211987
DRD4,+-,0.09095327532868688,0.6094494767300749,0.14597106098860457,-1,0.29194212197720915
DRD5,--,0.01610834446356595,0.9372185792567602,0.018291518656552052,-1,0.036583037313104104
DRD5P1,+-,0.03384176478930782,0.8006418908914219,0.05308296867157972,-1,0.10616593734315943
DRD5P2,+-,0.23184308260418388,0.6110693179785613,0.2864571054318937,-1,0.5729142108637874
DRG1,++,0.12865959464292526,0.08065718997303511,0.9525605921782355,1,0.16131437994607023
DRG2,+-,0.312613886548759,0.32368460040102376,0.6837536453093728,1,0.6473692008020475
DRGX,--,0.41557688654181646,0.9140606246491509,0.18896959943907496,-1,0.3779391988781499
DRICH1,--,0.04085038510516753,0.9513143820825922,0.03532165550574093,-1,0.07064331101148186
DROSHA,++,0.7033294790989193,0.4279936577224937,0.7458804262122939,1,0.8559873154449874
DRP2,++,0.3423933041821829,0.20440972182224457,0.895522862178133,1,0.40881944364448913
DSC1,++,0.2693707524916908,0.2445129516816404,0.803981880233102,1,0.4890259033632808
DSC2,++,0.06738551374107972,0.031895973341895444,0.9828714080410953,1,0.06379194668379089
DSC3,+-,0.14075475079807284,0.5438478135405381,0.21214164462567697,-1,0.42428328925135395
DSCAM,++,0.8460359587461919,0.523163373271026,0.6649157610375366,1,1.046326746542052
DSCAML1,--,0.07371160324911334,0.8537193330664442,0.08757716019684962,-1,0.17515432039369924
DSCC1,--,0.8028548260284724,0.665828119750406,0.5180732127610138,-1,1.0361464255220276
DSCR3,-+,0.17072206202894463,0.2624816734236282,0.4131079141356294,1,0.5249633468472564
DSCR4,++,0.1526584677690415,0.10777047056391444,0.9307449002315802,1,0.21554094112782887
DSCR8,+-,0.04705923365445011,0.317033676299366,0.10311778259923692,-1,0.20623556519847383
DSE,-+,0.04791969184311758,0.07350756550082432,0.7739050989318605,1,0.14701513100164865
DSEL,-+,0.0249803703747062,0.8067230253938229,0.04093515984861328,-1,0.08187031969722657
DSG1,++,0.009050394645106858,0.0030087092569081276,0.9968728700585269,1,0.006017418513816255
DSG2,+-,0.24214775388313006,0.45163968302264146,0.32830148365755385,-1,0.6566029673151077
DSG3,+-,0.460139468695006,0.4592492513550544,0.5582358717180227,1,0.9184985027101088
DSG4,-+,0.12112354167894483,0.31393879330084223,0.21326009729676812,-1,0.42652019459353624
DSN1,+-,0.5249592730293698,0.46111746786617863,0.6309750819707376,1,0.9222349357323573
DSP,--,2.4807645554551875e-4,0.9993500833646274,5.904139582279696e-5,-1,1.1808279164559393e-4
DSPP,-+,0.3767974765613007,0.34536707272601325,0.7196779863844558,1,0.6907341454520265
