gene_symbol,AnCg_nAcc_DLPFC_Male_directions,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
ZBED2,---,0.35937934572397634,0.9171511571572288,0.229951532755563,-1,0.459903065511126,0.21228540466548793,0.2023728040155145,0.404745608031029
ZBED3,-+-,0.2313457502859501,0.8641839651281731,0.17403615230276293,-1,0.34807230460552585,0.15205612273997604,0.1448208989276751,0.2896417978553502
ZBED4,--+,0.08327333742602512,0.7394454824553731,0.09557095048855105,-1,0.1911419009771021,0.07471624935835282,0.06998631074606435,0.1399726214921287
ZBED5,--+,0.46049534928977165,0.801843101767194,0.3959899835048529,-1,0.7919799670097059,0.3700450578908344,0.35974218571754507,0.7194843714350901
ZBED6,---,0.05776639503403875,0.9497866660401346,0.07160376834100256,-1,0.14320753668200512,0.054183539611019224,0.0471708875199635,0.094341775039927
ZBED6CL,+--,0.05351445943677166,0.8865174724577676,0.09411570308262247,-1,0.18823140616524495,0.07340443734671762,0.06844626967830253,0.13689253935660506
ZBED8,--+,0.01542095892754794,0.7467935312580136,0.014011273844214469,-1,0.028022547688428937,0.010893743227057549,0.006331279945242984,0.012662559890485968
ZBED9,+-+,0.021122187512546593,0.6873440856849617,0.08589669328502655,-1,0.1717933865700531,0.06690241259339531,0.06051791010723249,0.12103582021446498
ZBP1,+++,0.12223609836230384,0.1713725811613887,0.8880349055735006,1,0.3427451623227774,0.148414328085786,0.14207494439057777,0.28414988878115555
ZBTB1,--+,0.18307183212021047,0.8709984016902165,0.21042375054013168,-1,0.42084750108026336,0.19220897735698397,0.18394934976043806,0.3678986995208761
ZBTB10,--+,0.09262690583179152,0.7802629918992147,0.17494786813251886,-1,0.3498957362650377,0.15325386414190384,0.14550536162445812,0.29101072324891625
ZBTB11,+-+,0.029698306346968198,0.4131394322806097,0.14278597288352946,-1,0.2855719457670589,0.11920378714424229,0.11464750171115674,0.2292950034223135
ZBTB12,---,0.3153024260381968,0.9244039073715989,0.1845564093539837,-1,0.3691128187079674,0.16329207779615582,0.15719826602783482,0.31439653205566964
ZBTB14,---,0.32341130986381306,0.8952385913971295,0.25772593347434114,-1,0.5154518669486823,0.24114526892146237,0.22815423226100845,0.4563084645220169
ZBTB16,++-,0.15467357826303416,0.1666097105571039,0.8311034421266746,1,0.3332194211142078,0.14430755190508784,0.13756915530713512,0.27513831061427024
ZBTB17,-+-,0.25118209788557144,0.6323128755810241,0.375089454059162,-1,0.750178908118324,0.3531055723492842,0.34143280857859915,0.6828656171571983
ZBTB18,+-+,0.17837484883835633,0.2945978355621344,0.6851769054242861,1,0.5891956711242688,0.2768081222906685,0.2645297439114812,0.5290594878229624
ZBTB2,+--,0.01944626902845759,0.6519216609448184,0.08065506399061774,-1,0.16131012798123548,0.06313808247305082,0.05527036276522929,0.11054072553045859
ZBTB20,---,0.06732063053438715,0.9511423441865603,0.07017727897238452,-1,0.14035455794476903,0.052985798209091425,0.04534565366187543,0.09069130732375086
ZBTB21,+-+,0.02715672854986423,0.45243315101491127,0.13809572581756735,-1,0.2761914516351347,0.11549649232875149,0.11014145562400182,0.22028291124800364
ZBTB22,+--,0.43890868447449993,0.60245151755941,0.5129336133585576,-1,1.0258672267171152,0.4603889807791023,0.44495779146703174,0.8899155829340635
ZBTB24,+-+,0.06746588766227352,0.45016645786317966,0.23982137506304124,-1,0.4796427501260825,0.22346432441681402,0.2121263974446726,0.4242527948893452
ZBTB25,-+-,0.044998660411056025,0.934023423099005,0.05260284895565036,-1,0.10520569791130072,0.037928477727713454,0.03131416837782341,0.06262833675564682
ZBTB26,--+,0.0390073285028369,0.7240475388038228,0.10601536141460456,-1,0.21203072282920912,0.08486853362231221,0.0794547113848962,0.1589094227697924
ZBTB3,-+-,0.15471890933927052,0.7733546951373482,0.20737162355437833,-1,0.41474324710875665,0.18924314150459134,0.18081222906684918,0.36162445813369837
ZBTB32,+++,0.07754541318643651,0.04459101889312361,0.9785558350078133,1,0.08918203778624723,0.03228382386493269,0.02526664005019107,0.05053328010038214
ZBTB34,+-+,0.03416584774752465,0.4506428345728599,0.15989055004272928,-1,0.31978110008545857,0.1375121200022814,0.1309034907597536,0.2618069815195072
ZBTB37,---,0.0977022167872965,0.9682677533793664,0.06458093141639226,-1,0.12916186283278452,0.04785262077225803,0.04072553045859001,0.08145106091718002
ZBTB38,+-+,0.19790430711422127,0.48243992330434166,0.43266584113109213,-1,0.8653316822621843,0.40227000513317746,0.3899155829340634,0.7798311658681268
ZBTB39,+--,0.19413280923541723,0.6785803765413598,0.33717641574500506,-1,0.6743528314900101,0.3197969543147208,0.30572667122975133,0.6114533424595027
ZBTB4,+--,0.5674713482931721,0.751313059508237,0.4694956084750738,-1,0.9389912169501476,0.4318142930473963,0.4182067077344285,0.836413415468857
ZBTB40,--+,0.19535200078763199,0.8185038495473422,0.2270484566880321,-1,0.4540969133760642,0.2092625335082416,0.19969199178644764,0.3993839835728953
ZBTB41,+-+,0.06274325317549576,0.4997796231041145,0.21078583058449987,-1,0.42157166116899975,0.19243711857639878,0.18423454255076432,0.36846908510152865
ZBTB42,++-,0.2597667720353103,0.364795019605396,0.6544502762840293,1,0.729590039210792,0.34394250513347024,0.3318884389437062,0.6637768778874124
ZBTB43,-++,0.5355678953008003,0.4235387853769294,0.8000163895191404,1,0.8470775707538588,0.3946497832534793,0.38316317800718647,0.7663263560143729
ZBTB44,+-+,0.0382854989902822,0.15253265770690425,0.2570973338146009,1,0.3050653154138085,0.12924937257586128,0.12422289397136828,0.24844578794273656
ZBTB45,++-,0.59910334610792,0.4509685698569332,0.7744504116509934,1,0.9019371397138664,0.41786447638603696,0.4055210175098386,0.8110420350196772
ZBTB46,---,0.5453981164850638,0.8931474031497331,0.3230308480808905,-1,0.646061696161781,0.30656476358866136,0.2926078028747433,0.5852156057494866
ZBTB47,++-,0.23246849866372166,0.39509450539853547,0.48912261145179764,1,0.7901890107970709,0.36915354779831167,0.35886613813950835,0.7177322762790167
ZBTB48,---,0.2536896641916588,0.8906245196682017,0.24696311356179104,-1,0.4939262271235821,0.23030856099925853,0.21885694729637234,0.4377138945927447
ZBTB49,--+,0.6330042350453786,0.72478048935059,0.5279701135618605,-1,1.055940227123721,0.4686020646780357,0.453171343828428,0.906342687656856
ZBTB5,--+,0.10020939257049744,0.8505654885134214,0.16656600970644414,-1,0.3331320194128883,0.14424228597501854,0.13751996349532283,0.27503992699064567
ZBTB6,+-+,0.029782769775044966,0.34798891483203065,0.14786071643927082,-1,0.29572143287854163,0.12462214110534421,0.11921058635637691,0.23842117271275381
ZBTB7A,++-,0.11854213009787135,0.19939689899466356,0.833545863010306,1,0.3987937979893271,0.17938626511521788,0.17390064449894485,0.3478012889978897
ZBTB7B,-+-,0.0940697608175687,0.7108305547887601,0.18218052611834165,-1,0.3643610522366833,0.16135287743112986,0.1542322610084417,0.3084645220168834
ZBTB7C,+++,0.08496473635347679,0.06850945811410411,0.9717541538659071,1,0.13701891622820822,0.05150581793292266,0.04380311412764501,0.08760622825529002
ZBTB8A,-++,0.13240755300648824,0.19000316829204622,0.6018338570379337,1,0.38000633658409244,0.16940451745379878,0.1629498659670336,0.3258997319340672
ZBTB8B,-++,0.14031274048359374,0.2286649492175689,0.4340621876495243,1,0.4573298984351378,0.21098562628336756,0.20099241430445447,0.40198482860890894
ZBTB8OS,-++,0.22428416434456763,0.2726330413016977,0.8259672225091601,1,0.5452660826033954,0.25638831850330823,0.24325557520104946,0.4865111504020989
ZBTB9,+--,0.04048509106481126,0.20079171649899805,0.16415842716127835,-1,0.3283168543225567,0.14150459134204071,0.13501026694045173,0.27002053388090347
ZC2HC1A,+-+,0.45525445410677257,0.6855039202933638,0.5203452791638099,-1,1.0406905583276198,0.46421034620430046,0.44895049053159936,0.8979009810631987
ZC2HC1B,+++,0.3383871889444585,0.3027663829288874,0.8765238900065896,1,0.6055327658577748,0.2852498288843258,0.27365539268807393,0.5473107853761479
ZC2HC1C,+-+,0.3454822100616576,0.41844290426827213,0.5819780089277012,1,0.8368858085365443,0.39139858544376,0.3789425654480123,0.7578851308960246
ZC3H10,-+-,0.01747268512032373,0.7368628582589414,0.037027446559311485,-1,0.07405489311862297,0.026521416756972567,0.019792379648642482,0.039584759297284965
ZC3H11A,--+,0.34609078591956255,0.8498243096053134,0.27128254428944026,-1,0.5425650885788805,0.25500484800091255,0.24161533196440793,0.48323066392881586
ZC3H12A,---,0.28002474359764495,0.9501563489543572,0.16022783774586694,-1,0.32045567549173387,0.13779729652654993,0.13141683778234087,0.26283367556468173
ZC3H12C,+-+,0.00560833539605875,0.563420271488385,0.03786228865519737,-1,0.07572457731039474,0.026920663890948496,0.020419803787360257,0.040839607574720514
ZC3H12D,-+-,0.31373437652905317,0.5027752549979339,0.4972389995410563,-1,0.9944779990821127,0.4503507671248503,0.4358316221765914,0.8716632443531828
ZC3H13,-+-,0.26072940859363647,0.5449554946779583,0.3529120118525074,-1,0.7058240237050148,0.3338846746135858,0.31947296372347705,0.6389459274469541
ZC3H14,--+,0.3187585704270224,0.49884838040251883,0.5825870294904192,1,0.9976967608050377,0.4512890714122747,0.43671932926481494,0.8734386585296299
ZC3H15,++-,0.6778138573124068,0.5380069789596449,0.7136187090046273,1,1.0760139579192898,0.4736481861738535,0.45884902754805224,0.9176980550961045
ZC3H18,-+-,0.5607189760630911,0.8094631754492306,0.42605745951410867,-1,0.8521149190282173,0.3974220042206126,0.384610997033995,0.76922199406799
ZC3H3,---,0.449827337727694,0.8834407697703427,0.31500548100228964,-1,0.6300109620045793,0.2978383619460446,0.28507871321013006,0.5701574264202601
ZC3H4,+--,0.5771406056075907,0.7476485939059281,0.48636924912861906,-1,0.9727384982572381,0.44362060115211316,0.43018480492813144,0.8603696098562629
ZC3H6,-++,0.2339200376577721,0.7146566008824675,0.37058501575641517,-1,0.7411700315128303,0.3496264187532082,0.3364704540269222,0.6729409080538444
ZC3H7A,+--,0.12874147208257664,0.7342031312820303,0.24176306622536395,-1,0.4835261324507279,0.22546056008669366,0.21435090120921743,0.42870180241843486
ZC3H7B,+++,0.31840721846009745,0.215792918477608,0.9246148337806166,1,0.431585836955216,0.1973534109057723,0.18912907089488393,0.37825814178976785
ZC3H8,+++,0.1912669582494187,0.08914527830102267,0.9530027722469452,1,0.17829055660204535,0.06930184804928131,0.06348029430217304,0.1269605886043461
ZC3HAV1,-+-,0.6584129054645093,0.712006219831558,0.5542138359538523,-1,1.1084276719077046,0.48109279644099695,0.466746520647958,0.933493041295916
ZC3HAV1L,--+,0.35704838768284564,0.8555586345542404,0.2840244127002737,-1,0.5680488254005474,0.26686819141048307,0.2539926990645677,0.5079853981291353
ZC3HC1,+-+,0.0544403047754681,0.14466963914753783,0.7565131857878866,1,0.28933927829507566,0.12092174309833448,0.11629498659670336,0.2325899731934067
ZCCHC10,++-,0.3398184037090678,0.4183709621714967,0.7280591671423051,1,0.8367419243429934,0.3913415468856947,0.3788855301431586,0.7577710602863172
ZCCHC11,-++,0.1055332598664637,0.6509199612278149,0.2597323719626574,-1,0.5194647439253148,0.24342668111561055,0.23009354323522702,0.46018708647045403
ZCCHC14,+-+,0.14822976949298167,0.4153118891901815,0.3969447199949281,-1,0.7938894399898562,0.37129983459761595,0.36093999543691535,0.7218799908738307
ZCCHC17,++-,0.2680859537842559,0.5074774252780888,0.48577221214118516,-1,0.9715444242823703,0.4433924599326983,0.4296714579055442,0.8593429158110883
ZCCHC2,+-+,0.04356678614793623,0.5292358258549915,0.1743691757169954,-1,0.3487383514339908,0.15268351109336678,0.1450490531599361,0.2900981063198722
ZCCHC24,-+-,0.13608856858065374,0.6734283077203456,0.19337597660591713,-1,0.38675195321183425,0.1733302914504078,0.16666666666666666,0.3333333333333333
ZCCHC3,+--,0.08226911948170151,0.807292809003794,0.04729115056523349,-1,0.09458230113046698,0.03416414760736896,0.027321469313255763,0.054642938626511525
ZCCHC4,-++,0.11364130403742667,0.3674754099668394,0.34562853655211306,-1,0.6912570731042261,0.32715450864084866,0.3138261464750171,0.6276522929500342
ZCCHC6,---,0.4091827933037242,0.9481556989375304,0.19285351274119394,-1,0.3857070254823879,0.17253179718245595,0.16638147387634042,0.33276294775268084
ZCCHC7,---,0.5419297032852708,0.7874408491933768,0.4652580468385887,-1,0.9305160936771774,0.4286773512804426,0.41581108829568786,0.8316221765913757
ZCCHC8,-+-,0.38871024905269824,0.7333140627147579,0.4413483532521677,-1,0.8826967065043354,0.40905720641076826,0.3968742870180242,0.7937485740360484
ZCCHC9,-+-,0.27441663547391343,0.6953903181232008,0.3410474051208576,-1,0.6820948102417153,0.32259168425255236,0.30960529317818847,0.6192105863563769
ZCRB1,++-,0.15086968933939948,0.2713305032326003,0.6457773902809197,1,0.5426610064652005,0.2550764316678074,0.24177265727485314,0.4835453145497063
ZCWPW1,-+-,0.09575773696796576,0.3500086318825408,0.21773937023586717,-1,0.43547874047173435,0.19933839046369703,0.19073693817020307,0.38147387634040614
ZCWPW2,-+-,0.18023878234811733,0.8082597443205898,0.16346509785740407,-1,0.32693019571480814,0.1409912735983574,0.13466803559206023,0.26933607118412045
ZDBF2,--+,0.0685766338233984,0.7005091189118879,0.1353377595730069,-1,0.2706755191460138,0.11218844464723664,0.10706137348847822,0.21412274697695644
ZDHHC1,++-,0.371700652119455,0.4120106824612902,0.6962279273320697,1,0.8240213649225804,0.385523613963039,0.37415159984030116,0.7483031996806023
ZDHHC11,---,0.5435124315785809,0.8336617060941469,0.4063136910291613,-1,0.8126273820583226,0.37962698910625675,0.3690394706821812,0.7380789413643624
ZDHHC11B,---,0.35266221868789493,0.9062061542344847,0.22252441102009665,-1,0.4450488220401933,0.20464267381509155,0.19558521560574949,0.39117043121149897
ZDHHC12,++-,0.04734620902726003,0.1296202365734341,0.772521568266189,1,0.2592404731468682,0.1067191421400867,0.1013517367250328,0.2027034734500656
ZDHHC13,+-+,0.08240028197350575,0.27866777970999973,0.31106894701477694,1,0.5573355594199995,0.2622632899840292,0.24850282324759027,0.49700564649518053
ZDHHC14,++-,0.8364790885539891,0.6374354326268403,0.6592576346754224,1,1.2748708652536807,0.5073579739904175,0.4911880454001027,0.9823760908002054
ZDHHC16,+--,0.016721852949423275,0.07871866215874952,0.656268416257754,1,0.15743732431749904,0.06143052703627652,0.05378429247704329,0.10756858495408658
ZDHHC17,+-+,0.037642201854181594,0.6053919405207289,0.13482494459634925,-1,0.2696498891926985,0.11184623281811441,0.10620579511749943,0.21241159023499886
ZDHHC18,+--,0.3386350388751178,0.518392665925735,0.5705538396403187,1,1.03678533185147,0.4631530914898471,0.4481834255404095,0.896366851080819
ZDHHC19,-+-,0.22283325297970555,0.5631524160782694,0.18537593672233973,-1,0.37075187344467947,0.16386243084469287,0.15828199863107462,0.31656399726214923
ZDHHC2,+-+,0.32479033816055036,0.6106184271700925,0.4920401293415782,-1,0.9840802586831564,0.447327895967604,0.43309377138945926,0.8661875427789185
ZDHHC20,---,0.11603002354320341,0.9939627052355371,0.03486199394480154,-1,0.06972398788960309,0.024468145782239208,0.018480492813141684,0.03696098562628337
ZDHHC21,+-+,0.09368914071519854,0.20559726263103661,0.3478938908489545,1,0.41119452526207323,0.18691535477983118,0.17903382193577824,0.3580676438715565
ZDHHC22,+++,0.203175217597206,0.18056594608328372,0.9149156888720904,1,0.36113189216656744,0.1594798083504449,0.15171391091085382,0.30342782182170763
ZDHHC23,--+,0.14165606674960132,0.5228310706163657,0.3072746059072751,-1,0.6145492118145502,0.28922603091313526,0.27794889345197354,0.5558977869039471
ZDHHC24,-+-,0.05940200065835478,0.19049878726901676,0.5996920805095287,1,0.3809975745380335,0.17014601870864704,0.16346318371071694,0.3269263674214339
ZDHHC3,+--,0.12336603656596493,0.3462602505152382,0.44861799103846534,1,0.6925205010304764,0.3276294775268081,0.3144356356584726,0.6288712713169452
ZDHHC4,+++,0.19034981609530166,0.11334191703450187,0.9437580690526275,1,0.22668383406900375,0.09109057723020762,0.08572406319511777,0.17144812639023554
ZDHHC5,+--,0.10435564436740655,0.6502180265266432,0.15590801588159672,-1,0.31181603176319345,0.1336337192722295,0.12776637006616473,0.25553274013232946
ZDHHC6,+--,0.01817729354279119,0.09322864693473581,0.38262242283392967,1,0.18645729386947163,0.0727812000912617,0.06775794216620087,0.13551588433240175
ZDHHC7,+-+,0.20777763063141494,0.7042721931746928,0.34778467799225726,-1,0.6955693559845145,0.32937888553014316,0.31553730321697465,0.6310746064339493
ZDHHC8,++-,0.4271828985336489,0.5794722240695848,0.5687945091967701,-1,1.1375890183935402,0.4877659271088804,0.4731918777093315,0.946383755418663
ZEB1,---,0.7099207040325365,0.8209857913229273,0.45018862978692264,-1,0.9003772595738453,0.417213255004848,0.4048596851471595,0.809719370294319
ZEB2,-+-,0.30459366472072785,0.7733414601705472,0.28205091231966123,-1,0.5641018246393225,0.26510009696001824,0.25193931097421857,0.5038786219484371
ZER1,+--,0.28216671910628194,0.46137222982069714,0.5840747654938755,1,0.9227444596413943,0.42619210586356376,0.41299264244567385,0.8259852848913477
ZFAND1,+-+,0.1755111998246178,0.5285621352527343,0.37384707466556266,-1,0.7476941493311253,0.35225004277647864,0.33960757472051106,0.6792151494410221
ZFAND2A,---,0.11544655627740054,0.9747156615655903,0.07106580573437084,-1,0.14213161146874168,0.05378429247704329,0.04625827059091946,0.09251654118183893
ZFAND2B,++-,0.11209048486763118,0.11973694982715985,0.7970633679413026,1,0.2394738996543197,0.09776408852384212,0.09262533508241602,0.18525067016483204
