gene_symbol,AnCg_nAcc_DLPFC_Female_directions,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
C10orf82,---,0.13063775235803146,0.9914324303856454,0.036372221124937675,-1,0.07274444224987535,0.9657198266027834,0.07791467031713438,0.15582934063426876
C10orf88,+++,0.02307117669372538,0.011996965059747683,0.9771530778168741,1,0.023993930119495365,0.023385808806753366,0.923967602099019,0.04677161761350673
C10orf90,--+,0.009176887788316528,0.8691206509606489,0.009042514513112838,-1,0.018085029026225677,0.8199863107460643,0.03268309377138946,0.06536618754277893
C10orf95,---,0.09091211612288146,0.9761773218454263,0.056118387530407224,-1,0.11223677506081445,0.936858316221766,0.10546429386265115,0.2109285877253023
C10orf99,--+,0.2157028300199414,0.4160773674973877,0.5092636656565818,1,0.8321547349947754,0.4703399498060689,0.4761578827287246,0.9406798996121378
C11orf1,++-,0.3541692819947995,0.4672508446931623,0.6359593720059348,1,0.9345016893863246,0.510837326032398,0.5626283367556468,1
C11orf16,---,0.0770219318939772,0.9491230653610181,0.06434478942225308,-1,0.12868957884450616,0.8989847136664385,0.115160848733744,0.230321697467488
C11orf21,+++,0.08487093573198214,0.07987285844203867,0.9605915237238041,1,0.15974571688407735,0.13404061145334245,0.8875770020533881,0.2680812229066849
C11orf24,-++,0.4596414461152526,0.4605012756911237,0.7473674715046825,1,0.9210025513822474,0.50564681724846,0.647729865389003,1
C11orf31,+--,0.0032226597428508448,0.834043989171934,0.015225621791268995,-1,0.03045124358253799,0.7894136436230892,0.044433036732831395,0.08886607346566279
C11orf40,++-,0.0984752187342023,0.2637956347419652,0.32880349835634143,1,0.5275912694839304,0.3462810860141456,0.34616700889801505,0.6923340177960301
C11orf42,-++,0.4244427754002977,0.48452292995512414,0.6864316739288737,1,0.9690458599102483,0.5233858088067533,0.5995322838238649,1
C11orf45,+++,0.17711072158367555,0.07360729083586376,0.9843082522611366,1,0.14721458167172752,0.12559890485968514,0.9431895961670089,0.2511978097193703
C11orf49,++-,0.046257459083006575,0.07735142057921117,0.876764032977345,1,0.15470284115842234,0.13084645220168833,0.7688797627195985,0.26169290440337667
C11orf52,-+-,0.43849690619191706,0.6994449841215022,0.4939362840336444,-1,0.9878725680672888,0.6859456992927219,0.4650924024640657,0.9301848049281314
C11orf53,+++,0.17957790427067233,0.13290049403995874,0.9500440196166169,1,0.2658009880799175,0.20779146703171344,0.8685261236595939,0.4155829340634269
C11orf54,---,0.047651842695883455,0.9721458942129961,0.03959973901577966,-1,0.07919947803155931,0.931667807437828,0.08270590919461555,0.1654118183892311
C11orf57,+-+,0.5193971950529588,0.43877675366724916,0.7919767911074563,1,0.8775535073344983,0.4890485968514716,0.6837782340862423,0.9780971937029432
C11orf58,-++,0.3457930458949843,0.3290476892511163,0.8405315151375381,1,0.6580953785022327,0.40417522245037646,0.729637234770705,0.8083504449007529
C11orf63,-+-,0.24915516957233522,0.40239598846763674,0.6595254763850115,1,0.8047919769352735,0.459958932238193,0.5799110198494182,0.919917864476386
C11orf65,---,0.2785695024016165,0.9802459842343818,0.09998621250197857,-1,0.19997242500395715,0.9438740588637919,0.15428929956650697,0.30857859913301394
C11orf68,++-,0.055032329254760246,0.07237330337809887,0.802018113005956,1,0.14474660675619774,0.12314624686287931,0.6923910563540954,0.24629249372575862
C11orf70,-+-,0.7095894162900909,0.6866421394310951,0.5639064333847683,-1,1.1278128667695366,0.676705452886151,0.512206251425964,1
C11orf71,-+-,0.16873165868122206,0.34240590680235844,0.6127370145939247,1,0.6848118136047169,0.4150695870408396,0.54637234770705,0.8301391740816793
C11orf74,+--,0.3881919290230218,0.5870815650893084,0.48653727103934735,-1,0.9730745420786947,0.6019279032626055,0.4600159707962583,0.9200319415925166
C11orf80,---,0.12758945798729307,0.9455991164066716,0.12336688114729,-1,0.24673376229458,0.8952772073921971,0.17664841432808578,0.35329682865617157
C11orf84,---,0.17676583548992048,0.9448340841622636,0.14657467742990427,-1,0.29314935485980853,0.8944786675792836,0.19729637234770706,0.3945927446954141
C11orf86,+--,0.14254944849491843,0.7925312895450289,0.20048664114902268,-1,0.40097328229804535,0.7550764316678075,0.2457221081451061,0.4914442162902122
C11orf87,+++,0.23022815490111062,0.21704559788386282,0.9091304432256274,1,0.43409119576772565,0.2991672370522473,0.8079511749942961,0.5983344741044946
C11orf88,++-,0.44964922963577025,0.37614713318085097,0.7003878795852561,1,0.7522942663617019,0.44170659365731235,0.6112822267853069,0.8834131873146247
C11orf91,+-+,0.20600285349208772,0.31155216008356373,0.6474787526032718,1,0.6231043201671275,0.38945927446954143,0.5703285420944558,0.7789185489390829
C11orf95,++-,0.1264502939264729,0.28757181223670375,0.49525395968273855,1,0.5751436244734075,0.36806981519507187,0.46623317362537076,0.7361396303901437
C11orf96,-+-,0.7337094918191313,0.6260427583297259,0.6582511612954267,1,1.2520855166594518,0.6307894136436231,0.5788272872461784,1
C11orf97,-+-,0.07500268168255429,0.7621951409422324,0.09509096096187891,-1,0.19018192192375782,0.7297513118868355,0.14978325347935204,0.29956650695870407
C12orf10,++-,0.06657583019410303,0.1323627279065387,0.39500231751644554,1,0.2647254558130774,0.20693588866073465,0.39453570613734884,0.4138717773214693
C12orf29,+-+,0.0473622787185985,0.11901930760016867,0.8139205182529797,1,0.23803861520033734,0.18908281998631074,0.7052247319187771,0.3781656399726215
C12orf4,--+,0.3028778276961836,0.6766864431578743,0.31706107720599874,-1,0.6341221544119975,0.6686630161989505,0.337326032397901,0.674652064795802
C12orf40,+--,0.4955726716562854,0.6916305761461747,0.48419653515391065,-1,0.9683930703078213,0.6805840748345882,0.4584759297284965,0.916951859456993
C12orf42,--+,0.21030091448248583,0.6857020743979383,0.2734521372943159,-1,0.5469042745886318,0.6756217202829112,0.30430070727812003,0.6086014145562401
C12orf43,++-,0.334339810414873,0.2539305601554142,0.7715572646510659,1,0.5078611203108284,0.3370408396075747,0.6673511293634496,0.6740816792151494
C12orf45,+--,0.43883896400603395,0.5533367943574645,0.622797587058875,1,1.106673588714929,0.5781998631074606,0.5535021674652065,1
C12orf49,+++,0.3460900214353511,0.22683162238565202,0.9294299398884104,1,0.45366324477130404,0.3093201003878622,0.8358430298882045,0.6186402007757243
C12orf50,+--,0.5026850658614818,0.7655855923761543,0.42190942861985503,-1,0.8438188572397101,0.7323750855578371,0.4137577002053388,0.8275154004106776
C12orf54,+--,0.3555275470652111,0.5138031121937431,0.5981451046792347,1,1.0276062243874862,0.54637234770705,0.5363335614875656,1
C12orf56,---,0.10157800560098088,0.9514389451688694,0.052996392953411665,-1,0.10599278590682333,0.9020077572438969,0.10078713210130048,0.20157426420260097
C12orf60,+--,0.35418450682962616,0.851963800265282,0.2787217923512657,-1,0.5574435847025314,0.804528861510381,0.3081222906684919,0.6162445813369838
C12orf65,+--,0.3386024137415886,0.7375704691082453,0.41766089053483996,-1,0.8353217810696799,0.7126397444672599,0.4102213096052932,0.8204426192105864
C12orf66,-++,0.15131676588139548,0.19263335089407005,0.5924644290443168,1,0.3852667017881401,0.2742984257357974,0.5325690166552589,0.5485968514715948
C12orf71,-+-,0.2468520785988023,0.7554760102855604,0.3024133045299177,-1,0.6048266090598354,0.7251882272416154,0.32665982203969884,0.6533196440793977
C12orf73,-++,0.42600569451808984,0.719450427608683,0.4842950628545075,-1,0.968590125709015,0.6994638375541866,0.45864704540269224,0.9172940908053845
C12orf74,-++,0.5283639893293305,0.47498419829166355,0.7715036278409839,1,0.9499683965833271,0.5164271047227926,0.667180013689254,1
C12orf75,-+-,0.011747998928797933,0.8553759884487842,0.015283396788652646,-1,0.030566793577305292,0.8080652521104267,0.04460415240702715,0.0892083048140543
C12orf76,---,0.16132236907453754,0.9708721872563759,0.0945657968020567,-1,0.1891315936041134,0.9295573807894136,0.14932694501483001,0.29865389002966003
C14orf1,+++,0.2445858263087148,0.19359844613665358,0.9247080344186696,1,0.38719689227330717,0.2756103125712982,0.8288272872461784,0.5512206251425964
C14orf105,++-,0.1478148136956651,0.59549038179047,0.3384574938711448,-1,0.6769149877422896,0.608829568788501,0.35449463837554185,0.7089892767510837
C14orf119,--+,0.42666543913714744,0.6242714408283587,0.5164307937286319,-1,1.0328615874572638,0.6297056810403833,0.48026465890942277,0.9605293178188455
C14orf132,+++,0.15630543967825253,0.07013495750163097,0.9660500932298275,1,0.14026991500326194,0.12035135751768196,0.8992128678986995,0.24070271503536392
C14orf142,---,0.2393528405210562,0.9224386770539994,0.16875546312085177,-1,0.33751092624170353,0.8701232032854209,0.21788729180926306,0.4357745836185261
C14orf159,+-+,0.4626521197197555,0.497481948909195,0.6239043099093651,1,0.99496389781839,0.533481633584303,0.5543577458361852,1
C14orf166,+++,0.46291104350954454,0.21662014339948824,0.9423631272560498,1,0.43324028679897647,0.2985968514715948,0.8569472963723477,0.5971937029431896
C14orf169,-+-,0.3288309017050629,0.7041930870901735,0.41539158171530105,-1,0.8307831634306021,0.6886265115217888,0.40851015286333564,0.8170203057266713
C14orf177,+++,0.06932261620484301,0.06593803618063525,0.9577698414158273,1,0.1318760723612705,0.11453342459502623,0.8822153775952544,0.22906684919005246
C14orf178,-+-,0.12555813601598642,0.8198618347365227,0.20782050830736842,-1,0.41564101661473685,0.7770933150809948,0.2525096965548711,0.5050193931097422
C14orf180,+--,0.1928432524422965,0.7524420964406455,0.21484399626140052,-1,0.42968799252280104,0.7231918777093315,0.25792835957107,0.51585671914214
C14orf2,+--,0.2606041669359124,0.6725781102200827,0.3988191678799222,-1,0.7976383357598444,0.6659822039698836,0.3973305954825462,0.7946611909650924
C14orf28,+++,0.2975808463244847,0.29655175643809534,0.8594155291916918,1,0.5931035128761907,0.37616929044033764,0.749543691535478,0.7523385808806753
C14orf37,+++,0.012843473518810405,0.019362760925278902,0.9451590485038024,1,0.038725521850557804,0.03661875427789185,0.8604836869723933,0.0732375085557837
C14orf39,+++,0.05894346008304031,0.0064194387039786666,0.999317382635425,1,0.012838877407957333,0.01351813826146475,0.9961784166096281,0.0270362765229295
C14orf79,++-,0.03493340500557292,0.6472535352396103,0.1309863180289456,-1,0.2619726360578912,0.6477869039470682,0.18263746292493727,0.36527492584987453
C14orf93,-++,0.4671703347635807,0.41909606066116745,0.7571953236076086,1,0.8381921213223349,0.47245037645448323,0.6569701117955739,0.9449007529089665
C15orf38-AP3S2,+++,0.07202212459127594,0.09597317699790123,0.9328594036302171,1,0.19194635399580245,0.15714122746976955,0.8422313483915127,0.3142824549395391
C15orf39,+++,0.051939106413905194,0.017352265718533846,0.9933986308896232,1,0.03470453143706769,0.03331051791010723,0.9717659137577002,0.06662103582021446
C15orf40,---,0.09279496448918244,0.9780625578575431,0.05511285323479231,-1,0.11022570646958461,0.9403947068218116,0.10392425279488934,0.2078485055897787
C15orf41,+++,0.05123529795731656,0.026664574153319583,0.9866453901625203,1,0.053329148306639165,0.049851699749030344,0.9496349532283824,0.09970339949806069
C15orf48,-+-,0.12225463559013838,0.30073782275794286,0.48411368777444475,1,0.6014756455158857,0.3802760666210358,0.4583048140543007,0.7605521332420716
C15orf52,+--,0.19439516687994016,0.8739901856936275,0.14390990898632539,-1,0.28781981797265077,0.8250627424138718,0.19478667579283596,0.3895733515856719
C15orf53,---,0.6863495914076527,0.77003950974709,0.5116607345054025,-1,1.023321469010805,0.7367100159707962,0.4776408852384212,0.9552817704768424
C15orf57,+++,0.20711131304508293,0.10754368107032615,0.9728958870565662,1,0.2150873621406523,0.17362537075062742,0.9140999315537304,0.34725074150125484
C15orf59,+--,0.08012397801932748,0.813747477695449,0.15686403845083918,-1,0.31372807690167837,0.7720739219712526,0.2066506958704084,0.4133013917408168
C15orf61,-+-,0.22062401801263962,0.4650657107584099,0.46001628348695056,-1,0.9200325669739011,0.5092972849646361,0.44204882500570386,0.8840976500114077
C15orf62,+-+,0.3083096859148971,0.6559046699620984,0.4557814214722682,-1,0.9115628429445364,0.6542892995665069,0.4382842801733972,0.8765685603467944
C15orf65,++-,0.06908204322198327,0.7480821416516319,0.17448054999894025,-1,0.3489610999978805,0.7202258726899384,0.2227355692448095,0.445471138489619
C16orf45,++-,0.04585959877913751,0.07339093618405584,0.8471138401915836,1,0.1467818723681117,0.12508555783709788,0.7363677846224047,0.25017111567419575
C16orf46,+-+,0.8043552838404857,0.6344756026355358,0.6548044795834785,1,1.2689512052710716,0.6375770020533881,0.5760894364590463,1
C16orf52,+++,0.03206341695718315,0.0238602293737333,0.9841291297179178,1,0.0477204587474666,0.04488934519735341,0.9426192105863563,0.08977869039470682
C16orf54,+--,0.4270589532285909,0.6196249681972659,0.4676899354981429,-1,0.9353798709962858,0.6269678302532512,0.4473534109057723,0.8947068218115446
C16orf58,+++,0.21243530947062209,0.17041070599638844,0.9394917643172509,1,0.3408214119927769,0.2507415012548483,0.8524412502851928,0.5014830025096966
C16orf59,+--,0.1226707570954718,0.37335991575541727,0.34655894729753856,-1,0.6931178945950771,0.4392539356605065,0.36025553274013233,0.7205110654802647
C16orf62,--+,0.6618260808562151,0.6466298266815177,0.600035799636426,-1,1.200071599272852,0.6473305954825462,0.5375313712069358,1
C16orf70,+++,0.023792389656514208,0.03748930699566037,0.9490487814016023,1,0.07497861399132073,0.0688455395847593,0.8668720054757015,0.1376910791695186
C16orf71,---,0.02454787551598307,0.9604279608204185,0.0284891706145887,-1,0.0569783412291774,0.9145562400182523,0.06667807437827972,0.13335614875655943
C16orf72,-++,0.1784590991322,0.5177456466537591,0.40270487432263347,-1,0.8054097486452669,0.5491101984941821,0.39932694501483,0.79865389002966
C16orf74,-+-,0.02963614148184943,0.7734513353550851,0.050519884909510655,-1,0.10103976981902131,0.7391056354095369,0.09799224275610313,0.19598448551220626
C16orf78,+-+,0.007860087493299006,0.013343085620176129,0.9341835846176627,1,0.026686171240352257,0.025553274013232947,0.8444558521560575,0.051106548026465894
C16orf82,--+,0.29774041870298373,0.8271872384526672,0.30030187666080127,-1,0.6006037533216025,0.7838809034907598,0.3250057038558065,0.650011407711613
C16orf86,++-,0.14908973721259225,0.6537427350199212,0.30685569707386673,-1,0.6137113941477335,0.6530914898471367,0.3292835957107004,0.6585671914214009
C16orf87,-+-,0.08954988962804682,0.45002746066249405,0.1523943765161185,-1,0.304788753032237,0.4981747661419119,0.20311430527036275,0.4062286105407255
C16orf89,---,0.05074096929836163,0.877751017559902,0.1013667910761696,-1,0.2027335821523392,0.8289413643623089,0.15571526351813827,0.31143052703627655
C16orf90,-+-,0.4794685866358671,0.8526329970283631,0.35112618630723064,-1,0.7022523726144613,0.8054985169974903,0.36441934747889576,0.7288386949577915
C16orf92,++-,0.3061542867608388,0.3739312756509897,0.7852167300070415,1,0.7478625513019794,0.4401095140314853,0.6783025325119781,0.8802190280629706
C16orf95,+--,0.02571330852474959,0.8272928436281571,0.0742266340299291,-1,0.1484532680598582,0.783937942048825,0.12713894592744696,0.2542778918548939
C16orf96,---,0.2533513634678647,0.9245919589044743,0.20841287600095515,-1,0.4168257520019103,0.87217659137577,0.25313712069358885,0.5062742413871777
C17orf100,-++,0.7360021900375183,0.6437679308825764,0.6369717625898822,-1,1.2739435251797644,0.6452772073921971,0.5633698380104951,1
C17orf105,+--,0.42842928666876307,0.8658344150270462,0.31132102324157895,-1,0.6226420464831579,0.8167351129363449,0.33236367784622406,0.6647273556924481
C17orf107,-+-,0.09119296967499113,0.27041392150358196,0.47066119026263264,1,0.5408278430071639,0.35306867442391054,0.4491786447638604,0.7061373488478211
C17orf47,-++,0.6091393663987505,0.5727554104877781,0.6455200683912236,1,1.1455108209755562,0.5924024640657084,0.5690166552589551,1
C17orf49,++-,0.06803471715532612,0.35285874874652084,0.2666661100157803,-1,0.5333322200315606,0.42345425507643164,0.29996577686516085,0.5999315537303217
C17orf50,++-,0.2860960947795078,0.3481683979444668,0.7944884621203379,1,0.6963367958889336,0.42014601870864704,0.6859456992927219,0.8402920374172941
C17orf51,+++,0.12767442601997167,0.04227748606053857,0.9921356864077291,1,0.08455497212107714,0.07626055213324207,0.9676591375770021,0.15252110426648413
C17orf53,+--,0.18221692421921565,0.4803811899031874,0.269749837387722,-1,0.539499674775444,0.5197353410905773,0.30184804928131415,0.6036960985626283
C17orf58,+++,0.14147665255097303,0.03417809614113801,0.9939007279303254,1,0.06835619228227602,0.06297056810403832,0.9734770704996578,0.12594113620807665
C17orf62,+++,0.18181652476310675,0.16429385886201453,0.9242552911788844,1,0.32858771772402906,0.24412502851927903,0.8280857859913301,0.48825005703855806
C17orf64,+++,0.40003598231272375,0.19766705182519984,0.9482009056612064,1,0.39533410365039967,0.28045859000684464,0.8655030800821355,0.5609171800136893
C17orf67,---,0.022027326980094707,0.9998589557660937,0.001300960739833272,-1,0.002601921479666544,0.9975473420031942,0.008327629477526808,0.016655258955053615
C17orf74,+-+,0.5865066254926738,0.5436966346503873,0.6713165865990267,1,1.0873932693007746,0.5686744239105636,0.5882956878850103,1
C17orf75,++-,0.3083019372299184,0.7307958447900449,0.4146542001269618,-1,0.8293084002539236,0.7076203513575177,0.4079968058407483,0.8159936116814966
C17orf78,---,0.2687576875980423,0.9624536042566532,0.1450484135342985,-1,0.290096827068597,0.9170659365731234,0.195927446954141,0.391854893908282
