gene_symbol,nAcc.F_nAcc.M,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
AARS,+-,0.14066966518478174,0.12161713999319541,0.8977691748413169,1,0.24323427998639083,0.1610198494182067,0.8266598220396988,0.3220396988364134
AARS2,--,0.7229346546946117,0.5157626894207739,0.6513482908146216,1,1.0315253788415477,0.5029660050193931,0.590520191649555,1
AARSD1,++,0.23686530534651143,0.6676109720881077,0.27546931963849464,-1,0.5509386392769893,0.6316449920146019,0.2861054072553046,0.5722108145106092
AASDH,-+,0.49743125833827295,0.7853451023113727,0.3512368217789968,-1,0.7024736435579936,0.7417294090805384,0.35141455624001827,0.7028291124800365
AASDHPPT,+-,0.1537191427328842,0.08718521683101295,0.9552803817005853,1,0.1743704336620259,0.12092174309833448,0.9210015970796258,0.24184348619666896
AASS,--,0.2860150886205368,0.2920140142004245,0.7213326946806504,1,0.584028028400849,0.32186858316221767,0.6510381017567876,0.6437371663244353
AATF,++,0.6069832722324706,0.6168347459855662,0.5022947902179336,-1,1.004589580435867,0.589151266255989,0.47267853068674426,0.9453570613734885
AATK,-+,0.31878284264883405,0.8975807087510645,0.19630367289695758,-1,0.39260734579391515,0.8639630390143738,0.21309605293178188,0.42619210586356376
ABAT,+-,0.16584103551647428,0.043639564047971806,0.9856400634349144,1,0.08727912809594361,0.05401551448779375,0.9820328542094456,0.1080310289755875
ABCA1,--,0.10341196071860737,0.1734999235608538,0.5013699375409632,1,0.3469998471217076,0.2157198266027835,0.47193702943189597,0.431439653205567
ABCA10,-+,0.10378282700032465,0.9103301317989838,0.09285885749373408,-1,0.18571771498746817,0.8788501026694046,0.10381017567875885,0.2076203513575177
ABCA12,--,0.36366871929244804,0.315202788846236,0.7639594207995927,1,0.630405577692472,0.3394934976043806,0.6888546657540497,0.6789869952087612
ABCA13,-+,0.5981827376666088,0.8171564003898029,0.33672638536896066,-1,0.6734527707379213,0.7735569244809491,0.3395505361624458,0.6791010723248916
ABCA3,+-,0.31691676526270646,0.2126717853015513,0.8804953146317156,1,0.4253435706031026,0.2528519279032626,0.8058977869039471,0.5057038558065252
ABCA4,-+,0.09095638831126898,0.9717554223439684,0.04997238640865399,-1,0.09994477281730799,0.9618982432124116,0.0566963267168606,0.1133926534337212
ABCA5,+-,0.01417835396282724,0.022010024120716357,0.8691853341215686,1,0.04402004824143271,0.02127538215833904,0.7914099931553731,0.04255076431667808
ABCA6,-+,0.05452796139085529,0.9542607340081957,0.04308713191979614,-1,0.08617426383959229,0.9373146246862879,0.04762719598448551,0.09525439196897102
ABCA7,-+,0.20435519312989936,0.9151353926262602,0.14184639947888447,-1,0.28369279895776894,0.8847821127081907,0.15742642026009582,0.31485284052019163
ABCA8,--,0.022594955489537907,0.6763373005508418,0.04528523086047546,-1,0.09057046172095091,0.6391170431211499,0.0500228154232261,0.1000456308464522
ABCA9,-+,0.172991950799002,0.8990265012345455,0.1388155361094508,-1,0.2776310722189016,0.865617157198266,0.15371891398585444,0.3074378279717089
ABCB1,-+,0.06884694484785535,0.9717110515195531,0.04128274425143985,-1,0.0825654885028797,0.961784166096281,0.0458590006844627,0.0917180013689254
ABCB10,--,0.21923543242065063,0.2642205444165411,0.6574935755689426,1,0.5284410888330822,0.29734200319415927,0.5957107004334931,0.5946840063883185
ABCB11,--,0.7307715820234391,0.6163469682684043,0.5424901401049922,-1,1.0849802802099844,0.5886949577914671,0.5057608943645905,1
ABCB4,-+,0.07291210764308874,0.9244943745189205,0.06655882592153231,-1,0.13311765184306462,0.8973305954825462,0.07523385808806754,0.15046771617613508
ABCB5,-+,0.19444448871771924,0.9229955715567809,0.1314145021581657,-1,0.2628290043163314,0.8955053616244582,0.14636093999543692,0.29272187999087385
ABCB6,+-,0.20838184031508256,0.17666011178929358,0.8668549981194982,1,0.35332022357858717,0.21919917864476385,0.7890714122746977,0.4383983572895277
ABCB8,--,0.5207815978911365,0.6929039156845141,0.42527636162791266,-1,0.8505527232558253,0.6540041067761807,0.4123887748117728,0.8247775496235455
ABCB9,-+,0.3370293024612795,0.8109906294948712,0.2741456144819688,-1,0.5482912289639376,0.7670545288615104,0.2849646360939995,0.569929272187999
ABCC1,+-,0.21000085564794102,0.12335611877328823,0.9373561739333949,1,0.24671223754657645,0.16284508327629477,0.8884325804243669,0.32569016655258953
ABCC10,-+,0.22712476399268267,0.9303600816791111,0.1358471920387576,-1,0.2716943840775152,0.9049167237052247,0.15058179329226556,0.30116358658453113
ABCC11,+-,0.5070418267129939,0.3565689550125311,0.7822131214665162,1,0.7131379100250622,0.3740018252338581,0.7051676933607118,0.7480036504677162
ABCC12,--,0.26042011139052484,0.7374021341575914,0.26898734678885694,-1,0.5379746935777139,0.6941592516541182,0.28080082135523615,0.5616016427104723
ABCC2,-+,0.2139744199428923,0.9366693693198955,0.1252724311413333,-1,0.2505448622826666,0.9132443531827515,0.13934519735341092,0.27869039470682183
ABCC3,-+,0.013026877333696315,0.8669185681428642,0.020625946539075762,-1,0.041251893078151525,0.8291124800365047,0.02138945927446954,0.04277891854893908
ABCC4,++,0.3533415525123334,0.3123123413833003,0.7600557900466852,1,0.6246246827666005,0.33738307095596626,0.6854323522701347,0.6747661419119325
ABCC5,+-,0.0600866209003936,0.03218467151700728,0.9794620805718373,1,0.06436934303401456,0.03553502167465206,0.9702829112480037,0.07107004334930413
ABCC6,-+,0.014496701554025467,0.9646827266827276,0.013173049253956043,-1,0.026346098507912086,0.9514601870864704,0.013461099703399497,0.026922199406798995
ABCC8,-+,0.34472780251422497,0.876481106092062,0.22492678273697192,-1,0.44985356547394384,0.8400068446269678,0.24075975359342916,0.4815195071868583
ABCC9,++,0.21182920086071474,0.7041168765325397,0.24520663059316286,-1,0.4904132611863257,0.6646703171343828,0.25912616929044036,0.5182523385808807
ABCD2,--,0.2429753710856796,0.33342555932208656,0.4257848781519593,1,0.6668511186441731,0.3546657540497376,0.41284508327629477,0.7093315080994752
ABCD3,+-,0.12469851530452575,0.09775248227548673,0.9250653261816235,1,0.19550496455097346,0.13415468856947296,0.8659593885466575,0.2683093771389459
ABCD4,-+,0.46593444097707104,0.8629510216976305,0.2658128980373244,-1,0.5316257960746488,0.8247775496235455,0.27806297056810403,0.5561259411362081
ABCE1,+-,0.01322745111084636,0.01087533627727893,0.9729964298998919,1,0.02175067255455786,0.006331279945242984,0.9558521560574949,0.012662559890485968
ABCF1,-+,0.6560133047536225,0.7712530747663882,0.3956802233093394,-1,0.7913604466186788,0.7279260780287474,0.3887748117727584,0.7775496235455168
ABCF2,+-,0.04042790438129603,0.03140971507638176,0.9622677952071848,1,0.06281943015276352,0.034679443303673285,0.9348049281314168,0.06935888660734657
ABCF3,+-,0.6795634658283816,0.45331290428529375,0.7166199451157587,1,0.9066258085705875,0.4508898015058179,0.6466461327857632,0.9017796030116358
ABCG1,--,0.23362994917456914,0.3130151747727731,0.4935029544739442,1,0.6260303495455461,0.3376682637462925,0.4661761350673055,0.675336527492585
ABCG2,-+,0.2152429125214852,0.8884370291894919,0.1664943517109285,-1,0.332988703421857,0.8536390600045631,0.1830937713894593,0.3661875427789186
ABCG4,+-,0.04121962732774935,0.033465936768864855,0.957811689213984,1,0.06693187353772971,0.038501026694045176,0.9255076431667807,0.07700205338809035
ABCG5,--,0.8181621589552146,0.5548114209323312,0.6254804589089932,1,1.1096228418646623,0.5365046771617613,0.5714693132557609,1
ABCG8,+-,0.2098664497645308,0.11687252617553856,0.9432588109576387,1,0.23374505235107712,0.1553159936116815,0.8991558293406343,0.310631987223363
ABHD1,-+,0.12156617395129138,0.9896063555356022,0.03238960362661931,-1,0.06477920725323862,0.9865389002966005,0.034451289071412275,0.06890257814282455
ABHD10,+-,0.2416905555426504,0.08934041699207397,0.9657506343536023,1,0.17868083398414794,0.12383070955966233,0.9407939767282683,0.24766141911932466
ABHD11,-+,0.12276994633686784,0.8983330227244217,0.1103806011144327,-1,0.2207612022288654,0.8648186173853525,0.12360255532740132,0.24720511065480263
ABHD12,++,0.25450173835464424,0.2526635585180213,0.7679885474254804,1,0.5053271170360426,0.28707506274241384,0.6927332877024869,0.5741501254848277
ABHD12B,-+,0.17877917766852786,0.9815420074657246,0.053605072994158676,-1,0.10721014598831735,0.9755304585900069,0.06103125712981976,0.12206251425963952
ABHD13,+-,0.05394670853346289,0.024224504132169145,0.986595754431284,1,0.04844900826433829,0.024241387177732148,0.9836299338352726,0.048482774355464296
ABHD14A,-+,0.11026566624553534,0.8869092529469436,0.10685620319159184,-1,0.21371240638318367,0.852041980378736,0.11921058635637691,0.23842117271275381
ABHD14B,++,0.09090939222545152,0.8113583190584756,0.11315671519797012,-1,0.22631343039594023,0.7675678758840977,0.1268537531371207,0.2537075062742414
ABHD15,-+,0.4098613509288914,0.8254244314402319,0.29105763866693296,-1,0.5821152773338659,0.7830823636778462,0.29950946840063886,0.5990189368012777
ABHD16A,+-,0.4597733503219651,0.23582855594534669,0.8850978790170987,1,0.47165711189069337,0.27258726899383984,0.8112594113620808,0.5451745379876797
ABHD16B,++,0.1999556086414856,0.2403791187690099,0.6873463056262535,1,0.4807582375380198,0.2765799680584075,0.6206935888660735,0.553159936116815
ABHD17A,++,0.12832644845898147,0.6942964394847773,0.1739819231874689,-1,0.3479638463749378,0.6557723020762035,0.18993839835728954,0.3798767967145791
ABHD17B,--,0.5477488174269265,0.5260214759651005,0.5177952609334789,-1,1.0355905218669579,0.5132899840292038,0.4845425507643167,0.9690851015286334
ABHD17C,+-,0.2930497282478128,0.10449557632555401,0.9589704996599449,1,0.20899115265110801,0.14168377823408623,0.9275039926990646,0.28336755646817247
ABHD18,-+,0.8566729930280091,0.6549337144687942,0.5336923062514514,-1,1.0673846125029027,0.6210928587725302,0.4978895733515857,0.9957791467031714
ABHD2,+-,0.1684718225258299,0.10038057452283336,0.946908407262446,1,0.20076114904566672,0.13729180926306184,0.905430070727812,0.2745836185261237
ABHD3,--,0.03481320411079842,0.3710581620678971,0.07928972484600269,-1,0.15857944969200538,0.38643623089208307,0.0895505361624458,0.1791010723248916
ABHD4,+-,0.32485568531170744,0.18577677927753067,0.9082639203609296,1,0.37155355855506134,0.22792607802874743,0.8411476157882729,0.45585215605749485
ABHD5,+-,0.3280566789705641,0.23982066449832679,0.8534015678209119,1,0.47964132899665357,0.2762947752680812,0.7750399269906457,0.5525895505361624
ABHD6,--,0.19099453491806517,0.7864172872496134,0.20247868150180523,-1,0.40495736300361046,0.7426990645676478,0.2190280629705681,0.4380561259411362
ABHD8,++,0.3920572623522901,0.5797570182155658,0.4112680571070305,-1,0.822536114214061,0.5567533652749258,0.4004106776180698,0.8008213552361396
ABI1,--,0.03593450548595825,0.05407068133244053,0.8163213794937716,1,0.10814136266488106,0.07203969883641341,0.7379648642482318,0.14407939767282682
ABI2,+-,0.1393861295336437,0.10442289979111631,0.926525066637907,1,0.20884579958223262,0.141626739676021,0.8684120465434634,0.283253479352042
ABI3,++,0.07106758488208767,0.42148240080068794,0.13610180424657609,-1,0.27220360849315217,0.42488021902806294,0.15086698608259183,0.30173397216518366
ABI3BP,+-,0.20529272705508217,0.08962786407197529,0.9632628913930837,1,0.17925572814395058,0.12417294090805385,0.9360597764088524,0.2483458818161077
ABL1,--,0.5033312014988796,0.45326920871380394,0.6267544413593569,1,0.9065384174276079,0.45077572438968744,0.5726671229751312,0.9015514487793749
ABL2,+-,0.14185524885928724,0.10113795712059331,0.9331325442435914,1,0.20227591424118663,0.13848961898243212,0.8793634496919918,0.27697923796486423
ABLIM1,+-,0.21976490152048092,0.15763779578460863,0.9032407482394407,1,0.31527559156921725,0.2000912616929044,0.8343029888204426,0.4001825233858088
ABLIM2,+-,0.42517331048044404,0.22171698309235316,0.892884740049914,1,0.4434339661847063,0.2600958247775496,0.8211841204654347,0.5201916495550992
ABLIM3,+-,0.3844122524657096,0.28879457146296017,0.8174290582627288,1,0.5775891429259203,0.3182751540041068,0.7389915582934063,0.63655030800821355
ABO,-+,0.1620957311444396,0.9792457138182098,0.056968590080381486,-1,0.11393718016076297,0.9721651836641569,0.0649098790782569,0.1298197581565138
ABR,+-,0.3927805870488549,0.19606878592496751,0.9085615792017117,1,0.39213757184993503,0.23682409308692676,0.8413187314624686,0.4736481861738535
ABRA,++,0.04289839960097962,0.7763638921132621,0.06702262056951595,-1,0.1340452411390319,0.7322039698836413,0.07591832078485056,0.15183664156970111
ABRACL,++,0.5707132368418859,0.6045580786303703,0.4941443553009732,-1,0.9882887106019465,0.5791695185945699,0.4669176363221538,0.9338352726443075
ABT1,++,0.5168652644872425,0.4689278845990228,0.6068322482413717,1,0.9378557691980456,0.4644079397672827,0.5567533652749258,0.9288158795345653
ABTB1,-+,0.7396308561770911,0.7518766567452997,0.4235639410267081,-1,0.8471278820534162,0.7075062742413871,0.41062057951174996,0.8212411590234999
ABTB2,--,0.3637913955651875,0.46946534295162173,0.4236827004966001,-1,0.8473654009932002,0.4649783253479352,0.41073465662788045,0.8214693132557609
ACAA1,-+,0.2493784993044914,0.9513396585495494,0.11463384783228359,-1,0.22926769566456717,0.9328656171571983,0.12810860141455624,0.2562172028291125
ACAA2,-+,0.21797716479219517,0.9071646975185649,0.15379293403873487,-1,0.30758586807746974,0.8748574036048369,0.16894820898927676,0.3378964179785535
ACACA,+-,0.1316760031981595,0.02831290578456369,0.9913837892833985,1,0.05662581156912738,0.03034451289071412,0.9916723705224731,0.06068902578142824
ACACB,-+,0.26608058023236386,0.9122669782888563,0.16617121531307338,-1,0.33234243062614677,0.8821013004791239,0.18286561715719826,0.3657312343143965
ACAD10,-+,0.12365216585632681,0.9206404074757882,0.09969124109898533,-1,0.19938248219797067,0.8919119324663473,0.11105407255304586,0.22210814510609173
ACAD11,--,0.6634173549701863,0.5985324777397045,0.5329026353788332,-1,1.0658052707576664,0.5742642026009582,0.49731918777093315,0.9946383755418663
ACAD8,+-,0.3446353515593099,0.1828016085843243,0.9136009227041129,1,0.3656032171686486,0.2246178416609628,0.8481063198722336,0.4492356833219256
ACAD9,--,0.767144082139983,0.5999621909770434,0.5628299804353436,-1,1.1256599608706872,0.575347935204198,0.5231006160164271,1
ACADL,++,0.6353805215950811,0.5761509003322832,0.5346122365059234,-1,1.0692244730118468,0.55430070727812,0.4990303445128907,0.9980606890257814
ACADM,--,0.7615679206636845,0.5236919051215093,0.651646372010366,1,1.0473838102430186,0.5113506730549852,0.5909194615560118,1
ACADS,-+,0.030945283942454688,0.9994513822042338,0.0025258153942111197,-1,0.0050516307884222395,0.9996007300935432,0.001996349532283824,0.003992699064567648
ACADSB,+-,0.0449153641457338,0.03303258625658197,0.9649427638581438,1,0.06606517251316393,0.037759525439196896,0.9390828199863107,0.07551905087839379
ACADVL,-+,0.17302136227797793,0.9634737190987814,0.08308213650476053,-1,0.16616427300952105,0.9496349532283824,0.09297284964636093,0.18594569929272187
ACAN,++,0.26196539251993545,0.3579252249637804,0.38228965510738977,1,0.7158504499275608,0.3750855578370979,0.378279717088752,0.7501711156741958
ACAP1,++,0.272565161283123,0.7777252142039022,0.25934225529902105,-1,0.5186845105980421,0.7335728952772074,0.27258726899383984,0.5451745379876797
ACAP2,--,0.3439653046222184,0.3652815058496824,0.6246637684420204,1,0.7305630116993648,0.3817590691307324,0.5707278120009126,0.7635181382614648
ACAP3,-+,0.32120379695024703,0.8890947525213766,0.20570665150584405,-1,0.4114133030116881,0.8547227926078029,0.22256445357061375,0.4451289071412275
ACAT1,--,0.6655297167449525,0.5735564190928434,0.547277612308334,-1,1.094555224616668,0.55201916495551,0.5102099018936801,1
ACAT2,++,0.899151291757274,0.6230950589161406,0.5670103393432716,-1,1.1340206786865432,0.5942276979237965,0.5264088523842118,1
ACBD3,--,0.4325454141604772,0.38166117237189173,0.7029283358766677,1,0.7633223447437835,0.3951060917180014,0.6342687656856034,0.7902121834360027
ACBD4,-+,0.3794450744912896,0.8891237843282949,0.2196940245502271,-1,0.4393880491004542,0.8547798311658681,0.23528405201916497,0.47056810403832994
ACBD5,--,0.26864862802231987,0.28607053620371303,0.7066056185345633,1,0.5721410724074261,0.3159936116814967,0.6376340406114533,0.6319872233629934
ACBD6,-+,0.6990335088625039,0.7573898246039793,0.41499965037775,-1,0.8299993007555,0.7140657084188912,0.4033766826374629,0.8067533652749258
ACBD7,--,0.44971715784429356,0.44697338100727346,0.5756854766585311,1,0.8939467620145469,0.445242984257358,0.5331964407939768,0.890485968514716
ACCS,++,0.4594077070389223,0.4030069389861185,0.6862939249504806,1,0.806013877972237,0.4111339265343372,0.6200661647273557,0.8222678530686744
ACCSL,--,0.2983335531653608,0.4497727884971977,0.3774844006718257,-1,0.7549688013436514,0.447296372347707,0.37428701802418435,0.7485740360483687
ACD,-+,0.8452422541741508,0.6757957727463673,0.5121414902043517,-1,1.0242829804087035,0.6387177732146931,0.48112023728040154,0.9622404745608031
ACE,++,0.6323528859067137,0.4513722650207742,0.7067367432866558,1,0.9027445300415484,0.44934976043805613,0.6376910791695186,0.8986995208761123
ACER1,-+,0.20077226387368996,0.9286246379324377,0.1288671142616861,-1,0.2577342285233722,0.9026922199406799,0.14379420488250058,0.28758840976500116
ACER2,--,0.5356178513545942,0.4252633259671592,0.7017847890070738,1,0.8505266519343184,0.4280743782797171,0.6335272644307552,0.8561487565594342
ACER3,--,0.8819693928298304,0.5850186943769033,0.6000857272280152,1,1.1700373887538067,0.5614875655943418,0.5519621263974447,1
ACHE,--,0.7953999949889029,0.5241392240755183,0.6579107278162789,1,1.0482784481510365,0.5117499429614419,0.5962810860141455,1
ACIN1,--,0.8577736408813024,0.5886980256881322,0.5905925892330948,1,1.1773960513762645,0.5646246862879306,0.5442619210586357,1
ACKR1,+-,0.35635498334470683,0.23310232466994138,0.8715056775146344,1,0.46620464933988276,0.27030572667122976,0.7939196897102441,0.5406114533424595
ACKR2,++,0.14311760207105353,0.5915178095631068,0.20742035961396696,-1,0.4148407192279339,0.5677047684234543,0.22410449463837553,0.44820898927675107
ACKR3,+-,0.7531825802243737,0.4764670339973797,0.7036291166273158,1,0.9529340679947594,0.4702258726899384,0.6347821127081907,0.9404517453798767
ACKR4,--,0.5432400020172821,0.44202671025260326,0.6794847190649858,1,0.8840534205052065,0.4416495550992471,0.6143623089208304,0.8832991101984942
ACLY,+-,0.19274538726479504,0.06886968733146404,0.9745394143918135,1,0.13773937466292807,0.09593885466575405,0.9596737394478667,0.1918777093315081
ACMSD,--,0.3218284256675257,0.5921879072923776,0.3606334207193391,-1,0.7212668414386783,0.5685033082363677,0.3596851471594798,0.7193702943189596
ACO1,--,0.11781638924384137,0.19917648950325353,0.426087862598759,1,0.39835297900650707,0.24001825233858087,0.4129591603924253,0.48003650467716175
ACO2,+-,0.29521012001289354,0.13026997184864772,0.9449927592654277,1,0.26053994369729544,0.1706593657312343,0.9021218343600274,0.3413187314624686
ACOD1,+-,0.655616260888092,0.4312089966185042,0.7361058196320449,1,0.8624179932370084,0.4328656171571983,0.6639288158795346,0.8657312343143966
ACOT1,++,0.34636587066335134,0.6730403790332216,0.3489365414327979,-1,0.6978730828655958,0.6360939995436915,0.3492470910335387,0.6984941820670774
ACOT11,-+,0.10235766704884779,0.9649111156493216,0.06007867852296414,-1,0.12015735704592828,0.9516313027606662,0.06856034679443304,0.13712069358886608
ACOT12,-+,0.3829748734496691,0.8457221488924589,0.2649994130935031,-1,0.5299988261870062,0.8049281314168378,0.27720739219712526,0.5544147843942505
ACOT13,+-,0.8345843478335031,0.50726352962214,0.6799656880412658,1,1.01452705924428,0.49663472507415013,0.6145334245950262,0.9932694501483003
ACOT2,++,0.3040195730192459,0.4071439137736742,0.39040792452981243,-1,0.7808158490596249,0.41404289299566505,0.38466803559206025,0.7693360711841205
ACOT4,-+,0.7058249455002281,0.7614919328494182,0.4107672566176071,-1,0.8215345132352142,0.7181724845995893,0.40001140771161303,0.8000228154232261
ACOT6,-+,0.3013926935129943,0.9405526915943387,0.1380438958268142,-1,0.2760877916536284,0.9182637462924937,0.1531485284052019,0.3062970568104038
ACOT7,++,0.2312114844232476,0.25109492033596786,0.7312024919610975,1,0.5021898406719357,0.2855920602327173,0.6596509240246407,0.5711841204654347
ACOT8,++,0.24751628807835974,0.6147875008138074,0.2983583697181262,-1,0.5967167394362524,0.5873830709559662,0.3062400182523386,0.6124800365046772
ACOX1,+-,0.03966269841784468,0.022638647930365262,0.98128541004244,1,0.045277295860730524,0.022302076203513575,0.9740474560803103,0.04460415240702715
ACOX2,-+,0.16660803557810194,0.9109911411521283,0.1280008003929496,-1,0.2560016007858992,0.88010495094684,0.14219712525667352,0.28439425051334705
ACOX3,+-,0.373824932635367,0.19540170182542513,0.9074725065074969,1,0.39080340365085026,0.2360825918320785,0.8400638831850331,0.472165183664157
ACOXL,++,0.2440651966026873,0.7989070038172378,0.23235606225274516,-1,0.4647121245054903,0.7552475473420032,0.24737622632899842,0.49475245265799683
ACP1,+-,0.5657760607638593,0.3718659040306498,0.780840194776316,1,0.7437318080612996,0.3874058863791923,0.7038558065252111,0.7748117727583846
ACP2,+-,0.2598960980612843,0.11528531309148046,0.9518468869872608,1,0.23057062618296092,0.1542322610084417,0.9149555099247091,0.3084645220168834
ACP5,++,0.344962209487494,0.49367816856861446,0.4040337226401412,-1,0.8080674452802824,0.4851129363449692,0.39487793748574035,0.7897558749714807
ACP6,--,0.5997955311100798,0.5106014887694275,0.595744004269942,1,1.021202977538855,0.4996007300935432,0.5485968514715948,0.9992014601870864
ACPP,-+,0.011818709968700316,0.9880814042988345,0.006921374039533151,-1,0.013842748079066302,0.9845995893223819,0.006616472735569244,0.013232945471138489
ACPT,+-,0.5105323157774713,0.3735561306242276,0.7626827929999193,1,0.7471122612484552,0.38831850330823636,0.6876568560346794,0.7766370066164727
ACR,++,0.1160688438351144,0.16108259444468484,0.6970200273695628,1,0.3221651888893697,0.20322838238649327,0.6294775268081223,0.40645676477298653
ACRBP,-+,0.11210972360133845,0.9325065586427693,0.08670524385391515,-1,0.1734104877078303,0.9078256901665526,0.09753593429158111,0.19507186858316222
ACRV1,++,0.48977058786921246,0.4040235319881729,0.7077144711267951,1,0.8080470639763458,0.41181838923112024,0.6387748117727584,0.8236367784622405
ACSBG1,--,0.0743786149580763,0.7182787100031311,0.11216485092283417,-1,0.22432970184566833,0.6773328770248688,0.12571298197581565,0.2514259639516313
ACSBG2,-+,0.6979037693538521,0.7627799028258722,0.4087911228626421,-1,0.8175822457252842,0.7194843714350901,0.398642482318047,0.797284964636094
ACSF2,+-,0.14467717837170943,0.0672544033475064,0.9705733197324645,1,0.1345088066950128,0.09417065936573124,0.9502623773671002,0.18834131873146248
ACSF3,++,0.8282057401583746,0.5474001779150416,0.636343643112223,1,1.0948003558300832,0.5313141683778234,0.5795687885010267,1
ACSL1,+-,0.24761814955961373,0.14994017379898253,0.9227062452830194,1,0.29988034759796506,0.19125028519279033,0.8620237280401551,0.38250057038558066
ACSL3,+-,0.16320736711973793,0.16169168690728344,0.8414654733959519,1,0.3233833738145669,0.20391284508327628,0.7630618297969427,0.40782569016655257
ACSL5,-+,0.6121286408810553,0.74299285275825,0.4164079057762016,-1,0.8328158115524033,0.6992927218799909,0.4043463381245722,0.8086926762491444
ACSL6,--,0.31965724486265557,0.3781953676887323,0.5218927916961329,1,0.7563907353774646,0.3924823180469998,0.48825005703855806,0.7849646360939996
ACSM1,-+,0.2166124266629313,0.919928450007189,0.1424463373857444,-1,0.2848926747714888,0.8912845083276295,0.15811088295687886,0.3162217659137577
ACSM2A,-+,0.4063187377730762,0.9120763685285997,0.1917734882741831,-1,0.3835469765483662,0.8818161076887976,0.20859000684462697,0.41718001368925395
ACSM2B,--,0.5076508063234381,0.4084719842390427,0.7118271373207525,1,0.8169439684780854,0.4152407027150354,0.6423682409308693,0.8304814054300708
ACSM3,-+,0.5281362742343355,0.8134778080687814,0.33191444487803295,-1,0.6638288897560659,0.769678302532512,0.3355578370978782,0.6711156741957564
ACSM5,++,0.02130707954830995,0.5017154272844242,0.04965496546425988,-1,0.09930993092851977,0.49224275610312573,0.05624001825233858,0.11248003650467717
ACSM6,-+,0.07641131662651501,0.9553127877172105,0.05489763241444688,-1,0.10979526482889376,0.9386265115217888,0.06274241387177733,0.12548482774355466
ACSS1,-+,0.023873313818121668,0.979614945782554,0.015733189426280263,-1,0.031466378852560525,0.972621492128679,0.016313027606662103,0.03262605521332421
ACSS2,-+,0.31480926648455004,0.8298851314362439,0.25173886923153366,-1,0.5034777384630673,0.7883299110198494,0.26574264202600956,0.5314852840520191
ACSS3,+-,0.2622827448175537,0.17097388243402478,0.9061194872595908,1,0.34194776486804956,0.21252566735112938,0.8378393794204883,0.42505133470225875
ACTA1,-+,0.4005541210607907,0.773881818304123,0.32579190655364254,-1,0.6515838131072851,0.7300365046771617,0.33070955966233173,0.6614191193246635
ACTA2,-+,0.05411574448250148,0.9983871555115539,0.0065900672386978955,-1,0.013180134477395791,0.9985740360483687,0.006160164271047228,0.012320328542094456
ACTB,+-,0.13643760117733605,0.1010037014116017,0.9295408827271975,1,0.2020074028232034,0.13820442619210585,0.8725758612822268,0.2764088523842117
ACTBL2,+-,0.37943090039624383,0.2235251737420334,0.8858496434406189,1,0.4470503474840668,0.26140771161305043,0.8120579511749942,0.5228154232261009
ACTC1,--,0.28550922842962984,0.2875903079917921,0.7314738475373758,1,0.5751806159835842,0.31730549851699746,0.6598790782569016,0.6346109970339949
ACTG1,+-,0.20126105383371015,0.14909130440859122,0.9040098108431727,1,0.29818260881718245,0.19005247547342002,0.8352726443075519,0.38010495094684005
ACTG2,-+,0.07818149995878944,0.9885236244405256,0.028358142611573114,-1,0.05671628522314623,0.9852270134610998,0.030287474332648872,0.060574948665297744
ACTL10,++,0.8315049518606616,0.6368850794857815,0.5473968186922806,-1,1.0947936373845613,0.6054642938626511,0.5102669404517454,1
ACTL6A,--,0.6242339022034998,0.6911758457409742,0.4610173796186812,-1,0.9220347592373624,0.6527492584987451,0.4403376682637463,0.8806753365274926
ACTL6B,+-,0.3484622433294448,0.1740045193015519,0.9203459124459105,1,0.3480090386031038,0.21657540497376226,0.8582591832078486,0.43315080994752453
ACTL7A,--,0.13549716862548866,0.4917142997317434,0.21318117934633551,-1,0.42636235869267103,0.48351585671914216,0.2297513118868355,0.459502623773671
ACTL7B,+-,0.2867273532381808,0.1838375357406658,0.9008380073049093,1,0.3676750714813316,0.2254734200319416,0.8311658681268538,0.4509468400638832
ACTL8,+-,0.5004230548615657,0.2621734372079881,0.868503804778608,1,0.5243468744159762,0.29568788501026694,0.7908966461327858,0.5913757700205339
ACTL9,-+,0.18407468736580557,0.9372168571726932,0.11499889889463982,-1,0.22999779778927965,0.9138717773214693,0.1286219484371435,0.257243896874287
ACTN1,+-,0.29129372156671524,0.16468671050082206,0.9197328361349091,1,0.32937342100164413,0.20693588866073465,0.8572895277207392,0.4138717773214693
ACTN2,+-,0.1882703991317845,0.08100946368530194,0.9670636247500313,1,0.1620189273706039,0.11213780515628564,0.9440451745379876,0.2242756103125713
ACTN3,--,0.08774420084430505,0.7807847272131818,0.11643853306654826,-1,0.23287706613309653,0.7365389002966005,0.13010495094684008,0.26020990189368015
ACTN4,-+,0.4351056856148635,0.8411714449988411,0.2837604672846345,-1,0.567520934569269,0.8007072781200091,0.29237964864248234,0.5847592972849647
ACTR10,+-,0.2803135015386585,0.19061798810303743,0.8913519780101177,1,0.38123597620607486,0.23186173853524983,0.8186173853524983,0.46372347707049966
ACTR1A,++,0.28645846260853586,0.2931854523365327,0.7190973137482336,1,0.5863709046730654,0.3225530458590007,0.6492699064567647,0.6451060917180014
