gene_symbol,AnCg_DLPFC_Male_directions,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
OR10G3,++,0.2228128208829132,0.2077215908153043,0.8237049603105776,1,0.4154431816306086
OR10G4,--,0.011596496633361483,0.8556432309782522,0.019284766201080477,-1,0.038569532402160954
OR10G7,+-,0.18551782436759617,0.2485649297864689,0.5969536623279507,1,0.4971298595729378
OR10G8,++,0.1824780960334496,0.1405651746338281,0.9037098718154626,1,0.2811303492676562
OR10G9,--,0.33446864061761117,0.8840401907494732,0.2145342615644821,-1,0.4290685231289642
OR10H1,++,0.4503646045935439,0.32533625959255735,0.7996299272416749,1,0.6506725191851147
OR10H2,+-,0.18513820303549305,0.616926001861375,0.24413153614401312,-1,0.48826307228802623
OR10H3,+-,0.30314021880848013,0.3596565788554961,0.5457782996295012,1,0.7193131577109922
OR10H4,++,0.0495733683496425,0.05731072729512789,0.8909592666995598,1,0.11462145459025579
OR10H5,-+,0.29112647828683547,0.3275546899875205,0.6291487724422835,1,0.655109379975041
OR10J1,++,0.8708896944006402,0.531250514561707,0.6583454928052586,1,1.062501029123414
OR10J3,++,0.15206788765608248,0.16080429413068595,0.8230521592689324,1,0.3216085882613719
OR10J5,+-,0.27411578420427357,0.44620092450057225,0.35774258627088973,-1,0.7154851725417795
OR10K1,+-,0.5907426165186778,0.4361631042105807,0.7119233964839715,1,0.8723262084211614
OR10K2,+-,0.3027469436973157,0.3322200078935031,0.640516229164637,1,0.6644400157870062
OR10P1,++,0.08849132685519905,0.05647535866447795,0.9621381636451539,1,0.1129507173289559
OR10Q1,--,0.08768396770798474,0.9625396528364671,0.05583787976283486,-1,0.11167575952566972
OR10R2,++,0.36762116637036857,0.1981432369900456,0.9047497787839749,1,0.3962864739800912
OR10S1,--,0.5593358313764458,0.7788824395114364,0.3723704060650878,-1,0.7447408121301756
OR10T2,--,0.585811187161746,0.758740189323764,0.3966257703038387,-1,0.7932515406076774
OR10V1,-+,0.16840860036615582,0.2315601117538262,0.6001097359982388,1,0.4631202235076524
OR10W1,++,0.006496625900802951,0.010077261845425149,0.9020678636797134,1,0.020154523690850298
OR10X1,++,0.639712931158488,0.43959768677969524,0.7231886990404547,1,0.8791953735593905
OR10Z1,++,0.051454177560030144,0.044286989804618475,0.9458668180870806,1,0.08857397960923695
OR11A1,-+,0.031249200256271637,0.06136467431941238,0.6374164143414236,1,0.12272934863882476
OR11G2,+-,0.3957552402646983,0.6983582426625949,0.36569175376645746,-1,0.7313835075329149
OR11H4,++,0.22561118576059513,0.12849571857000755,0.9367641294137494,1,0.2569914371400151
OR11H6,+-,0.4038881775306503,0.6333790699625117,0.3986779055417169,-1,0.7973558110834338
OR11L1,-+,0.5027845667571312,0.6148486519044933,0.4585488008182512,-1,0.9170976016365024
OR12D2,+-,0.04343774534100074,0.10151856329484797,0.16706997704896467,1,0.20303712658969594
OR12D3,++,0.1664858238219077,0.11652039757424887,0.9271866131992162,1,0.23304079514849774
OR13A1,-+,0.32334924552109323,0.3220511317186614,0.7047825348495045,1,0.6441022634373228
OR13C2,--,0.5110694471129192,0.8011144294583402,0.34064548581658616,-1,0.6812909716331723
OR13C3,-+,0.6674671670919963,0.5478794982076562,0.5737481672554458,1,1.0957589964153125
OR13C4,-+,0.26154668084658594,0.6331536227928738,0.3043833475299125,-1,0.608766695059825
OR13C5,+-,0.062182079327726986,0.3926060614294707,0.1243796631529846,-1,0.2487593263059692
OR13C8,+-,0.09934394405415507,0.703651468914636,0.14232523670369643,-1,0.28465047340739286
OR13C9,-+,0.7242358264500575,0.5674957309028082,0.572945650067571,1,1.1349914618056165
OR13D1,--,0.06380454464679175,0.9971295480991704,0.01069056422015136,-1,0.02138112844030272
OR13F1,-+,0.6706044178319173,0.5450509962928843,0.5811338334200944,1,1.0901019925857687
OR13G1,++,0.5110619772719613,0.3803810949671997,0.7540474443913224,1,0.7607621899343994
OR13J1,++,0.3879027749070696,0.21836142316966314,0.8915005409932464,1,0.4367228463393263
OR14A16,++,0.7337292981057582,0.44945391856364314,0.7283405674693133,1,0.8989078371272863
OR14C36,+-,0.2641306030378794,0.27073550378325173,0.7391737292835339,1,0.5414710075665035
OR14I1,+-,0.3133090453967258,0.31172465259009924,0.7148878269016155,1,0.6234493051801985
OR1A1,-+,0.08588525541197779,0.3411782388709041,0.16305277576733906,-1,0.32610555153467813
OR1A2,--,0.4244532287920446,0.8598588171060048,0.2620002241723143,-1,0.5240004483446286
OR1B1,-+,0.26787207627644627,0.6120266606271894,0.3151270554811043,-1,0.6302541109622086
OR1C1,-+,0.5809176698028393,0.47406073743170024,0.6494180243729798,1,0.9481214748634005
OR1D2,++,0.09788936366716179,0.04987670437644919,0.9743955442454261,1,0.09975340875289838
OR1E1,-+,0.4224683499712216,0.41085900576743806,0.6291302182413728,1,0.8217180115348761
OR1E2,++,0.22470597702433354,0.097071035160836,0.9603635964185169,1,0.194142070321672
OR1F1,++,0.3013039120360309,0.19364562553580011,0.8953607451441495,1,0.38729125107160023
OR1I1,--,0.22550267643247518,0.8401601150888536,0.20089937873647348,-1,0.40179875747294697
OR1J1,-+,0.286170212982684,0.28152509778540025,0.7467816189747678,1,0.5630501955708005
OR1J2,++,0.18751003370964386,0.14050708049380642,0.9072692033282904,1,0.28101416098761284
OR1K1,-+,0.24707116424870812,0.2746692113821587,0.6952860844179541,1,0.5493384227643174
OR1L1,++,0.19642049010151125,0.1821211814131561,0.8436153036453147,1,0.3642423628263122
OR1L3,+-,0.6144042178249387,0.5585058146686127,0.5346992547353184,-1,1.0693985094706369
OR1L4,-+,0.18357077984201262,0.5255398748889635,0.2597067124624922,-1,0.5194134249249844
OR1L6,-+,0.22914702552949098,0.37521063488460016,0.32794634463412137,-1,0.6558926892682427
OR1L8,--,0.2858657736863823,0.9080400219969577,0.1762966723796301,-1,0.3525933447592602
OR1M1,+-,0.24923463758103814,0.3430607057324534,0.4021127368044857,1,0.6861214114649068
OR1N1,+-,0.5186555813221105,0.44996299065774953,0.6474241220231255,1,0.8999259813154991
OR1N2,+-,0.6190837818020325,0.6410379257430996,0.4927344745122101,-1,0.9854689490244202
OR1Q1,++,0.02378965615887399,0.029683997923377087,0.9069598043603448,1,0.059367995846754174
OR1S1,+-,0.0536144874555462,0.11701320363227505,0.24989423047180823,1,0.2340264072645501
OR1S2,+-,0.3165454247794624,0.3565777152608508,0.5932220366494289,1,0.7131554305217016
OR2A12,++,0.14437241124027475,0.09733654663620973,0.9397986455927996,1,0.19467309327241947
OR2A14,--,0.5787581010148187,0.8423115373024871,0.30248668843340043,-1,0.6049733768668009
OR2A2,+-,0.10886733521645676,0.3617957227623482,0.19334351419293616,-1,0.3866870283858723
OR2A25,-+,0.7897475249671526,0.5409421887535363,0.6366245587021855,1,1.0818843775070726
OR2A5,+-,0.2030392378051244,0.522288696977283,0.27925557132871937,-1,0.5585111426574387
OR2AE1,++,0.056713521323856264,0.05049502033994113,0.9382353387953448,1,0.10099004067988226
OR2AG1,--,0.4669941021854267,0.756501097021824,0.36356772426006356,-1,0.7271354485201271
OR2AG2,++,0.15052216753503295,0.07341971519284668,0.9668179188532537,1,0.14683943038569336
OR2AK2,+-,0.6504947838427309,0.5034750288488334,0.6404289508373276,1,1.0069500576976669
OR2AP1,++,0.02345740853898708,0.016556019220542357,0.9763447382427659,1,0.033112038441084714
OR2AT4,++,0.34345735007729017,0.29121509575905474,0.7884672185042111,1,0.5824301915181095
OR2B11,++,0.458589758667745,0.28709089216920924,0.8431383429457202,1,0.5741817843384185
OR2B2,+-,0.036770280505366376,0.0687531596553737,0.656539585796283,1,0.1375063193107474
OR2B6,-+,0.54185881875485,0.43552833152830367,0.6892165276533587,1,0.8710566630566073
OR2C1,-+,0.6604296393141078,0.5749130574867429,0.5447026064807534,-1,1.0894052129615068
OR2C3,+-,0.9099700956344154,0.6240464965301694,0.5669218671087888,-1,1.1338437342175776
OR2D2,++,0.012710524681083683,0.0025052328342979923,0.9987851125542153,1,0.0050104656685959845
OR2D3,-+,0.09093654671757385,0.6753449134239037,0.1373253615609935,-1,0.274650723121987
OR2F1,--,0.436140559104113,0.8769131366727454,0.24420553145569163,-1,0.48841106291138325
OR2F2,++,0.4501852421006598,0.35700968917011433,0.7568773257663193,1,0.7140193783402287
OR2G2,++,0.12284008154571749,0.061381157534990745,0.9706892523161386,1,0.12276231506998149
OR2G3,++,0.12035875198342046,0.07762125901611341,0.9521193020769473,1,0.15524251803222683
OR2G6,-+,0.3503800184541054,0.3458382964972857,0.6865219139839178,1,0.6916765929945714
OR2H1,-+,0.47444569055715635,0.39012354150083345,0.7203423955402538,1,0.7802470830016669
OR2H2,--,0.3957323715371509,0.9080413780749214,0.19711558435668544,-1,0.3942311687133709
OR2K2,--,0.06616701132505726,0.98566189945808,0.028795745654142998,-1,0.057591491308285996
OR2L13,+-,0.6147424849442885,0.49126342633539993,0.6409812533472831,1,0.9825268526707999
OR2L2,-+,0.3756672071581715,0.6191686771729589,0.38732542149912164,-1,0.7746508429982433
OR2L3,+-,0.6553524018425927,0.5623972661352012,0.5492094516574865,-1,1.098418903314973
OR2L5,+-,0.2742626993125734,0.7836298255159772,0.2575150435246474,-1,0.5150300870492948
OR2L8,-+,0.28326495589200884,0.36793484782997854,0.43373846843627867,1,0.7358696956599571
OR2M2,+-,0.2701629821806391,0.35941164342742266,0.41780177481358577,1,0.7188232868548453
OR2M3,++,0.27185423843388024,0.0970665058107926,0.9624673273513805,1,0.1941330116215852
OR2M4,+-,0.5325726480024588,0.7300090587609138,0.40501972454670243,-1,0.8100394490934049
OR2M5,+-,0.09897862262619166,0.18000026951880815,0.3620970796636136,1,0.3600005390376163
OR2M7,++,0.09146874955622321,0.03216192670619239,0.9876967552599009,1,0.06432385341238478
OR2S2,--,0.7133967112966457,0.7777011883494922,0.3911786147813722,-1,0.7823572295627444
OR2T1,-+,0.5792081019412311,0.47514623099332115,0.646438604260505,1,0.9502924619866423
OR2T12,-+,0.3648797778241527,0.5406407972046263,0.40565820446662115,-1,0.8113164089332423
OR2T33,+-,0.19820512718340252,0.2182810183174355,0.7563705568150157,1,0.436562036634871
OR2T4,++,0.8090831616872692,0.4887060595441848,0.6963838223169259,1,0.9774121190883696
OR2T6,++,0.05452342220464954,0.014139113444028347,0.9951394093993738,1,0.028278226888056694
OR2T8,++,0.9774223595312532,0.582230211656968,0.6107840630642142,1,1.164460423313936
OR2V1,-+,0.5059794189092452,0.6470429273578876,0.4445400437659827,-1,0.8890800875319654
OR2V2,++,0.14238100774506957,0.05137536380583097,0.980986592459889,1,0.10275072761166194
OR2W3,+-,0.11632173088557379,0.1544898824118952,0.7324836543143339,1,0.3089797648237904
OR2W5,+-,0.3493655702826376,0.37104183128432433,0.6181040444054117,1,0.7420836625686487
OR2Y1,+-,0.12176481258068454,0.15726333708536896,0.7441983795648934,1,0.31452667417073793
OR2Z1,+-,0.011121805549007014,0.02083058317717299,0.8057313202997998,1,0.04166116635434598
OR3A1,+-,0.4026013533685322,0.4390436981511992,0.5123791020101726,1,0.8780873963023984
OR3A2,++,0.21385597803457052,0.15635617977152513,0.9016604746843364,1,0.31271235954305027
OR3A3,-+,0.04017647409522542,0.09108832470532219,0.3125506079831525,1,0.18217664941064438
OR4A15,++,0.1696097624236887,0.06389319247656758,0.9758818351158423,1,0.12778638495313516
OR4A16,+-,0.8179339140763247,0.5713116392897741,0.6039993409446239,1,1.1426232785795483
OR4A47,--,0.08454348208103102,0.9820664369641673,0.037843047285134095,-1,0.07568609457026819
OR4A5,++,0.842740263149384,0.53245777409836,0.6549788585347969,1,1.06491554819672
OR4B1,++,0.4194330789312186,0.24523291552747617,0.8738448858789067,1,0.49046583105495234
OR4C11,++,0.33960360577895543,0.19791859637060535,0.9006581430472073,1,0.3958371927412107
OR4C12,--,0.4907938562051414,0.8302528501472523,0.3072125233759886,-1,0.6144250467519772
OR4C13,+-,0.07959574528067379,0.09797736066694905,0.8317796203243724,1,0.1959547213338981
OR4C15,+-,0.3953173446493369,0.383479851481527,0.6584930893459395,1,0.766959702963054
OR4C16,--,0.5621092670320337,0.8117775902509992,0.3392396747495133,-1,0.6784793494990266
OR4C46,++,0.17251684930453762,0.12292712455200415,0.9221843433490223,1,0.2458542491040083
OR4C6,--,0.5975616616392792,0.8011145111043345,0.3558002113725494,-1,0.7116004227450988
OR4D1,++,0.2594496068994529,0.10791116367061224,0.9562791351476102,1,0.21582232734122447
OR4D10,++,0.7212325207131716,0.47372098871126894,0.7018810813847227,1,0.9474419774225379
OR4D11,+-,0.2951870726846789,0.27032884100397747,0.7816415507780166,1,0.5406576820079549
OR4D2,-+,0.22271515227860966,0.31866953423229794,0.3959658889757074,1,0.6373390684645959
OR4D5,--,0.8767595180860048,0.6477636289780822,0.5420637342574406,-1,1.0841274685148812
OR4D6,+-,0.041670917439795896,0.08507229786337822,0.5121408871739402,1,0.17014459572675644
OR4D9,++,0.6139991145470478,0.4042681936286411,0.7567200336863754,1,0.8085363872572822
OR4E2,++,0.2345104442973838,0.19857908915367362,0.8529710176214026,1,0.39715817830734723
OR4F15,++,0.8137541450189796,0.4966630859121658,0.6890130594794514,1,0.9933261718243316
OR4K13,+-,0.12695052355804493,0.21580113020811933,0.3713182398497877,1,0.43160226041623867
OR4K14,++,0.3108846085133088,0.16135200664811306,0.9254502735692564,1,0.3227040132962261
OR4K15,++,0.2876415088107242,0.19093541699764782,0.8937158311791912,1,0.38187083399529564
OR4K17,+-,0.1254455178248578,0.45637745319640777,0.20544177335922073,-1,0.41088354671844146
OR4L1,-+,0.352869723281939,0.31564645261617874,0.7534400617696745,1,0.6312929052323575
OR4P4,++,0.06423495569259831,0.07031611537425446,0.8904880483334408,1,0.14063223074850892
OR4S1,-+,0.6804639254159386,0.5901936579962479,0.543429433984945,-1,1.08685886796989
OR4S2,++,0.5662711401828103,0.2943288115728298,0.8478631319959775,1,0.5886576231456596
OR4X1,+-,0.6345835556287296,0.5486009445922255,0.5476629283215207,-1,1.0953258566430415
OR4X2,++,0.1826755396367374,0.0730646716868427,0.971513508687855,1,0.1461293433736854
OR51A2,++,0.017933452845513915,0.021379332770798013,0.9261883381826612,1,0.042758665541596026
OR51A4,--,0.3445089546030121,0.8684221837889357,0.2325133120046764,-1,0.4650266240093528
OR51A7,+-,0.3511679054627418,0.41970704872322484,0.44658009693056877,1,0.8394140974464497
OR51B2,++,0.4665901162520648,0.23901356796626527,0.8832234898365683,1,0.47802713593253054
OR51B4,-+,0.45996987478776885,0.7247978897029862,0.38145505436782323,-1,0.7629101087356465
OR51B5,+-,0.3699008308692845,0.37117944244246,0.6526402069213183,1,0.74235888488492
OR51B6,-+,0.026215083369724466,0.05953186823308172,0.4828205916212544,1,0.11906373646616344
OR51D1,++,0.5656945669562213,0.29050788454207066,0.8505344061510631,1,0.5810157690841413
OR51E1,++,0.4547724703827082,0.2341034421588763,0.8860331958525753,1,0.4682068843177526
OR51E2,--,0.1030045329700576,0.939922777080246,0.07758842639090627,-1,0.15517685278181254
OR51F1,+-,0.8265691402433111,0.6169988853734333,0.5629725875184751,-1,1.1259451750369502
OR51F2,++,0.05102985613708765,0.059928424394047095,0.8847651247786951,1,0.11985684878809419
OR51G1,++,0.11994907081262396,0.11635568840764965,0.8799180111882442,1,0.2327113768152993
OR51G2,++,0.13989828894294407,0.10871077141485769,0.9201271156338666,1,0.21742154282971538
OR51I1,-+,0.5784572994423827,0.6065984535699874,0.4963658032576185,-1,0.992731606515237
OR51I2,--,0.2509768683360882,0.9401774934042065,0.13052109041827342,-1,0.26104218083654684
OR51L1,++,0.20511827864550952,0.19663120865796768,0.8241815450384058,1,0.39326241731593536
OR51M1,+-,0.8973838418596445,0.5635048134281088,0.6267417857135678,1,1.1270096268562175
OR51Q1,+-,0.7105952579810929,0.5845053750838823,0.5565183135775821,-1,1.1130366271551642
OR51S1,+-,0.6065187916084579,0.45980837079821113,0.6855521572588122,1,0.9196167415964223
OR51T1,++,0.7241038755826243,0.4757672767390821,0.7001306757311767,1,0.9515345534781642
OR51V1,+-,0.532080348154323,0.5133196276867569,0.5166465584642417,1,1.0266392553735137
OR52A1,--,0.6983822088766538,0.7170438096218414,0.45613729222908517,-1,0.9122745844581703
OR52A5,-+,0.4429415493670382,0.35744405698039244,0.7519348780864996,1,0.7148881139607849
OR52B2,--,0.660559238930116,0.7195327571119199,0.4471064602040286,-1,0.8942129204080572
OR52B4,-+,0.4067848915906309,0.37932852418989116,0.681793060532468,1,0.7586570483797823
OR52B6,++,0.7050175238829641,0.428733983876015,0.7453404903742341,1,0.85746796775203
OR52D1,+-,0.10772068985795306,0.12902115766429206,0.8091856487489096,1,0.2580423153285841
OR52E2,++,0.18734305463876993,0.059233366250369575,0.9791430771789029,1,0.11846673250073915
OR52E4,++,0.2698640390936457,0.23049104277726085,0.8297604809785593,1,0.4609820855545217
OR52E6,--,0.34495905791262227,0.8561800928687475,0.24353350058248985,-1,0.4870670011649797
OR52E8,+-,0.24400275310959976,0.7912013868280017,0.23587339846848854,-1,0.4717467969369771
OR52H1,-+,0.4877614382376466,0.41573737234607455,0.6861071700563313,1,0.8314747446921491
OR52I1,++,0.06342691358290145,0.021762987404145,0.9911055757579351,1,0.04352597480829
OR52I2,+-,0.14028999914456416,0.2967456355758838,0.23900625717927693,-1,0.47801251435855385
OR52J3,++,0.2534208939250816,0.14636467874033154,0.9275056905437055,1,0.2927293574806631
OR52K1,+-,0.4806727669502683,0.48563025324127257,0.5158800702983655,1,0.9712605064825451
OR52K2,++,0.3838439349899988,0.28126593525533217,0.8267878681229268,1,0.5625318705106643
OR52L1,++,0.2555444938631328,0.11919671234700503,0.9489210832699657,1,0.23839342469401006
OR52M1,+-,0.7466661254654641,0.5668822901630722,0.5852108593564735,1,1.1337645803261445
OR52N1,++,0.11521011768745697,0.0364773691372331,0.9873029756919501,1,0.0729547382744662
OR52N2,+-,0.8739330366369025,0.5521939301761015,0.6368625553352503,1,1.104387860352203
OR52N4,++,0.4310436185960951,0.18926731117798665,0.9140274704726731,1,0.3785346223559733
OR52R1,+-,0.21726569322792655,0.2874626197978362,0.5489903638617304,1,0.5749252395956724
OR52W1,+-,0.3210495651983992,0.5640490427423884,0.3681604609394752,-1,0.7363209218789504
OR56A1,-+,0.32444468671996674,0.3193013884252422,0.7128569581812205,1,0.6386027768504844
OR56A3,--,0.4513336368262926,0.811511453191581,0.31560120777154044,-1,0.6312024155430809
OR56A4,--,0.27161210744055114,0.9033592076488822,0.17663959721962982,-1,0.35327919443925965
OR56A5,+-,0.18030787084640967,0.19777496731519062,0.7773342882509673,1,0.39554993463038124
OR56B1,++,0.6821886633344412,0.42065852971834317,0.7506948883224005,1,0.8413170594366863
OR56B4,++,0.43787037573379517,0.272877901032323,0.8524007700913795,1,0.545755802064646
OR5A1,+-,0.06059348891629548,0.0920259541855745,0.7475772502351202,1,0.184051908371149
OR5A2,-+,0.6223292238386688,0.5997578335109378,0.5173487353518219,-1,1.0346974707036438
OR5AC2,-+,0.4718461481330004,0.4196625732549117,0.6652357222965436,1,0.8393251465098234
OR5AK2,++,0.70924387628546115,0.4232936146799085,0.7506648051069018,1,0.846587229359817
OR5AN1,-+,0.16638032498620764,0.229173297776505,0.6022596649744444,1,0.45834659555301
OR5AP2,++,0.19988718039303527,0.18919843930605607,0.8332052061281345,1,0.37839687861211213
