gene_symbol,nAcc.F_nAcc.M,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
ALPPL2,++,0.4798358121096781,0.34151689057135604,0.7908896088528621,1,0.6830337811427121
ALS2,+-,0.08529333863518405,0.5914080887035639,0.14102486374056825,-1,0.2820497274811365
ALS2CL,-+,7.092032401843758e-4,0.0027782919268008305,0.4119977519892731,1,0.005556583853601661
ALS2CR11,--,0.2138136129657918,0.9505724103029952,0.10904619044017012,-1,0.21809238088034025
ALS2CR12,++,0.35052051500844617,0.18429014456088733,0.9131780688533689,1,0.36858028912177465
ALX1,+-,0.5899583976725759,0.5932468827348315,0.5078262409101106,-1,1.0156524818202213
ALX3,+-,0.3905321532640542,0.35931739347576086,0.7058854308201876,1,0.7186347869515217
ALX4,+-,0.7016344819741018,0.4970587116339005,0.6694954836219457,1,0.994117423267801
ALYREF,++,0.5421082191973239,0.32075959804219856,0.8256229498530709,1,0.6415191960843971
AMACR,++,0.20460009285358652,0.174233134522866,0.8675371043862061,1,0.348466269045732
AMBN,-+,0.847331099803277,0.5857670631285836,0.5920228630114537,1,1.1715341262571672
AMBP,-+,0.49360187767757613,0.5393074202782383,0.48463537780190347,-1,0.9692707556038069
AMBRA1,+-,0.11264515968972677,0.29471486943632386,0.20350105730412812,-1,0.40700211460825625
AMD1,--,0.0959426107301054,0.8883020113347657,0.0960320595009249,-1,0.1920641190018498
AMD1P1,++,0.7581690733149646,0.4754104821241383,0.7052708981162974,1,0.9508209642482766
AMD1P2,++,0.34498198537137126,0.24386749745030542,0.8557980870903509,1,0.48773499490061084
AMD1P3,--,0.43931149616484366,0.8941128853715026,0.22124433100968607,-1,0.44248866201937215
AMD1P4,-+,0.2569420549284636,0.28981427681532845,0.6705176313287088,1,0.5796285536306569
AMDHD1,-+,0.6135901380092481,0.5244446954704285,0.5792218807821116,1,1.048889390940857
AMDHD2,-+,0.2843318537227109,0.6219151899318528,0.3247556664349864,-1,0.6495113328699728
AMELX,++,0.14988220145989642,0.13110953327185076,0.8898743692866979,1,0.26221906654370153
AMELY,++,0.8157321136703123,0.46678452759027816,0.7163440869111997,1,0.9335690551805563
AMER1,+-,0.011883463015414476,0.3968741994363801,0.03233605394229243,-1,0.06467210788458486
AMER2,--,0.4349280277166716,0.8943723520176483,0.22052029645277443,-1,0.44104059290554887
AMER3,+-,0.1358373247228047,0.2273824585990298,0.365017729870837,1,0.4547649171980596
AMFR,+-,0.05778652666552404,0.7239549561866846,0.09148946158749377,-1,0.18297892317498754
AMH,--,0.09374583986498843,0.885974602763683,0.09519186114024045,-1,0.1903837222804809
AMHR2,-+,0.2464051261851311,0.3299293600957997,0.46435416097367227,1,0.6598587201915994
AMIGO1,+-,0.09496944417338384,0.5031088154209321,0.16254636930285002,-1,0.32509273860570004
AMIGO2,--,0.009822565377828663,0.9753044961006352,0.008122834861343908,-1,0.016245669722687817
AMIGO3,++,0.4745018250969173,0.29921528687776633,0.834749012303335,1,0.5984305737555327
AMMECR1,++,0.5018304497976103,0.31264289322570105,0.8271211344145347,1,0.6252857864514021
AMMECR1L,--,0.29729410469782924,0.8032461492709432,0.2598379559842113,-1,0.5196759119684226
AMMECR1LP1,--,0.1035104723803568,0.9895581479958127,0.030802762426656048,-1,0.061605524853312096
AMN,-+,0.125266320151639,0.7563018351777856,0.15779321057824386,-1,0.3155864211564877
AMN1,+-,0.29671154282410606,0.7853050758571545,0.26927020921136097,-1,0.5385404184227219
AMOT,--,0.4584947344528799,0.8570142553252516,0.2717245460548858,-1,0.5434490921097715
AMOTL1,+-,0.5258481070197802,0.40113060828278607,0.732346372524723,1,0.8022612165655721
AMOTL2,-+,0.12812693469499786,0.6793932517295849,0.17663693354093132,-1,0.35327386708186265
AMPD1,--,0.2919764522249795,0.8582513447456305,0.22189957642741925,-1,0.4437991528548385
AMPD2,+-,0.25110372767309364,0.44229621390813606,0.3380891511977459,-1,0.6761783023954918
AMPD3,--,0.26039625781278314,0.8406907697656364,0.21916874188115806,-1,0.4383374837623161
AMPH,+-,0.089909695706231,0.12075411357135048,0.7696939338406703,1,0.24150822714270095
AMT,-+,0.1088227782265566,0.26055422854895216,0.20064754100304114,-1,0.40129508200608227
AMTN,--,0.6640006305902642,0.7862424008225747,0.37901349446609656,-1,0.7580269889321931
AMY1A,--,0.24012372038512772,0.8671086509167009,0.192576890761631,-1,0.385153781523262
AMY1B,--,0.41477425600779294,0.7886279791697888,0.32142408834815345,-1,0.6428481766963069
AMY1C,++,0.3726868486768271,0.19322130269108398,0.9089453181806703,1,0.38644260538216796
AMY2A,--,0.37009907914032225,0.7959505948787657,0.29843165292238943,-1,0.5968633058447789
AMY2B,--,0.49194136167491676,0.766842377427261,0.3645268695204971,-1,0.7290537390409942
AMYP1,++,0.10710645710025384,0.10594072521782746,0.883398205443941,1,0.21188145043565493
AMZ1,+-,0.36647574825028884,0.3487352427130361,0.7009565623865185,1,0.6974704854260722
AMZ2,++,0.4780393624674477,0.23418873739303395,0.8869046020880175,1,0.4683774747860679
AMZ2P1,++,0.5012727591785037,0.3817407361169426,0.747880691474287,1,0.7634814722338852
AMZ2P2,--,0.5186750425867535,0.7699467242825804,0.3700949321690836,-1,0.7401898643381672
ANAPC1,+-,0.13998881520085807,0.7130942854199431,0.1813188928392007,-1,0.3626377856784014
ANAPC10,+-,0.8184114746234463,0.5760021931569369,0.597723285348799,1,1.1520043863138738
ANAPC10P1,--,0.07119072696005169,0.8453535919241155,0.08710363235478039,-1,0.17420726470956077
ANAPC11,-+,0.13025558197073528,0.17533621656167578,0.6970916440456294,1,0.35067243312335156
ANAPC13,++,0.6259803720615943,0.4202363181343962,0.7419521901598881,1,0.8404726362687924
ANAPC15,++,0.07811976335333781,0.09063256283499278,0.85751026656637,1,0.18126512566998557
ANAPC16,-+,0.2764969971614932,0.3436509678087644,0.5246177559373728,1,0.6873019356175288
ANAPC1P1,--,0.05092852268295551,0.8437916898180581,0.0672916004811644,-1,0.1345832009623288
ANAPC2,-+,0.6097206250654952,0.4461628917963149,0.7057410118229623,1,0.8923257835926298
ANAPC4,--,0.3985144385830155,0.8010576066264425,0.3062816919280172,-1,0.6125633838560344
ANAPC5,--,0.48215108807294615,0.7751919197556861,0.35492974754357914,-1,0.7098594950871583
ANAPC7,+-,0.6455189069488712,0.6318663817128859,0.5072254156406968,-1,1.0144508312813936
ANG,++,0.08345020739358497,0.0697620712366695,0.9334457821929113,1,0.139524142473339
ANGEL1,+-,0.061547235100721166,0.48211989702469854,0.1178813238916719,-1,0.2357626477833438
ANGEL2,+-,0.052114726942042756,0.38306890763106655,0.10876822197872227,-1,0.21753644395744454
ANGPT1,++,0.2249085877720847,0.1617378672688866,0.9007247979672515,1,0.3234757345377732
ANGPT2,-+,0.5945187529815708,0.4950092758466476,0.6214308072677701,1,0.9900185516932952
ANGPT4,++,0.21939451364398535,0.15269646349478444,0.9092122938546872,1,0.3053929269895689
ANGPTL1,++,0.6098932584498804,0.35861198962146756,0.7998329713131931,1,0.7172239792429351
ANGPTL2,-+,0.4571503563574404,0.575027186818756,0.4513845653963686,-1,0.9027691307927372
ANGPTL3,--,0.2399021766674217,0.8670255320296995,0.1925253586243538,-1,0.3850507172487076
ANGPTL4,++,0.3841174384968551,0.22707352111527612,0.883605465708227,1,0.45414704223055224
ANGPTL5,--,0.32871767520834455,0.8817019852070984,0.2151700606615216,-1,0.4303401213230432
ANGPTL6,+-,0.5180919328286417,0.609624400318528,0.46822330237814436,-1,0.9364466047562887
ANGPTL7,+-,0.011294479482549918,0.48776754703198527,0.02950603668622052,-1,0.05901207337244104
ANGPTL8,-+,0.07805389271053935,0.12990451795691552,0.6091177646619771,1,0.25980903591383103
ANHX,-+,0.6139328123502796,0.6581984743328374,0.48034096529304243,-1,0.9606819305860849
ANK1,-+,0.14634758904973535,0.24290515188537,0.33583617262271864,1,0.48581030377074
ANK2,+-,0.08656446468138773,0.4671128283473601,0.15466117116476086,-1,0.3093223423295217
ANK3,--,0.1378768391046923,0.8389813322538804,0.1445994887995433,-1,0.2891989775990866
ANKAR,--,0.0980622655902103,0.9508065828130091,0.06847624938781419,-1,0.13695249877562837
ANKDD1A,+-,0.6405260405131247,0.6137387320430273,0.5162783221165842,-1,1.0325566442331684
ANKDD1B,+-,0.44179985631356916,0.3712047439303886,0.7290381550506614,1,0.7424094878607772
ANKEF1,++,0.6786225897050386,0.4548671289089377,0.7146827715197764,1,0.9097342578178754
ANKFN1,--,0.7816381770547873,0.7375241201681277,0.44148847878250813,-1,0.8829769575650163
ANKFY1,+-,0.30229142493405076,0.683805791682067,0.31695385212283395,-1,0.6339077042456679
ANKH,+-,0.3822990649572042,0.6107534361450688,0.3944435103343328,-1,0.7888870206686656
ANKHD1,-+,0.8493404067564083,0.6397816957886634,0.547079894308456,-1,1.094159788616912
ANKHD1-EIF4EBP3,--,0.29171672055404574,0.8267602062351338,0.2431256349164685,-1,0.486251269832937
ANKIB1,--,0.5981094087883438,0.7917892650497047,0.3662309195893604,-1,0.7324618391787208
ANKK1,++,0.28219622717458126,0.2415685236915617,0.8215769878054675,1,0.4831370473831234
ANKLE1,-+,0.42057228435390903,0.4595301597075988,0.4814538962650433,1,0.9190603194151976
ANKLE2,++,0.7536366305898179,0.43581964692316866,0.7418479651736056,1,0.8716392938463373
ANKMY1,++,0.6305269412627651,0.4423557602261793,0.717399325757601,1,0.8847115204523586
ANKMY2,+-,0.1541151764167771,0.4126500993964163,0.24397699613011728,-1,0.48795399226023456
ANKRA2,+-,0.33518096272153175,0.5131823703703472,0.39196272384183634,-1,0.7839254476836727
ANKRD1,+-,0.5651573568486861,0.4186297619528499,0.7253485387514595,1,0.8372595239056998
ANKRD10,--,0.18993901668734112,0.8678654743621703,0.16592903606762296,-1,0.33185807213524593
ANKRD11,-+,0.397894967275775,0.35403442310678396,0.7235706991781873,1,0.7080688462135679
ANKRD12,+-,0.5973612398685906,0.5085798392485017,0.5977870410134412,1,1.0171596784970034
ANKRD13A,-+,0.3939302681536294,0.750712696278107,0.3370960348749594,-1,0.6741920697499189
ANKRD13B,-+,0.756335419951248,0.5321966458545819,0.6393842944937186,1,1.0643932917091639
ANKRD13C,+-,0.04069578112427047,0.4351821785444444,0.08718487163154569,-1,0.17436974326309138
ANKRD13D,-+,0.15517393770933996,0.17401050269467733,0.7906443625151678,1,0.34802100538935465
ANKRD16,--,0.1774276672944868,0.8174064311774467,0.18114719928711925,-1,0.3622943985742385
ANKRD17,+-,0.37571962683959204,0.4677450353190884,0.43264877232952925,-1,0.8652975446590585
ANKRD18A,++,0.16379910572373307,0.11301440798979566,0.9302479661704257,1,0.22602881597959132
ANKRD18B,-+,0.16652347776897936,0.20008642290986497,0.7329891370092646,1,0.40017284581972995
ANKRD18CP,-+,0.09324493744744505,0.1385714673925473,0.6847795497138439,1,0.2771429347850946
ANKRD18DP,+-,0.49922748084594903,0.44610596635585825,0.6376732895018379,1,0.8922119327117165
ANKRD18EP,+-,0.10556880268011862,0.49194000744814853,0.17718951763481883,-1,0.35437903526963765
ANKRD19P,--,0.2522591391765293,0.9019043361781085,0.17134636812066475,-1,0.3426927362413295
ANKRD2,++,0.6919188472986535,0.39064145469849154,0.7777825015086909,1,0.7812829093969831
ANKRD20A1,-+,0.21805309083252195,0.41384150368478156,0.3114682518194744,-1,0.6229365036389488
ANKRD20A10P,+-,0.16089300601569506,0.5067041289697658,0.2392759954191799,-1,0.4785519908383598
ANKRD20A11P,-+,0.780378298036653,0.5607560210877938,0.6075743699673061,1,1.1215120421755875
ANKRD20A17P,--,0.1704403993371542,0.929441304624824,0.11644327446711603,-1,0.23288654893423205
ANKRD20A18P,--,0.21441742302645314,0.8990675089107509,0.15853893910035274,-1,0.3170778782007055
ANKRD20A19P,-+,0.386439329843934,0.663848488710088,0.3762121524651746,-1,0.7524243049303492
ANKRD20A2,-+,0.3373412071486477,0.35583374089928504,0.6394472777684792,1,0.7116674817985701
ANKRD20A3,-+,0.3624107185052048,0.5260198431731519,0.4080780770377509,-1,0.8161561540755018
ANKRD20A4,++,0.36883010135720007,0.21025229305195578,0.8953015468775853,1,0.42050458610391156
ANKRD20A5P,-+,0.43575410797335956,0.473138818904468,0.47162185153778124,-1,0.9432437030755625
ANKRD20A7P,-+,0.5409096262965383,0.6020055359540026,0.48230620110228106,-1,0.9646124022045621
ANKRD20A8P,++,0.2375027617372324,0.10955844866016588,0.9534986424421172,1,0.21911689732033177
ANKRD20A9P,-+,0.15767578484973613,0.6877952879668041,0.2034002396935663,-1,0.4068004793871326
ANKRD22,--,0.6895678661068607,0.7816725191921343,0.38574355727790716,-1,0.7714871145558143
ANKRD23,-+,0.28303108833354995,0.3180170946199066,0.6411525750214973,1,0.6360341892398133
ANKRD24,++,0.16174618170248922,0.0446945380657754,0.9851578047510247,1,0.0893890761315508
ANKRD26,-+,0.30315163735002426,0.33235955936155626,0.6409531792753631,1,0.6647191187231125
ANKRD26P1,--,0.7675649263589204,0.6839004565801104,0.4969625299459581,-1,0.9939250598919162
ANKRD26P2,-+,0.8187289795077075,0.5432313700403009,0.6396489378132444,1,1.0864627400806017
ANKRD26P3,++,0.18602494213285564,0.11981575300894107,0.9327024465392666,1,0.23963150601788213
ANKRD26P4,+-,0.17704823882125892,0.27604314809834757,0.35751273508455045,1,0.5520862961966951
ANKRD27,+-,0.5382171334062669,0.6558822958576386,0.4536980539245108,-1,0.9073961078490216
ANKRD28,+-,0.11569432641719925,0.48848975681505696,0.19010046909804285,-1,0.3802009381960857
ANKRD29,-+,0.36103787074464844,0.661529659861094,0.36236418760044325,-1,0.7247283752008865
ANKRD30A,-+,0.10652848420295521,0.18034599108611818,0.47276385319689507,1,0.36069198217223636
ANKRD30B,--,0.16517800395670856,0.9327865575551586,0.1115906678171144,-1,0.2231813356342288
ANKRD30BL,-+,0.5006534799124789,0.4089516484642964,0.7067423833918779,1,0.8179032969285928
ANKRD30BP1,--,0.940823107842897,0.6172851828978756,0.5750057709968771,-1,1.1500115419937542
ANKRD30BP2,+-,0.8660177476595594,0.6014248446865453,0.581649175803136,-1,1.163298351606272
ANKRD30BP3,--,0.7085958140139477,0.7533552406345193,0.4202424853515894,-1,0.8404849707031788
ANKRD31,+-,0.9504441933413876,0.5980764711647847,0.5935793543413331,-1,1.1871587086826663
ANKRD33,--,0.695570416197595,0.703321801054538,0.4680227764078018,-1,0.9360455528156036
ANKRD33B,+-,0.20268055367051988,0.2971889016357446,0.4059868066956448,1,0.5943778032714891
ANKRD34A,+-,0.3522712422520138,0.4588868528473716,0.4177342468564455,-1,0.835468493712891
ANKRD34B,+-,0.36027104319106973,0.41846745906136446,0.48039429863107236,1,0.8369349181227289
ANKRD34C,--,0.20066837964036718,0.9510392930761712,0.10534417842927854,-1,0.21068835685855708
ANKRD35,-+,0.1982668063904214,0.2507986466240315,0.6401444250346834,1,0.501597293248063
ANKRD36,-+,0.25615126997087634,0.3096076777342026,0.5979770331720186,1,0.6192153554684052
ANKRD36B,-+,0.01698808244282167,0.23001787387188635,0.04651220674582611,-1,0.09302441349165222
ANKRD36BP1,++,0.82134870380883,0.5133810565408221,0.672884715045698,1,1.0267621130816442
ANKRD36BP2,++,0.6950481803459153,0.4030207448197971,0.7675945805372877,1,0.8060414896395942
ANKRD36C,-+,0.11258998163109371,0.2759026916628361,0.20475374507146377,-1,0.40950749014292753
ANKRD36P1,+-,0.28608917350121044,0.7194581803575855,0.29280499244055436,-1,0.5856099848811087
ANKRD37,--,0.2720500400400544,0.8645363907395296,0.20886907907130728,-1,0.41773815814261456
ANKRD39,-+,0.33479083064217025,0.5091553406232476,0.3926857928954012,-1,0.7853715857908024
ANKRD40,-+,0.5173958273450745,0.674597543013887,0.4346777508461886,-1,0.8693555016923772
ANKRD42,+-,0.1633660884575232,0.2626684481610679,0.33848098120388365,1,0.5253368963221358
ANKRD44,-+,0.19205568261656672,0.6992170546120581,0.2306276673568304,-1,0.4612553347136608
ANKRD45,+-,0.42965857782372946,0.4565107892323545,0.5118055744427182,1,0.913021578464709
ANKRD46,+-,0.16953816131103952,0.8027324625661645,0.18095659432619207,-1,0.36191318865238414
ANKRD49,-+,0.839335314931646,0.6294238055707551,0.5548242587774327,-1,1.1096485175548654
ANKRD50,+-,0.12275066455134971,0.4067354048734185,0.20722059678783517,-1,0.41444119357567033
ANKRD52,--,0.6835342210789683,0.732111504529385,0.4395561690445264,-1,0.8791123380890528
ANKRD53,+-,0.6546618479985515,0.4726531519475415,0.6865145152679891,1,0.945306303895083
ANKRD54,-+,0.24027776942465243,0.32308063299645,0.47152910071488363,1,0.6461612659929
ANKRD54P1,+-,0.6237840966998801,0.6397132636259454,0.495150254739171,-1,0.990300509478342
ANKRD55,+-,0.12417997618637908,0.6992203767834786,0.16889115686034942,-1,0.33778231372069883
ANKRD6,--,0.2585928733477627,0.8867228823265907,0.1864585950526041,-1,0.3729171901052082
ANKRD60,--,0.750448635658566,0.7258679146410931,0.4534825870507497,-1,0.9069651741014993
ANKRD61,-+,0.5249858019293425,0.569838475508346,0.48899222040338947,-1,0.9779844408067789
ANKRD62,++,0.29833165930648903,0.26111977191313873,0.8019206536646635,1,0.5222395438262775
ANKRD62P1,-+,0.043418652947589655,0.09021498716947444,0.46812641944705585,1,0.1804299743389489
ANKRD63,+-,0.2212022674405951,0.29497933379639474,0.5289490045170527,1,0.5899586675927895
ANKRD65,-+,0.06149581796606111,0.5800572915566137,0.11047286019915858,-1,0.22094572039831717
ANKRD66,+-,0.6775890565327136,0.5110370501567755,0.6413657770957579,1,1.022074100313551
ANKRD7,-+,0.6897769827753979,0.49827356777062576,0.6641452682620897,1,0.9965471355412515
ANKRD9,-+,0.013673351281416026,0.46404595035332175,0.035123432218300325,-1,0.07024686443660065
ANKS1A,--,0.5092731230722796,0.880380423470857,0.24496143128528416,-1,0.48992286257056833
ANKS1B,+-,0.279994839565918,0.3614128260689081,0.4534164167610519,1,0.7228256521378162
ANKS3,-+,0.15890865458332348,0.2540970311208122,0.3711445760607369,1,0.5081940622416244
ANKS4B,-+,0.7494880055096493,0.5821886107734646,0.5695446750263965,-1,1.139089350052793
ANKS6,-+,0.08588034997778973,0.5496066185765858,0.14616047530462417,-1,0.29232095060924834
ANKUB1,++,0.3500863324589275,0.24625808950307992,0.855021810778394,1,0.49251617900615985
ANKZF1,-+,0.29865092885380234,0.5855526083983051,0.3457363495850217,-1,0.6914726991700434
ANLN,--,0.15570212127628866,0.8731586808266864,0.14284960571457356,-1,0.2856992114291471
ANO1,--,0.019118458975437527,0.8449735795121379,0.030191082903757962,-1,0.060382165807515924
ANO10,+-,0.21867505262921333,0.31084347935305234,0.42209737731995195,1,0.6216869587061047
ANO2,+-,0.09656266170986899,0.7056859873549051,0.13898193847184231,-1,0.27796387694368463
ANO3,+-,0.3950776254776032,0.45009652370399145,0.45207963761350534,1,0.9001930474079829
ANO4,--,0.05774192562784219,0.9003265670353999,0.062340611242880574,-1,0.12468122248576115
ANO5,+-,0.07633135988657402,0.5501411417233487,0.13348712700228277,-1,0.26697425400456554
ANO6,+-,0.44320371948446075,0.38048500174410943,0.7140652063132602,1,0.7609700034882189
ANO7,-+,0.07969528906523698,0.12254899150418858,0.6876789686923906,1,0.24509798300837715
ANO7P1,--,0.32955851129679203,0.814783257813924,0.26833361003659645,-1,0.5366672200731929
ANO8,-+,0.8232432026801795,0.5690238882833198,0.6084045597586598,1,1.1380477765666397
ANO9,++,0.08968426494767551,0.063753286889615,0.9517506178207893,1,0.12750657377923
