gene_symbol,AnCg.F_DLPFC.F_AnCg.M_DLPFC.M,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
FUT1,+++-,0.582653329195927,0.36060601553667204,0.7949468606890385,1,0.7212120310733441,0.3141683778234086,0.32019620144869676,0.6283367556468172
FUT10,-+-+,0.341559200992519,0.33602797799738793,0.6974496059486042,1,0.6720559559947759,0.2908396075747205,0.296982832373239,0.581679215149441
FUT11,-++-,0.5101926512245671,0.4972430617040371,0.5291735619283539,1,0.9944861234080742,0.4418777093315081,0.4409969771288427,0.8819939542576855
FUT2,+--+,0.6036114603961593,0.34299720252146654,0.8124275303094397,1,0.6859944050429331,0.29745608031028975,0.3034848571265613,0.5949121606205795
FUT3,+---,0.25688439672164404,0.9654511160793129,0.09060484707971356,-1,0.18120969415942711,0.06125591741287857,0.0795687885010267,0.12251183482575714
FUT4,----,0.00472868195179324,0.993596972521363,0.0023854507914374003,-1,0.004770901582874801,0.0015969885359037243,0.002110426648414328,0.0031939770718074486
FUT5,+++-,0.6446619062580483,0.5137713157197489,0.6205099790846,1,1.0275426314394978,0.4548825005703856,0.4537728854160725,0.907545770832145
FUT6,+--+,0.5014871814690571,0.5317141522820037,0.4916551906614723,-1,0.9833103813229446,0.43734671761820565,0.4367442391056354,0.8734884782112708
FUT8,-+--,0.031106753633539742,0.9793438742108593,0.01958020174220631,-1,0.03916040348441262,0.010608566702789026,0.02059091946155601,0.021217133405578053
FUT9,-+++,0.2473923144563501,0.22835733717630521,0.8112147936871064,1,0.45671467435261043,0.18548939082819987,0.19939542576855074,0.37097878165639975
FUZ,+-+-,0.7446627369408632,0.6031952291735022,0.5548900301607038,-1,1.1097800603214076,0.4842867735128044,0.4811772758384668,0.9623545516769336
FXN,-+--,0.4306003304360092,0.8998791112228023,0.21207375576611337,-1,0.42414751153222674,0.169622996634917,0.18463381245722107,0.339245993269834
FXR1,-+--,0.42749348423292255,0.7550821375451937,0.3491253370305309,-1,0.6982506740610618,0.30371299834597615,0.3093201003878622,0.6074259966919523
FXR2,+-+-,0.3843807792780931,0.6140038832959328,0.39454437853390506,-1,0.7890887570678101,0.3491131010095249,0.350901209217431,0.6982262020190498
FXYD1,+-+-,0.6804524490555878,0.39775065246226504,0.7713127283793283,1,0.7955013049245301,0.3523271731690623,0.3543603490560657,0.7046543463381246
FXYD2,---+,0.16709570536157953,0.1630623525969027,0.8444505752250318,1,0.3261247051938054,0.12422997946611909,0.1410483089032111,0.24845995893223818
FXYD3,++--,0.6349104422479074,0.7236498945722212,0.43814880414133556,-1,0.8762976082826711,0.3902355558090458,0.3917978553502168,0.7804711116180916
FXYD4,----,0.04741763324384172,0.9986433451836338,0.0056262554861619,-1,0.0112525109723238,0.0030228711572463356,0.005874971480720967,0.006045742314492671
FXYD5,+-+-,0.17500297553139585,0.22443448371881639,0.6646934237349066,1,0.44886896743763277,0.1809263061829797,0.1951748132093766,0.3618526123659594
FXYD6,+-++,0.23740107032602625,0.20138275797506525,0.8507705069650696,1,0.4027655159501305,0.15879534565366188,0.1757828095591171,0.31759069130732376
FXYD6-FXYD2,---+,0.17633728934002746,0.22717895619971207,0.6579083146268483,1,0.45435791239942414,0.18440565822496008,0.19808361375691552,0.36881131644992016
FXYD7,+-+-,0.5745266454103468,0.5708031098674465,0.5118113462577625,-1,1.023622692515525,0.4536017795015114,0.4523157654574492,0.9046315309148985
FYB,-+--,0.15381585572117945,0.8185789650409332,0.16368582136712673,-1,0.32737164273425345,0.12485028232475903,0.141854893908282,0.24970056464951806
FYCO1,++--,0.49015389735095627,0.8273811614434494,0.3100946361592128,-1,0.6201892723184256,0.26504306165516456,0.2752680812229067,0.5300861233103291
FYN,+++-,0.5387334113577009,0.4064573634672405,0.7307818165976678,1,0.812914726934481,0.3596851471594798,0.3620030799064621,0.7193702943189596
FYTTD1,-+--,0.4644255202583025,0.6621399508303948,0.4176904277914911,-1,0.8353808555829823,0.3708435521587863,0.37246178416609627,0.7416871043175726
FZD1,--+-,0.41188027858055665,0.7965540992184861,0.3145821335671955,-1,0.629164267134391,0.269776991958022,0.27874743326488705,0.539553983916044
FZD10,--+-,0.44639487337492434,0.7894224488579269,0.33215678056720094,-1,0.6643135611344019,0.2872297952432556,0.29317818845539584,0.5744595904865112
FZD2,+++-,0.21607823899573483,0.17033517061261802,0.8833390746973648,1,0.34067034122523604,0.13050422085329683,0.1476644042662408,0.26100844170659365
FZD3,++++,0.16836880008819752,0.05943507686360891,0.9782850252793319,1,0.11887015372721782,0.03764544832306639,0.05583756345177665,0.07529089664613278
FZD4,++++,0.013227562139452611,0.004727829861214759,0.9958019496251055,1,0.009455659722429517,0.0025096965548710927,0.0044487537785889465,0.005019393109742185
FZD5,-+--,0.13600248571683382,0.8149069823625323,0.15116998932592915,-1,0.3023399786518583,0.11498317458506815,0.13084645220168833,0.2299663491701363
FZD6,-+++,0.1635774973576442,0.15878582492418503,0.8489856679178507,1,0.31757164984837005,0.12069358886607347,0.13791136713625735,0.24138717773214693
FZD7,---+,0.4127800049204138,0.9111296675888022,0.19362093575565167,-1,0.38724187151130335,0.1513716990817316,0.16946155601186402,0.3027433981634632
FZD8,--++,0.8476948166396331,0.599176073170651,0.5804339245525629,-1,1.1608678491051259,0.4966634346660583,0.49406798996121376,0.9881359799224275
FZD9,+-+-,0.5727305793097377,0.4974577354383117,0.5995862453040454,1,0.9949154708766234,0.44216290212183434,0.4411680830434039,0.8823361660868078
FZR1,--+-,0.1524255804655919,0.7386952612410638,0.18646566999220662,-1,0.37293133998441325,0.14486967432840928,0.16318731462468627,0.28973934865681855
G0S2,--+-,0.4466077465641406,0.4643682885296974,0.5199359739205268,1,0.9287365770593948,0.41324435318275154,0.41550219585923687,0.8264887063655031
G2E3,++++,0.029014849395956496,0.01667795821109548,0.9836498920737768,1,0.03335591642219096,0.009012092174309833,0.016654309017281696,0.018024184348619667
G3BP1,-++-,0.6661916474624539,0.39130191912153306,0.7759701243240128,1,0.7826038382430661,0.34571070043349306,0.3479723949124508,0.6914214008669861
G3BP2,-+++,0.5333812892309211,0.640635302045537,0.45986616716657863,-1,0.9197323343331573,0.40888610049620716,0.4116472735569245,0.8177722009924143
G6PC,+--+,0.47506073153882267,0.6872133267063119,0.4095834082676571,-1,0.8191668165353142,0.36280157417441394,0.36476157882728727,0.7256031483488279
G6PC2,++--,0.6328154784426108,0.7886813357671323,0.3737517105551713,-1,0.7475034211103426,0.3273256145554098,0.3322496007300935,0.6546512291108196
G6PC3,+++-,0.32125119604597746,0.5162385934990105,0.38079908168241905,-1,0.7615981633648381,0.33525352193007474,0.33823864932694503,0.6705070438601495
GAA,+---,0.31243179057079956,0.8262035641669934,0.25313739463961843,-1,0.5062747892792369,0.20869218045970456,0.22051106548026467,0.4173843609194091
GAB1,-+--,0.08696237245687617,0.9629562328958874,0.055228219789075245,-1,0.11045643957815049,0.03427821821707637,0.05270362765229295,0.06855643643415274
GAB2,--+-,0.2247719462748734,0.732279654452086,0.24606031445308774,-1,0.4921206289061755,0.20201904979182114,0.21395163130276065,0.4040380995836423
GAB4,--++,0.48212380394897714,0.7739146344846954,0.35591750661272764,-1,0.7118350132254553,0.3094735641362003,0.3157654574492357,0.6189471282724006
GABARAP,--+-,0.8248808702170363,0.6069548713126959,0.570426396767913,-1,1.140852793535826,0.49221468088746934,0.49013232945471136,0.9802646589094227
GABARAPL1,+++-,0.48771728124287606,0.4511326014692131,0.6149795787950096,1,0.9022652029384262,0.40069587040839605,0.4034107112302515,0.8013917408167921
GABARAPL2,+-+-,0.5749617116222306,0.3588605496591861,0.7954632599828164,1,0.7177210993183722,0.312000912616929,0.31882735413220786,0.624001825233858
GABBR1,++++,0.2677178081069296,0.2744162921915414,0.7358077768640816,1,0.5488325843830828,0.22952315765457448,0.2401756687389494,0.45904631530914897
GABBR2,++++,0.1539220055189255,0.17277345309094913,0.7914266175836069,1,0.34554690618189826,0.13238649326945015,0.15011692237495008,0.2647729865389003
GABPA,-+-+,0.2548793218849715,0.7133638393217449,0.27412936092182166,-1,0.5482587218436433,0.22922489020703815,0.24001825233858087,0.4584497804140763
GABPB1,-+++,0.33022057107587344,0.30645343876911124,0.7480193142444738,1,0.6129068775382225,0.26140771161305043,0.2716021217133406,0.5228154232261009
GABPB2,----,0.18292910795489203,0.9626185386688707,0.08640327337079896,-1,0.17280654674159793,0.0577767638168026,0.07654574492356833,0.1155535276336052
GABRA1,-+++,0.491380230430993,0.2737163138015428,0.8592254414141725,1,0.5474326276030856,0.22872461784166095,0.23966235099526606,0.4574492356833219
GABRA2,++-+,0.42587464053392043,0.41555347969158524,0.6222513879734349,1,0.8311069593831705,0.36881131644992016,0.37055837563451777,0.7376226328998403
GABRA4,-+++,0.3175932432252731,0.24629113325793833,0.8394191453703637,1,0.49258226651587667,0.20225872689938398,0.2142816403353676,0.40451745379876797
GABRA5,---+,0.42601461228286264,0.6434295174281899,0.4067803456869653,-1,0.8135606913739306,0.35994980893172873,0.3624229979466119,0.7198996178634575
GABRA6,++++,0.5381125988035887,0.4481995460488271,0.665588392485396,1,0.8963990920976542,0.39869952087611227,0.40107226373124966,0.7973990417522245
GABRB1,++-+,0.44123607554469935,0.4108777034587993,0.6522345126137666,1,0.8217554069175986,0.3639630390143737,0.3661096218559288,0.7279260780287474
GABRB2,++++,0.3490381751335131,0.13818753580126059,0.9420687898095448,1,0.27637507160252117,0.1027834816335843,0.12040152854617008,0.2055669632671686
GABRB3,++++,0.6116056416130158,0.33520866803337457,0.81897268953609,1,0.6704173360667491,0.28986995208761124,0.2962413734101409,0.5797399041752225
GABRG1,-+-+,0.25834990667951274,0.30192278299572933,0.6331738928335132,1,0.6038455659914587,0.2575861282226785,0.26686819141048307,0.515172256445357
GABRG2,++++,0.30912289674733445,0.24264388522768507,0.8395014492247049,1,0.48528777045537014,0.1984371435090121,0.21131580448297496,0.3968742870180242
GABRG3,---+,0.4693303333365001,0.8928752212077216,0.22467312721402272,-1,0.44934625442804543,0.181201163520219,0.19541409993155373,0.362402327040438
GABRP,+---,0.6456522569009504,0.7736726543125427,0.3918976478114694,-1,0.7837952956229388,0.346774653510523,0.3485055897786904,0.693549307021046
GABRR1,+-++,0.3240370277947954,0.2693314945862246,0.8092874997179915,1,0.5386629891724491,0.2241615331964408,0.23641133861860492,0.4483230663928816
GABRR2,-+-+,0.1997396100651161,0.3904090417625157,0.2962742053195354,-1,0.5925484106390708,0.25260936519705696,0.2615217887291809,0.5052187303941139
GABRR3,+++-,0.10372602807543913,0.21783878440903962,0.19615234844082885,-1,0.3923046968816577,0.15348200536131865,0.17168605977640886,0.3069640107226373
GAD1,-+++,0.3889204716320781,0.2338466846593583,0.8785292280389562,1,0.4676933693187166,0.19022359114761578,0.2039012148519934,0.38044718229523156
GAD2,-+++,0.6098545853147926,0.791829733514138,0.367702555375037,-1,0.735405110750074,0.3207665544972338,0.32603239790098104,0.6415331089944676
GADD45A,++--,0.7536504970757134,0.4785901619935943,0.7014987577142935,1,0.9571803239871886,0.426705452886151,0.42662408030570925,0.8532481606114185
GADD45B,++--,0.5495786210579574,0.38057771221656117,0.7672654806249353,1,0.7611554244331223,0.3349304129591604,0.33810528717275995,0.6698608259183207
GADD45G,+-+-,0.6027023741115908,0.46195597686050105,0.6806757186360187,1,0.9239119537210021,0.4105065023956194,0.41327781896994237,0.8210130047912388
GADD45GIP1,+-+-,0.7024389102924624,0.5397693070504316,0.6081497293575087,1,1.0795386141008632,0.4747319187770933,0.4711116180915987,0.9422232361831974
GADL1,+--+,0.5390940715769911,0.47031576419070914,0.6250445730512438,1,0.9406315283814183,0.41980378736025553,0.4205783379912166,0.8396075747205111
GAK,+---,0.5330709896007986,0.6872417353627078,0.4334490272470905,-1,0.866898054494181,0.3863001197741402,0.38763404061145335,0.7726002395482804
GAL,+-+-,0.0803156988063773,0.13887173666344066,0.5494850542088048,1,0.2777434733268813,0.10363906000456309,0.12085781098499972,0.20727812000912618
GAL3ST1,----,0.06317579299164133,0.9821455988976935,0.031152635792030054,-1,0.06230527158406011,0.016312097188159472,0.03142824549395391,0.032624194376318943
GAL3ST2,-+--,0.2933948698947496,0.9506391627294094,0.12047793097673513,-1,0.24095586195347027,0.08743512234072891,0.1055213324207164,0.17487024468145781
GAL3ST3,+-++,0.4052840447608882,0.2801683412418324,0.8363193275434707,1,0.5603366824836647,0.23505589778690394,0.24576512861461244,0.4701117955738079
GAL3ST4,---+,0.07353824229708071,0.9320456074198782,0.06407622541267484,-1,0.12815245082534968,0.041407631323789426,0.060346794433036734,0.08281526264757885
GALC,-+--,0.14012710202820364,0.8632948375041902,0.1369737136414547,-1,0.2739474272829094,0.10169394855415502,0.11943874058863792,0.20338789710831004
GALE,+++-,0.043646287549015506,0.055527637088253944,0.8696627813912539,1,0.11105527417650789,0.03456536618754278,0.053099868818798836,0.06913073237508556
GALK1,+-+-,0.3944056331709723,0.39297481553501684,0.6339608876873266,1,0.7859496310700337,0.34787816563997265,0.3492271716192323,0.6957563312799453
GALK2,++--,0.8358944197303716,0.5771578026960864,0.6007283962124064,1,1.1543156053921728,0.4953798767967146,0.49278503393600637,0.9855700678720127
GALM,----,0.2583446492064738,0.792906544651475,0.24373189826964325,-1,0.4874637965392865,0.19996577881708777,0.2121263974446726,0.39993155763417554
GALNS,----,0.2653630733464675,0.8953577827915449,0.18180351499611763,-1,0.36360702999223526,0.14076313237894256,0.15833903718913986,0.2815262647578851
GALNT1,-++-,0.6467049674244193,0.5283818312059737,0.5960608791696853,1,1.0567636624119474,0.46668948208989275,0.46363999315576343,0.9272799863115269
GALNT10,++--,0.5276330688782997,0.7670849869455869,0.3749637865423526,-1,0.7499275730847051,0.3284663206524839,0.33350444900752907,0.6569326413049678
GALNT11,+-++,0.7412351718355791,0.4578507984166345,0.7209431248962117,1,0.915701596833269,0.406570841889117,0.409684594764159,0.813141683778234
GALNT12,-+--,0.32473722725041454,0.7443039545518626,0.305224820056724,-1,0.610449640113448,0.2604802372668682,0.2702486881131645,0.5209604745337364
GALNT13,-+++,0.535297844069268,0.3771399171530321,0.7669729037371329,1,0.7542798343060642,0.33099475245265797,0.335196486625221,0.6619895049053159
GALNT14,----,0.04512457994830035,0.9679002870206292,0.03189001963772521,-1,0.06378003927545042,0.0167113443221354,0.03211270819073694,0.0334226886442708
GALNT15,-+--,0.3893933445668646,0.8908670481429538,0.21940226992448328,-1,0.43880453984896656,0.17658130382706896,0.19050878393794204,0.35316260765413793
GALNT16,++++,0.04172993752196753,0.01789748550898512,0.9894845629165429,1,0.03579497101797024,0.009753593429158111,0.01836536816289283,0.019507186858316223
GALNT18,--++,0.13592373189549234,0.11332176198198503,0.9083242210963968,1,0.22664352396397006,0.08053844398813598,0.10043917184737353,0.16107688797627195
GALNT2,+++-,0.33612874732514875,0.6374588913453516,0.35574210164734454,-1,0.7114842032946891,0.3094735641362003,0.3156513803331052,0.6189471282724006
GALNT3,-+-+,0.9180331491329556,0.6188372433806787,0.5723345933853661,-1,1.1446691867707321,0.4931842810699823,0.4913301391740817,0.9826602783481634
GALNT4,++-+,0.3697746551482415,0.7104588231572895,0.3461219728117156,-1,0.6922439456234312,0.30023384474990017,0.3069815195071869,0.6004676894998003
GALNT5,-+++,0.7542787535164851,0.5123157242931372,0.6639342112909491,1,1.0246314485862744,0.4539128450832763,0.4525751440141448,0.9051502880282896
GALNT6,----,0.06398545705958494,0.9740588014500408,0.03760970596154467,-1,0.07521941192308934,0.020874921576455825,0.03718913985854438,0.04174984315291165
GALNT7,-+-+,0.08842780154971583,0.7618992331397358,0.12067838532783956,-1,0.24135677065567912,0.08783436947470484,0.10569244809491216,0.17566873894940968
GALNT8,+++-,0.3657477114008948,0.351180770178679,0.6946284192006515,1,0.702361540357358,0.30566963267168606,0.31135572919637255,0.6113392653433721
GALNTL5,+---,0.5412694676869558,0.8165741585437407,0.3308329876919351,-1,0.6616659753838702,0.28551873609764444,0.29209445585215604,0.5710374721952889
GALNTL6,--++,0.5807657381671696,0.642284191857997,0.47811619184965226,-1,0.9562323836993045,0.4263959390862944,0.42630618297969425,0.8526123659593885
GALP,+++-,0.4286855959464153,0.8160174131957498,0.3049336725648599,-1,0.6098673451297199,0.26013802543774595,0.26973534109057723,0.5202760508754919
GALR1,---+,0.08321356607264768,0.8213793950798489,0.10367525313651135,-1,0.2073505062730227,0.07243483716420464,0.09228838694957792,0.14486967432840928
GALR2,----,0.0640577577970278,0.8327541655811822,0.08268344356294048,-1,0.16536688712588096,0.055210175098385904,0.07357973990417523,0.11042035019677181
GALR3,--+-,0.7183861425606467,0.49353949864152,0.6784058900028686,1,0.98707899728304,0.438911704312115,0.43820224719101125,0.8764044943820225
GALT,+-++,0.4128442892866926,0.2994659389877601,0.8164814650851928,1,0.5989318779755202,0.25519050878393795,0.2644156733017738,0.5103810175678759
GAMT,--+-,0.2399079576535515,0.9165940392254088,0.15362254924121907,-1,0.30724509848243814,0.11692237495009411,0.1324435318275154,0.23384474990018822
GAN,++-+,0.24295405818583982,0.15197720145392055,0.9193022751052023,1,0.3039544029078411,0.11550308008213553,0.13129527177322764,0.23100616016427106
GANAB,++++,0.3183801837676279,0.26870116607152916,0.805982847512055,1,0.5374023321430583,0.22370522473191878,0.23589802087492157,0.44741044946383757
