gene_symbol,female_Nac_female_Subic_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
CMBL,--++,0.233709575,0.9934284682205224,0.06198323109596748,-1,0.12396646219193495,0.053465058840621825,0.061968761351253177,0.10693011768124365
MARCH6,-+--,0.392470044,0.30559512852667436,0.9059788589199219,1,0.6111902570533487,0.2923356338539775,0.31417986343164317,0.584671267707955
ROPN1L,+++-,0.08888461,0.23038186402935742,0.6611135707456162,1,0.46076372805871485,0.22506356701779875,0.2423361906145576,0.4501271340355975
ANKRD33B,+-+-,0.413706963,0.5976397349438166,0.5373810783038871,-1,1.0747621566077743,0.4488595089350574,0.48209226298583363,0.8977190178701148
DAP,--++,0.257769632,0.9496618012949052,0.20304297640020513,-1,0.40608595280041027,0.20107511259625163,0.21561932437341083,0.40215022519250326
CTNND2,+-++,0.180695728,0.5811286775251409,0.3684643115109006,-1,0.7369286230218012,0.3476681679500218,0.3721758082092263,0.6953363359000436
DNAH5,+-+-,0.146929792,0.5214412359461658,0.35537568640848294,-1,0.7107513728169659,0.3365538282725556,0.36018888485288775,0.6731076565451112
TRIO,+---,0.235069687,0.6789584073115384,0.4836654582078292,-1,0.9673309164156584,0.4227807642016563,0.452815110788231,0.8455615284033126
OTULINL,-+-+,0.275627499,0.48518361400369925,0.7206909261882605,1,0.9703672280073985,0.42361060661096983,0.4539445009443557,0.8472212132219397
OTULIN,+-++,0.436309647,0.7583498647750143,0.4086812716110944,-1,0.8173625432221888,0.3752724102862124,0.40247003269160914,0.7505448205724248
ANKH,---+,0.424008092,0.6991578403984005,0.5409462451464017,-1,1.0818924902928033,0.4506029347668168,0.4839084634943698,0.9012058695336336
FBXL7,++++,0.009987873,0.05636578391763873,0.795661599582179,1,0.11273156783527746,0.04780239738467127,0.05600755484527096,0.09560479476934254
MARCH11,---+,0.043479291,0.9341483820537163,0.02973929442593336,-1,0.05947858885186672,0.023826819700711897,0.027751543770432256,0.047653639401423795
ZNF622,++++,0.478775328,0.7621832848671397,0.5188269496099174,-1,1.0376538992198348,0.4409414499491501,0.4726480203414457,0.8818828998983002
RETREG1,+++-,0.167149219,0.2172075157430001,0.9198300291642,1,0.4344150314860002,0.21387577188521611,0.22962371059131192,0.42775154377043223
MYO10,+--+,0.311318148,0.5642745813422483,0.5584930132980551,-1,1.1169860265961102,0.45859363649571405,0.4920450417726117,0.9171872729914281
BASP1,----,0.131887273,0.4888654199424327,0.299402546818147,-1,0.598805093636294,0.28802847595525205,0.30802760624772973,0.5760569519105041
CDH18,-+-+,0.054389376,0.3840652953867242,0.18424650857520058,-1,0.36849301715040117,0.18414935347958739,0.19498728659644024,0.36829870695917477
CDH12,--+-,0.097428228,0.8057757267234789,0.1281958027978295,-1,0.256391605595659,0.12494551794275752,0.1338903014892844,0.24989103588551503
CDH10,---+,0.098404035,0.6609979309091069,0.07452389381304077,-1,0.14904778762608153,0.0673398227517071,0.07526334907373775,0.1346796455034142
CDH9,-++-,0.066847867,0.5413921574293179,0.29857005616234444,-1,0.5971401123246889,0.2873020485253523,0.3071558300036324,0.5746040970507046
CDH6,+-++,0.094577375,0.6463544550311301,0.13464173076360308,-1,0.26928346152720617,0.13337207612959465,0.14137304758445332,0.2667441522591893
DROSHA,+-++,0.127104197,0.8419414192509351,0.19089232746795678,-1,0.38178465493591357,0.191195699549615,0.20276062477297493,0.38239139909923
C5orf22,-++-,0.114780431,0.26263024629330295,0.7121485932143821,1,0.5252604925866059,0.25383218307301125,0.2740810693011768,0.5076643661460225
PDZD2,--++,0.059029503,0.9367498085563819,0.1101893192028078,-1,0.2203786384056156,0.10518669184948423,0.11340355975299674,0.21037338369896846
GOLPH3,----,0.169481668,0.22881971948781038,0.8641617987506481,1,0.45763943897562076,0.22353795859062842,0.24037483655382827,0.44707591718125683
MTMR12,--+-,0.044430022,0.9045543394527183,0.08271731474546885,-1,0.1654346294909377,0.07612959465349411,0.083617871413004,0.15225918930698823
ZFR,-+--,0.079012138,0.2529055986406704,0.43613275194110784,1,0.5058111972813408,0.24584090083545224,0.26369315705361035,0.4916818016709045
SUB1,-++-,0.155964065,0.2146601847790274,0.6465911473608795,1,0.4293203695580548,0.21205957137668,0.2276623565305826,0.42411914275336
NPR3,+--+,0.165819174,0.8229885857960397,0.2763346429855139,-1,0.5526692859710278,0.2664535812872294,0.2864511442063204,0.5329071625744588
TARS,+++-,0.214580961,0.14939572862581774,0.9089109628231746,1,0.2987914572516355,0.14711224119142755,0.15698096760133662,0.2942244823828551
ADAMTS12,--++,0.052334521,0.9940602070202854,0.02986010937058209,-1,0.05972021874116418,0.0241173906726718,0.027969487831456592,0.0482347813453436
RXFP3,++--,0.563889291,0.3854059325897489,0.9031114798602119,1,0.7708118651794978,0.35924446058844894,0.38486125236088914,0.7184889211768979
SLC45A2,++++,0.101978104,0.23853501978183442,0.6649770106148818,1,0.47707003956366884,0.23247366509262624,0.24952782217056516,0.46494733018525247
AMACR,++++,0.00515101,0.024658433545770613,0.8232394735116267,1,0.049316867091541226,0.019033781329458772,0.023100392270812144,0.038067562658917545
C1QTNF3,++-+,0.021980436,0.020966988612272194,0.9016515503410446,1,0.04193397722454439,0.016781692698873956,0.01932296963533343,0.03356338539774791
RAI14,+-++,0.064839801,0.38574900521516775,0.25779516095853006,-1,0.5155903219170601,0.2501816068574749,0.26887032328369054,0.5003632137149499
TTC23L,+++-,0.077637362,0.2847675692236716,0.36359365559716034,1,0.5695351384473432,0.2743915728296404,0.29420310910939995,0.5487831456592808
RAD1,-++-,0.223066881,0.5775645176124096,0.4340341453803546,-1,0.8680682907607092,0.3938689524916461,0.4202687976752634,0.7877379049832922
BRIX1,-+--,0.083673607,0.1471114801587417,0.9086519605777026,1,0.2942229603174834,0.1443516164184526,0.15487432805462734,0.2887032328369052
DNAJC21,++++,0.239251125,0.553531267736368,0.48628268222688487,-1,0.9725653644537697,0.4245241900334157,0.45455866327642575,0.8490483800668314
PRLR,--+-,0.063658728,0.4753294474565417,0.18727737460922833,-1,0.37455474921845666,0.18756356240011623,0.19869233563385397,0.37512712480023247
SPEF2,--+-,0.2803799,0.6718608244687492,0.36064194011635436,-1,0.7212838802327087,0.34134824930989394,0.3649110061750817,0.6826964986197879
IL7R,-+++,0.065016968,0.29410756378260666,0.5606499972095831,1,0.5882151275652133,0.2830366872502724,0.3026296672962371,0.5660733745005448
LMBRD2,-+--,0.145409316,0.06562165112894092,0.9301144711507806,1,0.13124330225788183,0.05782782419179077,0.0655963969199477,0.11565564838358154
SKP2,----,0.691293493,0.7696261698360988,0.5749208005342183,-1,1.1498416010684367,0.46338805753305246,0.4981474754812931,0.9267761150661049
NADK2,-+--,0.129087756,0.23525781213973243,0.8870519936356669,1,0.47051562427946486,0.22920450417726118,0.24662211245096616,0.45840900835452236
RANBP3L,++-+,0.077985225,0.07921547369252203,0.9481240142697104,1,0.15843094738504407,0.07206683617871414,0.08005230277495279,0.14413367235742827
SLC1A3,-+-+,0.03071333,0.060135673611437915,0.8737053145371552,1,0.12027134722287583,0.052015982564475115,0.0600029057097196,0.10403196512895023
NIPBL,+-++,0.186638101,0.6643456870864222,0.16633636280482847,-1,0.33267272560965694,0.16511695481621386,0.17493643298220124,0.3302339096324277
CPLANE1,+-++,0.185703838,0.6602772024309203,0.2876555063104982,-1,0.5753110126209964,0.276550922562836,0.29611333091173264,0.553101845125672
NUP155,-+--,0.260653463,0.1833281072442679,0.860779444393614,1,0.3666562144885358,0.18307301126044315,0.19373819555426414,0.3661460225208863
WDR70,++++,0.067438285,0.6820089374195211,0.17181838849409586,-1,0.34363677698819173,0.1702745895685021,0.18103886669088268,0.3405491791370042
ATF1,--+-,0.05274472,0.7535779030337899,0.12306270233699805,-1,0.2461254046739961,0.11884352753159959,0.12677079549582274,0.23768705506319918
GDNF-AS1,-+++,0.26950529,0.8055313006723464,0.2429292048449169,-1,0.4858584096898338,0.23652477117535958,0.2536868870323284,0.47304954235071917
LIFR,++--,0.160506838,0.09111050616160478,0.9645810580067151,1,0.18222101232320956,0.08470759171812568,0.09218364085427866,0.16941518343625137
OSMR,++++,0.036971214,0.11906582976450032,0.7635026964894346,1,0.23813165952900064,0.11420268797675263,0.12211245096614848,0.22840537595350527
RICTOR,+++-,0.154209356,0.051423250807935916,0.9679518311984348,1,0.10284650161587183,0.04344351616418453,0.05055934912102281,0.08688703232836906
FYB1,++-+,0.081280118,0.18413228524113417,0.8650940473537866,1,0.36826457048226835,0.18387213948419906,0.19482783669911377,0.3677442789683981
DAB2,+-+-,0.219510775,0.8037688251494948,0.3888620620504022,-1,0.7777241241008044,0.361760860090077,0.3872139484199056,0.723521720180154
PTGER4,+---,0.256583326,0.20683467691989854,0.9281471989498021,1,0.4136693538397971,0.20457682528151108,0.2200348685166352,0.40915365056302216
TTC33,-+--,0.34825202,0.4245948565359592,0.7050501846804698,1,0.8491897130719184,0.38815837268434433,0.4139183495568793,0.7763167453686887
PRKAA1,-++-,0.15232658,0.39048326854057663,0.7033936631048828,1,0.7809665370811533,0.3629495096258627,0.3892198169402877,0.7258990192517254
RPL37,--++,0.157765217,0.9638283716481646,0.12613743972999594,-1,0.2522748794599919,0.12254830742408833,0.13142026879767527,0.24509661484817666
CARD6,++++,0.15274204,0.40374698590696373,0.6548258899718676,1,0.8074939718139275,0.37210316018888484,0.39895394450094435,0.7442063203777697
PLCXD3,-+--,0.211035733,0.4449838330479153,0.5653903259441472,1,0.8899676660958306,0.4015982564475118,0.4277204707249746,0.8031965128950236
OXCT1,-+--,0.127145431,0.5087924549866134,0.4632799175448169,-1,0.9265598350896338,0.41210228098212986,0.4409008354522339,0.8242045619642597
C5orf51,++-+,0.033748412,0.08115496718319087,0.9233333361272517,1,0.16230993436638175,0.07417362876861605,0.08215894232166207,0.1483472575372321
FBXO4,-+++,0.231839168,0.7026975192485505,0.3549227426684502,-1,0.7098454853369004,0.3359000435856458,0.3596077006901562,0.6718000871712916
GHR,---+,0.328870461,0.7892922205921225,0.3300484511982712,-1,0.6600969023965424,0.31309022228679356,0.3362150381402107,0.6261804445735871
CCDC152,++--,0.016836839,0.02096122613870663,0.9800054002259354,1,0.04192245227741326,0.01670904467853251,0.01932296963533343,0.03341808935706502
SELENOP,++--,0.212879012,0.07567963039352564,0.9897120441443028,1,0.15135926078705128,0.06814384308027606,0.07685602208339387,0.13628768616055212
ANXA2R,++--,0.184106894,0.11607038867939223,0.9596615467135676,1,0.23214077735878447,0.11122411914275336,0.11862559930262967,0.22244823828550672
ZNF131,--++,0.068575433,0.9666474260837226,0.05243722766134045,-1,0.1048744553226809,0.044166787737904986,0.051507446422085,0.08833357547580997
NIM1K,++-+,0.640925941,0.5004798865363861,0.8193115397173665,1,1.0009597730727722,0.4319651289502361,0.4628069155891327,0.8639302579004722
HMGCS1,++--,0.100857924,0.04617507408089989,0.9891103460655695,1,0.09235014816179977,0.03763167453686887,0.04460264419584484,0.07526334907373775
CCL28,--++,0.355849903,0.9714995003901806,0.1606990035898576,-1,0.3213980071797152,0.15937817812000582,0.16832546313112967,0.31875635624001164
TMEM267,-+--,0.257928604,0.30156200736344124,0.779364531752577,1,0.6031240147268825,0.289647657101344,0.31047508353915443,0.579295314202688
C5orf34,+++-,0.084051352,0.10521925639145575,0.9120204486172685,1,0.2104385127829115,0.10010897203051217,0.10678483219526369,0.20021794406102433
PAIP1,-++-,0.184829528,0.3290291575383296,0.6070041504289303,1,0.6580583150766592,0.3124591354885579,0.335246258898736,0.6249182709771158
NNT,-+--,0.203007507,0.2683260678016981,0.8134352105394702,1,0.5366521356033962,0.2595713766799855,0.2782943483945954,0.519142753359971
FGF10,-+-+,0.366234601,0.5848798204877554,0.49222653390372967,-1,0.9844530678074593,0.4275751852389946,0.45877224845622955,0.8551503704779893
MRPS30,-+--,0.144174848,0.45601779197556164,0.4811494615459774,1,0.9120355839511233,0.4081365782782419,0.43534795873892196,0.8162731565564838
HCN1,-+--,0.068945671,0.27364300394628005,0.3894034386882452,1,0.5472860078925601,0.2641482019614966,0.2843963388057533,0.5282964039229932
EMB,-+--,0.250192473,0.35126487320339744,0.8384457018904705,1,0.7025297464067949,0.33301852524518705,0.3564579398518088,0.6660370504903741
PARP8,-+--,0.053657603,0.03746550101308511,0.964436814251644,1,0.07493100202617022,0.030003632401017073,0.03457794566322824,0.060007264802034145
PELO,-+--,0.228279632,0.5900936147470368,0.5232939901332185,-1,1.046587980266437,0.4430480894958594,0.4751180530330549,0.8860961789917188
ITGA1,+-++,0.03424076,0.36852099659048443,0.04493839552968634,-1,0.08987679105937268,0.036394014237977626,0.042934980021794404,0.07278802847595525
ITGA2,+++-,0.00597956,0.012736291453853165,0.8365559958584851,1,0.02547258290770633,0.009008354522339267,0.01053319773354642,0.018016709044678534
MOCS2,-++-,0.088493255,0.2223150961334393,0.6661858194625787,1,0.4446301922668786,0.2185978932074101,0.2341275606566904,0.4371957864148202
FST,-+--,0.012445485,0.16016101124313065,0.19206473845299152,1,0.3203220224862613,0.1588085724664003,0.1679500217928229,0.3176171449328006
NDUFS4,-+++,0.290917229,0.5476063808280267,0.5876982279136649,1,1.0952127616560534,0.45361423901198694,0.48692430626180444,0.9072284780239739
ARL15,++--,0.299261973,0.21073890418043412,0.9485792197489009,1,0.42147780836086823,0.2085724664002906,0.2238849338951039,0.4171449328005812
HSPB3,---+,0.125948771,0.9366126039794652,0.08134795848739618,-1,0.16269591697479235,0.07438616882173471,0.08223755902651653,0.14877233764346942
SNX18,++--,0.205711464,0.054841970014969925,0.9944857834402239,1,0.10968394002993985,0.04591354885579368,0.05426412901351155,0.09182709771158735
GPX8,+-+-,0.285894571,0.5344677938304327,0.450282009568339,-1,0.900564019136678,0.4049106494261223,0.4313112967671631,0.8098212988522446
CCNO,+-++,0.204187771,0.8592274495972406,0.2271805812106991,-1,0.4543611624213982,0.2223594362923144,0.23872139484199056,0.4447188725846288
DHX29,+++-,0.208814831,0.3351389110107346,0.8120851838964689,1,0.6702778220214692,0.31870686523792224,0.34011332267906436,0.6374137304758445
MTREX,+++-,0.386082321,0.4785017148418012,0.7768671372118777,1,0.9570034296836024,0.4201961496549219,0.4501670783088769,0.8403922993098438
PLPP1,++--,0.378285457,0.3693633740136463,0.889749916199429,1,0.7387267480272925,0.3484199055575736,0.3726572715385733,0.6968398111151471
SLC38A9,++++,0.438580278,0.6180372967697779,0.5277035220094077,-1,1.0554070440188155,0.44544530001452853,0.4770795495822739,0.8908906000290571
DDX4,++++,0.343817489,0.7405717572659378,0.40631993235829167,-1,0.8126398647165833,0.3738195554264129,0.4007991282237559,0.74763911085282575
IL6ST,++--,0.137820601,0.11462643659370964,0.9594392738284628,1,0.22925287318741927,0.10984380675626589,0.11717274444283016,0.21968761351253177
ANKRD55,-+-+,0.066353273,0.8001819947852387,0.17119003405322517,-1,0.34238006810645033,0.16947551939561237,0.18038503450780966,0.33895103879122473
MAP3K1,-+-+,0.456123274,0.7559074544730567,0.5140070020125942,-1,1.0280140040251884,0.4389074531454308,0.470250635670178,0.8778149062908616
SETD9,--+-,0.075808923,0.6489731629432942,0.1565939754664241,-1,0.3131879509328482,0.15494697079761732,0.16432982201235016,0.30989394159523465
MIER3,-+--,0.34016286,0.23738111018220157,0.9204850068920349,1,0.47476222036440313,0.23152924082818743,0.24836553828272556,0.46305848165637487
GPBP1,+++-,0.48990751,0.5299828873870325,0.7525086712796699,1,1.059965774774065,0.4464220849981838,0.47842510533197735,0.8928441699963676
PLK2,--+-,0.103280765,0.4319647027903589,0.36587501354973223,-1,0.7317500270994645,0.3462153130902223,0.3697784235379586,0.6924306261804446
RAB3C,-+--,0.031708504,0.03109278032174664,0.36911936803242024,1,0.06218556064349328,0.025063567017798764,0.02905709719599012,0.05012713403559753
PDE4D,----,0.018688896,0.04165461104782882,0.17555057618927475,1,0.08330922209565764,0.03363603341808936,0.039662937672526516,0.06727206683617871
DEPDC1B,---+,0.069975116,0.8235634244259284,0.1609131358113326,-1,0.3218262716226652,0.1597413918349557,0.16847075917181256,0.3194827836699114
ELOVL7,+-++,0.018745201,0.21761884724844832,0.212445260517822,-1,0.424890521035644,0.2103007409559785,0.22564475118053032,0.420601481911957
ERCC8,+++-,0.176121965,0.3852178828606036,0.5477981232714094,1,0.7704357657212072,0.3590265165274246,0.38486125236088914,0.7180530330548492
NDUFAF2,-++-,0.140042615,0.7901569116263693,0.3115240846987219,-1,0.6230481693974438,0.2973267470579689,0.3200145296040683,0.5946534941159378
SMIM15,-+--,0.121362153,0.1694505564552172,0.9033913098232287,1,0.3389011129104344,0.1680348710497639,0.17870114775533924,0.3360697420995278
ZSWIM6,++-+,0.427853938,0.3724016221630216,0.8694333771160268,1,0.7448032443260432,0.3507446422084998,0.37505448205724246,0.7014892844169996
C5orf64,++--,0.057077056,0.12700064063461614,0.9250320102452309,1,0.25400128126923227,0.12357428260079913,0.13220979224175505,0.24714856520159825
KIF2A,++--,0.007729685,0.010401754797795265,0.9529091672904261,1,0.02080350959559053,0.007700690156193244,0.00835391544384716,0.015401380312386487
DIMT1,++--,0.053810219,0.018708268263144857,0.9854111803041423,1,0.03741653652628971,0.01467490010897203,0.016780473630684294,0.02934980021794406
IPO11,-+--,0.159970609,0.12051228036976598,0.9497715144382071,1,0.24102456073953196,0.11594624046494734,0.12378323405491791,0.23189248092989467
LRRC70,+-+-,0.206944348,0.4007363608147331,0.7510573103596581,1,0.8014727216294661,0.3704322557210316,0.3974284468981549,0.7408645114420632
HTR1A,----,0.067581686,0.7926407807568268,0.1531783930178376,-1,0.3063567860356752,0.15124219090512858,0.16055212495459498,0.30248438181025716
