gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_female_Nac_female_Subic_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
GPR6,++++--+-++++,0.004299997,4.1767376637660284e-5,0.9986874008317411,1,8.353475327532057e-5
MAPK1IP1L,------------,0.037330675,0.9999970547800404,4.220813601863814e-5,-1,8.441627203727628e-5
MYBBP1A,----+-++++++,9.25225e-4,4.224922975786909e-5,0.7343872129380341,1,8.449845951573818e-5
LINC00909,++++++--+-++,4.98452e-4,4.251544827094928e-5,0.9936396199621799,1,8.503089654189856e-5
SYT15,++++++++++++,0.020798505,4.2692674946311444e-5,0.9999995026255836,1,8.538534989262289e-5
KLHL15,-+-+--------,0.00109153,0.9976396865556022,4.282520597027703e-5,-1,8.565041194055406e-5
COA3,++++-+++++--,0.001297349,4.2869164069363414e-5,0.9992530122729298,1,8.573832813872683e-5
PROCR,+++++++++++-,0.007670732,4.405124664432363e-5,0.9999580846513471,1,8.810249328864727e-5
NPTX2,-------++---,0.009780972,0.9985423636164701,4.409251927431529e-5,-1,8.818503854863058e-5
MTPAP,------+----+,0.006696149,0.9998693591297254,4.447959967040232e-5,-1,8.895919934080465e-5
CKB,++----++++++,1.82118e-5,4.490869756631047e-5,0.8020928185211526,1,8.981739513262094e-5
KLHL7-DT,+++---------,0.01091405,0.9969652159513859,4.509455872210573e-5,-1,9.018911744421146e-5
CYP2C19,++-+++++++-+,0.008150806,4.6524988712061615e-5,0.9999465985505882,1,9.304997742412323e-5
RP11-116O11.2,-----------+,0.041245341,0.9999949296680374,4.695444573054844e-5,-1,9.390889146109689e-5
RP3-354N19.3,------+---+-,0.001229971,0.876777189629402,4.7131573359613124e-5,-1,9.426314671922625e-5
RP11-346C20.3,+-+++++--+++,0.001680454,4.734143890495707e-5,0.9809315390850115,1,9.468287780991414e-5
BHLHE41,++++++---+-+,0.005542234,4.772605494997498e-5,0.9265591722237836,1,9.545210989994996e-5
PGGHG,+-++++++++++,0.003961934,4.780605992562726e-5,0.9999842261560009,1,9.561211985125452e-5
PLPP2,++++++---+++,0.005977219,4.88171240009199e-5,0.9960607625198192,1,9.76342480018398e-5
ERCC1,-++-+++++++-,2.64684e-4,4.889536300926994e-5,0.9866471496572462,1,9.779072601853988e-5
SH3RF1,------------,0.029254069,0.9999982216802922,4.923607535943786e-5,-1,9.847215071887572e-5
SNORD113-8,----------+-,1.16075e-4,0.9999504321081221,5.017045731594237e-5,-1,1.0034091463188473e-4
FKBP8,+++-+--+++++,4.35437e-6,5.080442940825019e-5,0.9260143259188968,1,1.0160885881650038e-4
RPL27A,+-+--+++++++,0.001389884,5.1091616533186926e-5,0.9990632173951082,1,1.0218323306637385e-4
PXYLP1,-------+----,0.003332525,0.9991567917937828,5.158308521438566e-5,-1,1.0316617042877132e-4
R3HDM2,----+---+-++,2.67589e-4,0.9611300317955871,5.167371395289181e-5,-1,1.0334742790578363e-4
IMP4,-++---++++-+,4.99604e-4,5.1778044619343835e-5,0.9407544676477511,1,1.0355608923868767e-4
OST4,++++-+++++-+,5.97486e-4,5.188286476385372e-5,0.9991500687406101,1,1.0376572952770744e-4
RP11-397O4.1,----+-+---+-,0.004264672,0.9384608321840586,5.2141780943931566e-5,-1,1.0428356188786313e-4
RPL10,-++---++++++,5.81313e-6,5.21877870968649e-5,0.8285716496482354,1,1.043755741937298e-4
GPNMB,++++--++++++,0.014694136,5.238083230464698e-5,0.9992385868943418,1,1.0476166460929396e-4
SOD1,++++-++++++-,0.004808796,5.251134940288659e-5,0.9997579861360342,1,1.0502269880577317e-4
NHS,-----------+,0.016329881,0.9997957601389229,5.41080331438157e-5,-1,1.082160662876314e-4
ALS2CL,+++-++++++++,0.001439797,5.517819725649967e-5,0.999394945992049,1,1.1035639451299933e-4
INO80E,+-+-+-++++++,0.003972043,5.549591784818542e-5,0.9723362551429696,1,1.1099183569637084e-4
AC006946.17,-----++--++-,5.35026e-4,0.9313404707710177,5.765003743077037e-5,-1,1.1530007486154074e-4
POLR2H,+++-++++++++,0.008343365,5.778594184070665e-5,0.9999922486951884,1,1.155718836814133e-4
LINC01182,----------++,9.88159e-4,0.9995970497513197,5.8048706181174434e-5,-1,1.1609741236234887e-4
ZNF654,-+-++-------,1.10049e-4,0.9527363975166758,5.8103724138337776e-5,-1,1.1620744827667555e-4
FIG4,+++++++++-++,3.96231e-4,5.908809333146683e-5,0.9996413892659883,1,1.1817618666293366e-4
NUDT2,++++++++++++,0.007359374,5.911599002541458e-5,0.9999955897668391,1,1.1823198005082916e-4
UST,--+--------+,0.002246584,0.9991535646607751,5.989693021881518e-5,-1,1.1979386043763036e-4
RP11-553P9.1,+-++-+++++-+,0.0069663599999999996,6.02414038529964e-5,0.99303520404043355,1,1.204828077059928e-4
MCL1,------------,0.02754266,0.9999975732112436,6.0470786023519434e-5,-1,1.2094157204703887e-4
AMACR,++++++-+--++,0.003676632,6.0567797945647286e-5,0.986807198907676,1,1.2113559589129457e-4
LINC01909,++++++-+--++,2.37637e-4,6.065522893616487e-5,0.9923930369582018,1,1.2131045787232973e-4
AHSA2P,+++-++++--++,0.001588407,6.084430164527867e-5,0.9986537004917522,1,1.2168860329055734e-4
RP11-118B22.4,++++++-+-+--,2.00048e-4,6.18073233143802e-5,0.9628847613593687,1,1.236146466287604e-4
PLCB2,+-++++++++++,0.027589764,6.227894762129522e-5,0.9998232749125007,1,1.2455789524259045e-4
ELOF1,++----++++++,9.19193e-5,6.252825641754481e-5,0.7768809962955914,1,1.2505651283508962e-4
LINC02268,++++++----+-,0.004579694,6.324071339988007e-5,0.848481327607547,1,1.2648142679976015e-4
RBBP9,++++++++---+,2.26421e-4,6.380252107111837e-5,0.9822785053416504,1,1.2760504214223673e-4
IL17RE,+++++++-++++,0.003665605,6.386108546506492e-5,0.9996513834490844,1,1.2772217093012984e-4
DEAF1,++----++++++,0.001223482,6.484831688273689e-5,0.6823972277936043,1,1.2969663376547378e-4
AC113189.5,+++-++++++++,0.003013626,6.593750330117435e-5,0.9997423406095721,1,1.318750066023487e-4
RN7SL396P,-+--++++++++,0.003780281,6.643406501900236e-5,0.9984823780995872,1,1.328681300380047e-4
SELENOK,------------,0.005020403,0.9999989013912086,6.652776473933942e-5,-1,1.3305552947867884e-4
C3orf18,++++--++++++,0.011239099,6.727773902152345e-5,0.9989763404002936,1,1.345554780430469e-4
RNASEH1,++++-++++++-,0.018804261,6.746586157022214e-5,0.9999248681057913,1,1.3493172314044428e-4
RINL,+++++-++++++,0.001930082,6.778069579138716e-5,0.9966486835574451,1,1.3556139158277432e-4
RPS23,++++++++++++,0.036034323,6.796535730187644e-5,0.9999999333156224,1,1.359307146037529e-4
PRDM1,-------+---+,0.005110793,0.9980784862839094,6.885617006925007e-5,-1,1.3771234013850014e-4
FIS1,++++++++++++,0.008277055,6.953934261678722e-5,0.9999525434522644,1,1.3907868523357444e-4
RP11-506O24.2,------------,0.009781604,0.9999992596887357,6.997620922921564e-5,-1,1.3995241845843128e-4
CHURC1,++++++-----+,0.004305976,7.04533160845762e-5,0.8411515828876148,1,1.409066321691524e-4
MICOS13,+++---++++++,1.45234e-5,7.096809141343397e-5,0.9511351066135316,1,1.4193618282686793e-4
MRPL21,-++--+++++++,6.72138e-4,7.160763629223233e-5,0.8424206947939861,1,1.4321527258446466e-4
RP11-344A5.1,----+-----++,0.00265749,0.9860287981047332,7.310583755239815e-5,-1,1.462116751047963e-4
ZNF603P,++++++------,0.001626167,0.9399791877386253,7.318136666589996e-5,-1,1.463627333317999e-4
PP13439,+++++++--+++,0.004333737,7.387549576344169e-5,0.9974189207105216,1,1.4775099152688337e-4
HCG4,++++++--+-++,0.00252949,7.453324500409928e-5,0.9963924536079329,1,1.4906649000819857e-4
RP11-71N10.1,+++++++--+++,0.002785498,7.502052863546498e-5,0.9442648585974802,1,1.5004105727092995e-4
RP11-169K16.9,++++++++-+++,4.02549e-4,7.669444139677535e-5,0.9999410999034489,1,1.533888827935507e-4
IER2,----+-------,0.003913232,0.9993480783784148,7.670416037131927e-5,-1,1.5340832074263854e-4
FAM220A,++++-+-+++-+,0.014461234,7.713120063562887e-5,0.9971289494689831,1,1.5426240127125774e-4
STK17A,+++--+-----+,0.002774788,0.8698809155206043,7.939785445239154e-5,-1,1.587957089047831e-4
CTB-78F1.2,----+-----+-,7.1943e-4,0.991532661818506,7.948584762373555e-5,-1,1.589716952474711e-4
SPA17,+++++++++++-,0.014658167,8.052563899009573e-5,0.9990963913814311,1,1.6105127798019146e-4
RP11-195B21.3,-----------+,0.005934291,0.999958236719864,8.282078356043446e-5,-1,1.656415671208689e-4
SEC24D,----+---+--+,0.025471058,0.9970846286722286,8.334794682180194e-5,-1,1.6669589364360388e-4
PPA1,++++-+++++--,0.002445574,8.38518663520364e-5,0.9963407785550032,1,1.677037327040728e-4
RNU4-2,+-+-+++++++-,2.49044e-4,8.417372084792316e-5,0.9581291781220945,1,1.6834744169584633e-4
MIR4712,+++++++---+-,1.26071e-4,8.434024949099977e-5,0.9202628037342728,1,1.6868049898199954e-4
AP003774.4,+++++++-++-+,0.006822484,8.435351860842123e-5,0.997435895800813,1,1.6870703721684246e-4
LCOR,-+--+------+,0.001961434,0.9995333887472964,8.504524867386398e-5,-1,1.7009049734772796e-4
TMEM41B,-+++++------,0.001655023,0.4447861757228743,8.520286644893827e-5,-1,1.7040573289787655e-4
ADRB1,-----------+,0.023580281,0.9999878101787343,8.539894703847901e-5,-1,1.7079789407695802e-4
SUGT1,--++-+------,0.007355833,0.9928928805760006,8.576962800012186e-5,-1,1.7153925600024372e-4
ARPP21,------+---++,0.001519169,0.9492064488215924,8.672915578756455e-5,-1,1.734583115751291e-4
SAMD4A,----------++,7.16375e-4,0.9858088066616892,8.761246302691157e-5,-1,1.7522492605382314e-4
IL32,++++++++++++,0.006278171,8.825889716750345e-5,0.9999862435604198,1,1.765177943350069e-4
RNU1-11P,+++-+++++++-,0.003020155,8.862729256939295e-5,0.9996172787255128,1,1.772545851387859e-4
RP11-459O16.1,------------,0.014507823,0.9999984779723897,8.890965567832152e-5,-1,1.7781931135664304e-4
ODC1-DT,++++++--++++,0.002812013,9.056276308966529e-5,0.9996633250489219,1,1.8112552617933057e-4
LAMTOR2,++++-+++++++,0.006408072,9.078003333964221e-5,0.9996248134462086,1,1.8156006667928443e-4
PPARG,+++-++++++++,0.002468306,9.12531097577441e-5,0.9999639899955692,1,1.825062195154882e-4
SNORD45,--------+-+-,6.98476e-4,0.9955055724208017,9.256573142759635e-5,-1,1.851314628551927e-4
PLVAP,++++++++++--,0.003459798,9.43957830456457e-5,0.9997791040321571,1,1.887915660912914e-4
PITHD1,++++-+++++--,0.01079795,9.462799606379449e-5,0.9823405549627855,1,1.8925599212758898e-4
TRMT9B,--+-+-----+-,0.004323589,0.9965851748836955,9.557196302630403e-5,-1,1.9114392605260806e-4
EHBP1L1,+-+-+-++++++,0.006129588,9.56890636066032e-5,0.989344453864496,1,1.913781272132064e-4
HK2,++++++------,0.001113167,9.584658028361791e-5,0.8956242352243501,1,1.9169316056723583e-4
LINC00599,--------+-+-,0.001380007,0.9954268272118522,9.663030299417828e-5,-1,1.9326060598835656e-4
MIDN,----+-----++,0.007308294,0.9967257268601863,9.715423767842246e-5,-1,1.9430847535684492e-4
KLF2,-------+---+,0.001068659,0.9783146581487963,9.721933090257236e-5,-1,1.9443866180514471e-4
RP11-430H10.1,++++++++++++,0.015073679,9.805482811785754e-5,0.9999986431369848,1,1.9610965623571508e-4
NET1,+++++-++++++,0.018908372,9.818030986700873e-5,0.9999490239729343,1,1.9636061973401746e-4
RPL5,++++-+++++++,0.002390898,9.837990041627026e-5,0.9997439763818334,1,1.9675980083254052e-4
TTC16,++---+++++++,0.001186609,9.848114174325772e-5,0.9571768122746371,1,1.9696228348651545e-4
AC064875.2,--------+--+,0.003331218,0.722699459187877,9.851400007268711e-5,-1,1.9702800014537422e-4
RP11-369K16.1,--+-+-+-----,0.004657989,0.9933446275149814,9.921641053305068e-5,-1,1.9843282106610135e-4
SEMA3G,+++++-++++++,0.01806958,9.944231162222714e-5,0.9999372250054807,1,1.9888462324445428e-4
SLC44A5,--------+---,0.004353812,0.9998056541615373,9.977929482479956e-5,-1,1.9955858964959913e-4
CNDP1,++++++---+++,0.008086068,1.0014485465715736e-4,0.9464184388833835,1,2.0028970931431473e-4
ITPA,-+++-++++++-,0.002905959,1.0207832099825873e-4,0.9987636400936678,1,2.0415664199651746e-4
ARHGAP9,++++++++++++,0.001920827,1.0371019292400837e-4,0.9999916071781751,1,2.0742038584801675e-4
CTNNAL1,------+-+---,0.001753674,0.9982094927252239,1.0404169790537103e-4,-1,2.0808339581074206e-4
C11orf97,+++++++++++-,0.014251736,1.0457352294215001e-4,0.9999826991474765,1,2.0914704588430002e-4
RP11-645C24.5,----------++,2.08551e-4,0.994197287862882,1.0835734245038598e-4,-1,2.1671468490077196e-4
RP11-138A9.1,----+-----+-,0.015653795,0.9994287357538673,1.0873444706413245e-4,-1,2.174688941282649e-4
SIK2,-----------+,0.038872046,0.9990178365889683,1.0944386402157265e-4,-1,2.188877280431453e-4
EIF3I,++++-++++++-,0.002014523,1.113705994027769e-4,0.9946306178535618,1,2.227411988055538e-4
RNF149,-----+------,0.010158729,0.9994466809448675,1.122307862287812e-4,-1,2.244615724575624e-4
RP11-909M7.3,-----+-+----,4.94907e-4,0.9977659682361933,1.1241677493518272e-4,-1,2.2483354987036543e-4
NMRK1,++++++++++++,0.005411011,1.1255565846754493e-4,0.999992599925022,1,2.2511131693508986e-4
CTD-2168K21.2,++++++-+++++,0.00833683,1.1300037315723072e-4,0.9999962284423122,1,2.2600074631446145e-4
IFRD1,------+---+-,0.005809309,0.9998348155889728,1.1362480809314247e-4,-1,2.2724961618628494e-4
ZNF680P1,++++++++++++,0.006490673,1.138909899718525e-4,0.999977242305569,1,2.27781979943705e-4
RP11-211N8.3,+-++++--+-+-,0.002010091,1.1487225126799817e-4,0.976634679450608,1,2.2974450253599634e-4
SFTPC,-++++-+--+++,0.002558823,1.1589192400581643e-4,0.9938480698898922,1,2.3178384801163287e-4
PARP14,++++++++--++,0.011203247,1.1625635778197804e-4,0.9999642411170445,1,2.3251271556395608e-4
POLR2G,+++++++++-+-,0.002301996,1.1712783997972929e-4,0.9990376932666788,1,2.3425567995945858e-4
RP11-6O2.3,------++--+-,0.015102922,0.9899555475677575,1.1716540529456964e-4,-1,2.3433081058913928e-4
SPATC1L,+++++-++++++,0.001343689,1.1741164444594879e-4,0.9993894323312702,1,2.3482328889189757e-4
TTPAL,-----+------,0.001015714,0.9998004152589357,1.1744479084687735e-4,-1,2.348895816937547e-4
OSER1-DT,++++++++++-+,0.005227772,1.1837135002765203e-4,0.9999567500573521,1,2.3674270005530405e-4
VPS37B,--------+++-,0.002284135,0.9829408788881686,1.1838672033746036e-4,-1,2.3677344067492073e-4
FARP1,------------,0.012253946,0.9999974913682081,1.187033100928513e-4,-1,2.374066201857026e-4
MRPS12,++-+++-+++++,0.009998807,1.2005732039474224e-4,0.9918096994723871,1,2.4011464078948447e-4
RASGRP2,+++++-++++++,0.019256591,1.222594775170791e-4,0.9999521039963336,1,2.445189550341582e-4
KLF7,----+------+,0.055251243,0.9993311660882075,1.2265266590636694e-4,-1,2.453053318127339e-4
CBWD5,------+---+-,0.00469072,0.9831276013149715,1.2396172227571234e-4,-1,2.479234445514247e-4
STARD13-IT1,----+-----++,3.61505e-4,0.9903217273604539,1.245236668550138e-4,-1,2.490473337100276e-4
PRR13,+-+++++-+++-,0.011453346,1.2481976135992945e-4,0.969219701694786,1,2.496395227198589e-4
CAPN3,++++++---+++,0.012722892,1.260917719156553e-4,0.8335549496618903,1,2.521835438313106e-4
NDUFA4,++++-+++++--,0.01106102,1.2730775274606362e-4,0.9989118558021495,1,2.5461550549212724e-4
THNSL1,++++-+++--+-,0.003251169,1.289901452991292e-4,0.9297579067356101,1,2.579802905982584e-4
CDHR1,++++++++-+++,0.017500063,1.294190889276416e-4,0.9993415199842501,1,2.588381778552832e-4
B4GALNT4,----+-++++++,1.57781e-4,1.3045404920964301e-4,0.5907717975265097,1,2.6090809841928603e-4
P4HA1,++++++------,0.004772669,0.5672717369676916,1.331083611594882e-4,-1,2.662167223189764e-4
RP11-403B2.7,+-+-+-------,0.00377502,0.9317468602272116,1.3360439776720343e-4,-1,2.6720879553440686e-4
EFCAB13,++++++++++++,0.057200371,1.3411395233455225e-4,0.9999999728684659,1,2.682279046691045e-4
LDLRAD4,----+------+,0.003274262,0.9748341205955999,1.3508625351759917e-4,-1,2.7017250703519833e-4
NME3,++++++-+++++,0.00277571,1.3555042155546625e-4,0.9999043300078764,1,2.711008431109325e-4
ZNF25,++++-+++++-+,0.001383087,1.3624198474193632e-4,0.9994540850843586,1,2.7248396948387264e-4
LRRC37A,------------,0.070951435,0.9999999290436564,1.3625062448329096e-4,-1,2.725012489665819e-4
COPZ1,++++-++++++-,2.97504e-4,1.3636272516266674e-4,0.8985506002796423,1,2.727254503253335e-4
RPS7,+++--+++++++,0.005129765,1.3658117161959314e-4,0.9985114206830346,1,2.731623432391863e-4
CTA-29F11.1,++++++++-+--,0.003743975,1.3697346990113342e-4,0.999589575148065,1,2.7394693980226683e-4
TTLL11,-+--+-++++++,0.007048079,1.3705969936180702e-4,0.936399234850927,1,2.7411939872361404e-4
RN7SL1,-++-++++++-+,8.13864e-5,1.3717229551361737e-4,0.9961190345977455,1,2.7434459102723474e-4
SIRPB2,++++++++++++,0.043231846,1.3786563489543813e-4,0.9999997366776204,1,2.7573126979087625e-4
SMN2,------++-++-,0.011814753,0.9805287649160466,1.3799395061552086e-4,-1,2.759879012310417e-4
AC016670.1,-++--+-+----,0.003654038,0.9508914441973383,1.387561850578811e-4,-1,2.775123701157622e-4
RABAC1,++++++-+++++,0.002524574,1.397999767574069e-4,0.9992151120926257,1,2.795999535148138e-4
C17orf51,------------,0.058943738,0.9999997906511142,1.4095126779644078e-4,-1,2.8190253559288157e-4
RP11-421L21.3,+++-+-------,0.010219546,0.969956244852766,1.4107971932882e-4,-1,2.8215943865764e-4
ZNF571,----+-------,0.016304298,0.9979348877986188,1.4113014411666042e-4,-1,2.8226028823332084e-4
SNORA60,+-+-++++++-+,1.44106e-4,1.4226430662486882e-4,0.8514221021133894,1,2.8452861324973765e-4
MIR145,+-+-++++++++,0.001384401,1.4309746212897952e-4,0.9984127479114808,1,2.8619492425795904e-4
MRVI1-AS1,++++++++++++,0.027490685,1.4343276683529056e-4,0.9999989530729578,1,2.868655336705811e-4
ARID4A,+--+--------,0.001366282,0.9719615851595729,1.4344791904900996e-4,-1,2.868958380980199e-4
OXSR1,+---+-------,0.004242959,0.9939874720843667,1.4462258253310133e-4,-1,2.8924516506620266e-4
LINC02024,----+-----+-,7.81641e-4,0.9980108108078054,1.4516684542353574e-4,-1,2.903336908470715e-4
ST6GALNAC1,++++++++++++,0.015975231,1.453769533933758e-4,0.9999851954352188,1,2.907539067867516e-4
C19orf73,++++-++++++-,0.006827026,1.4615439947091954e-4,0.9984100774980119,1,2.923087989418391e-4
RDH16,+++-++++++++,3.24164e-4,1.4662054952219433e-4,0.9975163266913244,1,2.9324109904438865e-4
RP11-24B19.3,------------,0.020597568,0.9999992729080224,1.482687221418123e-4,-1,2.965374442836246e-4
CASC7,----+------+,0.031398166,0.9999798443850552,1.490952192148147e-4,-1,2.981904384296294e-4
MMP16,-----------+,0.037136261,0.9999901816758996,1.491816921195269e-4,-1,2.983633842390538e-4
PAXX,++-++-++++++,0.001766646,1.5065606270585422e-4,0.9991463543909824,1,3.0131212541170845e-4
RP11-324I22.3,----+-----+-,0.025101386,0.9998318620204318,1.51143507563968e-4,-1,3.02287015127936e-4
RP11-471L13.3,----+-------,0.05101158,0.9983637583977126,1.519720328915144e-4,-1,3.039440657830288e-4
TSTA3,-++---+++++-,9.53332e-5,1.5378782628415363e-4,0.7919710619245115,1,3.0757565256830726e-4
DPP10-AS1,+++++-+++--+,0.00599349,1.546231913006769e-4,0.8845759229573985,1,3.092463826013538e-4
MYO1C,-++-+--+++++,0.003119416,1.555090926733752e-4,0.8827873090311087,1,3.110181853467504e-4
TIE1,++++++++++++,0.035353828,1.562466205611113e-4,0.9999768590812081,1,3.124932411222226e-4
DDX27,------+-----,0.004972443,0.9995070579987883,1.586094975136258e-4,-1,3.172189950272516e-4
NAP1L4P1,+-++++++++++,0.024250571,1.5916762294776888e-4,0.9998519173980607,1,3.1833524589553776e-4
SNORD114-31,-+----------,0.004907843,0.9999101769268965,1.6091765435768512e-4,-1,3.2183530871537024e-4
SNORD113-2,-----+------,0.040742575,0.9999937535627146,1.6140996089791877e-4,-1,3.2281992179583754e-4
AGRN,+-+-+-++++++,1.77111e-4,1.619125361231308e-4,0.7567120359083463,1,3.238250722462616e-4
EPC2,------+-+--+,0.00442118,0.9990724690881321,1.6399456139330932e-4,-1,3.2798912278661865e-4
RPL29,+-+---++++++,0.00166316,1.6521863047833487e-4,0.9402390526682148,1,3.3043726095666973e-4
ASAP2,----------++,0.012309429,0.9986827727925593,1.6535496561014465e-4,-1,3.307099312202893e-4
RP11-685N10.1,+-+-++------,8.29325e-4,0.9640679919856853,1.6577714879139892e-4,-1,3.3155429758279783e-4
CTSC,+++++++++++-,0.002916914,1.6693639741922745e-4,0.998846917668623,1,3.338727948384549e-4
FENDRR,+++++-++++++,0.012866696,1.6727398057264555e-4,0.9999865705913801,1,3.345479611452911e-4
BEX3,++++-++++++-,0.013674381,1.6786790400952198e-4,0.99867241442256,1,3.3573580801904396e-4
RP11-158G18.1,----+------+,0.004412897,0.9992293394553606,1.687722425823557e-4,-1,3.375444851647114e-4
CCZ1,------------,0.02262492,0.999998725355519,1.696026382203438e-4,-1,3.392052764406876e-4
COMMD9,++++-+++++++,0.013983813,1.7081332318797412e-4,0.9979613379659447,1,3.4162664637594825e-4
TRIM65,++++++-+++++,0.002581385,1.7138149171358488e-4,0.998613668793369,1,3.4276298342716976e-4
ADIRF,++++++++++++,0.024215671,1.7163793454410373e-4,0.9999894151862001,1,3.4327586908820747e-4
MPI,++++-+-+++++,0.008880714,1.7394438643120278e-4,0.9995163492756921,1,3.4788877286240556e-4
LRRC23,++++++++-+++,0.002268821,1.7458092160099205e-4,0.9999302435607421,1,3.491618432019841e-4
PIK3CA,-+-+-+------,0.002521271,0.9651426937618477,1.752693693191755e-4,-1,3.50538738638351e-4
SLC37A4,+++++-++++++,2.43543e-4,1.7668249141496233e-4,0.9980920926151823,1,3.5336498282992465e-4
