gene_symbol,male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
GAK,++++++,0.001036429,3.5579199746964235e-5,0.9999602728645403,1,7.115839949392847e-5,0.009226298583363603,0.9901925172539048,0.018452597166727206
VPS51,-+++++,4.71832e-4,3.585520347848297e-5,0.9861690620940852,1,7.171040695696595e-5,0.009298946603705048,0.8563748637849619,0.018597893207410097
ELOB,++++++,1.7197e-4,3.678044680235327e-5,0.9990630937282723,1,7.356089360470654e-5,0.009371594624046495,0.9549582273883037,0.01874318924809299
PM20D2,+-----,6.04546e-4,0.9981391904924797,3.7819317977911476e-5,-1,7.563863595582295e-5,0.9630948056665456,0.003632401017072285,0.00726480203414457
LIG4,------,0.033818071,0.9999997265803587,3.969457275244899e-5,-1,7.938914550489797e-5,0.9994188158372684,0.0037050490374137303,0.007410098074827461
OSGEP,++++++,0.005154894,3.9994813835250435e-5,0.9999981192302383,1,7.998962767050087e-5,0.00944424264438794,0.9978932074100981,0.01888848528877588
DDA1,++++-+,9.74717e-5,4.1007863476867145e-5,0.9961929552372176,1,8.201572695373429e-5,0.009516890664729386,0.9192154013803124,0.019033781329458772
CSNK2B,++++++,0.005124814,4.133246576342987e-5,0.9999957414992731,1,8.266493152685974e-5,0.009589538685070832,0.9969487831456593,0.019179077370141663
RPL26,++++++,0.001198507,4.167493605366047e-5,0.9999860304613337,1,8.334987210732093e-5,0.009662186705412277,0.9944061024337086,0.019324373410824554
RPL31,++++++,0.006640981,4.205683413540888e-5,0.9999897367614338,1,8.411366827081776e-5,0.009734834725753724,0.995423174718489,0.019469669451507448
GRK2,++++++,0.002734511,4.214670277548688e-5,0.9999327676860046,1,8.429340555097376e-5,0.00980748274609517,0.9877224845622957,0.01961496549219034
DDR2,------,0.01287957,0.999995164439806,4.2339169219589346e-5,-1,8.467833843917869e-5,0.9974573192880494,0.003777697057755176,0.007555394115510352
TNK2,++++++,9.67811e-5,4.2462328470496246e-5,0.9991413623508588,1,8.492465694099249e-5,0.009880130766436615,0.9570650199782056,0.01976026153287323
TNXB,++++++,0.011525708,4.295217189613131e-5,0.9999692204691764,1,8.590434379226263e-5,0.00995277878677806,0.9915001816200508,0.01990555757355612
ZNF304,------,0.03180612,0.9999998921324611,4.549703806607343e-5,-1,9.099407613214685e-5,0.9995641118779514,0.003850345078096622,0.007700690156193244
NDUFS6,++++-+,0.002055551,4.576780377222723e-5,0.9928607049845528,1,9.153560754445447e-5,0.010025426807119505,0.8932800581184163,0.02005085361423901
MGAT4C,------,0.002131326,0.9999637434940591,4.740550584001446e-5,-1,9.481101168002892e-5,0.9938249182709771,0.003922993098438067,0.007845986196876134
PLXND1,++++++,0.002791069,4.7468473965101074e-5,0.9999693211632532,1,9.493694793020215e-5,0.010098074827460952,0.9915728296403923,0.020196149654921905
CTBP1,++++-+,7.86831e-4,4.760066778585561e-5,0.9799832504438896,1,9.520133557171122e-5,0.010170722847802398,0.8343625136215038,0.020341445695604796
COX5A,++++-+,0.002034375,4.883997438592016e-5,0.9523786391241423,1,9.767994877184032e-5,0.010243370868143843,0.7669451507446422,0.020486741736287686
RPL15,++++-+,0.001276514,4.9077789830063126e-5,0.9898273097572321,1,9.815557966012625e-5,0.010316018888485289,0.8759171812568107,0.020632037776970577
WTIP,++++++,0.002954427,5.026552446466126e-5,0.9993250359893868,1,1.0053104892932252e-4,0.010388666908826734,0.962513621503814,0.020777333817653468
TMEM106B,------,2.16239e-4,0.9999314023335821,5.0447702294880894e-5,-1,1.0089540458976179e-4,0.9922993098438068,0.003995641118779513,0.007991282237559027
CEP78,----+-,0.008329126,0.9947102852815378,5.139243740402807e-5,-1,1.0278487480805614e-4,0.9408645114420632,0.004068289139120959,0.008136578278241918
SUGP1,++++++,0.004983004,5.182542697458452e-5,0.9999949099088692,1,1.0365085394916904e-4,0.010461314929168181,0.9965855430439521,0.020922629858336362
SNU13,++++-+,6.21323e-4,5.203157908505854e-5,0.979759829420429,1,1.0406315817011708e-4,0.010533962949509626,0.8335633853977479,0.021067925899019253
CASQ1,++++-+,0.003184041,5.226479672472549e-5,0.9964753387704178,1,1.0452959344945099e-4,0.010606610969851072,0.9214674900108972,0.021213221939702143
TOMM22,++++++,0.001412414,5.226948993753662e-5,0.9999395979443959,1,1.0453897987507323e-4,0.010679258990192517,0.9883763167453687,0.021358517980385034
HDAC5,++++-+,0.003715657,5.244190089361267e-5,0.9796094295668302,1,1.0488380178722534e-4,0.010751907010533962,0.8332727933163822,0.021503814021067925
FGD3,++++++,0.011945044,5.3520992199352514e-5,0.999982345428707,1,1.0704198439870503e-4,0.01082455503087541,0.9936796222302943,0.02164911006175082
NET1,++++++,0.018908372,5.665883472893232e-5,0.9999857115583156,1,1.1331766945786465e-4,0.010897203051216855,0.9943334544133673,0.02179440610243371
MAP3K2,------,0.004374298,0.9999759600532063,5.669667082428798e-5,-1,1.1339334164857596e-4,0.9948419905557574,0.004140937159462405,0.00828187431892481
ZNF418,++++++,0.004992152,5.735182353015372e-5,0.9999712393079062,1,1.1470364706030744e-4,0.0109698510715583,0.9918634217217581,0.0219397021431166
TBKBP1,++++-+,0.001220055,5.7599612786375084e-5,0.950452920273171,1,1.1519922557275017e-4,0.011042499091899746,0.764475118053033,0.02208499818379949
ZNF358,++++++,5.27303e-4,5.8580516299069854e-5,0.9991709894847893,1,1.1716103259813971e-4,0.011115147112241191,0.9580820922629858,0.022230294224482382
USP38,------,0.008177139,0.9999783411338555,5.920808703868874e-5,-1,1.1841617407737748e-4,0.9949872865964402,0.00421358517980385,0.0084271703596077
UFC1,++++++,0.009203424,5.92954167458434e-5,0.9995947825258199,1,1.185908334916868e-4,0.011187795132582638,0.9705775517617145,0.022375590265165276
DVL1,++++++,8.1806e-4,6.000168217714484e-5,0.9993565919760423,1,1.2000336435428968e-4,0.011260443152924083,0.9635306937885942,0.022520886305848167
LRRC75B,++++++,0.004983861,6.001046487977195e-5,0.9998529928996813,1,1.200209297595439e-4,0.011333091173265529,0.9822738830366873,0.022666182346531057
ARHGDIG,-+++-+,3.807e-4,6.003081700781962e-5,0.8406726410079182,1,1.2006163401563924e-4,0.011405739193606974,0.6264438794042863,0.022811478387213948
DMTN,++++++,0.001585887,6.0711482144488676e-5,0.9999360957737525,1,1.2142296428897735e-4,0.01147838721394842,0.9880857246640029,0.02295677442789684
ARSB,------,0.005390452,0.9997863162311358,6.0860743597809856e-5,-1,1.2172148719561971e-4,0.9862695241554668,0.004286233200145296,0.008572466400290591
PCGF5,-----+,3.43334e-4,0.990791315413616,6.155706229087678e-5,-1,1.2311412458175356e-4,0.9244460588448965,0.004358881220486742,0.008717762440973484
SERP2,++++++,0.025297167,6.164357598243151e-5,0.9999812905128791,1,1.2328715196486303e-4,0.011551035234289866,0.9934616781692699,0.023102070468579733
H1FX,++++-+,2.25414e-4,6.198870606448634e-5,0.9973433852467498,1,1.2397741212897268e-4,0.011623683254631312,0.929749364329822,0.023247366509262624
PGGHG,++++++,0.003961934,6.21641994998295e-5,0.9999730167693518,1,1.24328398999659e-4,0.011696331274972757,0.9921540138031238,0.023392662549945514
RPS7,++++++,0.005129765,6.256767145849666e-5,0.999903743266144,1,1.2513534291699332e-4,0.011768979295314203,0.9851798038503451,0.023537958590628405
PEX16,++++++,0.00680415,6.300463418663678e-5,0.9997505461130405,1,1.2600926837327356e-4,0.011841627315655648,0.9764620414093715,0.023683254631311296
NECAB3,++++-+,0.001434312,6.323008262208868e-5,0.9972496446290837,1,1.2646016524417737e-4,0.011914275335997095,0.9288775880857246,0.02382855067199419
AURKAIP1,++++++,1.71864e-4,6.418983968160702e-5,0.9996342964538902,1,1.2837967936321404e-4,0.01198692335633854,0.9723211042499091,0.02397384671267708
KXD1,++++++,0.014531759,6.421194779567769e-5,0.9999815791841692,1,1.2842389559135538e-4,0.012059571376679986,0.9935343261896113,0.02411914275335997
PLEKHG5,+++++-,0.005666393,6.553611831250941e-5,0.9598906870099284,1,1.3107223662501882e-4,0.012132219397021431,0.7832183073011261,0.024264438794042862
POLR2L,+++++-,1.99168e-5,6.600041027392133e-5,0.9946088350135406,1,1.3200082054784265e-4,0.012204867417362876,0.906284053759535,0.024409734834725753
FGF7,++++++,0.011340709,6.627505697728617e-5,0.9999928200602838,1,1.3255011395457234e-4,0.012277515437704322,0.9959317108608791,0.024555030875408643
MRO,------,0.00891498,0.9999016764503179,6.697834676794216e-5,-1,1.339566935358843e-4,0.9905557573556121,0.004431529240828187,0.008863058481656375
CNOT6L,------,0.003278831,0.9998492010749069,6.792056446389499e-5,-1,1.3584112892778998e-4,0.9883763167453687,0.0045041772611696335,0.009008354522339267
PRXL2B,++++-+,6.03038e-4,6.922768946832029e-5,0.9952134547381905,1,1.3845537893664059e-4,0.012350163458045769,0.9108608790410462,0.024700326916091538
TMEM220,------,0.006029105,0.999964296144854,6.950803656950427e-5,-1,1.3901607313900855e-4,0.99397021431166,0.004576825281511079,0.009153650563022158
GPC1,++++++,7.74195e-4,7.011084638546118e-5,0.9999281632810932,1,1.4022169277092236e-4,0.012422811478387214,0.9874318924809299,0.02484562295677443
BMT2,------,0.012047676,0.9999686763732185,7.039996445649969e-5,-1,1.4079992891299938e-4,0.9943334544133673,0.004649473301852524,0.009298946603705048
OST4,++++-+,5.97486e-4,7.097688788754184e-5,0.9959968807524658,1,1.4195377577508369e-4,0.01249545949872866,0.9176171449328006,0.02499091899745732
IGIP,-----+,0.001897794,0.9739628220742039,7.166675999342853e-5,-1,1.4333351998685706e-4,0.8832546313112968,0.00472212132219397,0.00944424264438794
ZNF518B,------,0.003950957,0.9999944119045376,7.180739635356595e-5,-1,1.436147927071319e-4,0.9970214311660007,0.004794769342535416,0.009589538685070832
PIH1D1,++++++,9.8196e-4,7.260039740612044e-5,0.9993420383401341,1,1.4520079481224088e-4,0.012568107519070105,0.9630948056665456,0.02513621503814021
SMKR1,++++++,0.01230879,7.314534212537536e-5,0.999777655887839,1,1.4629068425075072e-4,0.01264075553941155,0.9776970577551761,0.0252815110788231
GPAA1,++++++,3.66691e-5,7.325252835887784e-5,0.995452233862781,1,1.465050567177557e-4,0.012713403559752997,0.9127497275699237,0.025426807119505995
MAD1L1,++++++,0.004877159,7.358986350111855e-5,0.9999839159060433,1,1.471797270022371e-4,0.012786051580094443,0.9941155103523429,0.025572103160188885
PFDN5,++++++,0.007159913,7.37025321099392e-5,0.9999711798732077,1,1.474050642198784e-4,0.012858699600435888,0.9917907737014167,0.025717399200871776
KCNS1,++++++,0.015925278,7.391199403394225e-5,0.9999802187070571,1,1.478239880678845e-4,0.012931347620777333,0.993316382128587,0.025862695241554667
TBC1D4,++++++,0.023694823,7.398818572880515e-5,0.9999946139300342,1,1.479763714576103e-4,0.013003995641118779,0.9964402470032692,0.026007991282237557
SMIM29,++++-+,4.0053e-5,7.499129681994636e-5,0.9933458634783324,1,1.4998259363989272e-4,0.013076643661460226,0.8961859789320741,0.02615328732292045
ASPHD1,++++++,0.00678247,7.673584075038171e-5,0.9999358535781656,1,1.5347168150076342e-4,0.013149291681801671,0.9880130766436614,0.026298583363603342
RAC3,++++++,0.0081081050000000009,7.755453565769227e-5,0.9999077100998414,1,1.5510907131538454e-4,0.013221939702143116,0.9859062840537596,0.026443879404286233
SLC35F5,------,0.001116404,0.9987317163358134,7.777168086848321e-5,-1,1.5554336173696643e-4,0.9699237195786414,0.004867417362876862,0.009734834725753724
LDLRAD4,-----+,0.003274262,0.9795657210435488,7.866792837614951e-5,-1,1.5733585675229903e-4,0.8948056665455867,0.004940065383218307,0.009880130766436615
VPS9D1,++++++,0.012045401,7.898260269302373e-5,0.9999787294374008,1,1.5796520538604745e-4,0.013294587722484562,0.9930257900472212,0.026589175444969124
IPMK,------,0.003786006,0.9999931430834949,8.0015776713328e-5,-1,1.60031553426656e-4,0.9966581910642935,0.005012713403559753,0.010025426807119505
LIN7B,++++-+,0.00293599,8.066009863331269e-5,0.9754117368566927,1,1.6132019726662538e-4,0.013367235742826007,0.8221576462041409,0.026734471485652014
HCFC1R1,-+++++,0.005386848,8.06775856494438e-5,0.9985801094896373,1,1.613551712988876e-4,0.013439883763167454,0.9476207773338177,0.02687976752633491
CDC37,++++-+,6.95878e-4,8.107747771595933e-5,0.9974595220909718,1,1.6215495543191866e-4,0.0135125317835089,0.9314929168180167,0.0270250635670178
ADAMTSL2,++++++,0.004489781,8.194318500290245e-5,0.9996514029721927,1,1.638863700058049e-4,0.013585179803850345,0.9728296403922994,0.02717035960770069
RPS15,++++-+,2.56133e-4,8.244670431334503e-5,0.871806860865078,1,1.6489340862669007e-4,0.01365782782419179,0.6580457682528151,0.02731565564838358
ZNF10,------,0.003490946,0.999989928113258,8.300132896314037e-5,-1,1.6600265792628073e-4,0.9962949509625862,0.005085361423901199,0.010170722847802398
NAT8L,++++++,9.85477e-4,8.615799867218023e-5,0.9985981546181143,1,1.7231599734436045e-4,0.013730475844533236,0.947838721394842,0.02746095168906647
RPS26,++++++,0.003046322,8.629285746130551e-5,0.9998911575997846,1,1.7258571492261102e-4,0.013803123864874683,0.9843806756265892,0.027606247729749366
SUPT3H,++++++,0.022147929,8.844043320913014e-5,0.9999978171998911,1,1.7688086641826027e-4,0.013875771885216128,0.9976026153287323,0.027751543770432256
CBX6,++++++,0.007153003,8.971033845884374e-5,0.9995729470821235,1,1.7942067691768747e-4,0.013948419905557573,0.9702143116600073,0.027896839811115147
RNF149,------,0.010158729,0.9998062764171218,9.06891907673057e-5,-1,1.813783815346114e-4,0.9868507083181983,0.005158009444242644,0.010316018888485289
FTCD,++++++,0.012540124,9.432598126175752e-5,0.9999655513040665,1,1.8865196252351504e-4,0.014021067925899019,0.9909189974573193,0.028042135851798038
PLEKHM2,++++-+,0.003242619,9.454887022240349e-5,0.9902135442007559,1,1.8909774044480697e-4,0.014093715946240464,0.8787504540501271,0.02818743189248093
EXOC3,++++++,0.021011251,9.474872725193513e-5,0.9999976740984855,1,1.8949745450387025e-4,0.014166363966581911,0.9973846712677079,0.028332727933163823
DYM,++++++,0.001581637,9.745836752913603e-5,0.9997486215865314,1,1.9491673505827206e-4,0.014239011986923357,0.9760988013076644,0.028478023973846713
CCM2,++++++,0.0039711,9.823383586825479e-5,0.9997038031446689,1,1.9646767173650957e-4,0.014311660007264802,0.9745005448601526,0.028623320014529604
NDUFC1,+++++-,0.004787397,9.829877836966458e-5,0.9928798748785881,1,1.9659755673932916e-4,0.014384308027606247,0.8934253541590992,0.028768616055212495
TMEM9B,------,0.006290292,0.9999921493882142,1.0007381453818285e-4,-1,2.001476290763657e-4,0.9965128950236106,0.0052306574645840905,0.010461314929168181
TTC9B,++++++,2.17879e-4,1.0061156101745358e-4,0.9997747417189089,1,2.0122312203490716e-4,0.014456956047947693,0.9775517617144933,0.028913912095895385
RAMP2,++++++,0.001559395,1.00970088954921e-4,0.9997276314978363,1,2.01940177909842e-4,0.01452960406828914,0.9751543770432256,0.02905920813657828
ADH1B,++++++,0.012310725,1.014775580234753e-4,0.999994005659564,1,2.029551160469506e-4,0.014602252088630585,0.9961496549219033,0.02920450417726117
CLEC11A,++++++,0.004710806,1.0175267538799413e-4,0.9998299901135979,1,2.0350535077598826e-4,0.01467490010897203,0.9804576825281511,0.02934980021794406
NAA38,+++++-,9.04149e-4,1.0211634028081086e-4,0.998846821265657,1,2.0423268056162173e-4,0.014747548129313476,0.9515437704322557,0.02949509625862695
SNRNP25,++++++,0.005229586,1.0534099991695967e-4,0.9998132279300416,1,2.1068199983391935e-4,0.014820196149654921,0.979295314202688,0.029640392299309842
USP53,------,0.012710577,0.9999961818019658,1.0578202233439845e-4,-1,2.115640446687969e-4,0.9977479113694152,0.005303305484925536,0.010606610969851072
CHRNA4,++++++,0.0013743,1.0578832437742645e-4,0.9999364279597478,1,2.115766487548529e-4,0.014892844169996368,0.9881583726843444,0.029785688339992736
CADM1,------,0.010877791,0.9999958470381525,1.0708636899703003e-4,-1,2.1417273799406006e-4,0.9976752633490737,0.005375953505266981,0.010751907010533962
PALM,++++++,2.2065e-4,1.0791541225330913e-4,0.9989239093780766,1,2.1583082450661825e-4,0.014965492190337814,0.9524155466763531,0.029930984380675627
CHORDC1,------,0.012360092,0.9999269879241458,1.0886572964374081e-4,-1,2.1773145928748162e-4,0.9917907737014167,0.005448601525608427,0.010897203051216855
EIF3L,+++++-,6.37128e-4,1.0947301145626858e-4,0.9913667487546349,1,2.1894602291253716e-4,0.015038140210679259,0.8841990555757355,0.030076280421358518
C16orf45,++++--,9.58753e-4,1.1032823111085316e-4,0.7484731437558136,1,2.206564622217063e-4,0.015110788231020704,0.5555394115510353,0.03022157646204141
HERC6,++++++,0.009370696,1.1139589904977747e-4,0.999963001138011,1,2.2279179809955494e-4,0.01518343625136215,0.9904831093352706,0.0303668725027243
ZC3H7B,++++-+,0.002809492,1.1156089368272022e-4,0.9961142070069836,1,2.2312178736544043e-4,0.015256084271703597,0.9181256810751907,0.030512168543407193
MARCH2,++++-+,1.74212e-4,1.1375058660244045e-4,0.9702306285484453,1,2.275011732048809e-4,0.015328732292045042,0.8081365782782419,0.030657464584090084
UBA52,++++++,0.008313431,1.1389563050640173e-4,0.999814983992172,1,2.2779126101280347e-4,0.015401380312386487,0.9795859062840537,0.030802760624772975
TRMT9B,----+-,0.004323589,0.9917177357626228,1.15041927348009e-4,-1,2.30083854696018e-4,0.9275699237195787,0.005521249545949873,0.011042499091899746
RNF217,------,0.007448689,0.999963944842327,1.1554048922936445e-4,-1,2.310809784587289e-4,0.9938975662913185,0.005593897566291319,0.011187795132582638
C19orf66,+++++-,8.22176e-5,1.1619158909462295e-4,0.9966033363586202,1,2.323831781892459e-4,0.015474028332727933,0.9227025063567018,0.030948056665455866
GSPT1,------,0.02636351,0.9999749223679295,1.1819640689994583e-4,-1,2.3639281379989166e-4,0.9946966945150745,0.005666545586632764,0.011333091173265529
IRF3,++++++,0.00722052,1.1882637154118195e-4,0.9999522438986905,1,2.376527430823639e-4,0.015546676353069378,0.9893207410098075,0.031093352706138756
MYL6B,++++++,0.001938085,1.1890065363247606e-4,0.9978812808665726,1,2.378013072649521e-4,0.015619324373410825,0.937740646567381,0.03123864874682165
PTMS,++++++,4.96334e-4,1.19359141850779e-4,0.9991905666484537,1,2.38718283701558e-4,0.01569197239375227,0.9587359244460588,0.03138394478750454
HES1,------,0.003550966,0.9999126101320367,1.1957893220119911e-4,-1,2.3915786440239823e-4,0.9908463494369778,0.00573919360697421,0.01147838721394842
RNF187,+++++-,8.7182e-4,1.2045906458692716e-4,0.9928707529862192,1,2.4091812917385432e-4,0.015764620414093718,0.8933527061387577,0.031529240828187435
MICOS13,++++++,1.45234e-5,1.2179441775743174e-4,0.9863465042372257,1,2.4358883551486347e-4,0.015837268434435163,0.8571013439883763,0.031674536868870326
ZNF7,++++++,0.021768795,1.2237394790649665e-4,0.9999935435303238,1,2.447478958129933e-4,0.01590991645477661,0.9960043588812205,0.03181983290955322
FRG1,++++++,0.004949529,1.237586739339361e-4,0.999974615645893,1,2.475173478678722e-4,0.015982564475118054,0.9923719578641482,0.03196512895023611
THAP4,++++++,0.001238506,1.249608270495759e-4,0.9995509929783402,1,2.499216540991518e-4,0.0160552124954595,0.9693425354159099,0.032110424990919
