gene_symbol,female_Nac_female_Subic_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
OTX1,+-+-,0.109333307,0.2608029142802095,0.6623251384463602,1,0.521605828560419,0.30199782055938973,0.21262530873165772,0.42525061746331544
WDPCP,++++,0.225196291,0.15176430895184487,0.9660440682882494,1,0.30352861790368973,0.1904831093352706,0.11964259770448932,0.23928519540897863
MDH1,-+--,0.103630566,0.6701996822833542,0.18988750393323825,-1,0.3797750078664765,0.22809821298852245,0.15161641845259716,0.3032328369051943
UGP2,-+-+,0.454593379,0.6566333224890353,0.5322848571381307,-1,1.0645697142762613,0.5156181897428447,0.40632037776970575,0.8126407555394115
VPS54,+-++,0.500126941,0.4670605280234765,0.7913262602987455,1,0.934121056046953,0.47642571739920087,0.370550631991864,0.741101263983728
PELI1,-+--,0.147614021,0.5774428451321849,0.2253864386191225,-1,0.450772877238245,0.2650007264274299,0.1822012350163458,0.3644024700326916
LGALSL,-+--,0.180016671,0.9154606223719168,0.1399486274446176,-1,0.2798972548892352,0.1759407235217202,0.11071558300036324,0.2214311660007265
AFTPH,-+--,0.181893859,0.9547229440671859,0.09976192309392606,-1,0.19952384618785213,0.12872294057823624,0.07577188521612786,0.15154377043225573
SERTAD2,+-+-,0.11026896,0.45545348603154606,0.3110550258874424,-1,0.6221100517748848,0.3485398808659015,0.25354159099164547,0.5070831819832909
SLC1A4,-+-+,0.112503758,0.4159883054670578,0.34707983955127863,-1,0.6941596791025573,0.3818102571553102,0.282310207046858,0.564620414093716
CEP68,+--+,0.368263155,0.38054453247563136,0.7925943787175684,1,0.7610890649512627,0.41169633127497274,0.30960337062327475,0.6192067412465495
RAB1A,-++-,0.308790221,0.6396684382364026,0.42339873716663057,-1,0.8467974743332611,0.44580851372947844,0.3420995277878678,0.6841990555757356
ACTR2,-+--,0.161220336,0.7333281134394651,0.17505915980539719,-1,0.35011831961079437,0.2141508063344472,0.13904831093352707,0.27809662186705414
SPRED2,---+,0.010068026,0.8061884346666262,0.035442434695528796,-1,0.07088486939105759,0.048961208775243355,0.02295677442789684,0.04591354885579368
MEIS1,++--,0.058795435,0.10066760347716404,0.8491612364326911,1,0.20133520695432808,0.13011260443152925,0.07634752288246405,0.1526950457649281
ETAA1,+++-,0.241770934,0.2561161507542445,0.786423367788029,1,0.512232301508489,0.29654921903378134,0.2084846723812291,0.4169693447624582
C1D,-+--,0.207862567,0.7759526499979167,0.3371824524469979,-1,0.6743649048939958,0.3732384134824931,0.2745368688703233,0.5490737377406466
WDR92,+-++,8.81432e-4,0.003571501087187146,0.9392246258709851,1,0.007143002174374292,0.005448601525608427,0.0035594944065087896,0.007118988813017579
PNO1,-++-,0.17308854,0.4781490659094721,0.3342792161773314,-1,0.6685584323546628,0.3710591311927938,0.2719215401380312,0.5438430802760624
PPP3R1,++--,0.281530251,0.5677491368487049,0.5202602424095082,-1,1.0405204848190164,0.5090803428737469,0.4005085361423901,0.8010170722847803
CNRIP1,-+--,0.122549529,0.765966534593267,0.033254220279862814,-1,0.06650844055972563,0.04605549905564434,0.021721758082092264,0.04344351616418453
PLEK,++++,0.019418662,0.016212902794867045,0.9873935687998676,1,0.03242580558973409,0.02375590265165274,0.011477553392416098,0.022955106784832195
FBXO48,+++-,0.416748347,0.3554319102927,0.8412122721949197,1,0.7108638205854,0.38815837268434433,0.28897283161412174,0.5779456632282435
APLF,-+++,0.516937267,0.5145828787173417,0.785031897455394,1,1.0291657574346833,0.5056302215764621,0.3973558041551649,0.7947116083103298
ARHGAP25,-+-+,0.065449834,0.1997959038367582,0.8322435882098742,1,0.3995918076735164,0.23850345078096621,0.16126688943774517,0.32253377887549034
CA11,--++,0.20151706,0.6540681725754048,0.36155760357834027,-1,0.7231152071566805,0.3936510242626762,0.29466037050490373,0.5893207410098075
ANTXR1,++++,0.298052706,0.16340852590292215,0.9630544038149897,1,0.3268170518058443,0.20196149654921902,0.12865029783524626,0.2573005956704925
GFPT1,--++,0.498189538,0.7679983789154989,0.5588251763705145,-1,1.117650352741029,0.5276768850791805,0.4199782055938976,0.8399564111877952
NFU1,+++-,0.130669889,0.39930752300149736,0.44921662959925573,1,0.7986150460029947,0.4273156556483836,0.3238413482493099,0.6476826964986198
AAK1,+---,0.343790101,0.8313246698103622,0.4250123564693426,-1,0.8500247129386852,0.44740665407525787,0.34391572829640393,0.6878314565928079
ANXA4,+-+-,0.225899023,0.672983063230599,0.3726009793911899,-1,0.7452019587823798,0.40432950748220253,0.3035234289865601,0.6070468579731202
GMCL1,--+-,0.033946775,0.9552246015552937,0.05517540955946722,-1,0.11035081911893443,0.07460409705070463,0.039738467126770795,0.07947693425354159
SNRNP27,+++-,0.410583912,0.4385343512936422,0.8398400842306913,1,0.8770687025872844,0.45746458409008356,0.3520993752724103,0.7041987505448206
MXD1,+---,0.093855206,0.7145245360152663,0.25359459513498855,-1,0.5071891902699771,0.2944210373383699,0.20646567381038866,0.4129313476207773
ASPRV1,++++,0.338286278,0.22985690768199737,0.9497846981555446,1,0.45971381536399475,0.26988739556847074,0.18683713497021648,0.37367426994043296
PCBP1,+-++,0.302717578,0.4126824033608085,0.7161761107918441,1,0.825364806721617,0.4379949146385761,0.3343745459828563,0.6687490919657126
C2orf42,-+-+,0.344223957,0.5968969049578992,0.4885783335950572,-1,0.9771566671901144,0.4903385151823333,0.3821285869960044,0.7642571739920088
TIA1,+++-,0.330832272,0.38120565330622397,0.8113056303074831,1,0.7624113066124479,0.41213221939702144,0.3102571553101845,0.620514310620369
PCYOX1,-+--,0.16259254,0.532446151002609,0.33006245726710315,-1,0.6601249145342063,0.3669184948423653,0.268289139120959,0.536578278241918
SNRPG,+++-,0.500663445,0.4328902422347756,0.8309308067246467,1,0.8657804844695512,0.45317835088993824,0.3485398808659015,0.697079761731803
FAM136A,-+++,0.214785986,0.4602741935184419,0.586066955941197,1,0.9205483870368838,0.4717035960770069,0.3673543513003051,0.7347087026006102
TGFA,++--,0.098000399,0.15484665030635428,0.5680583854336583,1,0.30969330061270856,0.1936069742099528,0.12211245096614848,0.24422490193229696
ADD2,----,0.876654546,0.7915776023801822,0.5890587538191209,-1,1.1781175076382417,0.5390091529856167,0.43014892844169994,0.8602978568833999
TEX261,+-+-,0.190225847,0.34969384275036586,0.48600181076168797,1,0.6993876855007317,0.3840900835452234,0.2847595525207032,0.5695191050414063
NAGK,++++,0.238846833,0.1998376166823461,0.9570403542177901,1,0.3996752333646922,0.2386487468216491,0.16126688943774517,0.32253377887549034
MCEE,++++,0.26683559,0.1968617677480313,0.9617100993650799,1,0.3937235354960626,0.23530693788594262,0.15843382246113613,0.31686764492227226
MPHOSPH10,++++,0.527819137,0.3829809201420952,0.902410157878706,1,0.7659618402841905,0.41329458772248456,0.3115647246840041,0.6231294493680082
PAIP2B,++++,0.188997966,0.1049815738139536,0.9703493081828822,1,0.2099631476279072,0.13577915001816201,0.07961644631701294,0.15923289263402587
ZNF638,+-+-,0.094749948,0.20484377468466736,0.8665067161232122,1,0.4096875493693347,0.24308027606247729,0.1659160249891036,0.3318320499782072
DYSF,+-++,0.050564613,0.029475769850966997,0.6817351196192345,1,0.058951539701933994,0.04090083545223393,0.019540897864303356,0.03908179572860671
CYP26B1,---+,0.093983718,0.7297472045462583,0.15410092460231695,-1,0.3082018492046339,0.19301176812436438,0.12175808209226299,0.24351616418452599
EXOC6B,-+++,0.066842264,0.03540114138101641,0.9591553399461138,1,0.07080228276203282,0.04889211768979295,0.022955106784832195,0.04591021356966439
SPR,-++-,0.302831063,0.6007210690741432,0.4676475052911661,-1,0.9352950105823322,0.47697225047217784,0.37108608790410463,0.7421721758082093
SFXN5,--++,0.175445925,0.46707748379940744,0.52685627833473625,1,0.9341549675988149,0.4764983654195423,0.370550631991864,0.741101263983728
RAB11FIP5,+--+,0.057952992,0.24878297007280326,0.6312484449848407,1,0.4975659401456065,0.29073737740646566,0.2023100392270812,0.4046200784541624
SMYD5,--++,0.121581279,0.40901458121867934,0.1915367871017712,-1,0.3830735742035424,0.22926049687636205,0.1534326189611333,0.3068652379222666
PRADC1,--+-,0.236958337,0.7546029390008575,0.36720532407385753,-1,0.7344106481477151,0.39975301467383406,0.29901925172539046,0.5980385034507809
CCT7,-+--,0.089132959,0.8338500997971376,0.1365401189304057,-1,0.2730802378608114,0.17216330088624146,0.10722847802397385,0.2144569560479477
FBXO41,---+,0.113496677,0.8387271447701069,0.21310837240170372,-1,0.42621674480340743,0.2517071044602644,0.1731202324736651,0.3462404649473302
EGR4,----,0.013478819,0.9964359824954857,0.009475781672840737,-1,0.018951563345681474,0.013148336481185529,0.007337450054486015,0.01467490010897203
ALMS1,--++,0.041515486,0.09977253125279784,0.7491837077977661,1,0.19954506250559567,0.1288049400653832,0.07583902368153421,0.15167804736306842
GLA,-+--,0.057058697,0.7733633748293577,0.18165540337578875,-1,0.3633108067515775,0.22054336771756503,0.14442426443879405,0.2888485288775881
TPRKB,++++,0.28065407,0.24681409129540335,0.9312530127632824,1,0.4936281825908067,0.2876135125317835,0.20100246985326167,0.40200493970652335
DUSP11,+++-,0.278763686,0.26189040350080345,0.8731523146257931,1,0.5237808070016069,0.3032328369051943,0.2137875926194973,0.4275751852389946
STAMBP,++++,0.301369774,0.3125481100431031,0.8995720713131705,1,0.6250962200862062,0.34965492190337816,0.2546128141798634,0.5092256283597268
DGUOK,-++-,0.259033837,0.4520362230590827,0.5206033795832964,1,0.9040724461181654,0.4664002905920814,0.361833502833067,0.723667005666134
TET3,----,0.041840978,0.9799929229320685,0.04079183246352504,-1,0.08158366492705008,0.05571698387331105,0.02717035960770069,0.05434071921540138
BOLA3,-+-+,0.410016359,0.7751939279721392,0.5213969999354912,-1,1.0427939998709823,0.5100246985326166,0.40094442426443877,0.8018888485288775
MOB1A,++--,0.173742356,0.46533339359792153,0.5631787799935143,1,0.9306667871958431,0.47446422084998185,0.3696789190759843,0.7393578381519686
MTHFD2,-++-,0.584588078,0.6489066309077436,0.6545463275377221,1,1.2978132618154872,0.5513258263712314,0.4429028040098794,0.8858056080197588
SLC4A5,+-+-,0.069043044,0.09566589337114799,0.297832583272597,1,0.19133178674229598,0.12335633853977479,0.07191631556007555,0.1438326311201511
DCTN1,+-++,0.287793015,0.4042623828217813,0.7147596748541398,1,0.8085247656435626,0.4324010170722848,0.32776405637076855,0.6555281127415371
C2orf81,+-+-,0.065946664,0.7088252154989313,0.22388525906161313,-1,0.44777051812322627,0.26311201510969057,0.18082092262985833,0.36164184525971665
WDR54,-++-,0.067595339,0.373159851107275,0.16398126882780065,-1,0.3279625376556013,0.20252796745605114,0.12931347620777334,0.2586269524155467
RTKN,+-++,0.030472777,0.06725687186115252,0.9393921902968251,1,0.13451374372230504,0.09066472938612423,0.04867063780328345,0.0973412756065669
INO80B,+-++,0.217692512,0.28400180454560525,0.8373537533192486,1,0.5680036090912105,0.32444605884489647,0.2302774952782217,0.4605549905564434
WBP1,++++,0.19291418,0.056621496892615274,0.9946791109461494,1,0.11324299378523055,0.07657101343988376,0.040897864303356096,0.08179572860671219
MOGS,----,0.318341844,0.9188428107325584,0.2827903311168866,-1,0.5655806622337732,0.3232602063053901,0.2292771521976026,0.4585543043952052
MRPL53,-++-,0.142806759,0.348148583555071,0.6544024881090983,1,0.696297167110142,0.382564475118053,0.28345198314688363,0.5669039662937673
CCDC142,+-+-,0.753054701,0.6958902407691757,0.6739062643241576,-1,1.3478125286483151,0.553174487868662,0.4453323646930621,0.8906647293861242
TTC31,++++,0.117869656,0.04898740890787501,0.9804288237050847,1,0.09797481781575001,0.06640029059208137,0.03457794566322824,0.06915589132645648
PCGF1,+--+,0.445576385,0.7091299453993066,0.5270075583242129,-1,1.0540151166484257,0.5133662647101555,0.4037050490374137,0.8074100980748274
AUP1,--+-,0.111248998,0.5120325116519973,0.3107471562291172,-1,0.6214943124582344,0.3482493098939416,0.2533962949509626,0.5067925899019252
HTRA2,+--+,0.668602838,0.5823723690034937,0.7647072444676977,1,1.1647447380069873,0.536432982201235,0.4284468981548743,0.8568937963097486
LOXL3,+++-,0.601646873,0.5480148893121629,0.8009139376073566,1,1.0960297786243258,0.5232110424990919,0.41508063344471885,0.8301612668894377
DOK1,-+-+,0.188469365,0.2986628421616339,0.6591685820461233,1,0.5973256843232678,0.3386124228114784,0.2426267615865175,0.485253523173035
M1AP,----,0.358670931,0.9843240597670059,0.12356731801831801,-1,0.24713463603663602,0.15770739503123637,0.09647657101343989,0.19295314202687977
SEMA4F,--+-,0.217334254,0.8081891002338791,0.23212791058065005,-1,0.4642558211613001,0.2719744297544675,0.1888848528877588,0.3777697057755176
HK2,++--,0.001113167,9.200370641136775e-4,0.6566339641007821,1,0.001840074128227355,0.001888848528877588,0.0015254976027894813,0.0030509952055789626
POLE4,-+-+,0.147624271,0.24042937573682202,0.6875963372620838,1,0.48085875147364404,0.2806393025790047,0.19591747784396338,0.39183495568792676
TACR1,-+--,0.776295916,0.7650355443175333,0.606326919911935,-1,1.21265383982387,0.544312073223885,0.4353069378859426,0.8706138757718852
MRPL19,++--,0.082906952,0.20409376770863563,0.38761310239689095,1,0.40818753541727126,0.2424264438794043,0.16540752578817375,0.3308150515763475
GCFC2,++++,0.218668721,0.05447367928603292,0.9950335429141737,1,0.10894735857206583,0.07359244460588449,0.03900915298561674,0.07801830597123348
LRRTM4,---+,0.188068441,0.6348945889533993,0.22636638970925865,-1,0.4527327794185173,0.2659450820862996,0.18350889938249182,0.36701779876498364
CTNNA2,++--,0.51337634,0.586897765624556,0.7150835494323424,1,1.173795531249112,0.5383218307301126,0.4296818247857039,0.8593636495714078
LRRTM1,--+-,0.272925465,0.8458340627336928,0.26952988459229865,-1,0.5390597691845973,0.3102571553101845,0.21903378132945878,0.43806756265891755
SUCLG1,-++-,0.23263998,0.5191468832725705,0.4204310265802642,-1,0.8408620531605284,0.44391980241173906,0.33933890301489283,0.6786778060297857
DNAH6,-++-,0.105788751,0.32820754142467823,0.7153863330377093,1,0.6564150828493565,0.3650563022157646,0.2665988667732094,0.5331977335464188
TRABD2A,+--+,0.035561984,0.24497140262791067,0.37672990606225887,1,0.48994280525582135,0.28586996004358883,0.199985471451402,0.399970942902804
TMSB10,--++,0.209540106,0.30746265653136295,0.6431189983216659,1,0.6149253130627259,0.3457319288049401,0.2504721778294348,0.5009443556588696
KCMF1,-+--,0.048427924,0.9200462106329375,0.0839272169953852,-1,0.1678544339907704,0.11041696934476246,0.06124228114783872,0.12248456229567745
TCF7L1,++++,0.148634332,0.0670303017688519,0.9904542710177757,1,0.1340606035377038,0.0904467853250999,0.04867063780328345,0.0973412756065669
TGOLN2,+---,0.394437594,0.6614218971208214,0.5274636956499972,-1,1.0549273912999944,0.5135841929391254,0.40385034507809664,0.8077006901561933
RETSAT,+---,0.175953518,0.8534347391210472,0.24138092935815295,-1,0.4827618587163059,0.28221705651605405,0.19687613512531785,0.3937522702506357
ELMOD3,++++,0.041432577,0.0034254129323384756,0.9993765539190114,1,0.006850825864676951,0.005158009444242644,0.0034868516635188146,0.006973703327037629
CAPG,-+++,0.147207746,0.17884086363949697,0.9312285507266655,1,0.35768172727899394,0.2177987649836542,0.14194391980241175,0.2838878396048235
SH2D6,-+++,0.300037044,0.3332042618124536,0.8870284795000424,1,0.6664085236249072,0.3699963675989829,0.27095743135260786,0.5419148627052157
MAT2A,++--,0.534969843,0.5567326809277833,0.703838798468411,1,1.1134653618555665,0.5267707954958227,0.4194391980241174,0.8388783960482348
GGCX,+++-,0.164278133,0.3177847688848816,0.6247837551543085,1,0.6355695377697632,0.355176171449328,0.2577364521284324,0.5154729042568648
VAMP8,+-+-,0.151256418,0.37735254047635036,0.5421010115192288,1,0.7547050809527007,0.40864511442063206,0.3074240883335755,0.614848176667151
VAMP5,-+++,0.442901758,0.36084599075019347,0.8699523080047311,1,0.7216919815003869,0.39273519796585543,0.29427575185238997,0.5885515037047799
RNF181,-+--,0.109046093,0.43784856192741695,0.4802831505437517,1,0.8756971238548339,0.4569560479476934,0.3518814470434404,0.7037628940868808
TMEM150A,--+-,0.489837107,0.8298478746620871,0.4246001721877794,-1,0.8492003443755588,0.44689815487432805,0.34318924809298945,0.6863784961859789
USP39,-++-,0.281042195,0.5013085658369923,0.6831664174361312,1,1.0026171316739847,0.4981474754812931,0.39009152985616735,0.7801830597123347
C2orf68,+-++,0.203948458,0.10613341989827847,0.9259534526445504,1,0.21226683979655694,0.13730475844533235,0.08077873020485253,0.16155746040970506
GNLY,++-+,0.208474837,0.14513014534470434,0.9561653506886328,1,0.2902602906894087,0.1814021067925899,0.11463024843818102,0.22926049687636205
ATOH8,+-+-,0.414113739,0.5065188869788216,0.670113842883074,1,1.0130377739576433,0.500908100254268,0.3929972395757664,0.7859944791515328
ST3GAL5,-+++,0.423899413,0.3916939106167285,0.7761843713387715,1,0.783387821233457,0.42201235016345806,0.31861107075403167,0.6372221415080633
POLR1A,++++,0.259672134,0.21748519010366427,0.9477180838015697,1,0.43497038020732853,0.2559389756629132,0.17630393723667007,0.35260787447334013
PTCD3,+++-,0.099671565,0.10899309948814603,0.8294284933500266,1,0.21798619897629207,0.14159099164547767,0.08339386895249165,0.1667877379049833
IMMT,-++-,0.466335661,0.6442472350831845,0.546280956170011,-1,1.092561912340022,0.5225192503268924,0.41409371594624045,0.8281874318924809
MRPL35,-+++,0.57064825,0.5184936662497736,0.7721273190586686,1,1.036987332499547,0.5081002542680711,0.400043585645794,0.800087171291588
REEP1,-++-,0.141197586,0.6899392675284997,0.3644224547289861,-1,0.7288449094579722,0.39721051866918494,0.29654921903378134,0.5930984380675627
KDM3A,+++-,0.368961853,0.38801801508977773,0.8659978468634205,1,0.7760360301795555,0.4191064293498002,0.31606857474938255,0.6321371494987651
CHMP3,--+-,0.151500664,0.9081649929877567,0.20962096958329496,-1,0.4192419391665899,0.24778439633880575,0.1704322557210316,0.3408645114420632
RNF103,-++-,0.153065167,0.18411560240458433,0.7715860031504378,1,0.36823120480916866,0.2228841264075554,0.14601191340985037,0.29202382681970074
RMND5A,-+--,0.221130684,0.8032757994749312,0.3488919219658977,-1,0.6977838439317954,0.3834083975010896,0.2841264075553941,0.5682528151107882
CD8A,--++,0.130182216,0.2757114324866141,0.7512339718936556,1,0.5514228649732282,0.31580094442426443,0.22417550486706378,0.44835100973412756
CD8B,--++,0.313695917,0.7417499806079377,0.4127760520511439,-1,0.8255521041022879,0.43810838297254107,0.33439883763167455,0.6687976752633491
KRCC1,+++-,0.252286711,0.17968184028227593,0.8971366545802373,1,0.35936368056455187,0.21867054122775154,0.14274298997530147,0.28548597995060293
THNSL2,----,0.174556248,0.9910626708679169,0.053830639271668125,-1,0.10766127854333625,0.07300595670492518,0.03850345078096622,0.07700690156193243
EIF2AK3,+--+,0.110613749,0.7185146610247986,0.30874988553185473,-1,0.6174997710637095,0.34694174052012206,0.25165274246276786,0.5033054849255357
RPIA,--+-,0.116484539,0.8008134016262463,0.08036293163848747,-1,0.16072586327697494,0.10751125962516345,0.05877224845622957,0.11754449691245913
MAL,++++,0.055815011,0.10963889286392461,0.9344583904705517,1,0.21927778572784923,0.1427533599709408,0.0838297254104315,0.167659450820863
MRPS5,+++-,0.14562693,0.1602203316415836,0.8700582190613828,1,0.3204406632831672,0.19912822375590264,0.126471015545547,0.252942031091094
ZNF514,+-++,0.080028795,0.03299544281004049,0.9808918399851382,1,0.06599088562008099,0.04569560479476934,0.02150225192503269,0.04300450385006538
ZNF2,++--,0.541986559,0.6235830941639985,0.5931814761373108,-1,1.1863629522746215,0.5407525788173762,0.4313839447875045,0.862767889575009
PROM2,+-++,0.083878677,0.10966181419451969,0.787039358880405,1,0.21932362838903938,0.1428986560116237,0.08390236815342147,0.16780473630684295
KCNIP3,---+,0.054156358,0.5031432354725465,0.1939672521405303,-1,0.3879345042810606,0.23223884933895103,0.1556120595713767,0.3112241191427534
