gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
CARHSP1,++++-+-+,0.341508207,0.40391761163716366,0.9392529917536667,1,0.8078352232743273
MIEF2,-+++-+++,0.334938781,0.4039601255497308,0.931412787003178,1,0.8079202510994616
AUNIP,-+-+--+-,0.180413009,0.6301124433779413,0.40399893344248977,-1,0.8079978668849795
LLGL1,-+++---+,0.124692982,0.4040209526175616,0.7931025832413725,1,0.8080419052351232
KCTD12,+++++--+,0.229509108,0.4040368002463637,0.9076484779066696,1,0.8080736004927274
KRT8P31,+-+-+-++,0.187423306,0.40410585124028897,0.6760127233063088,1,0.8082117024805779
RN7SL844P,+++-+--+,0.072029571,0.404107969260758,0.5492716983723687,1,0.808215938521516
LINC00996,+---+-++,0.294652713,0.8617223196629838,0.4041320397699423,-1,0.8082640795398846
HLF,-+-+--+-,0.106074229,0.404141998785175,0.51724376808726,1,0.80828399757035
ABHD18,+++-++-+,0.05406421,0.6646995482365525,0.4042016244712005,-1,0.808403248942401
SLC12A7,+-+--+++,0.308657253,0.40420650523109924,0.8448530629538358,1,0.8084130104621985
CTC-471C19.1,-+-++-+-,0.121904716,0.4043154502082189,0.5331575423243564,1,0.8086309004164378
MYD88,+-+-+++-,0.11753617,0.4043448668363276,0.6742552825165578,1,0.8086897336726552
RP11-550I24.2,+++----+,0.248112653,0.8852769474075329,0.40439772961824094,-1,0.8087954592364819
AMIGO1,++++---+,0.180112568,0.4045038865531788,0.8201690580206176,1,0.8090077731063576
CEP41,+-++----,0.175716661,0.8345109235612082,0.40453435423911527,-1,0.8090687084782305
RP11-61L19.3,-----++-,0.264966957,0.8593265906708611,0.4045802105032953,-1,0.8091604210065906
UBOX5,--+++-++,0.154439018,0.4046693158103684,0.7500305249505114,1,0.8093386316207368
RP11-212I21.4,++++----,0.119398751,0.4047832210201407,0.6644836252323175,1,0.8095664420402814
RAP1A,+++++--+,0.279232248,0.40495699460424917,0.8482055490706623,1,0.8099139892084983
C16orf95,--+-++++,0.065584515,0.40503541329149517,0.4799431983928232,1,0.8100708265829903
CCDC183-AS1,+---++++,0.09675302,0.4050688346890328,0.44370206356719205,1,0.8101376693780656
TCTEX1D1,--+-++--,0.242709346,0.8714240022361893,0.4051399653733507,-1,0.8102799307467013
MAFK,-+--+-+-,0.152580837,0.7775269328723691,0.4051721568433276,-1,0.8103443136866552
PTPRR,+---+-+-,0.131573092,0.8096046127843118,0.40517832337958287,-1,0.8103566467591657
RPL7AP66,-+++++-+,0.163635395,0.40527633164338556,0.8263710963476374,1,0.8105526632867711
C1RL-AS1,--+-++-+,0.160538177,0.8833375102086721,0.40528071434427815,-1,0.8105614286885563
TMBIM1,++++----,0.173282331,0.4053307493226771,0.5619444336883003,1,0.8106614986453542
ABCC6P1,+-+--++-,0.091231891,0.7961535227475384,0.4055461698401541,-1,0.8110923396803082
ABCG5,-+--+++-,0.067104384,0.4056284953519602,0.8306441200094008,1,0.8112569907039204
NLRP3,+++-+--+,0.239263909,0.4056299187714211,0.8847598573726196,1,0.8112598375428423
FRMPD1,-+----+-,0.251125477,0.8427867221027687,0.4056485656581806,-1,0.8112971313163612
RP11-798M19.3,-+-+-+--,0.056287129,0.5652474936895927,0.4056988581179835,-1,0.811397716235967
GRPR,+---+-+-,0.068326606,0.515660496910879,0.40575915719676836,-1,0.8115183143935367
PPP4R1,++--++-+,0.052864967,0.49483141468611225,0.405773623408066,-1,0.811547246816132
MIPEP,-+--++++,0.106987138,0.4058177552391419,0.6307854231780907,1,0.8116355104782838
CTD-2007H13.1,++++---+,0.093632136,0.6509367801819894,0.40582358956496456,-1,0.8116471791299291
DACH1,++++--++,0.170090735,0.4058599131493635,0.7815556267624513,1,0.811719826298727
SCARNA13,+++-+--+,0.14080951,0.4058765748306126,0.8190331588756192,1,0.8117531496612252
PCDHGA4,+++-+---,0.081743787,0.405971709812887,0.46703186776256994,1,0.811943419625774
RP11-475I24.3,+++-++-+,0.10343632,0.40601110859628836,0.7860904139984408,1,0.8120222171925767
ALK,----++-+,0.271735957,0.846996786894602,0.40605369159709864,-1,0.8121073831941973
DHX57,-+------,0.391295832,0.9610673660196025,0.40608133159490223,-1,0.8121626631898045
ADGRL1,----++++,0.148742437,0.4060865226751255,0.5434498816329326,1,0.812173045350251
CDCA8,++--+---,0.086046841,0.6241939794978995,0.40615726483151204,-1,0.8123145296630241
NICN1,+---++++,0.087445055,0.4061804713750068,0.7821356688942556,1,0.8123609427500136
FAHD2A,----+---,0.267113813,0.9377236568171159,0.4062423180550651,-1,0.8124846361101302
RP11-434B12.1,-+---++-,0.142972783,0.7753321033503373,0.40626410042081645,-1,0.8125282008416329
MGAT5,-+---+--,0.156544055,0.7377208443667291,0.4062941963778322,-1,0.8125883927556644
BMP7,+++-----,0.185618961,0.755489435251429,0.4063863244231407,-1,0.8127726488462814
PABPC1L2B,+-+---++,0.09985397,0.4063880930584123,0.521030275728139,1,0.8127761861168246
PDE5A,-+--++++,0.052823628,0.40795174514550153,0.40644935528282966,-1,0.8128987105656593
RP11-123O10.4,--+-+++-,0.206577358,0.7953516959300924,0.40644958451733204,-1,0.8128991690346641
BAIAP2-DT,---+-+++,0.067774344,0.40652765341245445,0.7728533657758612,1,0.8130553068249089
SRGAP2B,----++++,0.067967426,0.406593485339978,0.6489210918546042,1,0.813186970679956
PLIN3,++++----,0.11549325,0.5989035687690822,0.4066011392202401,-1,0.8132022784404802
MAIP1,++++-+--,0.115866632,0.40680031713066683,0.7600816287963001,1,0.8136006342613337
INTS9,-++--+--,0.098662692,0.40680199623137747,0.560222170106453,1,0.8136039924627549
HIST1H2BJ,--++--++,0.193991128,0.7667980971029089,0.4068509169444445,-1,0.813701833888889
OCRL,-++-++-+,0.095235402,0.406954207932753,0.8524842245092235,1,0.813908415865506
ST20,++-+----,0.180475173,0.8942904364031934,0.40697554340459735,-1,0.8139510868091947
TIMM10B,++++-+--,0.125336505,0.40702922179467804,0.6436765933964597,1,0.8140584435893561
PCIF1,--+-+-++,0.229651496,0.40703955814005494,0.7479252812662708,1,0.8140791162801099
RTKN,-+++---+,0.206771731,0.40706095773844225,0.6796559317599258,1,0.8141219154768845
GAS2L2,+++-+--+,0.173531652,0.40708689398355546,0.785155797134538,1,0.8141737879671109
EPHX2,+++-++-+,0.223733616,0.4071360283493161,0.7645056524000866,1,0.8142720566986322
RP11-216L13.19,----+-++,0.163602788,0.7344913445146948,0.407314450737466,-1,0.814628901474932
RPP21,+-+++--+,0.079751126,0.4111166582491016,0.40734000214628163,-1,0.8146800042925633
ZNF724,+-++----,0.066121283,0.6196431834959989,0.4074888055864171,-1,0.8149776111728342
TCTN1,+++-++--,0.059178115,0.4144308623586589,0.4075052652680277,-1,0.8150105305360554
CTD-2256P15.2,+-+--++-,0.31692938,0.4075337182451302,0.7448744509415255,1,0.8150674364902604
ITGA10,+++-+++-,0.233423642,0.40754440616341797,0.8421856348945325,1,0.8150888123268359
SNORD116,+++-+---,0.098181408,0.7573843683334798,0.407574767024059,-1,0.815149534048118
RP11-184A2.2,-----++-,0.143639853,0.7709448279036869,0.4075791454924969,-1,0.8151582909849938
MT-ND4,+--+++-+,0.077865132,0.40766685344608133,0.6076209033670952,1,0.8153337068921627
RAD51B,+++-----,0.156970218,0.4076794701248886,0.6296100759426934,1,0.8153589402497772
SEMA6A,--+++---,0.158313243,0.7629377254870613,0.4077331487769416,-1,0.8154662975538832
ABRAXAS2,+-++--+-,0.166283139,0.5536818230279749,0.40773857602677277,-1,0.8154771520535455
RP5-1027O11.1,+--+--+-,0.210503429,0.6314515862609491,0.40780837689183763,-1,0.8156167537836753
RNY1P16,+++-----,0.097887035,0.43495786561925126,0.4079118991606979,-1,0.8158237983213958
WWOX,+-+----+,0.107589137,0.7961538932586754,0.4079291105727063,-1,0.8158582211454126
ZNF451-AS1,++-+-+-+,0.207040316,0.4079342739133485,0.757808922569341,1,0.815868547826697
EPHX1,+-+-++++,0.066524268,0.5642467255966304,0.4079842183325407,-1,0.8159684366650815
ZMYM5,+++-+--+,0.091129874,0.4079926524736877,0.517150424688156,1,0.8159853049473754
GABPB2,+++-++-+,0.243557344,0.4080044164779358,0.9066220499761741,1,0.8160088329558716
NUDT13,+++-----,0.24380979,0.8736831294683611,0.40803361290967716,-1,0.8160672258193543
TTTY14,+--+++++,0.187528075,0.40803594365021917,0.7941763636154,1,0.8160718873004383
MORN4,-+---+++,0.064476727,0.5117080724723309,0.40811288261215395,-1,0.8162257652243079
TRMT61B,+-+-+--+,0.173011803,0.40811554407293515,0.7004296384103352,1,0.8162310881458703
NPIPB11,--+-++-+,0.124369077,0.718402960618794,0.40813660105926547,-1,0.8162732021185309
RP1-153G14.4,++-++++-,0.30029487,0.40818569553399736,0.8821626269602876,1,0.8163713910679947
SDHC,-++-++++,0.23335524,0.4082298486792943,0.9145847964622212,1,0.8164596973585886
RP11-876N24.5,+++-+-+-,0.061141022,0.40828236075580643,0.6355875834238074,1,0.8165647215116129
NUP50,--++--+-,0.219175163,0.8971439617670796,0.40829020673599214,-1,0.8165804134719843
ZBTB25,+-+++---,0.122647403,0.40851309163841754,0.5608162327579471,1,0.8170261832768351
RP11-848P1.9,+++-+---,0.179686854,0.5109936304823807,0.4085716553510557,-1,0.8171433107021114
SIKE1,-++--+--,0.134023899,0.5474091306812728,0.40858296567972147,-1,0.8171659313594429
RP13-228J13.1,+++-+-++,0.274036254,0.40859923350809535,0.795970373685468,1,0.8171984670161907
ANAPC1,-+++--+-,0.204625319,0.40862414995566254,0.7218175468096857,1,0.8172482999113251
ZNF209P,+--++++-,0.234351993,0.40869000624587215,0.788144157584499,1,0.8173800124917443
ATP2B1,-+++--+-,0.092478019,0.4087610885757198,0.6092107265840009,1,0.8175221771514396
SLAIN1,++++----,0.183574825,0.42810565662616373,0.40878773468475915,-1,0.8175754693695183
THBS3,--+-++-+,0.102928628,0.7866721481752015,0.4088045590141591,-1,0.8176091180283181
FABP5P7,+-+-+--+,0.092827647,0.4088449945754381,0.4512929111889014,1,0.8176899891508762
ACOT1,-+---+--,0.299778148,0.8787480938587422,0.40895996783325594,-1,0.8179199356665119
BRCA1,+++-+---,0.071012415,0.48674363956700395,0.4089987620613469,-1,0.8179975241226938
SEC31B,+-+-+++-,0.065159529,0.7674367840843729,0.4091519750685848,-1,0.8183039501371696
FANK1,+++-++-+,0.181353723,0.4092186452905452,0.6825702184104755,1,0.8184372905810904
AK5,++-+--+-,0.189396827,0.40922766898903157,0.5802041180269869,1,0.8184553379780631
FAM85B,----++++,0.080784093,0.7803851849055246,0.40926386976778645,-1,0.8185277395355729
HPX,--+-+--+,0.074105564,0.40931917571506726,0.5318094363994955,1,0.8186383514301345
SLC16A12,+-+-++-+,0.146196637,0.4094164982659612,0.7507421077573319,1,0.8188329965319224
SNRPGP14,+--++-+-,0.155609223,0.590263780209919,0.409446195861567,-1,0.818892391723134
ZFHX4-AS1,++++-+--,0.078854622,0.7432234559165458,0.4094866739192622,-1,0.8189733478385244
IGSF11,++-++---,0.187362908,0.8011027961350101,0.40952423501903185,-1,0.8190484700380637
MMUT,++------,0.091823339,0.5586654699984531,0.40955284351958077,-1,0.8191056870391615
DUXAP1,-++-+---,0.281403897,0.8483777400062649,0.4095656502639683,-1,0.8191313005279366
CFAP46,----++-+,0.096876696,0.6143249839855447,0.4095728369849268,-1,0.8191456739698536
RP3-428L16.1,----+++-,0.332606914,0.8181964744443394,0.409595867703643,-1,0.819191735407286
BNIPL,+++---+-,0.118873273,0.5467137282112553,0.4096028403943271,-1,0.8192056807886542
UCHL3,+---+---,0.145563846,0.8942280507008344,0.4096871087855222,-1,0.8193742175710444
SNX30,++-+----,0.068624823,0.44847569429677125,0.4097920054866107,-1,0.8195840109732214
SLC16A2,+-+-+-++,0.090219797,0.40983538792043944,0.7557288529793327,1,0.8196707758408789
TSEN54,--+--++-,0.133432005,0.880359040036888,0.4098686750411786,-1,0.8197373500823572
RP5-991G20.4,+-+++--+,0.189908628,0.4098892732150121,0.7667567241074069,1,0.8197785464300242
CCDC151,-++-+-++,0.164893137,0.40999356135691,0.8730691998923977,1,0.81998712271382
GTF2IP1,+++-++--,0.141758718,0.41000054830394506,0.48939808129218904,1,0.8200010966078901
RP11-863P13.4,----+++-,0.213193613,0.7356816512526965,0.4101430059501881,-1,0.8202860119003762
RCOR3,+++-+---,0.080850028,0.5485332672757849,0.4101501241766737,-1,0.8203002483533474
RAI14,+-+-+---,0.100675406,0.7367054091283181,0.41016804187264777,-1,0.8203360837452955
SLC16A9,-++-++--,0.07283179,0.600177611122964,0.4104849064966474,-1,0.8209698129932947
CACUL1,++++----,0.142088303,0.4104974699771478,0.780548817811064,1,0.8209949399542956
RP11-292B8.1,+-+--+-+,0.086931189,0.7143638851444154,0.4105923558320135,-1,0.821184711664027
PIAS3,+++-++-+,0.297810542,0.4106382268810579,0.8564249693066983,1,0.8212764537621158
RP11-230C9.2,+-+++---,0.194138709,0.4107287447758916,0.790445392850252,1,0.8214574895517832
AC092574.2,+--++++-,0.061323221,0.6628550384445504,0.4107722951935946,-1,0.8215445903871892
SLC25A36,+++-----,0.052234341,0.410816814158123,0.6747100311274089,1,0.821633628316246
SPPL3,++-----+,0.078087774,0.8087436221627551,0.4108232247657167,-1,0.8216464495314334
RP2,+++-----,0.090894175,0.4710026335857108,0.4108558576759177,-1,0.8217117153518354
RP11-452H21.4,+---++--,0.230662503,0.8354564722835992,0.41085826188855823,-1,0.8217165237771165
LINC01357,-+--++--,0.251617833,0.8922231445477529,0.4109961788459417,-1,0.8219923576918834
NME2,-++-+--+,0.173035877,0.5930614375548666,0.4110037146728457,-1,0.8220074293456914
MT-CO3,+---++++,0.065249021,0.4110674011739748,0.4544135025809403,1,0.8221348023479496
PLCB1,-+++--+-,0.097465968,0.4110892615788184,0.812631820424689,1,0.8221785231576368
RP11-531A24.3,-+++-++-,0.150630909,0.41118925121639827,0.8328363945803361,1,0.8223785024327965
EYA4,-++-+---,0.238410853,0.820839627605213,0.4111893424826058,-1,0.8223786849652116
ERCC3,-+--++++,0.106116232,0.4112124542748734,0.6194273115755303,1,0.8224249085497468
USP7,+--++-+-,0.19725403,0.7352624895414291,0.4112597364248888,-1,0.8225194728497776
RNF38,-----++-,0.138849667,0.7499169881719966,0.41135196364598986,-1,0.8227039272919797
BCL2L15,+-+--+--,0.044624579,0.4113711730050132,0.4643650832663426,1,0.8227423460100264
LRRC59,----++++,0.129311441,0.4498607318199687,0.4113954417156005,-1,0.822790883431201
KCNN4,+---+-++,0.331777097,0.4114147754947504,0.9036546915815691,1,0.8228295509895008
TMEM45B,++-----+,0.154758074,0.7649148795160666,0.411461534010938,-1,0.822923068021876
CTD-2547L24.3,-+--+++-,0.192693485,0.6974586918032433,0.4114749640500048,-1,0.8229499281000096
GKAP1,+++-+--+,0.056287544,0.6730357626010594,0.41148081956391547,-1,0.8229616391278309
ZRANB1,-+-+--+-,0.027667397,0.46122266455433586,0.41150815159155557,-1,0.8230163031831111
BANP,-------+,0.200536708,0.9377661524551654,0.41153390275472534,-1,0.8230678055094507
MAVS,--+----+,0.1084407,0.8872872648408683,0.41160508028911896,-1,0.8232101605782379
ADARB2,--++++-+,0.243059948,0.4117688581498786,0.8513603582952134,1,0.8235377162997572
HIPK2,--+----+,0.230384568,0.8095771106318099,0.4118107995260026,-1,0.8236215990520052
ZNF211,+++-+---,0.136953899,0.6089490766849224,0.4118890155325269,-1,0.8237780310650538
DCLRE1C,+++-----,0.175549455,0.7507100411078645,0.4118917065864756,-1,0.8237834131729512
CASKIN2,--+-+--+,0.168328683,0.4119384438961716,0.5220564220096444,1,0.8238768877923432
TFCP2L1,--+--+-+,0.241271741,0.8638533491258658,0.41197422019723895,-1,0.8239484403944779
RPL23AP42,--+-++-+,0.07893365,0.4120536587770394,0.5305317895787276,1,0.8241073175540788
SRRD,-++--++-,0.09551115,0.5901326997526087,0.41216225949992163,-1,0.8243245189998433
ATP2B3,----++++,0.107686606,0.41218382745287696,0.5554066424099441,1,0.8243676549057539
ARSE,-+--++++,0.077116422,0.41223083663277693,0.5650866921234178,1,0.8244616732655539
AC123023.1,+---+-++,0.073001305,0.4123498042294103,0.4939869660122185,1,0.8246996084588206
GNAI2,+-++++++,0.368483898,0.4123659113144276,0.9364052000073382,1,0.8247318226288552
PTDSS2,++--+--+,0.15717694,0.6672991958613814,0.41241400366433306,-1,0.8248280073286661
SLC44A3-AS1,-++-++--,0.18451414,0.41246805598728264,0.7555326902739996,1,0.8249361119745653
RP11-521O16.2,++++----,0.106534765,0.41977684611692073,0.4124889020249858,-1,0.8249778040499716
CWF19L2,+-+-+---,0.030029415,0.41251185143953367,0.5506715119055725,1,0.8250237028790673
SMCO4,--+-+-+-,0.218271023,0.7852039463082849,0.4125605125929636,-1,0.8251210251859272
OR2X1P,-++--++-,0.259261167,0.4125679182903864,0.883059549255772,1,0.8251358365807728
RP4-635E18.7,++++++-+,0.240085477,0.41261346683070216,0.8519767991248998,1,0.8252269336614043
AC007796.1,++---+--,0.133366917,0.7160409223397262,0.41270833798872203,-1,0.8254166759774441
CACNB2,---++-+-,0.215691318,0.5235497073607064,0.41276663136719555,-1,0.8255332627343911
RP11-106M7.1,+-+----+,0.054731552,0.41292379943178437,0.6391352987876476,1,0.8258475988635687
ADHFE1,+-+--+--,0.142011484,0.7625080377116653,0.4130180797255767,-1,0.8260361594511534
LINC00504,+-+--+-+,0.133528222,0.7722019032991946,0.413062865394731,-1,0.826125730789462
CETN4P,-++-+--+,0.263688949,0.41307203746367016,0.8106448142247957,1,0.8261440749273403
RP11-844P9.2,--+-++-+,0.108584999,0.5447560529607846,0.4131136052063764,-1,0.8262272104127528
SELENOTP1,+---+-++,0.111212129,0.4363438308110761,0.41311952917273,-1,0.82623905834546
GLUD1,+++-----,0.165236612,0.6344253257972194,0.4132133895822037,-1,0.8264267791644074
RP11-111G23.1,+-+-+-+-,0.139294537,0.8383164031128826,0.4133427777293318,-1,0.8266855554586636
PIGG,+---+---,0.311304235,0.8557178599804118,0.4134372310533004,-1,0.8268744621066008
RP4-734G22.3,-++++-+-,0.149348496,0.4134633098702155,0.7072006093855991,1,0.826926619740431
CTSO,+-+++---,0.053891553,0.7719101006216682,0.4135541100696357,-1,0.8271082201392714
MPHOSPH8,+---+-++,0.065570762,0.41358696386805344,0.46830141883642495,1,0.8271739277361069
TTC8,++++++--,0.139914132,0.4137097280831836,0.7144360050402168,1,0.8274194561663673
GRID2IP,++---+++,0.184654693,0.4137316770113258,0.7223457391764319,1,0.8274633540226516
IL7R,-++--+++,0.192827183,0.41384735102744385,0.8397068023221712,1,0.8276947020548877
PRKXP1,++--+-+-,0.108900953,0.41385414371684104,0.8063728820547322,1,0.8277082874336821
RP11-379K17.12,+-+--+--,0.097059506,0.5004920530456731,0.413854222551824,-1,0.827708445103648
RP11-266L9.1,++-----+,0.06050377,0.547599905567931,0.41391342401238806,-1,0.8278268480247761
GORASP1,--+-++++,0.121670548,0.4139757059706572,0.8395296043374156,1,0.8279514119413144
GAB2,+-++---+,0.091089443,0.41428981882644317,0.5098344767817498,1,0.8285796376528863
P3H2,-++---+-,0.109258513,0.8293234855703822,0.41436722465750764,-1,0.8287344493150153
RP11-19N8.4,-+--+---,0.06303448,0.6345600620454683,0.41436996025093703,-1,0.8287399205018741
CTC-329D1.2,+-++++--,0.132299791,0.7654008578487603,0.4145594705420891,-1,0.8291189410841782
SLC43A1,++--+-+-,0.265248426,0.8198751149506937,0.414727328217857,-1,0.829454656435714
RPS18P9,+++-+-+-,0.09284839,0.4148477451130462,0.49478382592532266,1,0.8296954902260923
SCML4,--+-+-++,0.037306152,0.5248880587378079,0.4149206889313504,-1,0.8298413778627008
DRD1,-+++-+--,0.213406755,0.41493819845542806,0.6991795262256306,1,0.8298763969108561
RYR1,+---++++,0.112846499,0.5260599789581263,0.4150206390378369,-1,0.8300412780756738
MUC12,-++-+-++,0.188712784,0.41510942496364134,0.7258963913895933,1,0.8302188499272827
NRAV,-++-+-+-,0.219642073,0.41512165390234285,0.6832018768797353,1,0.8302433078046857
LINC02362,----+--+,0.295760057,0.8651806649002622,0.415152812511878,-1,0.830305625023756
EFNB1,-+--+-+-,0.162622419,0.4151716892674694,0.5334937849798491,1,0.8303433785349388
CTDSPL2,-+-++---,0.133730135,0.7100827269604435,0.4152642890131456,-1,0.8305285780262912
SLC35E1P1,-+--+++-,0.311807594,0.7964932214984624,0.41527602325569474,-1,0.8305520465113895
ENO1-IT1,-+--++-+,0.277072026,0.8567521515405649,0.41527605516261096,-1,0.8305521103252219
MPP6,++--++--,0.160831787,0.4152797307071125,0.7658537050151568,1,0.830559461414225
RP11-768F21.1,-++---++,0.20436286,0.6234935112104236,0.41533619498874863,-1,0.8306723899774973
FAM174A,++-+--++,0.277176565,0.4154685311011586,0.7986251620568723,1,0.8309370622023172
CELF1,----+---,0.408466986,0.92319144148712,0.41549403415542113,-1,0.8309880683108423
SNORD115-42,+-+-++-+,0.054813567,0.4155169674161603,0.4998245548884758,1,0.8310339348323206
FPGS,-++---++,0.305817126,0.415524137220801,0.8697679085273425,1,0.831048274441602
