gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
S1PR1,+++-----,0.084508708,0.967489973881502,0.08713156044220917,-1,0.17426312088441834,0.25920813657827824,0.1458151700087184,0.2916303400174368
PGP,-++-++++,0.034302091,0.08718010571608277,0.9578215241125865,1,0.17436021143216554,0.25922696890438823,0.14587722484562296,0.2917544496912459
BTBD2,----++++,0.004175582,0.0871929990797801,0.5160628186231475,1,0.1743859981595602,0.259299622202848,0.14587722484562296,0.2917544496912459
PPM1M,+--++-++,0.055843223,0.08724516383709957,0.9252884486009485,1,0.17449032767419914,0.25937227550130776,0.14587722484562296,0.2917544496912459
NEPRO,----++--,0.042059415,0.9680245575457312,0.08726078032691101,-1,0.17452156065382202,0.25942608063930256,0.14588782330717814,0.2917756466143563
ZNF316,----++++,0.00369582,0.08732036430528668,0.08996885933335137,1,0.17464072861057336,0.2594449287997675,0.1459498728659644,0.2918997457319288
PPP4R4,++-++-+-,0.022937351,0.08732355733128619,0.5134932375489376,1,0.17464711466257238,0.2595175820982273,0.1459498728659644,0.2918997457319288
EXOSC7,+++-+--+,0.029672894,0.08734380499409074,0.8074905114034986,1,0.17468760998818147,0.259590235396687,0.1459498728659644,0.2918997457319288
ADGRL3,++-+-+--,5.90052e-4,0.18281022442939154,0.0873438499674971,-1,0.1746876999349942,0.25964402470032694,0.1459604766056379,0.2919209532112758
CC2D1A,+---++++,0.013708604,0.08736402650678389,0.6174282574834569,1,0.17472805301356778,0.25966288869514675,0.14602252088630585,0.2920450417726117
WDR18,-----+++,0.134914414,0.9564513177712569,0.08737989718371494,-1,0.1747597943674299,0.25971667272066834,0.14603312990409764,0.2920662598081953
FNIP1,+++++---,0.009210293,0.08738621836970417,0.8540541050644821,1,0.17477243673940834,0.2597355419936065,0.14609516890664728,0.29219033781329457
DNAJB4,---+----,0.067926014,0.9686632383333676,0.08739054894465667,-1,0.17478109788931334,0.2597893207410098,0.1461057832025574,0.2922115664051148
SF3A1,----++++,0.027049154,0.5991808053265655,0.08744593902015285,-1,0.1748918780403057,0.2597893207410098,0.14617843650101714,0.2923568730020343
WNT16,++---+++,0.057092333,0.0874482970406858,0.9180622806130468,1,0.1748965940813716,0.2598081952920663,0.14624046494733017,0.29248092989466035
HMBS,+++++-++,0.061119174,0.0874797170820989,0.9858322861976616,1,0.1749594341641978,0.259880848590526,0.14624046494733017,0.29248092989466035
GPSM2,++++----,0.040951353,0.17422892646623706,0.08760423899788562,-1,0.17520847799577124,0.2599346167816927,0.1462510897994769,0.2925021795989538
BAG4,++-+--+-,0.007923664,0.0876271072671884,0.720769753554979,1,0.1752542145343768,0.25995350188898575,0.14631311296767163,0.29262622593534326
HCN3,+++-+++-,0.050331298,0.08762807806778306,0.8808687020686974,1,0.1752561561355661,0.2600261551874455,0.14631311296767163,0.29262622593534326
ZNF17,--+-+---,0.078658576,0.9381381194034009,0.08762810631526745,-1,0.1752562126305349,0.2600799128223756,0.14632374309793664,0.2926474861958733
PDAP1,+-+-+-++,0.001095961,0.08769635578374106,0.16962245288244007,1,0.17539271156748212,0.2600988084859053,0.14638576098801306,0.29277152197602613
TP63,+---++++,0.022994814,0.08769774056443833,0.6281874702568795,1,0.17539548112887665,0.260171461784365,0.14638576098801306,0.29277152197602613
GPD1,++++-+-+,0.028642055,0.08771185429910001,0.871936492212704,1,0.17542370859820003,0.26024411508282475,0.14638576098801306,0.29277152197602613
ADGRA3,+++-----,0.062504735,0.6969206044695515,0.08771973964708321,-1,0.17543947929416642,0.2602978568833999,0.1463963963963964,0.2927927927927928
MFAP4,+++++--+,0.079824551999999993,0.0877432708654336,0.9753023960020609,1,0.1754865417308672,0.26031676838128454,0.14645840900835452,0.29291681801670905
WDR5B,++++----,0.069858242,0.08783438712211052,0.572831720529568,1,0.17566877424422103,0.26038942167974427,0.14645840900835452,0.29291681801670905
GPC5,++++----,0.026207921,0.5262424559527723,0.08784779368274659,-1,0.17569558736549318,0.2604431529240828,0.14646904969485613,0.29293809938971227
GRIK1,----++++,0.005527175,0.11241388408940653,0.08787061476500407,-1,0.17574122953000815,0.2604431529240828,0.1465417029933159,0.2930834059866318
CCDC150,++++-+-+,0.090407532,0.0878836514352644,0.8270391138805345,1,0.1757673028705288,0.260462074978204,0.14660370504903741,0.29320741009807483
EIF5A2,-+++-+++,0.066335435,0.08799397912142594,0.965782092666827,1,0.17598795824285188,0.26053472827666374,0.14660370504903741,0.29320741009807483
STRN,++++----,0.039209365,0.7328241616645976,0.08799951901064179,-1,0.17599903802128358,0.2605884489647657,0.14661435629177566,0.2932287125835513
ENTPD5,+++-----,0.004405518,0.8229442057862487,0.08802342319839344,-1,0.1760468463967869,0.2605884489647657,0.1466870095902354,0.2933740191804708
ABHD14A,-+++--++,0.020444802,0.088027987829714,0.8802678788348461,1,0.176055975659428,0.26060738157512353,0.1467490010897203,0.2934980021794406
PAXBP1,+++-----,0.046873699,0.4723495479572401,0.08802898438204283,-1,0.17605796876408566,0.26066109698510714,0.14675966288869516,0.2935193257773903
LIPA,++++----,0.024941295,0.08806064629834316,0.5442872235880953,1,0.17612129259668632,0.26068003487358327,0.14682164911006176,0.2936432982201235
HACD3,++++----,0.028860276,0.24177800982016545,0.08806380938408705,-1,0.1761276187681741,0.2607337450054486,0.1468323161871549,0.2936646323743098
NME7,+---+---,0.073286117,0.7780534643838029,0.08807810299398651,-1,0.17615620598797302,0.2607337450054486,0.14690496948561466,0.2938099389712293
MBD4,+++-+-++,0.061126756,0.08816650629233702,0.9758966070092229,1,0.17633301258467404,0.260752688172043,0.14696694515074465,0.2939338903014893
FZD8,----+++-,0.118252634,0.8195600829648464,0.08818103353663939,-1,0.17636206707327878,0.26080639302579006,0.1469776227840744,0.2939552455681488
APOC1,--+-++--,0.018644173,0.6799693613659569,0.0882672350129415,-1,0.176534470025883,0.26080639302579006,0.14705027608253415,0.2941005521650683
FTSJ3,+-++++++,0.064602096,0.08830361398926025,0.9902921968351767,1,0.1766072279785205,0.26082534147050274,0.14711224119142755,0.2942244823828551
CATSPERE,-++-++-+,0.05348505,0.08837436403999095,0.9551086794482175,1,0.1767487280799819,0.2608979947689625,0.14711224119142755,0.2942244823828551
YES1,++++----,0.016077387,0.5677200794484674,0.08837482066978215,-1,0.1767496413395643,0.2609516890664729,0.1471229293809939,0.2942458587619878
OSBPL2,+++++--+,0.068432894,0.08840503807593503,0.8086578464740704,1,0.17681007615187005,0.26097064806742226,0.14718488921176898,0.29436977842353795
RAB21,++++---+,0.001426511,0.4743871308399277,0.08845649010002392,-1,0.17691298020004784,0.2610243370868144,0.14719558267945365,0.2943911653589073
FDXR,--+--+--,0.042447181,0.9442775144601021,0.08847306357260838,-1,0.17694612714521676,0.2610243370868144,0.1472682359779134,0.2945364719558268
ZNF341,----++++,0.005577538,0.48110662005090354,0.08848819057028605,-1,0.1769763811405721,0.2610243370868144,0.14734088927637315,0.2946817785527463
C9orf116,+++-++++,0.102472487,0.08849996330587771,0.9910570205899559,1,0.17699992661175543,0.261043301365882,0.14740283327279333,0.29480566654558665
ARPC1A,-++--+++,0.113923173,0.08850046976063068,0.9477224487857402,1,0.17700093952126136,0.2611159546643418,0.14740283327279333,0.29480566654558665
NEK6,----+---,0.100516144,0.9912186910611238,0.08850535688863391,-1,0.17701071377726782,0.2611696331274973,0.14741354257483288,0.29482708514966577
CBFA2T3,----++++,0.009710628,0.6181616049272345,0.08863903460776092,-1,0.17727806921552183,0.2611696331274973,0.14748619587329265,0.2949723917465853
COMMD5,+++-++++,0.07075673,0.0886815779092977,0.9693435021088423,1,0.1773631558185954,0.2611886079628015,0.14754812931347622,0.29509625862695243
RNASEL,----++++,0.029896153,0.7989365540575647,0.08872736400518015,-1,0.1774547280103603,0.2612422811478387,0.1475588491717524,0.2951176983435048
PAFAH2,++++----,0.020613777,0.08881711723520413,0.5790053594929282,1,0.17763423447040827,0.26126126126126126,0.14762077733381765,0.2952415546676353
STAG1,-+--+---,0.069110684,0.9613211175613672,0.08882008729960729,-1,0.17764017459921458,0.26131492916818017,0.14763150247021214,0.2952630049404243
TMEM63A,++++---+,0.057532362,0.0888469678630673,0.7172803639326166,1,0.1776939357261346,0.261333914559721,0.1476934253541591,0.2953868507083182
CAMTA2,----++++,0.009283115,0.13045503996685728,0.0888716381992528,-1,0.1777432763985056,0.2613875771885216,0.1477041557686719,0.2954083115373438
BIVM,+++-+---,0.008532319,0.7008278952777403,0.08887178597014106,-1,0.17774357194028212,0.2613875771885216,0.14777680906713164,0.2955536181342633
STX8,+--+++++,0.059367874,0.08887583194788996,0.9664462691471237,1,0.17775166389577993,0.2614065678581808,0.147838721394842,0.295677442789684
MOAP1,++++-+++,0.042613592,0.08890168052108392,0.9645423290361597,1,0.17780336104216785,0.2614792211566405,0.147838721394842,0.295677442789684
BCAS2,++++++++,0.090180918,0.08894819815325467,0.9896688697760775,1,0.17789639630650933,0.26155187445510025,0.147838721394842,0.295677442789684
NOM1,--+-++++,0.033688766,0.08896157837596153,0.3302558936333691,1,0.17792315675192305,0.26162452775356,0.147838721394842,0.295677442789684
ZIC2,+-+-++-+,0.00932496,0.8348990168898643,0.08899065506682417,-1,0.17798131013364835,0.2616781692698874,0.1478494623655914,0.2956989247311828
CAVIN4,+-------,0.059739536,0.9701792344341161,0.0890617787179644,-1,0.1781235574359288,0.2616781692698874,0.14792211566405114,0.2958442313281023
TBRG1,-+-+++++,0.084688595,0.08912296261195293,0.8092229403458185,1,0.17824592522390587,0.2616971810520198,0.1479840174355249,0.2959680348710498
BMP2,-+---+--,0.013169257,0.8873410185539923,0.08913749550360722,-1,0.17827499100721445,0.26175081729022887,0.1479947689625109,0.2959895379250218
ZNF701,++++---+,0.057140849,0.0891560835904218,0.930042685907466,1,0.1783121671808436,0.2617698343504795,0.14805666545586632,0.29611333091173264
TTC21A,-++-++++,0.046901078,0.08919853019657951,0.8101194042625794,1,0.17839706039315903,0.26184248764893925,0.14805666545586632,0.29611333091173264
SVOP,++++-+++,0.097485555,0.08921759789195043,0.9938036077250537,1,0.17843519578390085,0.26191514094739904,0.14805666545586632,0.29611333091173264
LIN54,++-+----,0.031926415,0.571601699688387,0.08927044130847654,-1,0.17854088261695308,0.2619687613512532,0.14806742226097064,0.2961348445219413
PDE4B,++++----,0.035275152,0.09013848404641223,0.08933965598773251,-1,0.17867931197546502,0.2619687613512532,0.1481400755594304,0.2962801511188608
PROM1,+++-++-+,0.069142518,0.08934249195552361,0.9758599191118388,1,0.17868498391104723,0.2619877942458588,0.1482019614965492,0.2964039229930984
ZNF615,++++----,0.014341461,0.08934279003192717,0.12480951070829326,1,0.17868558006385435,0.2620604475443185,0.1482019614965492,0.2964039229930984
HMBOX1,--+-+---,0.037070078,0.922651246305924,0.0894063242719016,-1,0.1788126485438032,0.26211405739193605,0.14821272885789014,0.29642545771578027
CCDC77,+++++--+,0.018579978,0.08942947161788696,0.5493822314501963,1,0.17885894323577392,0.26213310084277824,0.14827460951689067,0.29654921903378134
ARMT1,-+++---+,0.006539227,0.08948325563827701,0.5210978288811454,1,0.17896651127655402,0.26220575414123803,0.14827460951689067,0.29654921903378134
RUNDC1,--------,0.142778545,0.9936669446276051,0.08949401029969958,-1,0.17898802059939917,0.26225935343261897,0.1482853821563499,0.2965707643126998
ZNHIT1,+++++-++,0.071810432,0.0895029022837352,0.9843157492649592,1,0.1790058045674704,0.26227840743969777,0.1483472575372321,0.2966945150744642
TRRAP,----++-+,0.147824486,0.9411693941471115,0.08950460864769431,-1,0.17900921729538863,0.26233200145296043,0.14835803545480966,0.2967160709096193
YY1,-+------,0.151818818,0.9904119147656574,0.08957678085427516,-1,0.17915356170855032,0.26233200145296043,0.1484306887532694,0.2968613775065388
FABP3,++-+-+++,0.082398789,0.08959532934525281,0.9594922900597797,1,0.17919065869050563,0.2623510607381575,0.148492553577915,0.29698510715583
ARF5,+--++++-,0.005732509,0.08961161465065864,0.9186240660220371,1,0.1792232293013173,0.26242371403661724,0.148492553577915,0.29698510715583
E2F4,+-+-++++,0.078163889,0.08963759395680644,0.5601795001838484,1,0.17927518791361288,0.26249636733507703,0.148492553577915,0.29698510715583
ANKRD46,++++-++-,0.016488454,0.08970446426699834,0.9424557735736492,1,0.17940892853399668,0.26256902063353676,0.148492553577915,0.29698510715583
GNA11,----++++,0.017585695,0.3834941394482116,0.0898284880572635,-1,0.179656976114527,0.2626225935343262,0.14850334205172916,0.2970066841034583
TMEM107,++++++--,0.196211184,0.08986557579342339,0.9557477244063669,1,0.17973115158684677,0.2626416739319965,0.14856520159825645,0.2971304031965129
HSPA14,++--+---,0.062051515,0.7590433410371931,0.08990711054338246,-1,0.17981422108676492,0.2626952415546676,0.1485759953501889,0.2971519907003778
ZNF780B,+++-----,0.049236531,0.9494014927054678,0.0899137597541133,-1,0.1798275195082266,0.2626952415546676,0.14864864864864866,0.2972972972972973
HARS2,+++--++-,0.052556152,0.08991688109982282,0.9132425156918347,1,0.17983376219964564,0.2627143272304563,0.14871049763893934,0.2974209952778787
SHPRH,+++-+---,0.043235705,0.7629767006830851,0.08993321160839071,-1,0.17986642321678142,0.2627678895750091,0.1487213019471084,0.2974426038942168
PDE12,+--+----,0.044002972,0.9705645309801743,0.08994779783686556,-1,0.17989559567373112,0.2627678895750091,0.14879395524556815,0.2975879104911363
FAM3C,++-+++++,0.052412669,0.08995483254070344,0.9850737123132353,1,0.17990966508140688,0.262786980528916,0.14885579367962223,0.29771158735924447
SFMBT2,-+------,0.051182975,0.9825420287730419,0.08997266304047474,-1,0.17994532608094949,0.26284053759535053,0.1488666085440279,0.2977332170880558
MYO6,+++-----,0.025456712,0.5834107780332096,0.09002650499602245,-1,0.1800530099920449,0.26284053759535053,0.14893926184248765,0.2978785236849753
TXNRD3,+++-+++-,0.059237183,0.09027829838226079,0.7606552542524427,1,0.18055659676452157,0.26285963382737576,0.14900108972030512,0.29800217944061025
PCDHGB4,-++-++--,0.022385812,0.7377246249822474,0.09032657499070733,-1,0.18065314998141466,0.262913185615692,0.1490119151409474,0.2980238302818948
KITLG,-+-++++-,0.169577228,0.0903712069520315,0.9313744064744927,1,0.180742413904063,0.2629322871258355,0.14907373774064656,0.2981474754812931
RHOBTB2,----++++,0.008922098,0.09037199946155243,0.729808279509629,1,0.18074399892310486,0.2630049404242953,0.14907373774064656,0.2981474754812931
ELAVL4,------+-,0.173398432,0.945848057102447,0.09037770801952874,-1,0.18075541603905748,0.26305848165637485,0.14908456843940715,0.2981691368788143
IFFO2,-------+,0.087769997,0.9860447102295483,0.09039004639166555,-1,0.1807800927833311,0.26305848165637485,0.1491572217378669,0.2983144434757338
FN1,++++++-+,0.212792806,0.0903904515181853,0.9783478384435632,1,0.1807809030363706,0.263077593722755,0.14921903378132945,0.2984380675626589
C14orf28,+++++---,0.02068321,0.6764497594235552,0.09040371601395912,-1,0.18080743202791824,0.2631311296767163,0.14922987503632665,0.2984597500726533
IRAK3,++++++-+,0.128370394,0.09043060701374578,0.9916509134233271,1,0.18086121402749156,0.26315024702121476,0.1492916818016709,0.2985833636033418
CCDC186,++-++---,0.08512197,0.8605927438507974,0.09046357589544776,-1,0.18092715179089552,0.2632037776970578,0.1493025283347864,0.2986050566695728
EPHB6,-----+++,0.021933339,0.11838040987621708,0.0904842979797077,-1,0.1809685959594154,0.2632037776970578,0.14937518163324615,0.2987503632664923
ST6GALNAC4,--+-+-++,0.022872408,0.09053554957611283,0.6028580213004835,1,0.18107109915222566,0.2632229003196745,0.1494369778423538,0.2988739556847076
PHRF1,----++++,0.029445465,0.09062457911192565,0.16132262768402336,1,0.1812491582238513,0.2632955536181343,0.1494369778423538,0.2988739556847076
PLEKHG3,++++---+,0.076564078,0.09068950041906727,0.6434141316981439,1,0.18137900083813455,0.263368206916594,0.1494369778423538,0.2988739556847076
GLIPR1L2,----+--+,0.134548067,0.9766344627744946,0.09071479870586244,-1,0.18142959741172487,0.2634217217580821,0.1494478349317059,0.2988956698634118
GOLGA5,++++++++,0.121839236,0.09072258536442988,0.9906184868213127,1,0.18144517072885977,0.26344086021505375,0.14950962586269523,0.29901925172539046
COL4A2,----++++,0.004167433,0.14400439694658548,0.09076478782428132,-1,0.18152957564856265,0.26349436977842355,0.14952048823016564,0.2990409764603313
HSP90AB1,+--++-++,0.041711953,0.09079000691869782,0.900461831280195,1,0.18158001383739564,0.2635135135135135,0.1495822738830367,0.2991645477660734
JUN,------+-,0.082690913,0.9911284815286424,0.0908093688844521,-1,0.1816187377689042,0.26356701779876496,0.1495931415286254,0.2991862830572508
MAST3,----++++,0.033617495,0.23042795306032832,0.09081094233995225,-1,0.1816218846799045,0.26356701779876496,0.14966579482708514,0.2993315896541703
STAM2,++++----,0.007181585,0.692960692401721,0.09087972139131431,-1,0.18175944278262862,0.26356701779876496,0.1497384481255449,0.2994768962510898
LYZ,----++++,0.028038582,0.09092809892141351,0.7872365269450803,1,0.18185619784282703,0.2635861668119733,0.14980021794406104,0.2996004358881221
HID1,+-+-++++,0.021351364,0.09093807070534143,0.7172075282504474,1,0.18187614141068287,0.263658820110433,0.14980021794406104,0.2996004358881221
MT3,----++++,0.024396644,0.09095967704831184,0.2113213857573602,1,0.1819193540966237,0.26373147340889275,0.14980021794406104,0.2996004358881221
CEP70,+++-++--,0.038321606,0.09097279468397051,0.841593781325654,1,0.18194558936794103,0.26380412670735254,0.14980021794406104,0.2996004358881221
TOR1AIP1,+++-----,0.02459858,0.8352853306273972,0.0909884237299546,-1,0.1819768474599092,0.26385760988013074,0.14981110142400464,0.2996222028480093
