gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_female_Nac_female_Subic_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
PPWD1,++++++++--++,0.035948665,0.012772664607172904,0.9637979234232755,1,0.025545329214345807,0.1033129904097646,0.048964765710134396,0.09792953142026879
ELAVL3,----+-++++++,0.00130107,0.661456043545859,0.012792751119364665,-1,0.02558550223872933,0.10337813294587722,0.04896832316187155,0.0979366463237431
SGTA,+-+++-++++-+,0.00150089,0.012794323883192515,0.8590446930595259,1,0.02558864776638503,0.10338564370822435,0.04903741373047584,0.09807482746095168
ANGPT2,----------+-,0.023404997,0.9998067266600624,0.012800271156988612,-1,0.025600542313977223,0.10345078096621867,0.0490409764603313,0.0980819529206626
IKBIP,++++-++++-+-,0.019897904,0.012822161653410376,0.9959892767320055,1,0.025644323306820753,0.1034582970066841,0.04911006175081729,0.09822012350163457
RPL17,+-+++++-++-+,0.002815367,0.012839581412121602,0.9551687044895076,1,0.025679162824243203,0.10353095030514385,0.04911006175081729,0.09822012350163457
RTP4,++++--++++++,0.065528172,0.012853958051684839,0.9991904773073383,1,0.025707916103369678,0.1036036036036036,0.04911006175081729,0.09822012350163457
PRELP,-------+--++,0.005807934,0.981399551171943,0.012876963464836192,-1,0.025753926929672384,0.103668725027243,0.04911362975879105,0.0982272595175821
SUSD3,-++++++-++--,0.039765748,0.01287770870583207,0.9894013732114187,1,0.02575541741166414,0.10367625690206335,0.04918270977115874,0.09836541954231748
EIF5,++++-++++++-,0.057004661,0.012909689886377305,0.9856507238431778,1,0.02581937977275461,0.1037489102005231,0.04918270977115874,0.09836541954231748
CDON,-+----+-----,0.092991745,0.9993536716995188,0.01292262782840108,-1,0.02584525565680216,0.1038140210679259,0.0491862830572508,0.0983725661145016
TXN,++++-+++++--,0.070118787,0.012928797933592319,0.9618320257239239,1,0.025857595867184637,0.10382156349898286,0.049255357791500184,0.09851071558300037
ACAT2,++++++-+++--,0.007691272,0.012938597751158267,0.9545727016271158,1,0.025877195502316534,0.10389421679744261,0.049255357791500184,0.09851071558300037
COL12A1,------+++--+,0.0078535,0.9716833810242497,0.01295239364828233,-1,0.02590478729656466,0.10395931710860878,0.04925893635571055,0.0985178727114211
TLR1,++++++++++--,0.014597973,0.012954371553113289,0.9976308950369027,1,0.025908743106226578,0.10396687009590236,0.04932800581184163,0.09865601162368326
WSB2,-+-+---+++-+,5.46835e-4,0.012957905596707078,0.7865194449613664,1,0.025915811193414157,0.10403952339436211,0.04932800581184163,0.09865601162368326
AKR1A1,++++---++++-,0.006833339,0.012970520252149327,0.9886462243973576,1,0.025941040504298653,0.10411217669282186,0.04932800581184163,0.09865601162368326
HELZ2,--+-+-+++-++,0.022869829,0.013015867572335967,0.8970035749549407,1,0.026031735144671934,0.1041848299912816,0.04932800581184163,0.09865601162368326
FAHD1,++++-+--+---,0.00932661,0.013018967276744446,0.6183793319702131,1,0.026037934553488892,0.10425748328974135,0.04932800581184163,0.09865601162368326
ADCK5,-++--+++++-+,0.010717345,0.013047178573784887,0.9868399277591313,1,0.026094357147569774,0.1043301365882011,0.04932800581184163,0.09865601162368326
TMEM126B,++++-+-+-+--,0.00136985,0.013109481826241852,0.9792125111069676,1,0.026218963652483704,0.10440278988666085,0.04932800581184163,0.09865601162368326
CDKN1C,++++++---++-,0.025019446,0.013115180989575915,0.8876961016539974,1,0.02623036197915183,0.1044754431851206,0.04932800581184163,0.09865601162368326
ABCC11,+++-++----++,0.009133951,0.013154086817877154,0.8892327776702105,1,0.026308173635754308,0.10454809648358035,0.04932800581184163,0.09865601162368326
KLHDC1,+++++++---++,0.009714551,0.013155560158498524,0.8601349909008885,1,0.026311120316997047,0.1046207497820401,0.04932800581184163,0.09865601162368326
GABARAPL2,++++-+++++--,0.033888682,0.013176480585005352,0.9945672772780567,1,0.026352961170010705,0.10469340308049986,0.04932800581184163,0.09865601162368326
PHIP,++--+++---++,0.007171631,0.9038221002155615,0.013210295253057397,-1,0.026420590506114793,0.1047584453323647,0.049331589654170296,0.09866317930834059
S1PR5,++++++---++-,0.017677775,0.01321206875767963,0.8278082731105237,1,0.02642413751535926,0.10476605637895961,0.049400653832183075,0.09880130766436615
COCH,--+---++-+++,0.009966383,0.013241164204101541,0.7921419602204084,1,0.026482328408203082,0.10483870967741936,0.049400653832183075,0.09880130766436615
GDAP1L1,---+--++++++,0.007026001,0.01324704716430364,0.6888592497037613,1,0.02649409432860728,0.10491136297587911,0.049400653832183075,0.09880130766436615
KIF6,--++++++-+++,0.027304387,0.013256736281650024,0.9912802813184574,1,0.02651347256330005,0.10498401627433886,0.049400653832183075,0.09880130766436615
HIVEP2,----+---+--+,0.010810183,0.9751433917031699,0.013279515302570934,-1,0.026559030605141868,0.10504903741373048,0.04940424295263005,0.0988084859052601
STK11,+++-+-++++++,0.003280682,0.013315687415617632,0.9440416328190576,1,0.026631374831235264,0.1050566695727986,0.04947330185252452,0.09894660370504904
TMEM160,++++--+-++++,6.79801e-4,0.013324050388698577,0.984485559478506,1,0.026648100777397155,0.10512932287125835,0.04947330185252452,0.09894660370504904
UBE2H,++-+++------,0.011138588,0.9794164536369313,0.013341302828886088,-1,0.026682605657772175,0.10519433345441337,0.0494768962510898,0.0989537925021796
TNFAIP1,-+--+---+--+,0.001894148,0.9694514225919895,0.013345373566569757,-1,0.026690747133139514,0.10519433345441337,0.04954954954954955,0.0990990990990991
BAIAP2L2,++-++++++--+,0.01547602,0.013379207965486061,0.9939833530656401,1,0.026758415930972123,0.1052019761697181,0.04961859789320741,0.09923719578641482
RRAGD,-+++--++--+-,0.002735474,0.7811006219893484,0.013392832245822803,-1,0.026785664491645607,0.10526698147475481,0.0496222028480093,0.0992444056960186
LSM7,+++-+++++++-,0.01432211,0.01343304191908566,0.9905346502819017,1,0.02686608383817132,0.10527462946817785,0.04969124591354886,0.09938249182709771
MIS18BP1,-+---+------,0.029845638,0.9979750342273354,0.013447146345895868,-1,0.026894292691791735,0.10533962949509626,0.04969485614646905,0.0993897122929381
RPL38,+-----++++++,0.008647157,0.013451245317391905,0.8880226984002125,1,0.02690249063478381,0.1053472827666376,0.0497638939338903,0.0995277878677806
PHF24,---+---+++-+,0.020920588,0.784100783121285,0.013452138152822191,-1,0.026904276305644383,0.1054122775154377,0.0497675094449288,0.0995350188898576
CALN1,-----+----+-,0.03776824,0.9991564793917099,0.013470904629536321,-1,0.026941809259072642,0.1054122775154377,0.04984016274338855,0.0996803254867771
CCSER1,------+++---,0.01153399,0.8345180663669196,0.013475358350159327,-1,0.026950716700318653,0.1054122775154377,0.0499128160418483,0.0998256320836966
P2RY11,-------+-++-,0.002776422,0.9436942821935641,0.013495192986625515,-1,0.02699038597325103,0.1054122775154377,0.04998546934030805,0.0999709386806161
DHX58,++++++++++++,0.047390558,0.013531175056561439,0.9996334618905414,1,0.027062350113122878,0.10541993606509735,0.05005448601525608,0.10010897203051217
FOXN3,----+------+,0.038000132,0.9875215798161235,0.013538792252567863,-1,0.027077584505135727,0.10548492553577915,0.0500581226387678,0.1001162452775356
BATF2,+--+++++++++,0.01494156,0.013548769469070503,0.9960507826268526,1,0.027097538938141007,0.1054925893635571,0.05012713403559753,0.10025426807119506
KPNA2,---+-+--+---,0.055907846,0.9036490165617675,0.013579437618419113,-1,0.027158875236838225,0.1055575735561206,0.05013077593722755,0.1002615518744551
LSM10,+-+-++++++++,0.003372652,0.013593775414640637,0.9869685007042113,1,0.027187550829281273,0.10556524266201686,0.050199782055938974,0.10039956411187795
VAV1,-++--+++++++,0.042156827,0.01359537349063004,0.9306116382655555,1,0.02719074698126008,0.10563789596047661,0.050199782055938974,0.10039956411187795
RASA2,-+----------,0.00413471,0.986865960661969,0.0136045751800129,-1,0.0272091503600258,0.10570286959680349,0.0502034292356873,0.1004068584713746
DUS2,+++-+++-++++,0.027978039,0.01360558025259166,0.9925250977888994,1,0.02721116050518332,0.10571054925893636,0.05027243007628042,0.10054486015256084
VPS29,++-+-++++++-,0.032781734,0.013610728751335397,0.9889747265763734,1,0.027221457502670795,0.10578320255739611,0.05027243007628042,0.10054486015256084
SSU72,+--+--++++++,0.00102002,0.013636639818441773,0.43249579261041526,1,0.027273279636883547,0.10585585585585586,0.05027243007628042,0.10054486015256084
RPRD1A,++++-+++++-+,0.025473453,0.013659784501999611,0.9879900624816157,1,0.027319569003999223,0.1059285091543156,0.05027243007628042,0.10054486015256084
CD22,++++++---+++,0.024980221,0.01365989464101448,0.8843483510509965,1,0.02731978928202896,0.10600116245277535,0.05027243007628042,0.10054486015256084
ZSCAN9,-++-++++++++,0.077200373,0.013661241902097328,0.9987582032705122,1,0.027322483804194657,0.1060738157512351,0.05027243007628042,0.10054486015256084
KIF2A,++++++------,0.007729685,0.013665176197188059,0.34698393575020064,1,0.027330352394376117,0.10614646904969485,0.05027243007628042,0.10054486015256084
RNASEH2A,++++++-+++-+,0.030067573,0.01370195606737127,0.9926188623230521,1,0.02740391213474254,0.1062191223481546,0.05027243007628042,0.10054486015256084
ACSL5,+++++-++--++,0.00805516,0.013722739736653628,0.9932304259409998,1,0.027445479473307256,0.10629177564661435,0.05027243007628042,0.10054486015256084
NF1,----+-------,0.012866839,0.9974480838681749,0.013734573975719205,-1,0.02746914795143841,0.1063567017798765,0.05027608253414705,0.1005521650682941
GRHL1,------+-+---,0.037445649,0.9960140128545686,0.013744780158315777,-1,0.027489560316631554,0.1063567017798765,0.0503487358326068,0.1006974716652136
POLK,++++++----+-,0.006696727,0.013755456339428066,0.31486415852321276,1,0.027510912678856133,0.10636442894507411,0.05041772611696331,0.10083545223392662
KCNA1,-+++-+----+-,0.016426284,0.9754122895232932,0.013808188168722592,-1,0.027616376337445184,0.10642934980021794,0.05042138913106655,0.1008427782621331
CIART,++++++++++++,0.072806533,0.01380819897105907,0.9999410639899778,1,0.02761639794211814,0.10643708224353386,0.050490374137304755,0.10098074827460951
GNG11,-++++-++++++,0.042537385,0.013810805619020301,0.9902662876380374,1,0.027621611238040602,0.10650973554199361,0.050490374137304755,0.10098074827460951
ATM,+++++++---+-,0.025301442,0.013852294486620072,0.7948739544121641,1,0.027704588973240143,0.10658238884045336,0.050490374137304755,0.10098074827460951
CUL7,+++--+++++++,0.004198434,0.013853952700056255,0.9952228818364643,1,0.02770790540011251,0.10665504213891311,0.050490374137304755,0.10098074827460951
RAB1B,+-++--++++++,2.68127e-4,0.013856777415361876,0.5402698219128863,1,0.02771355483072375,0.10672769543737286,0.050490374137304755,0.10098074827460951
MME,----+-++++++,0.004576222,0.013897938050290742,0.9203909981312726,1,0.027795876100581485,0.1068003487358326,0.050490374137304755,0.10098074827460951
P2RY6,+++-++++++++,0.089522438,0.01390454423299188,0.9995868389153526,1,0.02780908846598376,0.10687300203429236,0.050490374137304755,0.10098074827460951
DYNLRB1,+--+--+++++-,0.011277442,0.013908857586658706,0.8395798176563123,1,0.027817715173317412,0.1069456553327521,0.050490374137304755,0.10098074827460951
FAM219A,+-+++++-++++,0.015430161,0.013912855112863378,0.8591649669846707,1,0.027825710225726757,0.10701830863121185,0.050490374137304755,0.10098074827460951
IRF7,++++++--++-+,0.006838682,0.013917648895172557,0.994052034966441,1,0.027835297790345114,0.1070909619296716,0.050490374137304755,0.10098074827460951
TEX10,-+---+-+----,0.003582129,0.9790413129265949,0.01393029596591668,-1,0.02786059193183336,0.10715583000363241,0.0504940424295263,0.1009880848590526
TMC6,++++++---+++,0.034090203,0.01396330356656033,0.9838897065186544,1,0.02792660713312066,0.10716361522813135,0.0505630221576462,0.1011260443152924
DDX60L,+++-++++-+++,0.075185897,0.01396977773580011,0.9984064394904589,1,0.02793955547160022,0.10723626852659111,0.0505630221576462,0.1011260443152924
PTPRK,++-++++-+-++,0.041441613,0.013989194722639865,0.9858160223270361,1,0.02797838944527973,0.10730892182505086,0.0505630221576462,0.1011260443152924
NDUFB6,++++-+++++--,0.030003103,0.013994592036929848,0.8910927191477194,1,0.027989184073859696,0.10738157512351061,0.0505630221576462,0.1011260443152924
ASGR1,+---+-++++++,0.027451133,0.013996350692287862,0.9083166931136947,1,0.027992701384575724,0.10745422842197036,0.0505630221576462,0.1011260443152924
ATF6,-+++++------,0.012481667,0.8681795180706467,0.014000025917702523,-1,0.028000051835405045,0.10751907010533963,0.05056669572798605,0.1011333914559721
ACTR1B,-+++--++++++,0.004836529,0.014012344098130469,0.9778505766752298,1,0.028024688196260937,0.10752688172043011,0.05063567017798765,0.1012713403559753
SH3TC2,++++++---+++,0.029596889,0.014014664420467244,0.850747994517862,1,0.028029328840934488,0.10759953501888986,0.05063567017798765,0.1012713403559753
MTERF4,+-+-++---+++,0.007687375,0.014018568529883594,0.7403827183146314,1,0.028037137059767188,0.10767218831734961,0.05063567017798765,0.1012713403559753
TRMT1L,++++++-+-+--,0.032101617,0.01407421162121818,0.7993047382416079,1,0.02814842324243636,0.10774484161580936,0.05063567017798765,0.1012713403559753
TMEM9B,++++++------,0.006290292,0.37483519470816307,0.014102755080211209,-1,0.028205510160422418,0.10780966218670542,0.050639349026445804,0.10127869805289161
TRAF3,-------++---,0.011555865,0.9969137820127842,0.014157730213154567,-1,0.028315460426309134,0.10780966218670542,0.05071200232490555,0.1014240046498111
FBXO34,++-+--+++++-,0.035652701,0.014178109366714613,0.8746127970109068,1,0.028356218733429226,0.1078174949142691,0.050780966218670544,0.10156193243734109
SUCLA2,++++-++++++-,0.024117234,0.0141852491386749,0.9962869189247316,1,0.0283704982773498,0.10789014821272885,0.050780966218670544,0.10156193243734109
NDUFS3,+-++-+-++++-,0.004645591,0.014188943471662711,0.9751891867994245,1,0.028377886943325423,0.1079628015111886,0.050780966218670544,0.10156193243734109
ISLR2,----+---+-+-,0.061427017,0.9814226624946257,0.01419563194433452,-1,0.02839126388866904,0.10802760624772975,0.0507846556233653,0.1015693112467306
ATG16L1,--------+---,0.03269117,0.9989096239249801,0.014201412707783492,-1,0.028402825415566983,0.10802760624772975,0.05085730892182505,0.1017146178436501
PSTPIP1,+-+-++++++++,0.006648503,0.014228020176441283,0.9972052172913118,1,0.028456040352882565,0.10803545480964835,0.050926262259353434,0.10185252451870687
PFKFB2,+++++++-----,0.017169835,0.014242483598337227,0.6422642543691124,1,0.028484967196674454,0.10810810810810811,0.050926262259353434,0.10185252451870687
TMEM179B,++++-+-+-+++,0.023557748,0.014259092219889748,0.9759292881395452,1,0.028518184439779496,0.10818076140656786,0.050926262259353434,0.10185252451870687
GNG3,+-++-+++++-+,0.03487699,0.014259984949305613,0.9848642933662415,1,0.028519969898611226,0.10825341470502761,0.050926262259353434,0.10185252451870687
SH3BGRL3,+-+++++++++-,9.9049e-4,0.01426648219699863,0.7057134025910853,1,0.02853296439399726,0.10832606800348736,0.050926262259353434,0.10185252451870687
CACNG2,----+---++-+,0.001310031,0.8236341816759667,0.01430648315763469,-1,0.02861296631526938,0.10839084634943698,0.0509299622202848,0.1018599244405696
MGST3,++++++++++-+,0.143648644,0.014368067714348226,0.9998547681824952,1,0.028736135428696453,0.10839872130194711,0.05099891027969488,0.10199782055938976
RTN4,++++++++-+++,0.032648166,0.014374170643135615,0.9989440342366765,1,0.02874834128627123,0.10847137460040686,0.05099891027969488,0.10199782055938976
C11orf68,-+++---+++++,0.001080561,0.01438635572498252,0.9776683794350308,1,0.02877271144996504,0.10854402789886661,0.05099891027969488,0.10199782055938976
ZNF260,-+++++------,8.12901e-4,0.6891413702169384,0.014389094311797952,-1,0.028778188623595904,0.10860879041046131,0.05100261551874455,0.1020052310374891
FEM1C,-+---+------,0.003309349,0.8906564114218947,0.014428919567101784,-1,0.028857839134203568,0.10860879041046131,0.051075268817204304,0.10215053763440861
MYNN,-+---+------,0.002002645,0.9688026545978292,0.014438268117999807,-1,0.028876536235999613,0.10860879041046131,0.05114792211566405,0.1022958442313281
GSTO1,++++-+-+++++,0.033389113,0.014439628421188691,0.9956461414011278,1,0.028879256842377382,0.10861668119732636,0.051216854340719216,0.10243370868143843
ID2,----+--++---,0.007450269,0.9494598070060638,0.0144401985452047,-1,0.0288803970904094,0.10868143843080276,0.0512205754141238,0.1024411508282476
RPL21,+-+--+++++++,0.028490522,0.014446826594028355,0.9702773544112044,1,0.02889365318805671,0.1086893344957861,0.05128950236106066,0.10257900472212132
ACYP1,+++-+++--+++,0.016657321,0.014452792430062686,0.9960942728885951,1,0.028905584860125372,0.10876198779424585,0.05128950236106066,0.10257900472212132
EGFL7,-++-++-+++++,0.027650626,0.014463568491040137,0.966735414782232,1,0.028927136982080274,0.1088346410927056,0.05128950236106066,0.10257900472212132
TMEM125,++++++---++-,0.019462288,0.014476230689068309,0.9189889877047487,1,0.028952461378136618,0.10890729439116537,0.05128950236106066,0.10257900472212132
FXYD7,+---+--+++++,0.002659632,0.014494550118458687,0.9003486647525787,1,0.028989100236917375,0.10897994768962511,0.05128950236106066,0.10257900472212132
SPRED3,+------++--+,0.001638763,0.8033319796600786,0.01451493250987834,-1,0.02902986501975668,0.10904467853250999,0.05129322871258355,0.1025864574251671
