gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
WNT5B,++++-++-,0.328990868,0.272863305051244,0.9722087708782056,1,0.545726610102488
PGAP3,+-+-+-++,0.186453104,0.8384489667120107,0.46334115777576984,-1,0.9266823155515397
RPP38,+++-+--+,0.329296915,0.6614762071518463,0.6889570053621006,1,1.3229524143036926
RP11-231G3.1,+---++++,0.11316093,0.9536541671030574,0.15022047157293553,-1,0.30044094314587105
DECR1,+++-+---,0.075107024,0.060191099117930066,0.9897412864190162,1,0.12038219823586013
ALDH1L1,+---+-++,0.10694857,0.9444877817915308,0.28536013507987723,-1,0.5707202701597545
CRTAP,+++----+,0.14753059600000001,0.1623930104825783,0.9313324110314275,1,0.3247860209651566
VPS26B,-+-++-+-,0.177014483,0.7082368643078156,0.5797270918889245,-1,1.159454183777849
DGCR11,++------,0.177001635,0.23549776604357545,0.9218615825960907,1,0.4709955320871509
CNGA3,-++-+++-,0.196836609,0.4181297908772385,0.8304876038384275,1,0.836259581754477
CLVS2,-+-+----,0.087108505,0.10492837279929314,0.970577122827012,1,0.20985674559858628
AC004987.9,++--+++-,0.096398525,0.9187232628484877,0.297714437200473,-1,0.595428874400946
CALCOCO1,+-+-++++,0.064569171,0.9633482747361416,0.10369171877480388,-1,0.20738343754960775
LINC02254,++--+--+,0.163320158,0.6512611639054204,0.4156788092684217,-1,0.8313576185368434
DNAAF1,+-+-++--,0.097527257,0.5303903024207707,0.6314938270721728,1,1.0607806048415414
LINC01315,--+++-++,0.278690521,0.7975935369781596,0.5650248248360039,-1,1.1300496496720078
METTL16,+++-+--+,0.133529796,0.2529853931554274,0.9197419643802206,1,0.5059707863108548
MB21D2,-+----+-,0.225256015,0.5688243166963912,0.5998456907078846,1,1.1376486333927824
SNORD113-7,-++-++--,0.096020815,0.6812316623611221,0.42732463863961945,-1,0.8546492772792389
INHA,--+-+---,0.084030062,0.35258393734784516,0.7785057834034443,1,0.7051678746956903
FAM86B1,-+--+--+,0.226849207,0.5849224641373671,0.6056030421719223,1,1.1698449282747343
RNVU1-15,-+--+--+,0.068538846,0.8036207356209192,0.24913173212958437,-1,0.49826346425916873
SLC26A4,+---+-+-,0.137551772,0.8647726281348646,0.1990373927381928,-1,0.3980747854763856
TANC2,---++++-,0.154106081,0.9462437795926076,0.2876603642905924,-1,0.5753207285811848
BMP8B,++++-+-+,0.215256184,0.17982468003358934,0.9579221672073682,1,0.3596493600671787
DAPK2,++++---+,0.179894583,0.14716130364112823,0.9784083177315543,1,0.29432260728225645
CTD-2562J17.4,++--++++,0.102677407,0.9707404622538043,0.12315059227593307,-1,0.24630118455186614
DNASE2B,-+--+--+,0.190676569,0.6713611226754943,0.5647878470787715,-1,1.129575694157543
RP11-756P10.3,----++++,0.161548979,0.9960100709466501,0.08728316586781969,-1,0.17456633173563937
SYN3,----++++,0.167712715,0.9994678986100759,0.028369416636044524,-1,0.05673883327208905
ERF,--+--+++,0.057508864,0.884956962219242,0.2756880913558863,-1,0.5513761827117726
SOGA3,+---++--,0.16866205,0.576315679555448,0.575233559208588,-1,1.150467118417176
CRYZL2P-SEC16B,----+++-,0.175326684,0.9879215036433152,0.1343168400623474,-1,0.2686336801246948
AGT,+++--+--,0.231300823,0.36689192379429114,0.9196769031464087,1,0.7337838475885823
ENTR1,+-+-+--+,0.226608912,0.4937955923781204,0.6224368739920839,1,0.9875911847562407
SERINC4,--+--++-,0.355676326,0.7505973697687767,0.5631112727154035,-1,1.126222545430807
MLYCD,+-+-++++,0.182260136,0.8192589448117572,0.3232900786667645,-1,0.646580157333529
IL20RB,--+-+-+-,0.14609289,0.8687202134325325,0.28444214820847524,-1,0.5688842964169505
CD180,-+-+-+++,0.137436085,0.565725322847392,0.4529500062979255,-1,0.905900012595851
SV2A,+-++-+++,0.148597827,0.4083670785264679,0.8839018006768096,1,0.8167341570529358
C6orf183,+++-+---,0.232789208,0.34579305107062164,0.8259799318658836,1,0.6915861021412433
LINC00645,+-+-++--,0.067607174,0.3475259931451682,0.6249799172448063,1,0.6950519862903364
RPS3AP23,+--++++-,0.244948224,0.8187814201978764,0.4467920125215547,-1,0.8935840250431094
OR8S1,+---+++-,0.125664782,0.5229837523757437,0.6035318546385069,1,1.0459675047514874
TCP11,----+++-,0.121469805,0.9847386389537377,0.12261097584729735,-1,0.2452219516945947
WDR19,+++-+---,0.132907868,0.31512315307408356,0.7957486073111448,1,0.6302463061481671
KLHL21,+--+---+,0.253441193,0.458591198122336,0.8676054031842183,1,0.917182396244672
RP11-574O16.1,++--++--,0.094420966,0.3373588269479048,0.7279054512528949,1,0.6747176538958096
HEXA,+-+-++--,0.216724701,0.5335824979677288,0.8050066576349674,1,1.0671649959354577
RP11-390K5.6,-+--++--,0.168492215,0.9450374720181791,0.223868095983553,-1,0.447736191967106
MAPKAPK2,-++-+-++,0.260618323,0.6697389883849731,0.633328835891114,-1,1.266657671782228
ITIH2,-++--+--,0.091301712,0.377715288258023,0.8718748001030745,1,0.755430576516046
TDRD7,++--+---,0.059814906,0.13594536865650142,0.9193123113965782,1,0.27189073731300284
OLA1P1,++--++-+,0.106559173,0.5666455029210534,0.6378202072203514,1,1.1332910058421068
BICD2,-+-++-+-,0.128121207,0.8454301160118396,0.313563052475274,-1,0.627126104950548
AKAP5,---++-+-,0.055269092,0.9466696060136606,0.13079693171556803,-1,0.26159386343113605
VDR,---+-+--,0.135007816,0.5796966756509797,0.4990674150776095,-1,0.998134830155219
AARSD1,-++-++++,0.080439431,0.8722552258844899,0.3460606892497945,-1,0.692121378499589
GTF2H5,-++-++++,0.436098692,0.8893469371564204,0.5747044785444599,-1,1.1494089570889199
CCDC8,+++--+-+,0.276203283,0.4376871478550633,0.871576792838176,1,0.8753742957101266
PTENP1,++-+--+-,0.154747433,0.21919993196778198,0.9750666357396052,1,0.43839986393556396
FAM53B,-++-----,0.410298969,0.4441963002560616,0.9006838848155732,1,0.8883926005121232
LINC01170,+-++-+-+,0.129629181,0.15485816871590538,0.9432759291142594,1,0.30971633743181076
HIST1H2AK,-++----+,0.289214657,0.5776928825472694,0.6802047565462603,1,1.1553857650945387
PUS3,+-++--+-,0.129551044,0.1416095894757928,0.9536311406976912,1,0.2832191789515856
GPR183,-++++---,0.192136135,0.3507121061742654,0.9026308006573671,1,0.7014242123485308
MFSD6,-+++---+,0.046168607,0.16117647552184772,0.9536884724930605,1,0.32235295104369543
RP11-304F15.3,+-+-+--+,0.15430585,0.6961226407688258,0.38427846744541966,-1,0.7685569348908393
RP11-1055B8.7,+---++++,0.034677908,0.9900624306421154,0.05200331974657176,-1,0.10400663949314352
IL12RB2,+----++-,0.08248608,0.9287009091921982,0.1661798954028738,-1,0.3323597908057476
RPS6KA2-IT1,--+-+---,0.103873898,0.8374026820417451,0.3111322747477015,-1,0.622264549495403
LDHD,--+-+-++,0.088536112,0.953108523852252,0.11081797484376253,-1,0.22163594968752506
RARA-AS1,---+--+-,0.232904834,0.3142762685957619,0.9452623363331162,1,0.6285525371915238
KLHL13,+++-++--,0.242578687,0.47234439626356384,0.8425809356402707,1,0.9446887925271277
SMYD5,--+-++++,0.272010559,0.9881858687658095,0.11008960784362194,-1,0.22017921568724388
SMCR8,+--+-+++,0.232590074,0.8952721927739123,0.4497870356927874,-1,0.8995740713855748
RPSAP18,----++++,0.164073091,0.9989885167678739,0.052230639828697197,-1,0.10446127965739439
PDCD11,-++-+---,0.351782525,0.3430272860731617,0.941975707934837,1,0.6860545721463234
MMP2,+-+-++++,0.110461125,0.9377328642943575,0.24585897692977302,-1,0.49171795385954603
NIP7,-+----+-,0.26696988,0.8403547902688151,0.5326639131405743,-1,1.0653278262811485
ZNF599,-+++----,0.164543416,0.1586138643544775,0.9881447349211767,1,0.317227728708955
ITPRIP,+++++--+,0.385342007,0.4754046827915162,0.8701169449676627,1,0.9508093655830324
LINC01135,-+--+--+,0.043721,0.5272981005323426,0.5845640404431468,1,1.0545962010646852
IMPG2,-+------,0.367613068,0.6309311963470083,0.7996215920509782,1,1.2618623926940167
TMEM200A,+--++-+-,0.114192367,0.7117038978526595,0.334663637433895,-1,0.66932727486779
FGF1,-++----+,0.133749813,0.1296220565651387,0.9665941429594453,1,0.2592441131302774
DRAIC,+--+----,0.238183447,0.24988469391389292,0.9762882993048267,1,0.49976938782778585
YRDC,-+----+-,0.018633285,0.1865804522227566,0.8081139682336589,1,0.3731609044455132
PRMT7,----++-+,0.112278968,0.9940768715244616,0.05105197571395466,-1,0.10210395142790932
RAD54L,--+-++-+,0.146994248,0.6049437749411355,0.47452417594505386,-1,0.9490483518901077
CAMSAP1,----+-+-,0.209465132,0.9860288422908525,0.12402233048881314,-1,0.24804466097762629
GATAD2A,--+-+-++,0.104287411,0.9499472144363312,0.1931115510827932,-1,0.3862231021655864
CTD-2554C21.3,+++++---,0.08971306,0.07883869200755998,0.9925950773705589,1,0.15767738401511996
LYPLAL1-DT,+++++---,0.106168881,0.09632727762177803,0.9907954786091112,1,0.19265455524355607
ZNF813,+++--+--,0.080013299,0.1198591632948188,0.9694449902011528,1,0.2397183265896376
NDUFA6-DT,----++++,0.111689124,0.9974743124747494,0.06300371832176323,-1,0.12600743664352645
NKAPD1,-++--+--,0.052356483,0.2873392703666202,0.7894874924496998,1,0.5746785407332404
CNOT10,-++-+---,0.131146164,0.4534722409380141,0.5868636582321332,1,0.9069444818760282
CSRP2,++++---+,0.221978137,0.1384541554228271,0.9812255861757885,1,0.2769083108456542
TSPAN6,++++-+--,0.071167146,0.09832491438314897,0.9892862150773806,1,0.19664982876629794
GDF9,-+++++--,0.297708663,0.3548658055184204,0.8971071908005046,1,0.7097316110368408
CCDC122,+-++----,0.134025821,0.16203801703442147,0.9793261133676178,1,0.32407603406884294
RP11-1055B8.6,++---+-+,0.112049597,0.7368635252510687,0.29419109622238987,-1,0.5883821924447797
IRS4,--+--+-+,0.352053661,0.6202865416042057,0.7467198366754623,1,1.2405730832084114
ATP5PBP5,-+-+-+--,0.175673616,0.17599849124085917,0.9384599211952985,1,0.35199698248171835
SCARNA15,+++-+---,0.148963907,0.10646447779791364,0.9334686387505811,1,0.21292895559582728
DGCR5,-+--+-+-,0.318501789,0.9106234153688051,0.4462732853724188,-1,0.8925465707448376
RP11-95G17.2,+-+-----,0.350499592,0.37502881891729384,0.9604593581495927,1,0.7500576378345877
RAPGEF3,+-+----+,0.101185917,0.2512163624487725,0.8843796460584572,1,0.502432724897545
RPS14P3,-+--+---,0.165778046,0.38871774274887416,0.7577713412064205,1,0.7774354854977483
VPS13D,-+++----,0.228664898,0.16623571475893897,0.9902292274949797,1,0.33247142951787795
DNM1,---+++++,0.098399043,0.9843912844878941,0.08849656809026579,-1,0.17699313618053159
ZC2HC1A,++-++---,0.168884231,0.1337402187054371,0.9681671099103905,1,0.2674804374108742
ARL6IP6,++++----,0.165943436,0.05139250226061204,0.998763478889433,1,0.10278500452122408
POLR3B,++++++-+,0.32639413,0.5954317879578337,0.7789371086575677,1,1.1908635759156674
NID1,--+-++-+,0.277609861,0.8271965209875375,0.5478875411315397,-1,1.0957750822630794
TTC29,+++----+,0.205295818,0.37039691672806235,0.7871541150504271,1,0.7407938334561247
RP11-701P16.1,+---+--+,0.217111909,0.5967065560942392,0.5448093313233424,-1,1.0896186626466848
BMP3,+++---+-,0.15907223,0.29595942709275774,0.9032642196176269,1,0.5919188541855155
GPR89C,+-+++-+-,0.097545713,0.6922604075193215,0.5585930883654625,-1,1.117186176730925
TOX,+-----++,0.122079308,0.8107885052177889,0.22085514139861073,-1,0.44171028279722147
CRTC2,+-+--+++,0.123435084,0.7516159591180842,0.27765685522166883,-1,0.5553137104433377
UQCRHL,-+--+--+,0.057985424,0.8257839644141671,0.22671471737650908,-1,0.45342943475301817
PXN,+-+-+--+,0.22620782,0.8121486647246523,0.4359948786799107,-1,0.8719897573598214
APPL2,+++-++--,0.211201022,0.39591239041397824,0.813549424138016,1,0.7918247808279565
DIRAS3,+-++-+-+,0.295646998,0.3402564001481564,0.9106668623608788,1,0.6805128002963128
ULBP2,--+-++++,0.331342471,0.9854367183139376,0.1823883058708122,-1,0.3647766117416244
RP11-989F5.3,-++-+-++,0.040493925,0.8848331231659256,0.15286543826486781,-1,0.30573087652973563
TMCC1,++--++-+,0.111498613,0.3613779861676172,0.7057806984363719,1,0.7227559723352344
CTD-3025N20.3,++-+++--,0.135080747,0.6011122201836414,0.6994870733964788,1,1.2022244403672828
RP11-295D4.1,----++++,0.106894911,0.9929771134107018,0.10530536537591458,-1,0.21061073075182915
CTD-3126B10.1,+--+-+-+,0.291890161,0.6335115885919638,0.5616271545349208,-1,1.1232543090698417
RP11-305L7.7,+++-+---,0.195558001,0.3553736369535117,0.8967669979653855,1,0.7107472739070234
SMPD4,--+-+-++,0.10882325,0.9466205608950287,0.2731810531991427,-1,0.5463621063982854
LARS2,--+---++,0.286201672,0.9258654531788064,0.42305128064643704,-1,0.8461025612928741
SEC14L2,+---+++-,0.136319842,0.9532277869936963,0.10238037678055964,-1,0.20476075356111928
KB-1460A1.1,-++-+-+-,0.09634021,0.7829615292346311,0.349148234027511,-1,0.698296468055022
MYOM1,+++-+--+,0.136834887,0.33787341641303364,0.8241749638501517,1,0.6757468328260673
PLIN2,+++-----,0.173701125,0.12012506176444768,0.987858627458235,1,0.24025012352889535
CSK,--+-++++,0.099095588,0.9928262175647423,0.05829997150832076,-1,0.11659994301664152
SEC23A-AS1,+-+--+++,0.179387373,0.9618799947720124,0.15349034079765683,-1,0.30698068159531366
LINC01414,+-+---+-,0.115256162,0.09950118529727071,0.9413916031342403,1,0.19900237059454143
AC003682.16,-++-----,0.075954669,0.19440774358625001,0.8649415290798389,1,0.38881548717250003
RTL5,----++-+,0.279701042,0.9796232293483802,0.2222015105515079,-1,0.4444030211030158
NLRC3,++---+++,0.161167636,0.9502286208647727,0.20516738581361654,-1,0.4103347716272331
TUBG1,+-++--+-,0.059989202,0.6959000782865561,0.38905082490759807,-1,0.7781016498151961
AHR,-+--+-+-,0.033614471,0.2863283164914704,0.8293825669410839,1,0.5726566329829408
PLA2G4B,+-+++---,0.104542738,0.16461610722320827,0.8902158312901394,1,0.32923221444641654
SRP54-AS1,--+-++-+,0.128526785,0.9553261823634827,0.10731332467881358,-1,0.21462664935762715
S100A16,--+--++-,0.104828868,0.8368847326618039,0.39639394230876784,-1,0.7927878846175357
RPP14,-----++-,0.260349465,0.9396291681487486,0.3360287396422505,-1,0.672057479284501
AC144449.1,+-+--++-,0.112845496,0.7566533653788031,0.3730574051014644,-1,0.7461148102029288
RSPH1,+-+-++--,0.286186474,0.6016813403450487,0.6242914394818311,1,1.2033626806900974
PYGL,--+-+++-,0.148637944,0.8743805360119415,0.44655565479952325,-1,0.8931113095990465
CTD-2001C12.1,++-+-+--,0.200011432,0.199401286705346,0.8732131324885255,1,0.398802573410692
ZCCHC24,-++----+,0.152202356,0.3974831765676612,0.7341715007484093,1,0.7949663531353224
SLC39A3,-+++++++,0.362327245,0.8638701243647231,0.5200065513405947,-1,1.0400131026811894
CYB5RL,-++---++,0.405550769,0.6813265315411399,0.7318119304997515,1,1.3626530630822797
GSN,++++----,0.238762167,0.07278561512838022,0.9984069517405427,1,0.14557123025676044
OGFOD1P1,+-----++,0.074125241,0.7001053519225657,0.37147244152641284,-1,0.7429448830528257
CYP4V2,+++-----,0.183449108,0.07775203928078923,0.9910386476121105,1,0.15550407856157847
SERPINE1,-+-+++++,0.191566536,0.9589126094589092,0.2328094768162801,-1,0.4656189536325602
ZNF271P,+++----+,0.166235671,0.2218706231525311,0.9477414686510051,1,0.4437412463050622
LINC01896,+++--+--,0.081857649,0.11702836492536753,0.9567524738090788,1,0.23405672985073506
PRKCA,-+++++--,0.081192049,0.30881311135784584,0.8697463629789592,1,0.6176262227156917
PPFIA2-AS1,++-+-++-,0.161322909,0.43825561956815406,0.7757816821105225,1,0.8765112391363081
RIDA,+++-++--,0.041662274,0.10335209155557847,0.9620841455378554,1,0.20670418311115693
DNALI1,+-+-++-+,0.316685995,0.8670530694225024,0.41909477681334784,-1,0.8381895536266957
TCAF1P1,--+++-++,0.185327399,0.8563031128428958,0.45546688288653847,-1,0.9109337657730769
DNAAF5,--+-++++,0.298649728,0.9259492471638404,0.24660142340096572,-1,0.49320284680193144
GCN1,--+-++-+,0.083722836,0.9329631781758444,0.14878275154312282,-1,0.29756550308624563
TMIE,+--+--++,0.211248938,0.8251878863687463,0.5239353887158992,-1,1.0478707774317984
CNOT2,-++-++--,0.133383343,0.3798145221699033,0.7348253361798147,1,0.7596290443398066
MICA,+++-+---,0.133685521,0.1708993872774001,0.9602622837528801,1,0.3417987745548002
BOLA3-AS1,-++---+-,0.340462804,0.5426224452973782,0.8457817672404871,1,1.0852448905947565
RP11-182L21.6,--++----,0.219845605,0.36607069162042427,0.9140674174347146,1,0.7321413832408485
FNTB,+++--+--,0.176304952,0.08925941631953271,0.9881211460368633,1,0.17851883263906543
TTC27,+++-+---,0.096514398,0.09008334018960536,0.972733518543318,1,0.18016668037921071
GGT1,+-+--+++,0.139658528,0.9249562507244671,0.21064272669368167,-1,0.42128545338736334
DRG2,+---++--,0.118314103,0.703527702338415,0.3432347169329644,-1,0.6864694338659288
TUBB4A,--+++-++,0.084175745,0.9154152432761608,0.2739546009141281,-1,0.5479092018282562
RP11-845M18.6,----++++,0.175772644,0.9983874832515985,0.06448943934486075,-1,0.1289788786897215
SHTN1,+-++---+,0.074730696,0.13182200373095593,0.9424383222657245,1,0.26364400746191186
AL021068.1,----+++-,0.186024497,0.9675667420920266,0.20403452828958832,-1,0.40806905657917664
YBX1,--+--+-+,0.075548118,0.9323141351633107,0.2583467553843907,-1,0.5166935107687814
AKAP13,----++-+,0.179373962,0.9906936804422597,0.14724496437187143,-1,0.29448992874374286
RSU1,--++++-+,0.2723748,0.9057320745896349,0.43139966643110966,-1,0.8627993328622193
NUS1P1,+-++-+-+,0.28424001,0.5825411873778913,0.7581363642863752,1,1.1650823747557826
BARX2,+++----+,0.165470328,0.25372493761478954,0.9060041318361338,1,0.5074498752295791
LINC02636,+++---+-,0.208881199,0.39163218858954557,0.8327347824171267,1,0.7832643771790911
LINC01106,+--++--+,0.095289532,0.7736533284145317,0.2987578785217714,-1,0.5975157570435428
SELENOF,+++-----,0.06915634,0.048289827044405265,0.997217268666255,1,0.09657965408881053
C11orf95,----++++,0.102044975,0.9952094683048683,0.05560191525274992,-1,0.11120383050549984
TIAL1,+-+-++--,0.151308437,0.46926371613772366,0.8374353566330061,1,0.9385274322754473
ABCD4,+-+-+--+,0.30842804,0.593426536202385,0.642221623429239,1,1.18685307240477
ARHGEF37,-+++---+,0.105398708,0.1067210564155872,0.9376130538311778,1,0.2134421128311744
H6PD,--+-+--+,0.152075981,0.7395538242759028,0.4489818104660645,-1,0.897963620932129
PHGDH,+++----+,0.237797692,0.15157577212337084,0.9853764588262273,1,0.3031515442467417
RP11-700J17.1,++-++---,0.17025864,0.2293014251035921,0.8188518335101121,1,0.4586028502071842
MT-CYB,+---++-+,0.056793146,0.9734313862020731,0.07927927935684706,-1,0.15855855871369412
POMK,------++,0.423325938,0.8753827451206266,0.5783341119428843,-1,1.1566682238857686
DPT,++--++-+,0.111077081,0.5505549593427084,0.3983561418155024,-1,0.7967122836310048
MYH10,---++-+-,0.188157906,0.97031966336175,0.15868548993896872,-1,0.31737097987793744
COLCA2,-+++-++-,0.347475981,0.48136536586869805,0.815679636638722,1,0.9627307317373961
WIF1,++-+--+-,0.077748313,0.10615565602436196,0.9394089664135248,1,0.21231131204872392
CYP1A1,+++--+--,0.119683893,0.24821978081640822,0.8751239979528848,1,0.49643956163281644
HOMER2,-+--++++,0.206453744,0.9792194801914015,0.16548133819399174,-1,0.3309626763879835
RP11-417N10.3,+-+-+--+,0.06953467,0.3951342361815813,0.6561675358406217,1,0.7902684723631626
STS,-++++---,0.18701746,0.32588574336208886,0.8566141439692966,1,0.6517714867241777
SAMD9L,-++-++-+,0.239877233,0.8258465891239671,0.5491304224011633,-1,1.0982608448023266
C5orf63,+-+-+--+,0.10280709,0.31482496126559195,0.7104559546696216,1,0.6296499225311839
ZBTB48,----++++,0.094874231,0.9974399483224738,0.0419063591383534,-1,0.0838127182767068
GLB1L,+++-----,0.213465706,0.21218756588549367,0.978011095097852,1,0.42437513177098735
ARPC3,++++-++-,0.344512626,0.6477278388548018,0.8126129006770685,1,1.2954556777096036
MEG9,+-+-++++,0.162967403,0.9821354453126114,0.1333235473029901,-1,0.2666470946059802
ARHGEF40,+-+-++++,0.266544489,0.7302537565003457,0.6306474513052209,-1,1.2612949026104419
N4BP2,++++++--,0.120673215,0.24009594497751843,0.891582208067709,1,0.48019188995503687
GPR45,----++++,0.206599206,0.9806885100474977,0.23630547248548966,-1,0.47261094497097933
NOS2,+++-+-++,0.454319021,0.7151704143406399,0.6995834706100892,-1,1.3991669412201784
RP1-288L1.5,++--+-+-,0.082163445,0.32854904663946005,0.8286167474859613,1,0.6570980932789201
NCEH1,-+++----,0.106498615,0.07125524183552769,0.9804068485056567,1,0.14251048367105537
AGK,-++--++-,0.250878907,0.8111241523399435,0.43025859806335504,-1,0.8605171961267101
EZH1,+-+-+--+,0.195386335,0.757897397905022,0.4588517561650674,-1,0.9177035123301348
MANEAL,-+++--+-,0.291081545,0.5176630088885352,0.8277851865603714,1,1.0353260177770705
SETD7,--++---+,0.125014032,0.27579969285361794,0.9216100353415853,1,0.5515993857072359
RP11-553A21.3,--+--+--,0.084784159,0.6457742147430765,0.41628947025741747,-1,0.8325789405148349
ARX,+---+-++,0.146127296,0.9336150215431371,0.2191317097909067,-1,0.4382634195818134
SRSF11,++--+---,0.13525382,0.18566480890698375,0.824209083689856,1,0.3713296178139675
ZNF251,++--++-+,0.072341156,0.8543019343799834,0.3159441125113773,-1,0.6318882250227545
EFL1,+--+-+--,0.125261735,0.6094363961447595,0.5657051452250061,-1,1.1314102904500123
RP11-231P20.2,-++-++-+,0.169740303,0.5213199662510349,0.5563581563235652,1,1.0426399325020699
SERGEF,--+-++++,0.082067175,0.9941379886556074,0.07100120671465356,-1,0.1420024134293071
MBL1P,-+--++--,0.112211431,0.9096366668244045,0.3733989970593897,-1,0.7467979941187795
USP11,---+++++,0.28986737,0.9789118575889391,0.2459874796523529,-1,0.4919749593047058
PDIA6,+++-----,0.106697852,0.19073470150300673,0.9670965269973192,1,0.38146940300601345
OLFM5P,+--+++--,0.320911624,0.49551840211130205,0.8039094258085554,1,0.9910368042226041
RP5-1126H10.2,+-+-+-+-,0.294479965,0.6861195167056724,0.5162863356331858,-1,1.0325726712663716
LINC01600,+-+-+-++,0.104111027,0.4033244101829304,0.549260902003109,1,0.8066488203658608
PLEKHG4,-+++++-+,0.38013361,0.7514442514878775,0.7257630315105088,-1,1.4515260630210176
DIDO1,+++-++++,0.317854267,0.7871388503112055,0.5903055813652889,-1,1.1806111627305778
