gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
GPR6,+++++-++,0.004299997,0.0010183135822162115,0.6782763138785697,1,0.002036627164432423,0.026225935343261897,0.5932437341082456,0.052451870686523794
MRPL34,+-++-+++,1.75295e-4,0.2066337960687528,0.004688235591880995,-1,0.00937647118376199,0.33301852524518705,0.0701053396294951,0.1402106792589902
FAU,--++++++,1.41275e-4,0.9693030860493579,4.470303855527763e-5,-1,8.940607711055526e-5,0.85426807119506,0.0086451144206320385,0.017290228841264077
XPOT,++++-+--,3.48571e-4,9.509730558887389e-7,0.9998910259299281,1,1.9019461117774778e-6,7.26480203414457e-4,0.9834362513621504,0.001452960406828914
SOCS5,--------,0.013140496,0.04271544682208157,0.10033632652573282,1,0.08543089364416313,0.16055212495459498,0.24315292408281874,0.32110424990918995
ELOB,++++++++,1.7197e-4,0.8115131938216733,7.015849691212097e-4,-1,0.0014031699382424194,0.7046131492916818,0.032764257173992006,0.06552851434798401
TSTA3,-++-++++,9.53332e-5,0.8848879743113027,1.940903396570894e-4,-1,3.881806793141788e-4,0.758445332364693,0.019397021431166,0.038794042862332
CCNT1,++++----,3.6569e-4,6.628704835538404e-7,0.9999685966056402,1,1.3257409671076809e-6,5.811841627315655e-4,0.9903378132945877,0.001162368325463131
AP2S1,+++-++++,0.001044232,0.7548026969724523,7.955125515983183e-4,-1,0.0015910251031966366,0.6660370504903741,0.034289865601162366,0.06857973120232473
HINT2,++++++++,0.00703562,0.3734815287757264,0.008904635606963645,-1,0.01780927121392729,0.44126407555394115,0.09160915365056302,0.18321830730112604
HECTD2,--------,0.003155724,0.08788227445164157,0.051525847023581525,-1,0.10305169404716305,0.22375590265165274,0.18554304395205232,0.37108608790410463
SMIM29,++++++++,4.0053e-5,0.6174911848020717,0.002014891829072612,-1,0.004029783658145224,0.584671267707955,0.05027243007628042,0.10054486015256084
IL32,++++++++,0.006278171,0.054168722489149966,0.0848520208554023,1,0.10833744497829993,0.17958590628405377,0.2279694878314566,0.35917181256810754
ZNF571,--------,0.016304298,0.2503964868917003,0.017170727872802983,-1,0.034341455745605966,0.3636759898292772,0.12001452960406829,0.24002905920813658
CLUL1,--------,0.011649265,0.24996392058355255,0.019851242530967497,-1,0.039702485061934994,0.36353069378859426,0.12698873955684709,0.25397747911369417
MAP3K10,+---++++,8.37482e-4,0.9784060652501528,1.939304612558708e-5,-1,3.878609225117416e-5,0.872212132219397,0.0052306574645840905,0.010461314929168181
ENDOG,++++++++,6.07061e-5,0.5700726443358946,0.002692353964475027,-1,0.005384707928950054,0.5562658917544497,0.05731928804940065,0.1146385760988013
ZNF25,++++++++,0.001383087,0.0037474547581055856,0.5300918329624197,1,0.007494909516211171,0.05099891027969488,0.5147112241191427,0.10199782055938976
VPS37B,------++,0.002284135,0.9930039550230902,3.686247408024174e-5,-1,7.372494816048348e-5,0.915728296403923,0.007773338176534689,0.015546676353069378
STK17A,+++-----,0.002774788,4.082439633046946e-6,0.9996676913296872,1,8.164879266093892e-6,0.0013076643661460226,0.9709407918634217,0.0026153287322920452
SFPQ,----+---,0.001122515,0.3806449091148125,0.002316474820230256,-1,0.004632949640460512,0.44555030875408647,0.054122775154377044,0.10824555030875409
NDUFC1,++++++++,0.004787397,0.8043478449048074,9.322635334955334e-4,-1,0.0018645270669910667,0.6993098438067563,0.036396658191064295,0.07279331638212859
RPL9,++++++++,0.012730986,0.019883753330933895,0.24300631566147907,1,0.03976750666186779,0.11521976026153287,0.3535779150018162,0.23043952052306574
SESN3,--------,0.001293481,7.78502437675311e-4,0.82702492592373,1,0.001557004875350622,0.022157646204140936,0.6860879041046132,0.04431529240828187
IRF2BP2,-+------,0.012098605,0.06602185240833609,0.05862090918792975,-1,0.1172418183758595,0.19527787867780602,0.19585906284053758,0.39055575735561204
FOS,--------,0.021513142,0.34732227338115745,0.012148334177087983,-1,0.024296668354175967,0.42506356701779874,0.10395931710860878,0.20791863421721757
PEX16,++++++++,0.00680415,0.7482729453043422,0.0013574541993822491,-1,0.0027149083987644982,0.6617508172902289,0.041990555757355615,0.08398111151471123
AES,+--+++++,2.76229e-4,0.9258621071847867,1.9582232641619476e-5,-1,3.916446528323895e-5,0.7984017435524882,0.005303305484925536,0.010606610969851072
NUDT22,+++-++++,0.011660379,0.14516270065138492,0.017069054370727702,-1,0.034138108741455404,0.2830366872502724,0.11972393752270251,0.23944787504540502
VPS51,-+++-+++,4.71832e-4,0.7253143961824797,4.649447963527993e-4,-1,9.298895927055986e-4,0.6471485652015982,0.027388303668725026,0.05477660733745005
CISD3,++++-+++,0.002021408,0.19056875962383227,0.020545437331693596,-1,0.04109087466338719,0.32074100980748277,0.1288049400653832,0.2576098801307664
ASB4,++++----,0.001065553,1.178274786539967e-7,0.9999971651920986,1,2.356549573079934e-7,2.9059208136578276e-4,0.9973846712677079,5.811841627315655e-4
PGGHG,+-++++++,0.003961934,0.6446617919405776,0.0019967317803014826,-1,0.003993463560602965,0.5996367598982928,0.05005448601525608,0.10010897203051217
MCL1,--------,0.02754266,0.08860296567028669,0.07167437472962011,-1,0.14334874945924023,0.22462767889575008,0.21162368325463132,0.42324736650926265
THNSL1,++++++--,0.003251169,6.0604717172912776e-5,0.9282968594317239,1,1.2120943434582555e-4,0.006393025790047221,0.7762440973483472,0.012786051580094443
RPL32,+---++++,8.79551e-4,0.9978354005653541,1.67336298853935e-5,-1,3.3467259770787e-5,0.9467490010897203,0.005085361423901199,0.010170722847802398
RPL13,-++-++++,0.001804768,0.8718778877635273,2.2366178016471018e-4,-1,4.4732356032942035e-4,0.7466037050490374,0.020341445695604796,0.04068289139120959
FIG4,+++++++-,3.96231e-4,1.293012548675224e-4,0.9714056106847134,1,2.586025097350448e-4,0.008717762440973484,0.8411914275335997,0.017435524881946968
DDX41,+--+++++,0.005890925,0.9861931355965892,2.2639381356059193e-5,-1,4.527876271211839e-5,0.8924809298946603,0.005666545586632764,0.011333091173265529
EGR3,----+---,0.006875591,0.9605537999110039,2.0548080556781527e-4,-1,4.1096161113563054e-4,0.8408281874318925,0.01976026153287323,0.03952052306574646
TCFL5,++++---+,0.003414279,5.886990568238331e-6,0.9991794652612018,1,1.1773981136476661e-5,0.0015982564475118053,0.9577915001816201,0.0031965128950236107
RPL27A,+-+-++++,0.001389884,0.8047816856053227,7.209464374042655e-4,-1,0.001441892874808531,0.699745731928805,0.03327279331638213,0.06654558663276426
HIST1H2BC,++++++++,0.004833612,0.016206087584959287,0.25568120029636066,1,0.032412175169918574,0.10352342898656011,0.36236832546313114,0.20704685797312022
PFDN5,+++-++++,0.007159913,0.6216333085184469,0.0012398469721612492,-1,0.0024796939443224985,0.5875045405012713,0.040610243370868146,0.08122048674173629
RPL4,+++-++++,0.00471706,0.9677946423951904,1.5796022752370933e-4,-1,3.1592045504741866e-4,0.8523065746458409,0.017798764983654194,0.03559752996730839
ZNF654,-+-+----,1.10049e-4,1.0784106004612398e-5,0.9956664843722234,1,2.1568212009224796e-5,0.002397384671267708,0.919142753359971,0.004794769342535416
COX14,+++-++++,0.014486708,0.12022467960150801,0.01920534519878062,-1,0.03841069039756124,0.25811841627315657,0.12568107519070104,0.2513621503814021
PTPA,++++++++,0.001868699,0.7044055629346374,0.001442778468834072,-1,0.002885556937668144,0.6352342898656012,0.04300762804213585,0.0860152560842717
BACH2,--------,0.032856399,0.23259970508901096,0.02740765698870343,-1,0.05481531397740686,0.3512531783508899,0.14304395205230658,0.28608790410461316
SLC37A4,++++++++,2.43543e-4,0.34164244864390153,0.008924920378150772,-1,0.017849840756301544,0.42135851798038504,0.09168180167090446,0.18336360334180893
CTNNAL1,----+-+-,0.001753674,0.5237082066893572,0.0017377091158514361,-1,0.0034754182317028723,0.5306211405739194,0.04751180530330548,0.09502361060661096
DUSP6,------+-,0.00841003,0.8585617005415731,8.002844257195683e-4,-1,0.0016005688514391366,0.7365782782419179,0.03450780966218671,0.06901561932437342
GPR19,-----+--,0.00199779,0.23552334175656453,0.006104355188943689,-1,0.012208710377887379,0.3534326189611333,0.07831456592807846,0.15662913185615693
SUMO3,++++++++,0.00247721,0.46307717817154553,0.006552557660752193,-1,0.013105115321504386,0.4967671630948057,0.08056665455866327,0.16113330911732654
CYTH4,++++++++,0.012005701,0.03431251255891003,0.18746942585669496,1,0.06862502511782007,0.1456592807845986,0.3149291681801671,0.2913185615691972
C12orf10,+-++++++,8.0994e-4,0.7379042170469894,8.348475314101416e-4,-1,0.0016696950628202832,0.6549945513984744,0.03516164184525972,0.07032328369051943
DUSP4,--------,0.025164388,0.516629269662441,0.0069021766910906,-1,0.0138043533821812,0.5269887395568471,0.08274609516890664,0.1654921903378133
NGRN,++++-+++,0.003617638,0.10110256966629727,0.03712809907729795,-1,0.0742561981545959,0.23697784235379585,0.16273156556483837,0.32546313112967673
MRPS10,++++++++,0.008497192,0.04367421523866034,0.17367107276950938,1,0.08734843047732067,0.16222302942244823,0.30454050127134036,0.32444605884489647
APOBEC3G,++++++++,0.005256815,0.003883446734440295,0.6220481814778019,1,0.00776689346888059,0.0523065746458409,0.5636759898292771,0.1046131492916818
GAREM1,--+-----,5.08029e-4,5.805534707544651e-4,0.8986656185177625,1,0.0011611069415089301,0.018670541227751542,0.747184889211769,0.037341082455503084
RPL6,+++-++++,0.00453247,0.9642534745626473,1.672909806303336e-4,-1,3.345819612606672e-4,0.8463494369778424,0.01837994914638576,0.03675989829277152
SNRNP25,++++++++,0.005229586,0.6352028527182234,0.003820323538763355,-1,0.00764064707752671,0.594624046494733,0.06531057028695968,0.13062114057391935
DBP,++++++++,0.03491466,0.03367385978701938,0.2149614327282101,1,0.06734771957403876,0.14427896839811116,0.33345441336723575,0.2885579367962223
CNOT6,-+------,0.00113535,0.006113548576208776,0.49050708417823913,1,0.012227097152417552,0.064874682164911,0.49422448238285505,0.129749364329822
HSD11B1,++++-+++,0.003603646,1.8458947118338192e-4,0.9491232241093636,1,3.6917894236676384e-4,0.011333091173265529,0.803269160915365,0.022666182346531057
TRIB2,------+-,0.031778741,0.4502824786348972,0.005996966568430209,-1,0.011993933136860419,0.4897203051216854,0.077588085724664,0.155176171449328
STARD10,+++-++++,0.016346946,0.33355170701023873,0.009528361153816601,-1,0.019056722307633202,0.41627315655648384,0.09436977842353796,0.1887395568470759
CLDN1,--------,0.002607686,0.13745366074160628,0.05311862888803298,-1,0.10623725777606596,0.27497275699237195,0.18815837268434435,0.3763167453686887
PEX19,+++++++-,0.004385952,0.007177371613016151,0.23977466015179655,1,0.014354743226032302,0.06966945150744643,0.35190701053396295,0.13933890301489285
EDF1,+-++++++,2.97582e-4,0.9806434400281728,1.401910610066494e-4,-1,2.803821220132988e-4,0.8780239738467127,0.01656374863784962,0.03312749727569924
TUSC2,++-+++++,0.005430023,0.3380141948500356,0.011486705753255106,-1,0.02297341150651021,0.41896113330911733,0.10148928441699964,0.20297856883399928
C19orf66,+++-++++,8.22176e-5,0.6995790152939649,0.0014271784029472538,-1,0.0028543568058945075,0.6325463131129677,0.04286233200145296,0.08572466400290592
SMKR1,++++++++,0.01230879,0.7626396876528018,0.0018134162355187991,-1,0.0036268324710375982,0.6706865237922267,0.048674173628768615,0.09734834725753723
RPS23,++++++++,0.036034323,0.1561996711363443,0.0577993193626041,-1,0.1155986387252082,0.2930621140573919,0.1952052306574646,0.3904104613149292
CPEB4,--------,0.001845536,0.2587931228138067,0.016877193160824068,-1,0.033754386321648136,0.3696331274972757,0.11899745731928806,0.2379949146385761
PPA1,++++++++,0.002445574,0.0013044347386946859,0.8333602702667896,1,0.0026088694773893717,0.030148928441699963,0.690301489284417,0.060297856883399926
CFL1,++++-+++,0.001180058,0.17628742441822481,0.024600322865655163,-1,0.049200645731310326,0.30918997457319286,0.13679622230294225,0.2735924446058845
SNX17,++++++++,4.20871e-4,0.01522616443633813,0.3102615340112189,1,0.03045232887267626,0.10025426807119506,0.3949872865964402,0.20050853614239011
MYBBP1A,----++++,9.25225e-4,0.9999492355462943,2.4596332601829613e-6,-1,4.919266520365923e-6,0.9889575009081003,0.0015256084271703595,0.003051216854340719
PPARG,+++-++++,0.002468306,0.45497618560246833,0.0065147683633702885,-1,0.013029536726740577,0.4921903378132946,0.08034871049763893,0.16069742099527787
GXYLT1,--------,0.008893693,0.003759642969156582,0.6624286026469279,1,0.007519285938313164,0.051071558300036325,0.5840900835452234,0.10214311660007265
SIK2,--------,0.040528431,0.03381560480229567,0.231967297659359,1,0.06763120960459135,0.14471485652015983,0.3457319288049401,0.28942971304031967
GPNMB,++++++++,0.014694136,0.8516756250068791,0.0013325644174038468,-1,0.0026651288348076936,0.7322193970214311,0.041699963675989826,0.08339992735197965
NAA15,+--+----,0.002721547,1.2387948587640836e-4,0.9621969181186827,1,2.477589717528167e-4,0.0084271703596077,0.8244823828550673,0.0168543407192154
NME3,++++-+++,0.00277571,0.19972362145143796,0.026138436334594742,-1,0.052276872669189484,0.3274972756992372,0.13999273519796585,0.2799854703959317
IFRD1,----+---,0.005809309,0.5549943868062708,0.004759185039149551,-1,0.009518370078299102,0.547838721394842,0.07054122775154377,0.14108245550308754
CITED2,-----+++,0.004709407,0.9997451330741837,1.5905459983245488e-6,-1,3.1810919966490975e-6,0.9762440973483473,0.001162368325463131,0.002324736650926262
WBP2,----++++,1.74752e-4,0.9975363164779159,6.5460279890566355e-6,-1,1.3092055978113271e-5,0.9438430802760625,0.0034144569560479476,0.006828913912095895
CLSPN,++++++++,0.008813029,0.03492930528103757,0.2151354726788859,1,0.06985861056207514,0.14667635306937887,0.333817653468943,0.29335270613875775
C9orf16,+---++++,8.81537e-5,0.9861242280334598,3.396125214583088e-5,-1,6.792250429166177e-5,0.8923356338539775,0.007410098074827461,0.014820196149654921
RNASEH1,++++++++,0.018804261,0.06842296846991366,0.1275511520026452,1,0.13684593693982733,0.19898292771521975,0.2670541227751544,0.3979658554304395
ERRFI1,-----+--,0.022911471,0.24081023276699132,0.025515713859514826,-1,0.05103142771902965,0.35655648383581545,0.1387577188521613,0.2775154377043226
TRIR,+++--+++,1.34628e-4,0.3872753691225737,0.004663864953633689,-1,0.009327729907267377,0.45070831819832907,0.07003269160915365,0.1400653832183073
CYP2C19,++-+++++,0.008150806,0.12535258020918272,0.056161889127995336,-1,0.11232377825599067,0.2621867054122775,0.19295314202687977,0.38590628405375954
INO80E,+-+-++++,0.003972043,0.8516054496987566,2.1569219523046056e-4,-1,4.313843904609211e-4,0.7320741009807483,0.020196149654921905,0.04039229930984381
C14orf119,++++++++,0.005437918,0.22250509348033642,0.02646015364194345,-1,0.0529203072838869,0.34464220849981836,0.1410098074827461,0.2820196149654922
PCYOX1,++++-+--,3.21724e-4,1.9371596567225915e-5,0.9990527276842693,1,3.874319313445183e-5,0.0034144569560479476,0.9547402833272793,0.006828913912095895
C1QBP,++++++++,0.010447673,0.06874082062981178,0.14290361716002078,1,0.13748164125962356,0.19949146385760988,0.27954958227388305,0.39898292771521976
FBXL19,----++++,6.51407e-4,0.9999338703801095,2.099761495242327e-6,-1,4.199522990484654e-6,0.9869960043588812,0.0013803123864874682,0.0027606247729749364
GABARAPL1,+-++++++,0.002866568,0.617314673072857,0.004011988395164599,-1,0.008023976790329198,0.584525971667272,0.0666182346531057,0.1332364693062114
DNAJA3,++++++++,0.014704913,0.06317242553003713,0.16049208964045727,1,0.12634485106007426,0.19099164547766073,0.29451507446422087,0.38198329095532146
UBB,++++++++,0.00864579,0.13780564718774888,0.04935709050664072,-1,0.09871418101328144,0.27526334907373773,0.1818379949146386,0.3636759898292772
PHLDB2,----++++,0.001950897,0.9999511236355204,3.94932702640741e-6,-1,7.89865405281482e-6,0.9891754449691246,0.0026153287322920452,0.0052306574645840905
RNF149,--------,0.010158729,0.008956822159537645,0.45874100642037974,1,0.01791364431907529,0.07918634217217581,0.47686160552124957,0.15837268434435162
TRPV3,--+-----,0.00358548,0.014672123250609473,0.2853161471280056,1,0.029344246501218946,0.09807482746095168,0.38103886669088266,0.19614965492190337
ARHGAP9,++++++++,0.001920827,0.11066392766031034,0.07848195377821723,-1,0.15696390755643447,0.24714856520159825,0.21990555757355612,0.43981111514711224
IER2,--------,0.003913232,0.7745148326617005,0.002432206141437889,-1,0.004864412282875778,0.6784598619687614,0.05521249545949873,0.11042499091899746
PIN1,++++++++,0.001866494,0.38963076158720117,0.009290253344998198,-1,0.018580506689996397,0.4527424627678896,0.09313476207773339,0.18626952415546677
CTSC,++++++++,0.002916914,0.0027498701356453276,0.764697994380956,1,0.005499740271290655,0.04358881220486742,0.644169996367599,0.08717762440973484
RPS15,+-++++++,2.56133e-4,0.8926574792987506,1.5321923908666617e-4,-1,3.0643847817333233e-4,0.7657827824191791,0.017435524881946968,0.034871049763893935
SAMD5,--------,0.001158159,0.9192434080133101,7.12648044117389e-4,-1,0.001425296088234778,0.7915728296403923,0.033054849255357795,0.06610969851071559
DPY30,++++++++,0.001835391,0.20157887197339433,0.029244940189179315,-1,0.05848988037835863,0.32851434798401746,0.14747548129313476,0.2949509625862695
LIN7B,+++-++++,0.00293599,0.9117314148450719,6.501835141865629e-4,-1,0.0013003670283731259,0.7839447875045406,0.03174718488921177,0.06349436977842354
SHISA4,++++-+++,0.00157563,0.04078430162589572,0.12918143613068644,1,0.08156860325179144,0.15735561205957138,0.2683617871413004,0.31471122411914276
EIF3L,-++-++++,6.37128e-4,0.8991666489694227,2.901928340978703e-4,-1,5.803856681957406e-4,0.7717399200871776,0.022738830366872503,0.045477660733745005
ARID4A,+--+----,0.001366282,2.67129162306325e-4,0.754441167961626,1,5.3425832461265e-4,0.0135125317835089,0.6382128586996004,0.0270250635670178
BOD1,+++-++++,0.010078063,0.0267366999382843,0.22392190415815594,1,0.0534733998765686,0.13054849255357792,0.3402106792589902,0.26109698510715584
MPND,----++++,4.67658e-4,0.9999976315320807,2.0210888881832043e-7,-1,4.0421777763664085e-7,0.9968761351253178,3.632401017072285e-4,7.26480203414457e-4
H1FX,+-++++++,2.25414e-4,0.8153762952663564,5.03385927089896e-4,-1,0.001006771854179792,0.7077370141663639,0.028114783872139483,0.056229567744278966
MRPL2,+-+-++++,0.003019543,0.8046948341230213,1.0111227026520521e-4,-1,2.0222454053041042e-4,0.699600435888122,0.0135125317835089,0.0270250635670178
