gene_symbol,male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
RP11-227D13.1,-++++-,0.178537621,0.22729285146273115,0.8459283530510898,1,0.4545857029254623
ITPKB-IT1,+--++-,0.079939455,0.298411206229023,0.22734098479585757,-1,0.45468196959171514
GTF2A1,-+---+,0.14201964,0.9517110373888394,0.22736868515060124,-1,0.4547373703012025
IER2,------,0.267167894,0.9767282400117318,0.22737562064204261,-1,0.45475124128408523
COP1,+++-+-,0.036901,0.22739914796082628,0.5249653344046419,1,0.45479829592165255
HMOX2,-+++++,0.216168918,0.22740565130872356,0.9551935886173392,1,0.4548113026174471
SDC3,++-+-+,0.158639314,0.22742562393254923,0.8841315324899283,1,0.45485124786509845
TBX19,+---+-,0.082871118,0.5004037864433066,0.22742636869085314,-1,0.4548527373817063
RPS14P3,+---++,0.038184499,0.2274819551012815,0.6111473695666464,1,0.454963910202563
ANKRD20A11P,++-+++,0.242187029,0.22748660469950305,0.9509346093964652,1,0.4549732093990061
SEPHS2,+-++++,0.123597852,0.22750131055222136,0.9334376091841504,1,0.45500262110444273
RP11-571M6.17,++-+++,0.215692273,0.22753895472627628,0.8596927438954206,1,0.45507790945255255
BHLHE40-AS1,+++++-,0.120656385,0.22762483964658492,0.9381457004867603,1,0.45524967929316984
UNC5C,---+--,0.299150745,0.9336877489823561,0.22763651032669868,-1,0.45527302065339736
TMEM151A,---+--,0.274454807,0.9698579194668355,0.22767771230138542,-1,0.45535542460277084
LINC00999,---+++,0.072487938,0.22768717987889858,0.43900885283940666,1,0.45537435975779716
IMMP2L,+---+-,0.163615146,0.7218438275039523,0.22777730599344265,-1,0.4555546119868853
NUCB2,++--+-,0.025641244,0.44097844338824693,0.22780133687961993,-1,0.45560267375923985
RP11-950C14.3,++-++-,0.122442922,0.22786755761158994,0.6635262602700809,1,0.4557351152231799
HLA-DMB,+-++++,0.307144645,0.2279133460412746,0.965638937242049,1,0.4558266920825492
JADE2,+-++++,0.33059421,0.2279255772780008,0.9663817877614593,1,0.4558511545560016
NEK1,+---++,0.045271441,0.4207601358163292,0.2279538669762942,-1,0.4559077339525884
IGSF8,--++++,0.108168807,0.22811453781267274,0.8935269475613281,1,0.4562290756253455
RNF113A,-+++--,0.018678068,0.3264947669839628,0.228122603836601,-1,0.456245207673202
TNFSF18,--+-+-,0.308842082,0.9176424653928333,0.2281265299110587,-1,0.4562530598221174
GMNC,++-++-,0.056438935,0.5750102060854362,0.2281315598092992,-1,0.4562631196185984
RP11-562L8.1,+-++-+,0.049162736,0.228160003859818,0.6150658973003731,1,0.456320007719636
TEKT5,-+--++,0.112639367,0.2282132897544292,0.8089905357627578,1,0.4564265795088584
POLD4,+-+--+,0.137688451,0.2282365052269378,0.6540044202798498,1,0.4564730104538756
RP11-680F20.10,+---++,0.063939794,0.4309768641521765,0.2282697355889244,-1,0.4565394711778488
CEP44,+++-++,0.168515532,0.22827149296563234,0.9398221705227304,1,0.4565429859312647
TAZ,+-++++,0.146228482,0.22828340401304098,0.923968882515738,1,0.45656680802608196
POLR2B,-+--+-,0.287097304,0.9540889721182431,0.22830711630547423,-1,0.45661423261094847
AZI2,-+-+++,0.199813937,0.22834010518365047,0.9546909260811479,1,0.45668021036730094
LINC00339,----+-,0.103664645,0.927559228956082,0.22840089432277552,-1,0.45680178864555104
CLDN16,--+++-,0.075512228,0.22840425710810375,0.7196068272553842,1,0.4568085142162075
TMEM17,----+-,0.209378071,0.9228988859794711,0.2284289849658061,-1,0.4568579699316122
RP4-622L5.7,++-+++,0.228311471,0.22849057419198146,0.9176602717451484,1,0.4569811483839629
RNASEH2B-AS1,++-+++,0.085943943,0.22851827295364457,0.8843208693708333,1,0.45703654590728915
FAM160B1,----+-,0.18505312,0.9322333245564691,0.2285420818485569,-1,0.4570841636971138
LUC7L3,+---++,0.120732609,0.5461687077708012,0.2285519420475261,-1,0.4571038840950522
NUP37,---+--,0.168920802,0.9502562511472323,0.228618035043649,-1,0.457236070087298
GAMT,++++++,0.232183714,0.22866411089867764,0.969697507847741,1,0.45732822179735527
RP11-46C24.7,-+-+++,0.091757996,0.22892819646598628,0.8609703512448479,1,0.45785639293197256
PHACTR2P1,---+-+,0.048133951,0.5721480226233576,0.22899186167621455,-1,0.4579837233524291
RP1-34H18.1,+++---,0.082214165,0.5898929672494184,0.22911412557467142,-1,0.45822825114934285
RP11-435B5.4,----+-,0.294175711,0.9700003305914279,0.22913646508704144,-1,0.4582729301740829
SBNO1,--+---,0.227716478,0.9227028400410998,0.2291402480751028,-1,0.4582804961502056
RP11-468I15.1,+---+-,0.208374961,0.8196509869434685,0.22921038342858327,-1,0.45842076685716654
RP11-210M15.2,+---+-,0.058434509,0.38919157174741786,0.2292553435882927,-1,0.4585106871765854
SIK3,---+++,0.100043558,0.4739332434524193,0.22929975430866725,-1,0.4585995086173345
SCAND2P,++--+-,0.108971203,0.7364910387101532,0.22931054125087694,-1,0.4586210825017539
RP11-728K20.1,-+++++,0.186013007,0.22933009335036167,0.792883693560275,1,0.45866018670072334
DOCK9-DT,---++-,0.072828501,0.8295698681212648,0.22939983597540484,-1,0.4587996719508097
RP1-178F10.3,----+-,0.110663832,0.7209654530559926,0.22942739047683872,-1,0.45885478095367743
AC103801.1,+---++,0.071284141,0.2294406407289876,0.5824088216112028,1,0.4588812814579752
EMP2,+++++-,0.290527558,0.22944651177314623,0.9579739923574887,1,0.45889302354629247
CTD-3220F14.2,+-----,0.10491696,0.7398498239687896,0.22945530856952526,-1,0.4589106171390505
VPS50,------,0.18754736,0.9607363484556969,0.22954919986766478,-1,0.45909839973532957
MYCN,------,0.206071234,0.969920342332538,0.22957750916067274,-1,0.4591550183213455
TMEM132C,++++++,0.382635377,0.22961320854143916,0.980349220698954,1,0.4592264170828783
STMN4,+-++-+,0.115635627,0.2296845176598063,0.9062143926230337,1,0.4593690353196126
HCN1,--+---,0.068945671,0.79864738070955,0.22970151416412438,-1,0.45940302832824875
MAP3K14-AS1,+++--+,0.015298216,0.6423523023781705,0.22971975880172082,-1,0.45943951760344165
NR2F2-AS1,+++-++,0.173997782,0.22972445321572876,0.865773734024545,1,0.4594489064314575
RP11-357G3.2,++--++,0.009576342,0.3894061928759645,0.22974275866032612,-1,0.45948551732065224
RP11-302M6.5,-+-++-,0.076810131,0.6082354119861708,0.22976391455912562,-1,0.45952782911825124
HIST1H4E,+-++--,0.149191755,0.8034613023220816,0.2297890585364807,-1,0.4595781170729614
TANC1,---++-,0.145721489,0.8543957207930984,0.22982094518978843,-1,0.45964189037957687
RPL7P6,+++-++,0.305395768,0.22985829065934663,0.9543290297073659,1,0.45971658131869325
USP18,+++++-,0.018572432,0.22989160948430198,0.41810262050802466,1,0.45978321896860397
ACP7,---++-,0.15339435,0.7063948866086865,0.2299260125724044,-1,0.4598520251448088
CTD-2313N18.5,++++++,0.33685779,0.2300413315791897,0.9709434708402394,1,0.4600826631583794
MYO1B,+++-++,0.13819272,0.23005593114947326,0.8882396916873192,1,0.4601118622989465
PWWP2AP1,+-++-+,0.207538515,0.23007975835923694,0.8235378338956095,1,0.4601595167184739
PBX2P1,---++-,0.119396645,0.6830976965782724,0.23023500590786142,-1,0.46047001181572284
RRN3P3,--++++,0.15790359,0.2302926639560055,0.8951525757203747,1,0.460585327912011
AFG3L1P,++-+++,0.370059341,0.23031837727308963,0.9723093736978742,1,0.46063675454617925
RP4-555D20.2,+---+-,0.210254775,0.7781978180124913,0.23032746072044416,-1,0.4606549214408883
CCNE2,---++-,0.220458904,0.8550091586194256,0.2303299641326416,-1,0.4606599282652832
WDR59,+--+++,0.204865976,0.23043108499960022,0.727384016191236,1,0.46086216999920043
RPL26L1,+++-+-,0.082230198,0.2305508145989702,0.8394337884421026,1,0.4611016291979404
CLVS1,+++-+-,0.041625141,0.23060966790566187,0.6846144334419821,1,0.46121933581132374
ABCD1,-+++++,0.230254986,0.23066085142345075,0.9622392097813431,1,0.4613217028469015
AC003991.3,-+--++,0.05216338,0.5379286380516315,0.23069884840905117,-1,0.46139769681810233
CRAMP1,+-+-++,0.075795668,0.23078450165286185,0.8458465485439737,1,0.4615690033057237
C18orf21,+---+-,0.203641508,0.8548792598885624,0.230821016044313,-1,0.461642032088626
CCDC151,+-++++,0.164893137,0.23082610572387702,0.9434357833272669,1,0.46165221144775404
RAB3A,+-++-+,0.139424349,0.23084295385040982,0.9369037587437183,1,0.46168590770081963
NFASC,+--+++,0.209293445,0.23085492745026714,0.7068242425483358,1,0.4617098549005343
RPS2P5,-+-+--,0.208146333,0.785739538772933,0.23086509514419956,-1,0.4617301902883991
C8orf31,+--++-,0.128140861,0.8154688388324138,0.23088390446648496,-1,0.4617678089329699
PEX5L,--+--+,0.170212406,0.8699673053067865,0.23097723470707185,-1,0.4619544694141437
DUSP26,++++--,0.320162935,0.23100001995478048,0.9339492909492041,1,0.46200003990956096
NDEL1,++++--,0.229975804,0.23102595065725806,0.9251838127989714,1,0.4620519013145161
RP11-122K13.12,+-++++,0.39372455,0.23102675018244728,0.9746346937290359,1,0.46205350036489456
PDE8A,---+++,0.11828454,0.6900124914940341,0.23105488858423118,-1,0.46210977716846235
POLR1E,+++++-,0.114350856,0.23107369938993658,0.7062138373903376,1,0.46214739877987315
GRIK5,+++++-,0.324433351,0.231095436708575,0.9620086474285509,1,0.46219087341715
LRP4-AS1,+-++++,0.107122268,0.2311554635948304,0.8618040902717523,1,0.4623109271896608
RNU6-116P,++--++,0.072564378,0.23116442428422282,0.6154753503308543,1,0.46232884856844564
LINC01918,+++-++,0.00815537,0.2312764000616174,0.3294407208069459,1,0.4625528001232348
DNASE1,+++++-,0.276477483,0.23129906055686397,0.9602941391235169,1,0.46259812111372794
ARMC1,--+---,0.344006016,0.9690158270134517,0.23130257720946645,-1,0.4626051544189329
SAP18,++-++-,0.084788173,0.23130934751013743,0.9154536172230454,1,0.46261869502027486
RNLS,--+-+-,0.03045912,0.8338256485225124,0.23136270723238356,-1,0.4627254144647671
THSD4,++-++-,0.192539338,0.2313767994765974,0.9025692219771418,1,0.4627535989531948
RP11-248J23.6,-+---+,0.08466977,0.792839577899427,0.23145048558162024,-1,0.46290097116324047
PGRMC2,------,0.34183188,0.968919521962245,0.23150461419939608,-1,0.46300922839879216
CCDC121,-+-+--,0.100858482,0.911997634347842,0.2315367431540003,-1,0.4630734863080006
TSC22D1,++++--,0.133506236,0.23155536387582287,0.8415522013761686,1,0.46311072775164575
RASL12,+-----,0.232488231,0.9560715094737043,0.23156733037062022,-1,0.46313466074124043
PDIK1L,--+---,0.313945329,0.9582911608655714,0.23158635797706303,-1,0.46317271595412607
TMEM72-AS1,++++++,0.292370458,0.2316300334346791,0.976061747352213,1,0.4632600668693582
LSM1,++++-+,0.127289095,0.23165295076875858,0.9113454981254233,1,0.46330590153751716
RP11-57H12.2,++--+-,0.031230422,0.8120216453822822,0.23167337508080532,-1,0.46334675016161064
SBK1,+-++-+,0.030877254,0.23169889998841295,0.7357069380236402,1,0.4633977999768259
AC009120.4,++--+-,0.056146805,0.7859952951744873,0.23170201710032937,-1,0.46340403420065873
NPAS4,-----+,0.314755435,0.9695440620976395,0.23171417452390314,-1,0.4634283490478063
PKD2,+++-++,0.189756217,0.23177849440006792,0.9357591033978911,1,0.46355698880013585
CHST1,--++--,0.037962663,0.2318029762466447,0.7029396798825653,1,0.4636059524932894
ARSD,-+----,0.276214399,0.9700229158661658,0.23181144061224823,-1,0.46362288122449646
C5,+---++,0.032751562,0.3475465973371746,0.2319357968441268,-1,0.4638715936882536
DECR1,+---+-,0.075107024,0.824921184516995,0.23194090468874448,-1,0.46388180937748896
ST13P15,+--++-,0.055432991,0.3413373086075575,0.2319597698879996,-1,0.4639195397759992
C20orf204,---+--,0.208684212,0.964190920625531,0.23196235441614416,-1,0.4639247088322883
FBXO8,++----,0.242893132,0.8881318670637927,0.23197004203661634,-1,0.4639400840732327
AP2M1,-+++--,0.096674746,0.23198004566191266,0.8174106029881382,1,0.4639600913238253
ATXN2,+--+++,0.110694403,0.23202993611316136,0.5745254445844704,1,0.4640598722263227
PCDHB11,+-----,0.185246091,0.90433593769981,0.23214517086955558,-1,0.46429034173911116
NPIPB3,++-+++,0.252200265,0.23217111835124718,0.9579270265249854,1,0.46434223670249436
RP11-798M19.6,+--+++,0.086672343,0.7248053680309405,0.23225136916122632,-1,0.46450273832245265
UNC119,+++---,0.073658532,0.23229070268342641,0.8431978573915675,1,0.46458140536685283
EIF1B,++++-+,0.116896745,0.23233439145237753,0.8334385373550257,1,0.46466878290475505
TERF2,++++-+,0.130533431,0.23236797580050822,0.9358559925331728,1,0.46473595160101644
ARID3B,+++++-,0.288497421,0.23237265600761453,0.9290221552632074,1,0.46474531201522906
PLA2G5,----++,0.10770852,0.901790206195216,0.2323817153519257,-1,0.4647634307038514
DNASE1L1,++++--,0.076377732,0.23238752867556828,0.8853002139962772,1,0.46477505735113656
AC018766.4,+++++-,0.332273239,0.23240986050891674,0.9225573083460041,1,0.4648197210178335
CAHM,----++,0.103758437,0.7713412935449873,0.2324541844517693,-1,0.4649083689035386
STRBP,+++--+,0.072814693,0.23248068214795678,0.8970778000356532,1,0.46496136429591356
MBD5,+---++,0.120139603,0.8404177992406087,0.23248942142869836,-1,0.4649788428573967
SLC7A10,-++--+,0.06641389,0.23249921074868335,0.6351349887935347,1,0.4649984214973667
KIF9-AS1,+-----,0.129133188,0.930335389721513,0.23254339774412758,-1,0.46508679548825516
ATP2C2,-+++-+,0.13170292,0.23255249191109392,0.9247931402441756,1,0.46510498382218785
FBXL19-AS1,+-++++,0.254967924,0.23270081091731926,0.9600355934053606,1,0.4654016218346385
EBAG9P1,++--++,0.28815267,0.2327319441055984,0.9265215024695832,1,0.4654638882111968
SUSD4,-+--+-,0.043961631,0.8210852775986519,0.23274360286195883,-1,0.46548720572391766
AZIN2,+-++++,0.2233107,0.23277951569215571,0.8300749905714058,1,0.46555903138431143
RP11-410D17.2,-+--+-,0.093430132,0.6081408625575658,0.2328297073970677,-1,0.4656594147941354
RP11-477D19.2,++--++,0.192052514,0.23284136128909733,0.9044797832663758,1,0.46568272257819465
FOXJ2,-----+,0.092683509,0.9067676147054473,0.23292681993513595,-1,0.4658536398702719
C11orf65,-----+,0.120552367,0.8700274132029978,0.2329573952391242,-1,0.4659147904782484
HSD11B1,-++++-,0.079684909,0.23296063730614064,0.7985386832380305,1,0.4659212746122813
TP53INP2,---+++,0.053512724,0.2329634729488143,0.47630301664596775,1,0.4659269458976286
RP11-420N3.2,++++++,0.185004111,0.23313210207921634,0.964168087697877,1,0.46626420415843267
RP11-190P13.2,--++-+,0.098649028,0.23316981143429727,0.6798071098344586,1,0.46633962286859454
AFF1,----+-,0.120169907,0.934862601148523,0.23316990635589835,-1,0.4663398127117967
C2CD5,+---++,0.046898942,0.23317610575233602,0.7272415889343835,1,0.46635221150467204
POU3F4,++--++,0.06204781,0.23326515705356873,0.3155093545911765,1,0.46653031410713747
PRKAR1B,-+++-+,0.036956861,0.233268617633419,0.4108227505163531,1,0.466537235266838
ZFHX2-AS1,+-+-++,0.245909274,0.2333261812714959,0.8424624050572634,1,0.4666523625429918
HNRNPUP1,--+++-,0.112778359,0.7270939007394749,0.23335025215852953,-1,0.46670050431705906
PHACTR1,++++++,0.243823759,0.23340242988093493,0.9632894275069915,1,0.46680485976186986
YRDC,--+---,0.224105705,0.9501398031410128,0.23344070225349026,-1,0.4668814045069805
RP11-557L19.1,+--+++,0.174510512,0.2334498760570675,0.7372835837678003,1,0.466899752114135
RP11-605F22.2,+---++,0.090582381,0.6351994726415855,0.2334664787270816,-1,0.4669329574541632
CTB-113P19.4,-+---+,0.232685866,0.856277064712704,0.23367353405026461,-1,0.46734706810052923
TGM3,+-+-+-,0.12884623,0.23385671428773586,0.5954835899745216,1,0.4677134285754717
RP11-469M7.1,-+++--,0.185998704,0.8393350981075091,0.23397745709487322,-1,0.46795491418974644
UGCG,--+---,0.282916498,0.9555661914135871,0.23403577002337678,-1,0.46807154004675355
TAF7,+---+-,0.068985994,0.8828839366645619,0.23403683461977995,-1,0.4680736692395599
RHOC,-+++-+,0.15435925,0.23403690657381432,0.9091634783195579,1,0.46807381314762864
WDR36,+-----,0.161116746,0.9384474583683469,0.23405793260896737,-1,0.46811586521793475
FHL1,++++--,0.064770199,0.23408153896870687,0.8338981541101345,1,0.46816307793741374
RP11-571L19.8,++-++-,0.069891319,0.2341205852749014,0.7240388425124225,1,0.4682411705498028
FNBP1,---+++,0.05617569,0.3560658039209051,0.23421891299119377,-1,0.46843782598238753
EPHA5-AS1,---+-+,0.204884934,0.8465702785552298,0.23428139772339707,-1,0.46856279544679413
CORO2B,---++-,0.181437041,0.8980222773408751,0.23429520518697475,-1,0.4685904103739495
AF186192.5,+--+-+,0.190876595,0.8871642585108609,0.23430683102683433,-1,0.46861366205366867
RUNX1T1,--+--+,0.207092624,0.9433684511652426,0.23434766101334134,-1,0.4686953220266827
RIMBP2,+++---,0.031848637,0.23435840308511827,0.4033575521238835,1,0.46871680617023653
SNAI2,+--+--,0.208043374,0.9165072345562232,0.23439204094525912,-1,0.46878408189051823
COG5,+++---,0.045746683,0.2344072036517979,0.5788542454518546,1,0.4688144073035958
PAX8-AS1,+-++++,0.311978901,0.23442145049705704,0.9676572260299253,1,0.4688429009941141
ARL4A,+++--+,0.149701143,0.23445283989240037,0.9172902714198866,1,0.46890567978480074
FTSJ1,+--++-,0.240618844,0.23448192178537233,0.8801679038048752,1,0.46896384357074467
SSR4,++++--,0.104374436,0.2345104102082699,0.5884636623222452,1,0.4690208204165398
RP11-15A1.3,--+++-,0.180461394,0.23457596046022217,0.9087418942131366,1,0.46915192092044433
RP11-439E19.10,+---++,0.140716654,0.23459601876627337,0.8467682392956208,1,0.46919203753254674
TMIGD3,++++++,0.299310307,0.23463146195677548,0.9696739101658691,1,0.46926292391355096
GPR75-ASB3,+---++,0.050987001,0.28315932506097385,0.23465999950202746,-1,0.4693199990040549
TSPAN11,++-+++,0.341175411,0.23477806160502968,0.9647357360830553,1,0.46955612321005935
RRP9,--++++,0.183359418,0.23481713330822915,0.9240955339923711,1,0.4696342666164583
RPE,------,0.266795973,0.9653873737919992,0.2348253537810343,-1,0.4696507075620686
KDM2A,---++-,0.096835575,0.8065446749782939,0.2349133429844938,-1,0.4698266859689876
ZNF248,+---++,0.081088357,0.7845272109948735,0.23491428437445372,-1,0.46982856874890744
RP11-385D13.3,+---++,0.021369227,0.23497705685687645,0.38838541983881897,1,0.4699541137137529
ANKRD16,---++-,0.117311375,0.92458318258638,0.23502186419640794,-1,0.4700437283928159
LRFN1,-+++-+,0.116245024,0.235040757628887,0.8264234837737656,1,0.470081515257774
GRM5,----+-,0.076847424,0.8511251767972345,0.2351109221755063,-1,0.4702218443510126
KDR,+--+++,0.294878464,0.23514866965951756,0.9502014252478882,1,0.4702973393190351
SEH1L,--+---,0.136792481,0.9135476104143846,0.23518689091298073,-1,0.47037378182596146
RP11-697N18.4,+---++,0.066813914,0.2352211260040444,0.6541939892703311,1,0.4704422520080888
ZNF444,+-++++,0.252813118,0.23522745359323463,0.9458041571991679,1,0.47045490718646926
RAB33A,-++-+-,0.074143989,0.2352591114802945,0.4223884613247498,1,0.470518222960589
RP11-115D19.1,-+++--,0.16137711800000001,0.23538233539594655,0.6663704270744731,1,0.4707646707918931
ROCK1,+--+++,0.059381725,0.23546549370230377,0.262559959890639,1,0.47093098740460754
CNGA3,+++-+-,0.043967432,0.49583237641306904,0.2354974035457595,-1,0.470994807091519
METTL15,+++---,0.063000337,0.7161865420319095,0.23553466011832702,-1,0.47106932023665404
RAI1,+-++++,0.320523584,0.23555359388527725,0.9326875656116809,1,0.4711071877705545
MORC3,+----+,0.146620848,0.9227629711628329,0.23556059172230465,-1,0.4711211834446093
LINC00689,++++-+,0.34867195,0.23556304712889356,0.8876730417303982,1,0.4711260942577871
RP11-298D21.1,---+++,0.127171921,0.7350367803568308,0.23565924915483732,-1,0.47131849830967465
ITM2A,++-+++,0.208682376,0.23569661490125188,0.9470520087098336,1,0.47139322980250375
PTCH2,++-+++,0.299340311,0.23571262812639288,0.9595109933531165,1,0.47142525625278575
PCDHA7,--+-++,0.045500336,0.7230605627236972,0.2357241864428239,-1,0.4714483728856478
GUSBP1,++++++,0.155398428,0.23573401709013303,0.9599810420915871,1,0.47146803418026606
CTD-2017D11.1,++--++,0.230426777,0.23574517114931373,0.9354570844873515,1,0.47149034229862746
PKMP3,+----+,0.221624219,0.8527609621656607,0.2357554974933444,-1,0.4715109949866888
