gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,minp,Corrected_p,Bonferroni_meta_p
GPR62,----,++++---+,---+++,0.0507206654301041,0.0032129178765726504,-,0.00643,0.002489379397410963,1.73,1
SFTPA1,-+-+,++++----,+++-++,0.0032180151473359423,0.954370996560169,+,0.00644,0.023789559,1.73,1
KIF26B,----,----+++-,NA,0.9282706251575076,0.0032300880830957307,-,0.00646,0.010458195,1.74,1
ARSK,-+-+,++++----,+--+-+,0.003230244456380621,0.5072294125891009,+,0.00646,0.004499794396596486,1.74,1
MUC2,++--,NA,NA,0.003236351339969344,0.9882413932363787,+,0.00647,0.0107235096290707,1.74,1
ZNF664,-++-,-+++---+,+++++-,0.0032416684564315714,0.8173320713714921,+,0.00648,0.00170927,1.74,1
UNG,+++-,++++----,+-+-+-,0.003242631609907688,0.9851493254964677,+,0.00649,0.059895814,1.74,1
MYL9,--+-,+---++++,+-+++-,0.9380484430172057,0.0032515908916656,-,0.0065,0.024304568802033855,1.75,1
FAF2,++++,-++-----,NA,0.003253900898673157,0.9358893331017765,+,0.00651,0.005664731,1.75,1
KIF5B,----,-++----+,---+++,0.7605690490352703,0.003260274642145151,-,0.00652,0.028704307,1.75,1
PHKB,--++,+++-++-+,--++++,0.9602487183822705,0.0032610465454727487,-,0.00652,0.024153598,1.75,1
TBC1D23,-++-,-+-+----,+-+++-,0.0032631918572774673,0.9051962252725501,+,0.00653,0.027265075,1.76,1
MYBL2,--++,NA,+----+,0.8661465879674151,0.0032676204127862285,-,0.00654,0.0038671341410725516,1.76,1
HRC,--+-,---+++++,NA,0.991709618494297,0.003270250183453941,-,0.00654,0.0029773930000199823,1.76,1
RHOU,-+--,++++----,NA,0.0032876618314986606,0.9429779707661109,+,0.00658,0.059306806,1.77,1
MED24,+-++,+---++++,-+++--,0.5972963956186028,0.003290356412584876,-,0.00658,0.002043541,1.77,1
HLA-DPA1,----,++++++++,----+-,0.1307135542522629,0.0032935399940785043,-,0.00659,0.004399338361062289,1.77,1
LRP3,+-+-,++--++++,+++---,0.04253907478760441,0.0032953784246235324,-,0.00659,2.46158e-4,1.77,1
PLD4,----,++++++++,NA,0.4259243812547175,0.003297652241657055,-,0.0066,0.002571829611628605,1.77,1
NFE2L2,-+--,++++----,+--+++,0.0033313939189987068,0.0515765018898449,+,0.00666,0.018832303,1.79,1
GPR180,++++,++++----,---++-,0.0033318226723501017,0.30882027758338376,+,0.00666,0.009753605,1.79,1
MAP3K7,++++,-+------,++----,0.0033322192080277886,0.6448539385913943,+,0.00666,0.00360309,1.79,1
RINL,--+-,++++++++,NA,0.6028952126689409,0.003336037217796574,-,0.00667,0.001930082,1.79,1
UBA52,+-+-,----++++,++-+--,0.3835740654571805,0.003346536282925437,-,0.00669,0.008313431,1.8,1
EXOC5,-+-+,++++----,+--+++,0.005403846135327329,0.0033585221462946275,-,0.00672,0.019582116,1.81,1
DHX8,++++,-++-+--+,++----,0.0033665632576873883,0.9124959504636365,+,0.00673,0.007619101,1.81,1
PPP2R3A,-+-+,++++----,--++++,0.12141050291203702,0.003367784409172917,-,0.00674,3.6161e-4,1.81,1
PPL,+-++,----++++,---+--,0.9585994978557248,0.0033792747493210195,-,0.00676,0.013356071,1.82,1
EMP1,++--,--------,NA,0.0033903098961224716,0.8189167774593584,+,0.00678,0.001718877609681033,1.82,1
PTP4A2,--+-,-+++---+,--++++,0.6904093282249447,0.0033974606576698267,-,0.00679,0.001042322,1.83,1
PIK3C2B,-+--,+-++----,--++++,0.41973668589010976,0.0034022541623334917,-,0.0068,0.001836236,1.83,1
WNT9A,+++-,NA,NA,0.0034045909996961725,0.7045993159941327,+,0.00681,0.0063504956382596355,1.83,1
CLIC5,--+-,+-+++--+,+--+++,0.7921323331203587,0.0034066634113676148,-,0.00681,0.003763858,1.83,1
CORT,----,+---++++,------,0.46039708878766705,0.0034084659410455265,-,0.00682,0.002536142,1.83,1
ST3GAL2,--+-,----++++,+++--+,0.026865693640987877,0.0034192566020485103,-,0.00684,0.014573083801645717,1.84,1
OSBPL3,-++-,----+-+-,------,0.31848223643655715,0.0034228096199143444,-,0.00685,0.004191948,1.84,1
CACNA1C,++-+,----++++,+-+---,0.003423236046154172,0.07681415519493522,+,0.00685,0.002153558,1.84,1
TAS2R13,-+-+,-+------,NA,0.0034244608646597,0.90770143178875,+,0.00685,0.0012403682132721846,1.84,1
VPS51,+-+-,-+++-+++,+++--+,0.455655374282359,0.0034418919286959768,-,0.00688,4.71832e-4,1.85,1
STXBP3,-+--,++++----,---+++,0.00344279168345866,0.01410888960219476,+,0.00689,0.016457116,1.85,1
ANKFY1,-+-+,--+-+---,++----,0.003448630450365508,0.5336524034847075,+,0.0069,0.001429682,1.86,1
EXOC3,+-+-,-+--++++,+-+---,0.1857885641528828,0.0034487110427728184,-,0.0069,0.015679963,1.86,1
ZNF770,++++,++++----,+-+-++,0.0034518096375444622,0.16385241220944877,+,0.0069,0.01371236,1.86,1
PLEKHH1,-+--,++++---+,---+++,0.07179222431025864,0.0034591182942134467,-,0.00692,0.0027286419309055575,1.86,1
ERCC6,++-+,--+-----,+-----,0.0034618558091436408,0.9828335593667232,+,0.00692,0.004289321,1.86,1
GAS6,+-+-,----++++,++++--,0.06446049624039003,0.0034679563100140456,-,0.00694,0.005899064,1.87,1
TNFRSF11B,+++-,--+-----,NA,0.0034709545578169624,0.6995056116163825,+,0.00694,7.70330766187728e-4,1.87,1
UTRN,----,+-+-++-+,+----+,0.8310951910739643,0.003485977376412465,-,0.00697,0.004890262,1.88,1
KIFC2,+-+-,----++++,+-+---,0.012363584273802821,0.003497941185572294,-,0.007,0.002802903,1.88,1
SUGP1,+-+-,+-+-++++,+-+---,0.42694438341450963,0.0034995572148643493,-,0.007,0.004983004,1.88,1
MYLIP,----,--------,---+-+,0.7050385776062827,0.003504141886315288,-,0.00701,0.008278363,1.89,1
PPP1CB,-+++,++++-+--,-++-+-,0.003505190059726692,0.9763900851781295,+,0.00701,0.004288486,1.89,1
SLCO4C1,----,-----++-,NA,0.5693401932965908,0.0035073289821669507,-,0.00701,0.001876387,1.89,1
TMEM165,-+--,++++----,---+--,0.0035160029898696856,0.24600123936454973,+,0.00703,0.01680206,1.89,1
GGT7,--++,--+-++++,+--++-,0.9993395866858078,0.003520022024110379,-,0.00704,0.022895199,1.89,1
CUL7,+++-,+++-++++,+++---,0.003520648347822562,0.45103599235210823,+,0.00704,0.00403764,1.89,1
GALT,+-++,--+-++++,--+--+,0.8983517109914967,0.0035213955909758274,-,0.00704,0.00790721,1.89,1
PROM1,--+-,+++-++-+,+---++,0.9935329354304613,0.003522280582744738,-,0.00704,0.003740498410946356,1.89,1
LCOR,-+-+,-+------,+++++-,0.003529701550930317,0.7518810875253015,+,0.00706,0.001961434,1.9,1
LRRC56,+--+,++++++++,++----,0.003534308116927913,0.6169116470681044,+,0.00707,0.002993071,1.9,1
PGD,+++-,+-+++-++,-+-+-+,0.0035436742796658488,0.35040784536538316,+,0.00709,0.009896338,1.91,1
TEX29,+-+-,----++++,++---+,0.48395801997215354,0.0035522719527568227,-,0.0071,0.0017156906727935864,1.91,1
SH3TC2,----,++++---+,NA,0.0035550465757113276,0.45926366634001353,+,0.00711,0.020542925226085394,1.91,1
SEMA6B,+-+-,----++++,--+++-,0.9820559848101424,0.00356354579056556,-,0.00713,0.008465538,1.92,1
FSTL3,++--,+-++++--,-++---,0.003575524687734879,0.9931326822433065,+,0.00715,0.029880993,1.92,1
KLF2,--+-,-----+--,-+-+-+,0.8856018810366219,0.003590046118374546,-,0.00718,0.001068659,1.93,1
KCNQ2,+-+-,----++++,+++---,0.0035937106124207035,0.046526139857502646,+,0.00719,0.005682491,1.93,1
LRRTM2,-+++,-+-+----,++++-+,0.0035993412084581147,0.3269581954688882,+,0.0072,0.002492041,1.94,1
SSPO,---+,----++++,NA,0.933024500327611,0.00360082344183071,-,0.0072,0.011836229,1.94,1
SYNGAP1,+++-,----++++,++---+,0.4674762740459201,0.003602390636845965,-,0.0072,0.007057397,1.94,1
FBXO21,++++,++++----,-+----,0.0036175585041949864,0.9937597630394401,+,0.00724,0.024614139,1.95,1
KLK6,-+--,++++---+,---+++,0.009171992120565199,0.003619057228373688,-,0.00724,0.009417018370157284,1.95,1
LRFN4,+-+-,++++-+++,+++---,0.003619499237195583,0.2447787517307004,+,0.00724,0.005433349,1.95,1
STUB1,+-+-,++---+++,++-+++,0.5561961468132549,0.0036233243777761084,-,0.00725,0.003695027,1.95,1
KCNH8,-+--,++++---+,---+++,0.0240539519559485,0.0036258685398598426,-,0.00725,0.006811236,1.95,1
RAB40B,--+-,++++++-+,+++--+,0.003626857371106887,0.8769723731292862,+,0.00725,0.010492101,1.95,1
ZNF653,+-+-,+-+-++++,++++--,0.31376836581063156,0.0036304798737054438,-,0.00726,0.008535785,1.95,1
PIP5K1C,+-+-,----++++,+++-+-,0.35151647992632934,0.003642574520071773,-,0.00729,0.008353103,1.96,1
ZNF555,++-+,++++----,NA,0.003643337332548429,0.9983160308879113,+,0.00729,0.02329258335295544,1.96,1
RHOF,+-++,++++++++,++++--,0.003645831472858921,0.5288709925719893,+,0.00729,0.001271255,1.96,1
NTNG2,+---,+----+++,+-++-+,0.7492463314646904,0.0036462011534744545,-,0.00729,0.00209401,1.96,1
SLC45A4,+-++,-+--++++,++++--,0.24897271510491525,0.0036510508112171823,-,0.0073,0.011749269,1.96,1
PTHLH,---+,----++++,++--++,0.9472573729603924,0.0036538857522469908,-,0.00731,0.012929643,1.97,1
KIF11,+---,+++++---,NA,0.003654296099011228,0.9938638169350354,+,0.00731,0.006611164,1.97,1
ZNF675,++--,++-+----,NA,0.0036582540018201765,0.999782527891434,+,0.00732,0.010878935,1.97,1
ZNF699,-+++,++++----,NA,0.0036617332961700207,0.8284923664966211,+,0.00732,0.013529004044809004,1.97,1
RNASE10,----,NA,NA,0.8340199212976831,0.003662023477382681,-,0.00732,0.0027447739289398515,1.97,1
ZNF558,++++,-+++----,------,0.0036792951419316864,0.5773791123127109,+,0.00736,0.004259386,1.98,1
VPS13A,++++,+---+-+-,+++--+,0.003684843556046875,0.8947160861571442,+,0.00737,0.001919476,1.98,1
ELAC2,++++,++++-++-,+++---,0.003695254916581637,0.9812658953216638,+,0.00739,0.002639981,1.99,1
KCNA5,+++-,+++-++-+,+++--+,0.003703025291723287,0.9909611213541145,+,0.00741,0.009682397,1.99,1
LRRC8D,-+--,++++----,--++-+,0.0037117277860501726,0.13540761625226305,+,0.00742,0.0067159698128728285,2,1
KHSRP,+---,----++++,+-+-+-,0.11958864399395215,0.003715612888417088,-,0.00743,0.002724936,2,1
CLIP1,++--,----++--,-++--+,0.0037158011923361864,0.806295085645404,+,0.00743,0.002344569,2,1
NIPAL4,-+--,++++----,NA,0.003719378208429365,0.16109837823581938,+,0.0074400000000000004,0.0012722649182175753,2,1
SAR1B,-+--,-+++----,---++-,0.0037485714638763857,0.21133191902108117,+,0.0075,0.020460625,2.02,1
RNF5,+-+-,++++++++,-+--++,0.4758500009714564,0.0037498424278680454,-,0.0075,0.001753371,2.02,1
DPY19L3,++-+,+++-----,+-++++,0.0037561780593636687,0.9599762015976399,+,0.00751,0.006793927,2.02,1
GLTSCR1,----,----++++,+--++-,0.5524997646521792,0.00375777994900763,-,0.00752,0.002176981,2.02,1
PPARGC1B,++++,----+-+-,-++---,0.003767574984960925,0.08018453879127403,+,0.00754,0.028489513,2.03,1
CRISPLD1,++--,++++++-+,NA,0.0037735189331099804,0.9067274873141905,+,0.00755,0.002387417835603364,2.03,1
SLC35F5,-+-+,++------,--++++,0.0037789463017582478,0.16437734431210957,+,0.00756,0.001116404,2.03,1
MAGI2,++-+,----++++,--++++,0.7995687203758727,0.0037823444589342166,-,0.00756,0.009530431,2.03,1
GPC5,++-+,++++----,++-+-+,0.003784477188727456,0.9947605446138852,+,0.00757,0.026207921,2.04,1
TJAP1,----,+-+++--+,---+--,0.3750541235227481,0.003794776056667838,-,0.00759,0.00121779,2.04,1
DNAH17,-+--,++++---+,NA,0.003806275922934472,0.5492798248091139,+,0.00761,0.016201017598095797,2.05,1
B3GALNT1,-+++,++++++--,-+--++,0.1532741850769668,0.003806744140468898,-,0.00761,0.004957678,2.05,1
INSIG1,++--,++++-+--,---+-+,0.00380778480366199,0.010804630730053362,+,0.00762,0.002387453,2.05,1
KIAA0195,+++-,----++++,+++-+-,0.3108037333777462,0.0038108604040786305,-,0.00762,0.010157431,2.05,1
PIK3C2A,++-+,+++-----,+-+-++,0.0038152073539484306,0.5565121730934841,+,0.00763,0.005565378,2.05,1
LPAR6,----,++++++++,NA,0.7108124644916405,0.00381817710284795,-,0.00764,0.0026801766364151587,2.05,1
ARHGDIG,+-+-,+-+--+++,+++---,0.15768700441110894,0.0038206767434021604,-,0.00764,3.807e-4,2.06,1
TMEM235,----,++++---+,NA,0.0038252900804936125,0.1686385959833123,+,0.00765,0.0033632723088069354,2.06,1
PIK3CA,-+++,-+-+----,---+++,0.0038281300947661284,0.01912327874076317,+,0.00766,0.002521271,2.06,1
BEGAIN,+-+-,----++++,+-+---,0.023255485222630105,0.003829095102924631,-,0.00766,0.009360294196444373,2.06,1
ISG15,--+-,++--++++,++-+--,0.9256762376005401,0.0038296550647755586,-,0.00766,0.00197878300514643,2.06,1
BMP5,--++,NA,NA,0.9912198624704172,0.0038349901353107686,-,0.00767,0.004525421561360674,2.06,1
EIF4B,-+++,++++++++,+-++++,0.7873667343791756,0.003843732735316904,-,0.00769,0.019628813,2.07,1
DVL1,+-+-,++--++++,+++---,0.007303945169244515,0.0038467777776747558,-,0.00769,9.07e-5,2.07,1
CEP19,+---,++++--++,++---+,0.003852352324794235,0.9705660438290603,+,0.0077,0.013893709,2.07,1
MYH9,--+-,----+-++,+-----,0.5830279063478625,0.003866830514645506,-,0.00773,0.00149471,2.08,1
C9orf3,----,--------,+--+--,0.6030227866093524,0.003872174618027248,-,0.00774,0.003479084,2.08,1
SLC8A3,--++,----++++,+++-+-,0.1773927912091473,0.0038740604002761767,-,0.00775,0.003421707,2.08,1
SC5D,-++-,++++----,----++,0.06983982644120919,0.003874883137082248,-,0.00775,7.50281e-4,2.08,1
GSE1,--++,--------,+--+--,0.3945087232565251,0.0038863472911670424,-,0.00777,0.001753371,2.09,1
C14orf119,-++-,++++++++,-----+,0.4396177368309376,0.003895434937341197,-,0.00779,0.005437918,2.1,1
KRTAP5-9,++--,NA,NA,0.0038984915126137943,0.9923764977274852,+,0.0078,0.004890839099361172,2.1,1
VTI1A,-+-+,+---++++,NA,0.9230247191649946,0.003901084950343573,-,0.0078,0.037437475,2.1,1
NDUFB2,--+-,++--++++,------,0.6575164986120242,0.003910736207622628,-,0.00782,0.017711476,2.1,1
ESAM,--+-,--++++++,+--+--,0.9623476432347602,0.0039113730861809505,-,0.00782,0.029750749,2.1,1
HPGD,--++,++++++-+,NA,0.7599244306896422,0.003927566306170677,-,0.00786,0.018534542,2.11,1
PRSS12,+-++,----+-+-,NA,0.9865833002087968,0.003928664986590786,-,0.00786,0.038721667,2.11,1
KANSL1,-+++,+-+-----,+-++--,0.003929730701880584,0.045609332549509544,+,0.00786,0.027807491,2.11,1
KANSL1,-+++,+-+-----,---+--,0.003929730701880584,0.045609332549509544,+,0.00786,0.027807491,2.11,1
BTBD2,+-++,----++++,NA,0.8710548344302379,0.003930184902136148,-,0.00786,0.004175582,2.11,1
NOL6,++--,----+-+-,++----,0.0088869527422042,0.003930942941301726,-,0.00786,4.95106e-4,2.11,1
SH2D3C,+++-,----++++,+-+-++,0.20212073963837934,0.003932252087580832,-,0.00786,0.016110666276724556,2.12,1
TMEM248,+++-,-+++----,-+++++,0.00393566978029937,0.9086032392671296,+,0.00787,0.010515664,2.12,1
PIGH,--++,-+--++-+,-----+,0.9689734076171961,0.003937015474583105,-,0.00787,0.012902434,2.12,1
SLC4A4,++-+,+++-----,+----+,0.003943035113010893,0.24769376057511164,+,0.00789,0.002032491,2.12,1
PRRT2,+-+-,----+-++,+++---,0.003945120185267012,0.08360358433787407,+,0.00789,0.004155056,2.12,1
UBE2B,--++,----++++,------,0.9426305163296897,0.003958464083746714,-,0.00792,0.010635717,2.13,1
KSR2,++++,----+-++,+++---,0.003959524637462985,0.6591860444542131,+,0.00792,0.003526404,2.13,1
ATP5J,--+-,++-+++++,++--++,0.8863576181266696,0.003962119317300837,-,0.00792,0.013110418,2.13,1
IDE,++-+,+++-----,--+++-,0.0039659298904944395,0.9352279763887237,+,0.00793,0.008429494,2.13,1
SRF,+-+-,----++++,-++--+,0.21066500008186811,0.003967726559480362,-,0.00794,0.004857519,2.13,1
MUS81,----,+-+-++++,-+-+--,0.9084435226214094,0.0039679026559574886,-,0.00794,0.016354355,2.13,1
SPG20,-+--,++++----,--++-+,0.003972716091420659,0.6201955666075536,+,0.00795,0.016863577,2.14,1
PAQR8,-+--,+++-----,------,0.003980257975658878,0.2556922747721778,+,0.00796,0.011591105,2.14,1
VGLL2,--++,NA,NA,0.9992541102076178,0.003984806008908311,-,0.00797,0.029668707801027577,2.14,1
NME5,+-++,-++-+-+-,-----+,0.921149258084279,0.0039898712696271555,-,0.00798,2.82022e-4,2.15,1
MAT2B,++++,++++++++,----++,0.5693094605666323,0.003990303309753595,-,0.00798,0.016867603,2.15,1
SEC24A,-+++,-+++----,+-+---,0.004012807761513282,0.8151227646157406,+,0.00803,0.003389432,2.16,1
TMEM50B,-++-,+++-----,----++,0.15934790305913274,0.0040135080222802825,-,0.00803,0.007257022,2.16,1
RCOR2,--+-,++-+++++,NA,0.9243043094964567,0.004014972442115757,-,0.00803,0.008145104,2.16,1
PGM3,-+-+,++++----,+---++,0.004017639190753754,0.058601230772865984,+,0.00804,0.002843633,2.16,1
HGF,++-+,++-+--+-,NA,0.004032981455312692,0.9545623597845534,+,0.00807,0.0014631152605432982,2.17,1
SF3A1,++++,----++++,+---++,0.741368952162436,0.0040447220720812,-,0.00809,0.027049154,2.18,1
DMPK,----,----++++,NA,0.986226834045015,0.004047634631746207,-,0.0081,0.04282635,2.18,1
CLDN10,++-+,+++-----,+-+---,0.004060313689500375,0.997255971528494,+,0.00812,0.001272097,2.18,1
TRIM33,++-+,----+---,-++---,0.004060389518174975,0.9799326410210181,+,0.00812,0.045354591,2.18,1
ZBTB6,++++,++++----,NA,0.004062213623058957,0.8062087175521273,+,0.00812,0.015445957,2.19,1
RNF126,+-+-,+++--+++,++++--,0.004071695942110231,0.015909081669515976,+,0.00814,7.88188e-6,2.19,1
ZNF24,-+--,-++-----,---+--,0.004075786435758968,0.09028442408419583,+,0.00815,0.001666948,2.19,1
TMEM150C,+++-,-+++--+-,NA,0.004085781933765291,0.8777066479914921,+,0.00817,0.05401519,2.2,1
MEIS1,-+--,++++----,---++-,0.004091408888456243,0.016682310124434826,+,0.00818,0.005466386,2.2,1
TMEM9B,--+-,++++----,---+++,0.004101318339274384,0.24854620567043942,+,0.0082,0.006290292,2.21,1
ERICH1,+---,----++++,++++-+,0.17391101860947364,0.004101648248565649,-,0.0082,0.001225491,2.21,1
KCTD3,++--,+++-----,---+++,0.004103113408046523,0.70234578511326,+,0.00821,0.0053545140996175775,2.21,1
ARHGEF28,++++,++-++-+-,+++---,0.0041058510283512465,0.9324818075245621,+,0.00821,0.018056367,2.21,1
SPTLC2,-+--,++++----,---+++,0.0041065850675356,0.03545996723672671,+,0.00821,0.013511083756045976,2.21,1
MOXD1,+++-,++++----,-+---+,0.004112555657603896,0.5253575401168996,+,0.00823,0.005824473573965797,2.21,1
SGOL2,----,+++-+---,NA,0.004116252561544393,0.8613308325702731,+,0.00823,0.001461391,2.21,1
SURF1,+---,++++++++,--+--+,0.00412272751380816,0.13486860749144033,+,0.00825,0.007982506,2.22,1
ALLC,+-++,NA,NA,0.8485503132156843,0.0041250005263106055,-,0.00825,0.011401006914181227,2.22,1
PPIL6,++-+,++++++--,NA,0.004125207821840623,0.9466707271327945,+,0.00825,0.010226476,2.22,1
ADRB1,+-+-,--------,+++---,0.004128863340257955,0.10775408157982011,+,0.00826,0.023580281,2.22,1
SP8,-+++,++++++--,++-++-,0.004129191843648222,0.1489665661728306,+,0.00826,2.71108e-4,2.22,1
MME,--++,----++++,NA,0.9991122233078098,0.004130689515822884,-,0.00826,0.004576222,2.22,1
HACD3,+++-,++++----,---+++,0.004135528600940486,0.02760376803932415,+,0.00827,0.012112266,2.22,1
CKS1B,----,+-++---+,---+-+,0.6409248662780214,0.004141217126598179,-,0.00828,0.008474532,2.23,1
ITPKC,++--,+-+-++++,--+---,0.00414210056088577,0.7170998908799125,+,0.00828,0.011595444980171763,2.23,1
RPS12,--+-,+-+-++++,-+-++-,0.6119744470393524,0.004143683376723314,-,0.00829,0.005951124,2.23,1
MT3,--+-,----++++,+++-++,0.5488981524243822,0.004145347057964906,-,0.00829,0.024396644,2.23,1
CEP85L,-+--,-++-----,+-++--,0.004145985008768124,0.9788755760469519,+,0.00829,0.001594748,2.23,1
YARS,+++-,++++++++,-++---,0.004162105752943584,0.8677894922658409,+,0.00832,0.04833507,2.24,1
SLC25A37,+-+-,+-+-+---,+--++-,0.5931554295858739,0.004172766674717374,-,0.00835,0.004016292,2.24,1
SRSF9,+-++,-++-++++,+---++,0.9969058638774103,0.0041872738233965515,-,0.00837,0.005654588,2.25,1
FSTL1,+++-,+++-----,--+--+,0.004190514077755849,0.9894344480709445,+,0.00838,0.0034058382333230475,2.25,1
BEND7,-+++,++++-+--,NA,0.004194432509269617,0.7764886480086215,+,0.00839,0.01297121,2.26,1
HIST1H2BK,+---,--++++++,---++-,0.9366394183167597,0.004208386892824413,-,0.00842,0.003744858,2.26,1
NAA50,-+++,++++--+-,+---++,0.06307929272644652,0.004212583804073121,-,0.00843,0.007504494,2.27,1
NAA50,-+++,++++--+-,-+---+,0.06307929272644652,0.004212583804073121,-,0.00843,0.007504494,2.27,1
GIMAP1,--+-,++++++++,NA,0.8046920988807237,0.00422245648448869,-,0.00844,0.014294302280344019,2.27,1
CACNB2,++++,---++-+-,-++---,0.004224940140377588,0.8095540851778562,+,0.00845,0.017927715,2.27,1
HMGB2,--++,++++++++,---+++,0.9597123380804258,0.0042277810468907065,-,0.00846,0.030411236,2.27,1
MIER1,-+--,++++----,NA,0.004234318392098861,0.9326243039804609,+,0.00847,0.024035521,2.28,1
PIK3R2,+-++,NA,+++--+,0.004243545023536314,0.6309018677438507,+,0.00849,7.56367e-4,2.28,1
USP1,-+-+,++++----,---+++,0.004245029298616171,0.3674993395497107,+,0.00849,0.004543726,2.28,1
CDYL,-+--,----++++,+---++,0.9767716873434953,0.004259945671145702,-,0.00852,0.024888109,2.29,1
NPFFR1,-+-+,++++----,NA,0.004262757956034318,0.9110783119763677,+,0.00853,0.026117384,2.29,1
BMP4,+-++,-++-++-+,NA,0.8176859230311915,0.0042650877134202654,-,0.00853,8.611995940077596e-4,2.29,1
DTL,+--+,+-++----,NA,0.004266725422368603,0.9444173785312655,+,0.00853,0.007890225280927424,2.3,1
TSC22D1,++++,++-+++++,-+----,0.004286372527611142,0.6461825949356805,+,0.00857,0.023906554,2.31,1
SLC26A9,-+--,++++---+,NA,0.004286581418265006,0.3267209418965616,+,0.00857,0.0038886950489659356,2.31,1
TSHZ2,+--+,-----+--,---+-+,0.9110254128465995,0.004287552753458294,-,0.00858,0.001325749,2.31,1
CHRNA4,+-+-,----++++,NA,0.9035398497847416,0.004289655997086637,-,0.00858,0.0013743,2.31,1
ZMYND8,----,----+---,+++---,0.009595880061230687,0.004291765739345258,-,0.00858,0.003004373,2.31,1
PPP1R37,----,---+-+++,NA,0.966374703219301,0.004294196875154955,-,0.00859,0.004332226,2.31,1
DNAJB12,+++-,-----++-,+-----,0.004294642460503285,0.12522453542791614,+,0.00859,0.006455243,2.31,1
LSP1,++--,-----+++,NA,0.004314460083808891,0.09261157445143109,+,0.00863,4.384660135152845e-4,2.32,1
MEGF6,--+-,+++-++++,NA,0.9903381740256038,0.004315877211070932,-,0.00863,0.002554295456760214,2.32,1
OLIG2,----,-+++-+-+,---+-+,0.6155066376426208,0.004322740791004305,-,0.00865,0.007803464,2.33,1
TEF,++++,++-+++++,++++-+,0.004333793534491773,0.10172718632233527,+,0.00867,0.0018265419091928765,2.33,1
IL10RB,++--,+++++---,--++--,0.004335747505177256,0.9825122285084432,+,0.00867,0.006862391,2.33,1
UPF3A,----,+-+-++-+,---++-,0.8406403007012735,0.004349422925309318,-,0.0087,0.003779588,2.34,1
SLC4A2,----,++++---+,---+++,0.5185147111566384,0.004352890501014979,-,0.00871,0.008827154,2.34,1
POLE,---+,----++++,NA,0.9990890901649631,0.004353053551092967,-,0.00871,0.04335551,2.34,1
ARRDC5,---+,NA,NA,0.9210176751097875,0.004370073390869557,-,0.00874,0.024733636871945155,2.35,1
GKN1,-+++,+---++++,-+--+-,0.7994053013351268,0.004373343735645665,-,0.00875,0.007475311,2.35,1
