gene_symbol,female_ACC.1_female_ACC.2_female_AMY_female_DLPFC_male_ACC.1_male_ACC.2_male_AMY_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
SLC45A1,++-+----,4.10955e-4,0.2823947589310277,0.008168148976211535,-1,0.01633629795242307,0.058781653615376794,0.0886899918633035,0.11756330723075359
SGCB,+-+-++-+,0.004447659,0.008178162075353055,0.44688054234025365,1,0.01635632415070611,0.058787632221318144,0.08878267059900335,0.11757526444263629
HSCB,+-++++++,0.040586891,0.008190412410999765,0.9964247133609291,1,0.01638082482199953,0.058889340927583404,0.08878267059900335,0.11777868185516681
CYB5R4,-------+,0.016858427,0.9583123305639955,0.008200702279504382,-1,0.016401404559008764,0.058985050340689515,0.08879170056956875,0.11797010068137903
RNF41,+------+,0.029445693,0.8061641907905843,0.008208085425571153,-1,0.016416170851142307,0.058985050340689515,0.08889340927583401,0.11797010068137903
GTF3C2,----+---,0.02642294,0.9935702357042226,0.008223095924096651,-1,0.016446191848193303,0.058985050340689515,0.08899511798209926,0.11797010068137903
SLC22A4,------+-,0.036450468,0.9941768210741563,0.00822520324785747,-1,0.01645040649571494,0.058985050340689515,0.08909682668836452,0.11797010068137903
PKP4,-+++--++,0.019403371,0.00823915918845053,0.7765327033794218,1,0.01647831837690106,0.05899104963384866,0.0891894640496288,0.11798209926769732
CAMK2B,++++----,0.024622191,0.008239949047890743,0.08265818916051022,1,0.016479898095781487,0.05909275834011391,0.0891894640496288,0.11818551668022782
CRABP2,++-++++-,4.87734e-4,0.00824022927552012,0.8409181665747608,1,0.01648045855104024,0.05919446704637917,0.0891894640496288,0.11838893409275834
MKNK2,+++++-+-,0.010800094,0.008240960387904277,0.9100512897299143,1,0.016481920775808553,0.059296175752644426,0.0891894640496288,0.11859235150528885
LOC81691,-+-+--++,0.005608052,0.1398486581208773,0.008241806848603352,-1,0.016483613697206703,0.05939184379131496,0.08919853539462978,0.11878368758262992
PDGFRA,-++-+++-,0.006213951,0.008250134505833461,0.8749958389899947,1,0.016500269011666922,0.059397884458909686,0.08929116241228516,0.11879576891781937
DVL1,++-+--+-,9.07e-5,0.008252446561594122,0.4553988076294004,1,0.016504893123188244,0.05949959316517494,0.08929116241228516,0.11899918633034988
LRRC8B,--------,0.024373408,0.9989762325534016,0.008252824254234514,-1,0.01650564850846903,0.05959524051662768,0.08930024410089504,0.11919048103325536
GPR17,--+--+++,0.009814419,0.008259332044748113,0.8923126558478872,1,0.016518664089496225,0.05960130187144019,0.08939286077494152,0.11920260374288039
C6orf134,+-++-+++,0.015628933,0.008273756273952281,0.9756574341308833,1,0.016547512547904562,0.059703010577705454,0.08939286077494152,0.11940602115541091
PXDN,--++-++-,0.005243258,0.2873047398722649,0.008292655793244764,-1,0.01658531158648953,0.05979863724194041,0.08940195280716029,0.11959727448388081
C3orf37,+++--+++,0.007518539,0.008295190541010465,0.9659294213837964,1,0.01659038108202093,0.05980471928397071,0.08949455913759788,0.11960943856794141
HNRNPU,+-+-+---,0.007816386,0.2654507863321017,0.008299425101154181,-1,0.016598850202308363,0.05990033560459677,0.08950366151342555,0.11980067120919353
ANGEL2,+-++-+++,0.011634363,0.00831928615921465,0.7778490575100745,1,0.0166385723184293,0.05990642799023596,0.08959625750025424,0.11981285598047192
NUMB,++++++++,0.112597846,0.008324754925889563,0.9998004235580272,1,0.016649509851779126,0.06000813669650122,0.08959625750025424,0.12001627339300244
RCSD1,----++--,0.007933333,0.9030698540311118,0.008335184046551298,-1,0.016670368093102596,0.06010373232990949,0.08960537021969081,0.12020746465981898
SLC2A6,---+----,0.028016948,0.9732390924775814,0.0083565504694493,-1,0.0167131009388986,0.06010373232990949,0.08970707892595606,0.12020746465981898
HINT3,+--+++++,0.007417603,0.008362031458601918,0.7883969707265823,1,0.016724062917203835,0.060109845402766475,0.08979965422556697,0.12021969080553295
UTP14C,-+----++,0.025514419,0.9257557596318557,0.00837624722691536,-1,0.01675249445383072,0.06020543069256585,0.08980878763222132,0.1204108613851317
LRRC41,---++---,0.006032678,0.6977243802347814,0.008384779247758057,-1,0.016769558495516115,0.06020543069256585,0.08991049633848658,0.1204108613851317
FBLN1,++++-+++,0.020922566,0.008385095881257668,0.9660728620530287,1,0.016770191762515336,0.060211554109031735,0.0900030509508797,0.12042310821806347
SMG5,---++---,0.042791105,0.9973250825138985,0.008419592463770102,-1,0.016839184927540204,0.06030712905522221,0.09001220504475183,0.12061425811044442
HBP1,--+-++--,0.004685019,0.24893847355046322,0.008447733731300526,-1,0.016895467462601052,0.06030712905522221,0.09011391375101709,0.12061425811044442
BTBD9,++++--++,0.008650749,0.008447946935278896,0.9081983170416215,1,0.01689589387055779,0.06031326281529699,0.09020644767619242,0.12062652563059398
PSMD12,+-+--+-+,0.00177809,0.008454305422354097,0.5664531246447273,1,0.016908610844708193,0.06041497152156224,0.09020644767619242,0.12082994304312449
ASB8,-+-----+,0.014208427,0.43174087580012943,0.008459632216002993,-1,0.016919264432005986,0.06051052578053493,0.09021562245728235,0.12102105156106986
TACC1,++++-+-+,0.013410393,0.008469189847392925,0.8197198585485456,1,0.01693837969478585,0.0605166802278275,0.09030814603884878,0.121033360455655
SEC14L2,+++-----,0.008243258,0.636616574709685,0.00847377616827955,-1,0.0169475523365591,0.06061222414319129,0.09031733116354759,0.12122444828638258
FAM96B,-------+,0.018208333,0.9847507781649617,0.008478462850224593,-1,0.016956925700449186,0.06061222414319129,0.09041903986981285,0.12122444828638258
CDK5RAP2,--++-+-+,0.00833118,0.008482138968076754,0.4092064608832197,1,0.01696427793615351,0.06061838893409276,0.0905115427641615,0.12123677786818551
ANTXR1,+-+++-++,0.01039794,0.008487290319612543,0.9001239942715447,1,0.016974580639225086,0.06072009764035802,0.0905115427641615,0.12144019528071603
ARMC5,--+-----,0.030662734,0.9808956723916079,0.008499943943976974,-1,0.016999887887953948,0.06081562086850402,0.09052074857607811,0.12163124173700804
HIST1H2BK,----+++-,0.006744476,0.9750062311972734,0.008506469664199398,-1,0.017012939328398795,0.06081562086850402,0.09062245728234337,0.12163124173700804
ZBED3,--++-+--,5.06273e-4,0.26400461040733486,0.00852423918219822,-1,0.01704847836439644,0.06081562086850402,0.09072416598860862,0.12163124173700804
TNIP2,+++++--+,0.006398315,0.008542077428006289,0.9407888128905135,1,0.017084154856012577,0.06082180634662327,0.09081663785213058,0.12164361269324654
THRAP3,-+------,0.019604963,0.9671322254149742,0.008562145476905097,-1,0.017124290953810194,0.06091731923116038,0.09082587469487388,0.12183463846232076
CRB1,+++-+-++,9.89607e-4,0.008577775885513898,0.22671813577014224,1,0.017155551771027795,0.060923515052888524,0.09091833621478694,0.12184703010577705
ZNF770,+-++-+-+,0.01371236,0.008583861651427969,0.5879310596784844,1,0.017167723302855938,0.061025223759153785,0.09091833621478694,0.12205044751830757
ABHD14A,-+------,0.016579682,0.7822278532911577,0.008585376726531766,-1,0.01717075345306353,0.0611207159564731,0.09092758340113914,0.1222414319129462
CNKSR3,+-+-++++,6.41386e-4,0.008621073441472843,0.20533776280053853,1,0.017242146882945685,0.06112693246541904,0.0910200345774433,0.12225386493083808
SSU72,-----+-+,0.031716292,0.8734191997218365,0.008643841755437061,-1,0.017287683510874122,0.06122241431912946,0.09102929210740439,0.12244482863825892
NCALD,++-----+,0.007628745,0.35141654805972794,0.00864614062129412,-1,0.01729228124258824,0.06122241431912946,0.09113100081366965,0.12244482863825892
ACBD5,--++---+,0.001319663,0.31335888491910935,0.008684160574069616,-1,0.017368321148139233,0.06122241431912946,0.09123270951993491,0.12244482863825892
WIPI1,+++++-++,6.70131e-4,0.008688626232857193,0.2812058620112094,1,0.017377252465714386,0.0612286411716843,0.09132512966541238,0.1224572823433686
SNX2,-+---+-+,0.001617603,0.3322116551567405,0.00869815492662785,-1,0.0173963098532557,0.06132411268178582,0.09133441822620016,0.12264822536357164
DNAJA3,------++,0.016616386,0.8462083376834469,0.00871120737177383,-1,0.01742241474354766,0.06132411268178582,0.09143612693246542,0.12264822536357164
PARL,++++-+--,0.014238483,0.008720521623801877,0.8027639690523491,1,0.017441043247603753,0.06133034987794955,0.0915285263907251,0.1226606997558991
GIT2,++------,0.026034738,0.8564414514066446,0.00874048271195659,-1,0.01748096542391318,0.06142581104444218,0.09153783563873068,0.12285162208888437
ATP6V1A,----+--+,0.002604869,0.4960986961726242,0.008746491866914409,-1,0.017492983733828817,0.06142581104444218,0.09163954434499594,0.12285162208888437
DIP2A,--++++-+,0.001376592,0.00875639299297499,0.2891795539800954,1,0.01751278598594998,0.061432058584214806,0.09173192311603783,0.12286411716842961
RHOQ,+-+-++++,0.024033801,0.008762015644611465,0.5686425560529199,1,0.01752403128922293,0.06153376729048007,0.09173192311603783,0.12306753458096013
SH3GL2,-+-+----,0.002046161,0.8325607097813443,0.008779185862562214,-1,0.01755837172512443,0.061629207769754904,0.09174125305126118,0.12325841553950981
RPL41,-+----++,0.005995974,0.769642790902797,0.008781506961721768,-1,0.017563013923443536,0.061629207769754904,0.09184296175752645,0.12325841553950981
SUPT5H,+-++++--,0.002593165,0.00878328550634762,0.7924222825012731,1,0.01756657101269524,0.06163547599674532,0.09193531984135056,0.12327095199349064
TOMM70A,-+-----+,0.008775468,0.666944438624935,0.008804267650680717,-1,0.017608535301361434,0.06173090613241127,0.0919446704637917,0.12346181226482254
MRPS7,-+-----+,0.010075655,0.8443114126415171,0.00882708018163045,-1,0.0176541603632609,0.06173090613241127,0.09204637917005695,0.12346181226482254
IL17RC,+-+---+-,5.79682e-4,0.008847541158339842,0.40516678285968405,1,0.017695082316679683,0.06173718470301058,0.09213871656666328,0.12347436940602116
BMP8B,--++++++,0.009464981,0.0088554459572578,0.9682212073494529,1,0.0177108919145156,0.061838893409275834,0.09213871656666328,0.12367778681855167
TAPT1,++++-+-+,0.009337266,0.008857059904613546,0.5631010408732761,1,0.017714119809227092,0.06194060211554109,0.09213871656666328,0.12388120423108218
SUDS3,+-++++-+,0.008614888,0.008861902231309119,0.9408988537896043,1,0.017723804462618238,0.06204231082180635,0.09213871656666328,0.1240846216436127
PCNX,-+----++,0.002446255,0.10569704064367134,0.008890388399762594,-1,0.017780776799525187,0.062137699583036714,0.09214808787632221,0.12427539916607343
TFRC,----+---,0.018638202,0.9972513407269352,0.008922151315801345,-1,0.01784430263160269,0.062137699583036714,0.09224979658258747,0.12427539916607343
SIN3A,+-++----,0.012896255,0.008924722988023284,0.5147653192706072,1,0.01784944597604657,0.0621440195280716,0.092342113291976,0.1242880390561432
INPP4A,++-----+,0.016132303,0.2167378963295319,0.008939514550247205,-1,0.01787902910049441,0.062239397945693074,0.09235150528885272,0.12447879589138615
TPCN2,---+----,0.028116667,0.7946783643681203,0.008969951257032325,-1,0.01793990251406465,0.062239397945693074,0.09245321399511798,0.12447879589138615
CNNM4,++-++-+-,0.021318071,0.008972337541096179,0.8920655090229911,1,0.017944675082192357,0.06224572823433686,0.09254551001728872,0.12449145646867373
PNPO,++-+-+++,0.016905618,0.008979516367216226,0.7000021372247919,1,0.017959032734432452,0.062347436940602116,0.09254551001728872,0.12469487388120423
FANCG,+-+++-++,0.016595318,0.008979989403826848,0.8465476593109182,1,0.017959978807653695,0.06244914564686737,0.09254551001728872,0.12489829129373474
NCOR1,+---+---,0.02620103,0.9847171933379311,0.008990477258812968,-1,0.017980954517625936,0.06254449303366216,0.09255492270138324,0.12508898606732433
ATP9B,-+++----,0.001202809,0.20424904308952152,0.00902640928562408,-1,0.01805281857124816,0.06254449303366216,0.0926566314076485,0.12508898606732433
ADAMTS3,---+----,0.014979494,0.968641419513039,0.009027157894384127,-1,0.018054315788768253,0.06254449303366216,0.09275834011391375,0.12508898606732433
TICAM1,++-+--+-,0.010642603,0.009033630381444373,0.5819869661352647,1,0.018067260762888747,0.06255085435313262,0.0928506051052578,0.12510170870626525
DHRS9,-----+++,0.026811704,0.5389390115871548,0.009057039369960858,-1,0.018114078739921716,0.06264619139631852,0.09286004882017901,0.12529238279263705
C22orf39,-+-++-++,2.17228e-4,0.24164497864308015,0.009071278572668633,-1,0.018142557145337267,0.06264619139631852,0.09296175752644427,0.12529238279263705
SYNJ1,-+--+--+,0.019595318,0.4533753991472723,0.009074732702941133,-1,0.018149465405882265,0.06264619139631852,0.09306346623270952,0.12529238279263705
MYLIP,----+--+,0.01316236,0.6056423794678114,0.009075453703468503,-1,0.018150907406937006,0.06264619139631852,0.09316517493897478,0.12529238279263705
NIPSNAP1,-------+,0.023216105,0.892932759888873,0.009075724672141997,-1,0.018151449344283994,0.06264619139631852,0.09326688364524004,0.12529238279263705
IRAK2,----+-+-,0.012742884,0.8622433922303052,0.009087486342133575,-1,0.01817497268426715,0.06264619139631852,0.09336859235150528,0.12529238279263705
PLD5,--------,0.058435581,0.9989103251551015,0.009092164868342722,-1,0.018184329736685444,0.06264619139631852,0.09347030105777054,0.12529238279263705
CSNK1E,++++--+-,0.003243258,0.009103645220527994,0.48260796660518335,1,0.018207290441055988,0.06265256305939788,0.09356249364385233,0.12530512611879577
OSBPL10,++-+++-+,0.010784082,0.00910776736684608,0.9620939583419783,1,0.01821553473369216,0.06275427176566314,0.09356249364385233,0.1255085435313263
WDR86,++---+--,0.017389139,0.901170446322255,0.009117049831394096,-1,0.018234099662788193,0.06284958812163124,0.0935720097640358,0.1256991762432625
STXBP1,++------,0.016377809,0.916102203383905,0.00913118632634226,-1,0.01826237265268452,0.06284958812163124,0.09367371847030105,0.1256991762432625
FH,-+--+--+,0.002341199,0.823614873049542,0.009149713477420282,-1,0.018299426954840565,0.06284958812163124,0.09377542717656631,0.1256991762432625
SLC25A37,+-+-+++-,0.004016292,0.009157192866327313,0.04336940316707403,1,0.018314385732654627,0.06285598047192839,0.09386758873182141,0.12571196094385678
C14orf119,--+----+,0.008603371,0.8560903593204271,0.009164304225522881,-1,0.018328608451045763,0.0629512864842876,0.09387713588283157,0.1259025729685752
MRPL15,------++,0.0163603,0.9936580798089064,0.009167619747246747,-1,0.018335239494493494,0.0629512864842876,0.09397884458909683,0.1259025729685752
ABCA7,++++-++-,0.015102809,0.009176469918531147,0.31140012689103946,1,0.018352939837062293,0.06295768917819365,0.09407098545713415,0.1259153783563873
SETD2,++++---+,0.034742322,0.00918916565072378,0.6930570328860375,1,0.01837833130144756,0.06305939788445891,0.09407098545713415,0.12611879576891782
FADS2,+-------,0.085617322,0.9963849200751951,0.00919824264696733,-1,0.01839648529393466,0.06315468320960033,0.09408055329536208,0.12630936641920065
NR4A1,-++-----,0.021898408,0.9447888768578685,0.009199176044791956,-1,0.018398352089583913,0.06315468320960033,0.09418226200162734,0.12630936641920065
FAM125A,-+-+++++,0.014157772,0.009202354749187075,0.9930521525846543,1,0.01840470949837415,0.06316110659072417,0.09427438218244687,0.12632221318144835
CHD1L,+-++-+-+,0.017345599,0.009225697550612868,0.7261662145091503,1,0.018451395101225735,0.06326281529698942,0.09427438218244687,0.12652563059397884
SESTD1,++++++++,0.05964382,0.009225812354815144,0.9998437780108582,1,0.01845162470963029,0.06336452400325468,0.09427438218244687,0.12672904800650936
MTR,--+++++-,0.008716573,0.009279080435964829,0.3294927965233824,1,0.018558160871929658,0.06346623270951994,0.09427438218244687,0.12693246541903988
C7orf50,++++-+--,0.003973315,0.009294027498817614,0.5372126895572815,1,0.018588054997635228,0.06356794141578519,0.09427438218244687,0.12713588283157037
ZNF202,++-++---,0.001826873,0.00931334556470559,0.39089884249706175,1,0.01862669112941118,0.06366965012205045,0.09427438218244687,0.1273393002441009
C16orf53,--++-+--,0.002181086,0.7986384216087752,0.009323857659583502,-1,0.018647715319167004,0.06376487338553849,0.0942839707078926,0.12752974677107698
PREP,++--+---,0.002276966,0.707563797128361,0.009324433836055999,-1,0.018648867672111998,0.06376487338553849,0.09438567941415785,0.12752974677107698
AXIN2,++++++-+,0.036343633,0.009340263494254958,0.9372665398200933,1,0.018680526988509916,0.06377135882831571,0.09447777890775959,0.12754271765663142
SRP9,+----+++,0.001225,0.009340757513034996,0.6191325892231323,1,0.018681515026069993,0.06387306753458095,0.09447777890775959,0.1277461350691619
MZF1,+-----+-,0.03640721,0.9373795572337899,0.0093526694399960909,-1,0.018705338879992182,0.06396827011085121,0.09448738812042311,0.12793654022170242
ACP1,------++,0.001681273,0.4683055247124716,0.00936437704418396,-1,0.01872875408836792,0.06396827011085121,0.09458909682668837,0.12793654022170242
PTPN2,-+---+++,9.08333e-4,0.034955919338733064,0.009373059289999588,-1,0.018746118579999176,0.06396827011085121,0.09469080553295361,0.12793654022170242
LSM10,-+----+-,0.013842603,0.8792978144350265,0.00938662108933504,-1,0.01877324217867008,0.06396827011085121,0.09479251423921888,0.12793654022170242
MED10,----+-++,0.001323408,0.563497372830307,0.009390243310429692,-1,0.018780486620859384,0.06396827011085121,0.09489422294548414,0.12793654022170242
NUBP1,-+---+--,0.002114794,0.9192553220867201,0.009391916367563055,-1,0.01878383273512611,0.06396827011085121,0.0949959316517494,0.12793654022170242
