gene_symbol,female_AMY_male_AMY,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
B3GNT4,-+,0.146899813,0.8350276865972897,0.15268114927116214,-1,0.3053622985423243
ASL,-+,0.149702434,0.8278859290743462,0.15732715965004498,-1,0.31465431930008997
ABCC5,--,0.24970103,0.6222005441150309,0.2981580116654098,-1,0.5963160233308196
GANAB,+-,0.105807772,0.07598244301563105,0.9449561648521849,1,0.1519648860312621
RBM39,-+,0.134933895,0.8669664000304518,0.1319126380911049,-1,0.2638252761822098
GTF2B,-+,0.136774813,0.8621106008384778,0.13513412826720686,-1,0.2702682565344137
DHRS3,++,0.165472097,0.1824186008371011,0.7894817035042607,1,0.3648372016742022
MYLIP,--,0.157616479,0.16985646963355022,0.8090293039656121,1,0.33971293926710044
ZNF768,++,0.228786236,0.2716544423702835,0.6585709123139629,1,0.543308884740567
GPR6,-+,0.114814419,0.9220226739577275,0.0939604278715827,-1,0.1879208557431654
TSPAN11,+-,0.082786517,0.019794014066359517,0.9939056623038589,1,0.039588028132719034
VEGFA,+-,0.129788951,0.1221918608669505,0.8819592414881186,1,0.244383721733901
RRP12,-+,0.101321161,0.957300003204066,0.06556728758864182,-1,0.13113457517728364
ADCK1,--,0.277043633,0.3301007728332455,0.5825025117186711,1,0.660201545666491
EIF4E2,--,0.198446629,0.23058106730763356,0.7177916118909984,1,0.4611621346152671
RASAL1,-+,0.089311049,0.983921551104946,0.036902064895265776,-1,0.07380412979053155
PBX1,+-,0.093570225,0.04741906339951993,0.9754763479024617,1,0.09483812679903986
OTOF,--,0.307020693,0.5423972255810355,0.3634712649791479,-1,0.7269425299582958
CDKN2AIP,+-,0.114720974,0.093112198007372,0.9235219577350887,1,0.186224396014744
LDLRAP1,++,0.292168446,0.34698931713229964,0.5624551434483024,1,0.6939786342645993
RBP4,--,0.383623783,0.4588139772042858,0.4404341653682167,-1,0.8808683307364334
NRGN,+-,0.083729026,0.021318686992356742,0.9932337946545983,1,0.042637373984713484
UQCRH,-+,0.131085955,0.8799832290823453,0.12389950524065856,-1,0.2477990104813171
AKR1C2,++,0.228648783,0.27084173672384465,0.6611191165896808,1,0.5416834734476893
UGCG,+-,0.084533333,0.023404029401177005,0.992232633128174,1,0.04680805880235401
BAZ2A,+-,0.090765824,0.0398563777273625,0.9817806112297917,1,0.079712755454725
PDE4D,--,0.35668427,0.41442827990792314,0.4862360579687359,1,0.8288565598158463
NSUN5,++,0.281567135,0.3347942818764091,0.5779664969945281,1,0.6695885637528182
RBM28,+-,0.137376685,0.13477390822605054,0.8640530646261262,1,0.2695478164521011
PPFIBP1,++,0.386325,0.4571298596804978,0.4427464627300039,-1,0.8854929254600078
CAMK2N2,++,0.377059644,0.4661186289511576,0.43400017923129297,-1,0.8680003584625859
SR140,++,0.35172603,0.49213128732128897,0.40936443997247435,-1,0.8187288799449487
DNAJA1,-+,0.130535393,0.8828227537154134,0.12231319414011245,-1,0.2446263882802249
AHRR,+-,0.151999532,0.15933746354654357,0.8270029170767739,1,0.31867492709308715
HDAC9,--,0.308545225,0.5429014326475086,0.36450019712316184,-1,0.7290003942463237
TIPARP,+-,0.092194663,0.042578653342663156,0.9797263626479842,1,0.08515730668532631
DUSP18,++,0.305533989,0.5468951714096435,0.36119583137140643,-1,0.7223916627428129
CADM3,+-,0.126806929,0.11523553851218382,0.8933224901339445,1,0.23047107702436764
OGFOD2,++,0.287161049,0.3408276088790093,0.571384453451134,1,0.6816552177580186
ATPAF1,-+,0.110550187,0.9366022487936408,0.08349471921767643,-1,0.16698943843535285
C11orf71,--,0.331107397,0.3881929060362745,0.5161780300155256,1,0.776385812072549
CDKN2C,++,0.188141479,0.21478607083311177,0.7431931503909034,1,0.42957214166622354
MED12,++,0.270417697,0.3213896240475052,0.5960530584541746,1,0.6427792480950104
C14orf126,-+,0.14754382,0.8398560069830354,0.15135885799253126,-1,0.30271771598506253
PTP4A3,+-,0.12399176,0.1093474141970749,0.9021839637713012,1,0.2186948283941498
C18orf32,++,0.253255899,0.30070515334952863,0.6231847711663824,1,0.6014103066990573
CRABP1,--,0.177548876,0.7678477192864102,0.19877695411649188,-1,0.39755390823298375
CXorf40B,-+,0.137385581,0.8667006516006025,0.13370421472949645,-1,0.2674084294589929
NFS1,-+,0.104165824,0.953958525168703,0.06921684058861903,-1,0.13843368117723806
RNF38,+-,0.085794663,0.02469403118372776,0.9916314168951647,1,0.04938806236745552
HSD3B7,-+,0.133741948,0.8766182553411792,0.12710408591007605,-1,0.2542081718201521
C13orf1,-+,0.103461236,0.956040636199354,0.06741790917575732,-1,0.13483581835151465
STX1B,+-,0.090450562,0.036718252216219334,0.9842810505260413,1,0.07343650443243867
NR4A2,--,0.182736142,0.206085777850299,0.7575445909474743,1,0.412171555700598
GGA1,-+,0.124301966,0.9026141873234678,0.10933375945728058,-1,0.21866751891456115
LOC644242,-+,0.094095787,0.9775197739100857,0.045506931616928974,-1,0.09101386323385795
LONRF1,--,0.327218258,0.5232099065131983,0.3835259080933706,-1,0.7670518161867412
C2orf18,+-,0.134201124,0.12740550972570266,0.8766299812046904,1,0.25481101945140533
RBBP7,-+,0.113535955,0.9312851538228516,0.08817084919061892,-1,0.17634169838123784
CAPN3,-+,0.114521723,0.9287720792041494,0.09012856639333745,-1,0.1802571327866749
FAM134C,+-,0.138913483,0.13565461833741238,0.8644885656191424,1,0.27130923667482476
NFE2L2,+-,0.155082491,0.1628029159240025,0.8236832454623657,1,0.325605831848005
DDOST,-+,0.11383867,0.9311258243262543,0.08842490596244093,-1,0.17684981192488186
RRP1B,--,0.293405431,0.5667040247682442,0.34683945862963994,-1,0.6936789172592799
GPT2,-+,0.101392135,0.9621420742749932,0.06194295329892051,-1,0.12388590659784102
ZNF519,+-,0.088038951,0.02946232292003885,0.9890407964929404,1,0.0589246458400777
UXS1,++,0.239691573,0.28316103253282215,0.6482647671013786,1,0.5663220650656443
HPX,-+,0.115562266,0.9268245230375058,0.09178615846494136,-1,0.1835723169298827
PCYT1A,+-,0.095553277,0.04831432551221406,0.9752143730075835,1,0.09662865102442812
GBAS,-+,0.08959073,0.9866767361891919,0.03329869241952589,-1,0.06659738483905178
AGBL5,+-,0.126856554,0.11323370136695556,0.8977279491011354,1,0.2264674027339111
OSBPL6,++,0.293439045,0.5677301843563233,0.34659758125020673,-1,0.6931951625004135
POLR2L,--,0.377994288,0.4704853189581469,0.4335774484784492,-1,0.8671548969568984
NBPF1,+-,0.142227715,0.14063139685452403,0.8578300679258981,1,0.28126279370904805
BATF3,-+,0.114198502,0.9315179934098358,0.08839311419878149,-1,0.17678622839756297
LRPAP1,--,0.284328745,0.5808295818217986,0.33617769938644115,-1,0.6723553987728823
CCDC50,-+,0.08728015,0.9908091666474255,0.026382916855216116,-1,0.05276583371043223
MESP2,--,0.32741161,0.5254977710167501,0.38308650040457604,-1,0.7661730008091521
AP1S1,-+,0.089528652,0.9872974564504665,0.03239158841583674,-1,0.06478317683167348
RGS11,++,0.171787453,0.18851112495025152,0.7856870484806582,1,0.37702224990050304
WBP5,+-,0.084252903,0.017551384425156916,0.9949034136456085,1,0.03510276885031383
MAD2L1BP,--,0.260002247,0.6170750227114601,0.307644568331218,-1,0.615289136662436
STK35,+-,0.115421723,0.09067044539546577,0.9286814829543586,1,0.18134089079093155
KIAA0748,--,0.26958867,0.6029899505980524,0.31890027608881083,-1,0.6378005521776217
FAM155A,++,0.352556742,0.49803042247126766,0.40848675702921694,-1,0.8169735140584339
RPS6KC1,--,0.271657959,0.6001527098791096,0.3212647772556442,-1,0.6425295545112883
PEX5L,+-,0.08420309,0.016800246070903687,0.9951950129557987,1,0.033600492141807374
PCDH20,-+,0.115200094,0.9299321748382283,0.08984064274551981,-1,0.17968128549103962
RUVBL1,+-,0.153520599,0.1591182919743948,0.8306307439321071,1,0.3182365839487896
KPTN,--,0.316871723,0.5393179383180914,0.37168822474644525,-1,0.7433764494928905
AKR7A2,-+,0.099237734,0.968832834044773,0.05554433096526676,-1,0.11108866193053352
ACN9,-+,0.142637921,0.8584370609995211,0.14067144149800148,-1,0.28134288299600296
FMNL2,-+,0.1574103,0.8212779411931502,0.1653816976920072,-1,0.3307633953840144
AKAP7,++,0.163086423,0.8074974443941494,0.1744896284505438,-1,0.3489792569010876
AGPAT6,+-,0.115714232,0.09068643604684237,0.9289343337702053,1,0.18137287209368474
CCDC130,-+,0.130664981,0.8898885919239052,0.11926109950583312,-1,0.23852219901166624
ZNF233,-+,0.148559176,0.8436123219803235,0.15065585261296843,-1,0.30131170522593687
MPP3,-+,0.158408146,0.819138627596312,0.16688751848864736,-1,0.3337750369772947
C18orf56,+-,0.101141573,0.05959594481947673,0.9649268532924544,1,0.11919188963895345
BOC,++,0.310598689,0.36481435242982735,0.5477073507642162,1,0.7296287048596547
ZNF577,+-,0.154227341,0.15996158854226492,0.8297371603180176,1,0.31992317708452983
CXADR,-+,0.123857959,0.908131088134803,0.10637219251375736,-1,0.21274438502751472
PPIH,-+,0.126854401,0.9003129151055794,0.11200849911427774,-1,0.22401699822855548
GPR123,--,0.300831273,0.5607811617011046,0.35403797663676817,-1,0.7080759532735363
TIMP3,+-,0.140304588,0.13621543497909674,0.8654358093148169,1,0.2724308699581935
ATP7B,--,0.201982116,0.722591791715479,0.23194034800479588,-1,0.46388069600959175
BAZ2B,+-,0.102742041,0.06278399770891704,0.961770698590391,1,0.1255679954178341
RPP40,-+,0.155513764,0.8272641762872288,0.16180919266809426,-1,0.32361838533618853
SUV39H1,--,0.224002247,0.680418295481222,0.261709234996441,-1,0.523418469992882
EXT2,--,0.170904963,0.7903829195577114,0.18626047839868715,-1,0.3725209567973743
ACACB,++,0.328777809,0.3838663931367845,0.5264016446667772,1,0.767732786273569
NMRAL1,--,0.273004682,0.5999562767931264,0.3223597162265167,-1,0.6447194324530334
KCNAB1,+-,0.105372004,0.06844917054034387,0.9557739985393527,1,0.13689834108068774
GPM6B,-+,0.12739897,0.8997404128463116,0.11261833269472461,-1,0.22523666538944923
SOCS6,-+,0.130322378,0.8920833320930643,0.11803869545268764,-1,0.23607739090537527
C1orf123,-+,0.102158052,0.9634509167761243,0.061203798042767044,-1,0.12240759608553409
NDST2,--,0.394243071,0.45815721151406025,0.4480074277952455,-1,0.896014855590491
OGFR,+-,0.084500187,0.016234848227809493,0.9954120872388231,1,0.032469696455618986
SUCLG1,--,0.355834082,0.496567043714142,0.4112222173307769,-1,0.8224444346615538
ZNF292,-+,0.128489794,0.8970641345287553,0.11456549682650104,-1,0.22913099365300207
CIDEC,--,0.365320599,0.48672647518577633,0.42051047544643877,-1,0.8410209508928775
ZNF687,-+,0.138628464,0.8707509707169925,0.13286177875124597,-1,0.26572355750249194
PCTP,-+,0.119116105,0.9219140402216244,0.09645877841853154,-1,0.19291755683706308
EPDR1,-+,0.117806929,0.9253461636515099,0.0938452684888866,-1,0.1876905369777732
CTDP1,+-,0.092654588,0.0382562425398868,0.9834848405662593,1,0.0765124850797736
MLC1,-+,0.132003558,0.8885047297535409,0.12074595008507664,-1,0.2414919001701533
TRPC1,+-,0.087809925,0.02517356914109858,0.9915126007682419,1,0.05034713828219716
LMF1,++,0.239872285,0.28166694997569525,0.6541263446491552,1,0.5633338999513905
HECA,++,0.173925562,0.7851539808128525,0.19031377765035362,-1,0.38062755530070724
C7orf13,--,0.284779869,0.5846197087563232,0.33551966828886365,-1,0.6710393365777273
STAM2,--,0.332004775,0.5244393318584913,0.3867511785064167,-1,0.7735023570128334
UNC50,--,0.176750843,0.7790202278143412,0.19451344831185402,-1,0.38902689662370804
FRAT2,--,0.392234925,0.44579175642494484,0.4614516257465266,1,0.8915835128498897
PLXNB2,+-,0.086148034,0.01971891043773248,0.9940572098941127,1,0.03943782087546496
C16orf68,--,0.165324719,0.17654367366018262,0.8063888457847372,1,0.35308734732036523
CYP1A2,--,0.175870037,0.7819178181430254,0.19287560820866484,-1,0.3857512164173297
KAL1,-+,0.101015918,0.9676288765631902,0.05725164638603991,-1,0.11450329277207982
CTSO,--,0.308113858,0.5548254227123874,0.36109091982300034,-1,0.7221818396460007
ATXN3,+-,0.09666779,0.04684217513545482,0.9769848861715199,1,0.09368435027090964
LRRC58,++,0.342708801,0.3973885400412253,0.513539326883269,1,0.7947770800824506
RNF24,+-,0.120382584,0.09776586564456739,0.9208175486306979,1,0.19553173128913479
ETF1,++,0.181380899,0.2008927871706459,0.7704122364980619,1,0.4017855743412918
L3MBTL2,--,0.306505056,0.5575446707388626,0.35916811394607284,-1,0.7183362278921457
ADCY2,++,0.208129682,0.23910789837646604,0.714804002105394,1,0.4782157967529321
HNMT,-+,0.106695412,0.9553696012108355,0.06932259286544135,-1,0.1386451857308827
SCN1A,+-,0.088912828,0.026506060778166897,0.9908671463164962,1,0.053012121556333794
CBARA1,++,0.27811676,0.32713177386841247,0.5968530499680801,1,0.6542635477368249
KPNB1,-+,0.114307397,0.9370260180558909,0.08518194208014536,-1,0.17036388416029072
GRK5,++,0.378966479,0.47635672629006814,0.4327840620632138,-1,0.8655681241264276
SECISBP2,++,0.2307397,0.2691056225062825,0.6731060586874651,1,0.538211245012565
TSPAN4,++,0.217699251,0.2518973465175359,0.6970677358901594,1,0.50379469303507185
SAP30BP,+-,0.110548502,0.07724313197234263,0.9465555252192525,1,0.15448626394468526
MED9,+-,0.102128371,0.05884251912033191,0.9662682363122965,1,0.11768503824066381
DCLRE1C,++,0.305106929,0.357411018355526,0.5602251335701239,1,0.714822036711052
KCND3,-+,0.117915075,0.9283736900904073,0.09219664229736899,-1,0.18439328459473797
C22orf9,--,0.174717228,0.7869578306254816,0.19030080055793744,-1,0.3806016011158749
ARID4A,+-,0.119679963,0.09564750943896774,0.9239639130282323,1,0.19129501887793549
SCPEP1,+-,0.089229401,0.026632749477335647,0.9908208714586166,1,0.053265498954671295
ALDH1A3,--,0.326350281,0.3800279728214254,0.5343101016841749,1,0.7600559456428508
RPL23,++,0.233692322,0.6686847553294557,0.2726877354405303,-1,0.5453754708810606
SLC12A9,+-,0.132845318,0.12052422452173554,0.8901585210233578,1,0.24104844904347109
PLA2G6,--,0.29802809,0.34938466995601786,0.5703850548584797,1,0.6987693399120357
PCDHB14,--,0.171783708,0.7943728381386531,0.18555406421393006,-1,0.3711081284278601
ST6GALNAC4,+-,0.126800281,0.1089939627039411,0.9064079440445381,1,0.2179879254078822
UBR4,+-,0.0855353,0.015376376365904493,0.9957313062669028,1,0.030752752731808986
GABRB2,--,0.271848596,0.3193022663504138,0.6079561181589355,1,0.6386045327008276
EGR2,+-,0.134140169,0.12246124460426984,0.8877338711599463,1,0.24492248920853968
SCFD2,-+,0.093789513,0.9839367247005802,0.037939469029540825,-1,0.07587893805908165
SFRS1,--,0.172069007,0.18562070084517523,0.7947954230002197,1,0.37124140169035047
MSRB2,-+,0.126567135,0.9079526127250888,0.10807740204021293,-1,0.21615480408042587
GAMT,+-,0.089822378,0.026941540492530912,0.9906945838828363,1,0.053883080985061824
TPR,+-,0.106852996,0.06800069897709303,0.9572325137482958,1,0.13600139795418606
CDK6,++,0.18970618,0.21179679809136517,0.75651716008109,1,0.42359359618273035
LRRC43,-+,0.102230337,0.9678138607740492,0.057533168933753265,-1,0.11506633786750653
RABEPK,-+,0.12550721,0.9115549415966386,0.10560965169565491,-1,0.21121930339130982
SUZ12P,+-,0.102593633,0.058033864921576944,0.9673970779861804,1,0.11606772984315389
C16orf35,-+,0.112065449,0.945622333270453,0.07858658879056232,-1,0.15717317758112465
C6orf48,+-,0.12919382,0.1123203206786145,0.9026118589140417,1,0.224640641357229
SLC16A6,--,0.377446442,0.43035863496324256,0.4816956762303645,1,0.8607172699264851
MCAM,+-,0.116761423,0.08805676491033744,0.9343734661810923,1,0.17611352982067488
LSM12,+-,0.103172846,0.05897885193106022,0.9665613244638122,1,0.11795770386212044
LYPD1,-+,0.09425721,0.9845016225287976,0.037295389437550334,-1,0.07459077887510067
MACROD1,++,0.312250094,0.36392338504121846,0.5558098964816982,1,0.7278467700824369
NEUROD1,++,0.233073502,0.6743342435739291,0.2705686482195889,-1,0.5411372964391779
HAX1,--,0.205911985,0.7255544833936175,0.23408913477353918,-1,0.46817826954707836
ABCA1,+-,0.137739139,0.1273634767979091,0.8820152666778949,1,0.2547269535958182
CXCL16,-+,0.142113764,0.871114219933381,0.1350290699987239,-1,0.2700581399974478
OSBPL7,++,0.301311891,0.5706348999038199,0.3517904937692923,-1,0.7035809875385846
PAFAH1B3,-+,0.125203558,0.9143774309261598,0.10395664041350783,-1,0.20791328082701566
BCKDHB,--,0.387097753,0.47371666237295595,0.4391236619612172,-1,0.8782473239224344
C6orf108,++,0.367546067,0.4933641759312741,0.42039477580808227,-1,0.8407895516161645
DNAJC11,+-,0.114713951,0.0830046924987372,0.9408277718938167,1,0.1660093849974744
CASP9,+-,0.109418446,0.0717756085425858,0.9536463750272706,1,0.1435512170851716
ZYX,++,0.177394569,0.7872001555694961,0.19222577949344222,-1,0.38445155898688443
BANF1,-+,0.100239232,0.9742011610133867,0.050819316928315914,-1,0.10163863385663183
DDX49,+-,0.152850468,0.15294550676056776,0.8454659581321219,1,0.3058910135211355
FLJ33996,--,0.165932959,0.17425957017466936,0.8139886335493383,1,0.34851914034933873
FKBP1B,-+,0.098010955,0.9786354779394053,0.04542988128898122,-1,0.09085976257796244
HECTD3,--,0.192069007,0.755657341123737,0.2138813143613503,-1,0.4277626287227006
WBP11,+-,0.112527996,0.07795441115096054,0.9468835860010218,1,0.15590882230192107
NDUFA3,-+,0.115982584,0.9386534815143622,0.08501708317088079,-1,0.17003416634176158
CALR,--,0.177435393,0.19196591146927447,0.7880402608325187,1,0.38393182293854894
TPSG1,-+,0.120108052,0.9287642534191082,0.09314574273480775,-1,0.1862914854696155
FAM126B,-+,0.141985206,0.8734361976227291,0.13393440607881496,-1,0.2678688121576299
GOLGA4,+-,0.095374813,0.03839977846219196,0.9838616107760346,1,0.07679955692438392
