gene_symbol,male_ACC.1_male_ACC.2_male_AMY_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
TNRC6A,++--,0.008354026,0.3151514156992901,0.07793069423337241,-1,0.15586138846674483,0.1645646867371847,0.21869596175363645,0.3291293734743694
CNOT3,----,0.111464419,0.973541850879613,0.07797886444853891,-1,0.15595772889707782,0.1645646867371847,0.2187976808056149,0.3291293734743694
KIF21A,++-+,0.054414232,0.07798760592230922,0.39151934040108927,1,0.15597521184461843,0.16458142610110874,0.21887713588283156,0.32916285220221747
CLN8,++-+,0.009448221,0.0780019760530645,0.23346001365157673,1,0.156003952106129,0.16468314515308718,0.21887713588283156,0.32936629030617437
PLEKHO2,+-++,0.003885955,0.37814683742272215,0.07803295052405868,-1,0.15606590104811735,0.1647681041497152,0.21889939985759332,0.3295362082994304
HIC2,+-+-,0.059706461,0.37226651826019724,0.07805983424288943,-1,0.15611966848577885,0.1647681041497152,0.21900111890957177,0.3295362082994304
SCAMP1,++++,0.041836891,0.07813558070957796,0.9578723499942414,1,0.15627116141915592,0.1647848642050656,0.21908055329536208,0.3295697284101312
HAMP,+-++,0.012650281,0.07817071217169297,0.42550764196505725,1,0.15634142434338594,0.16488658325704406,0.21908055329536208,0.3297731665140881
COPZ2,+++-,0.088122097,0.07826365573373437,0.9095807477510861,1,0.15652731146746873,0.16498830230902248,0.21908055329536208,0.32997660461804496
B4GALT5,+-+-,0.057713296,0.07826996430173232,0.7484328715436624,1,0.15653992860346463,0.16509002136100093,0.21908055329536208,0.33018004272200185
ACVR1,--+-,0.014620225,0.7666205714570177,0.07842286670272756,-1,0.15684573340545513,0.16517493897477625,0.2191028379615502,0.3303498779495525
TPP1,+++-,0.013979494,0.07846403436923505,0.19450527068160858,1,0.1569280687384701,0.16519174041297935,0.21918226200162733,0.3303834808259587
BCL6,-++-,0.0442353,0.07859164772684626,0.4322960458814347,1,0.15718329545369253,0.1652934594649578,0.21918226200162733,0.3305869189299156
TTC4,+-+-,0.011812453,0.601660681162783,0.07859767760654948,-1,0.15719535521309896,0.16537835638730675,0.21920455701352864,0.3307567127746135
HSD17B11,++++,0.135433614,0.07860739160515717,0.9741096467693058,1,0.15721478321031435,0.16539517851693622,0.2192839707078926,0.33079035703387244
C16orf75,++++,0.177022753,0.07866245931338124,0.9835951876590734,1,0.15732491862676248,0.16549689756891467,0.2192839707078926,0.33099379513782934
ARL6IP5,++-+,0.022333989,0.07870220494370686,0.49995333087508376,1,0.15740440988741372,0.1655986166208931,0.2192839707078926,0.3311972332417862
LHX6,--++,0.024536236,0.07875146983381988,0.4006413170424898,1,0.15750293966763976,0.16570033567287154,0.2192839707078926,0.3314006713457431
FNDC5,-++-,0.011633427,0.07878208492001966,0.3705490515339836,1,0.15756416984003932,0.16580205472484996,0.2192839707078926,0.3316041094496999
ANGPTL4,----,0.08849485,0.9755306175851766,0.07879236631901049,-1,0.15758473263802097,0.16588689991863304,0.21930627606550707,0.33177379983726607
RPS12,+++-,0.005951124,0.5221786496967176,0.07880075386010799,-1,0.15760150772021597,0.16588689991863304,0.21940799511748552,0.33177379983726607
ZNF134,++++,0.075731273,0.07883803225940622,0.9666393892271703,1,0.15767606451881244,0.1659037737768284,0.21948738812042312,0.3318075475536568
TPD52,-+-+,0.02440309,0.0789082727052331,0.6037624034092796,1,0.1578165454104662,0.16600549282880683,0.21948738812042312,0.33201098565761367
FAM115A,+-++,0.121389326,0.07892998272517394,0.8635659425121716,1,0.1578599654503479,0.16610721188078528,0.21948738812042312,0.33221442376157057
TAF1B,+-+-,0.038048876,0.09740977425217871,0.07902832912535002,-1,0.15805665825070003,0.1661920260374288,0.21950971416946394,0.3323840520748576
MAT2B,-+-+,0.021276217,0.07903331518715778,0.1807583766926936,1,0.15806663037431556,0.1662089309327637,0.21958909682668837,0.3324178618655274
C6orf52,----,0.115427154,0.9772908506122925,0.07916865516042129,-1,0.15833731032084258,0.16629373474369405,0.2196114332214424,0.3325874694873881
DDA1,---+,0.072799532,0.9185347233477736,0.07917461512102715,-1,0.1583492302420543,0.16629373474369405,0.2197131522734208,0.3325874694873881
SSH2,++++,0.233679775,0.07918358246993241,0.9843507790747975,1,0.15836716493986483,0.16631064998474215,0.2197925142392189,0.3326212999694843
TMEM132A,--++,0.012537921,0.461781741872848,0.0791861516649938,-1,0.1583723033299876,0.16639544344995932,0.21981487132539926,0.33279088689991865
CKMT2,-+-+,0.00921264,0.30866786977428406,0.07920215474613236,-1,0.15840430949226472,0.16639544344995932,0.21991659037737768,0.33279088689991865
RASAL1,--+-,0.089311049,0.5417667939275443,0.07922365020019989,-1,0.15844730040039978,0.16639544344995932,0.22001830942935613,0.33279088689991865
C4orf41,+--+,0.046704775,0.07927268721378176,0.7711248740920251,1,0.15854537442756353,0.16641236903672058,0.22009764035801466,0.33282473807344115
TIPRL,---+,0.077275843,0.9587584151686758,0.07927874023784012,-1,0.15855748047568025,0.16649715215622457,0.22012002848133455,0.33299430431244914
ADAM9,--++,0.017884738,0.5284038597902055,0.07931450688083679,-1,0.15862901376167357,0.16649715215622457,0.220221747533313,0.33299430431244914
SCRIB,+-++,0.069381554,0.0793392075160391,0.9149381074096867,1,0.1586784150320782,0.16651408808869902,0.22030105777054515,0.33302817617739805
C6orf35,+-++,0.029117697,0.07937761674892826,0.6213077520589834,1,0.15875523349785653,0.16661580714067745,0.22030105777054515,0.3332316142813549
CORT,--+-,0.107101592,0.8814738478729045,0.07940861201322938,-1,0.15881722402645876,0.1667005695687551,0.22032346658529142,0.3334011391375102
EVI5,+--+,0.028934644,0.5181620607909306,0.07943625486042614,-1,0.1588725097208523,0.1667005695687551,0.22042518563726987,0.3334011391375102
E2F1,--+-,0.097570787,0.9474736514864972,0.07943802423757353,-1,0.15887604847514705,0.1667005695687551,0.2205269046892483,0.3334011391375102
TNFAIP8L1,----,0.123020131,0.9772452080285352,0.07944321733751836,-1,0.15888643467503671,0.1667005695687551,0.22062862374122674,0.3334011391375102
SLC22A4,--+-,0.036450468,0.9373558820028394,0.07947759012951586,-1,0.15895518025903171,0.1667005695687551,0.22073034279320516,0.3334011391375102
TMBIM1,++-+,0.12638427,0.07954284977530802,0.715504917044868,1,0.15908569955061605,0.1667175261926559,0.22080960130187144,0.3334350523853118
RPN2,+-++,0.041543539,0.07960247191756438,0.38400337703402315,1,0.15920494383512876,0.16681924524463432,0.22080960130187144,0.33363849048926864
GAB1,+++-,0.063059457,0.07963358175622336,0.670270908336756,1,0.1592671635124467,0.16692096429661277,0.22080960130187144,0.33384192859322553
C19orf57,++--,0.016829682,0.07968758360231912,0.6953825587553412,1,0.15937516720463824,0.1670226833485912,0.22080960130187144,0.3340453666971824
C7orf50,-+--,0.068264794,0.9318116839907736,0.07968918106046081,-1,0.15937836212092163,0.1671074043938161,0.2208320618451836,0.3342148087876322
C1orf216,--++,0.028805712,0.8959109895161889,0.079703801491756,-1,0.159407602983512,0.1671074043938161,0.22093378089716204,0.3342148087876322
ARSK,+--+,0.055483989,0.07972916722936535,0.7729401830799956,1,0.1594583344587307,0.16712440240056964,0.22101301871440196,0.3342488048011393
ZNF445,++++,0.221416199,0.07973689328968188,0.9857650397162896,1,0.15947378657936376,0.16722612145254806,0.22101301871440196,0.3344522429050961
ENO1,-+++,0.069077154,0.07982156992043297,0.9238407063493944,1,0.15964313984086595,0.1673278405045265,0.22101301871440196,0.334655681009053
GRIA1,+-++,0.030579588,0.07985240500779343,0.4579347587467757,1,0.15970481001558687,0.16742955955650493,0.22101301871440196,0.33485911911300986
TTC13,+--+,0.04024176,0.7613869691419335,0.07988065893566965,-1,0.1597613178713393,0.16751423921887715,0.22103549994914048,0.3350284784377543
FAM5B,--+-,0.083176685,0.9633075229303207,0.07990923212443894,-1,0.15981846424887788,0.16751423921887715,0.2211372190011189,0.3350284784377543
MYCBP2,----,0.12809073,0.9823446649900531,0.07991659802157966,-1,0.15983319604315932,0.16751423921887715,0.22123893805309736,0.3350284784377543
MYLK,+---,0.085773689,0.5579868929493362,0.08003030510857885,-1,0.1600606102171577,0.16751423921887715,0.22134065710507578,0.3350284784377543
USP37,----,0.162785581,0.9729677390577943,0.08003941130519346,-1,0.16007882261038692,0.16751423921887715,0.22144237615705423,0.3350284784377543
DBI,+-+-,0.020717041,0.08008830339532189,0.3132004636497542,1,0.16017660679064377,0.16753127860848338,0.22152156224572822,0.33506255721696676
DUSP2,---+,0.08016133,0.9591914290845222,0.08009917283740921,-1,0.16019834567481842,0.1676159479251424,0.22154409520903265,0.3352318958502848
GNB2L1,+-+-,0.008410112,0.3483899295690085,0.08018449049760748,-1,0.16036898099521496,0.1676159479251424,0.2216458142610111,0.3352318958502848
SERPINB1,--++,0.008669944,0.48917876045622677,0.08020276972944855,-1,0.1604055394588971,0.1676159479251424,0.22174753331298952,0.3352318958502848
BOLA1,--++,0.059984925,0.3380383852492439,0.08020525232207107,-1,0.16041050464414214,0.1676159479251424,0.22184925236496797,0.3352318958502848
FAM120A,-+-+,0.043095599,0.13751459356932677,0.08021277270314763,-1,0.16042554540629525,0.1676159479251424,0.2219509714169464,0.3352318958502848
ANKRD13D,--+-,0.086751873,0.7340132701001144,0.08021574573248388,-1,0.16043149146496777,0.1676159479251424,0.22205269046892484,0.3352318958502848
DDX5,-+++,0.028962079,0.08022716227155552,0.9115000392623722,1,0.16045432454311104,0.1676329976604618,0.22213181448331978,0.3352659953209236
NUDCD3,--++,0.062020506,0.3582096057397111,0.08023545438592516,-1,0.16047090877185033,0.16771765663140764,0.22215440952090326,0.3354353132628153
FTSJ2,-+++,0.009351404,0.08027555203088625,0.6347196954194867,1,0.1605511040617725,0.16773471671244025,0.22223352318958503,0.3354694334248805
CEP57,+-++,0.123062921,0.0803238712334839,0.8385827922905564,1,0.1606477424669678,0.16783643576441867,0.22223352318958503,0.33567287152883735
CHMP2B,++-+,0.026092416,0.08034348371019927,0.8900648993363607,1,0.16068696742039854,0.16793815481639712,0.22223352318958503,0.33587630963279425
DOHH,----,0.05677397,0.9650743040592009,0.08035725706615887,-1,0.16071451413231774,0.1680227827502034,0.2222561285728817,0.3360455655004068
FHDC1,++--,0.041822846,0.08038513177256831,0.1888221832416733,1,0.16077026354513663,0.16803987386837554,0.22233523189585028,0.3360797477367511
CYP27A1,--++,0.012464419,0.5434029334220544,0.080389702867129,-1,0.160779405734258,0.16812449145646868,0.22235784762486013,0.33624898291293737
C1orf86,+---,0.086364981,0.9513985948215135,0.08040365037435769,-1,0.16080730074871538,0.16812449145646868,0.22245956667683858,0.33624898291293737
CRLF1,--+-,0.02401573,0.29791265072046513,0.08043891147318953,-1,0.16087782294637906,0.16812449145646868,0.222561285728817,0.33624898291293737
ACTC1,-+--,0.006560206,0.08046874118910136,0.4016484374498478,1,0.1609374823782027,0.168141592920354,0.22264035801464604,0.336283185840708
POLN,+-+-,0.075823689,0.7254328840815054,0.0805158936573067,-1,0.1610317873146134,0.16822620016273393,0.22266300478079545,0.33645240032546786
MUTED,-+++,0.045596816,0.08056564819942776,0.711526579232602,1,0.1611312963988555,0.16824331197233242,0.22274206672091132,0.33648662394466483
ZBTB44,-+--,0.082803652,0.5911439247584869,0.08057788373320335,-1,0.1611557674664067,0.16832790886899918,0.22276472383277388,0.33665581773799835
TMEM161A,+-+-,0.068305712,0.6420112695632033,0.08058715789500218,-1,0.16117431579000435,0.16832790886899918,0.22286644288475232,0.33665581773799835
HRH3,---+,0.048487079,0.7077179436711873,0.08063373511561875,-1,0.1612674702312375,0.16832790886899918,0.22296816193673075,0.33665581773799835
GAP43,++-+,0.078841105,0.08066329695882636,0.770636039283954,1,0.16132659391765272,0.16834503102431086,0.2230471928397071,0.33669006204862173
MTMR14,+---,0.126188951,0.8559607305774952,0.08074186908484425,-1,0.1614837381696885,0.16842961757526445,0.2230698809887092,0.3368592351505289
SLC25A3,----,0.155985393,0.9802073873513445,0.08076744968909673,-1,0.16153489937819346,0.16842961757526445,0.22317160004068762,0.3368592351505289
ZNF821,----,0.094092135,0.9642392336332695,0.08084128282224785,-1,0.1616825656444957,0.16842961757526445,0.22327331909266607,0.3368592351505289
FNBP4,+++-,0.145655337,0.08089146112900332,0.9092149116207487,1,0.16178292225800664,0.1684467500762893,0.22335231895850285,0.3368935001525786
YAF2,+--+,0.01816367,0.08105410967718037,0.8307991429146515,1,0.16210821935436073,0.16854846912826774,0.22335231895850285,0.33709693825653547
TMPRSS13,--+-,0.145360581,0.9054524862698197,0.0810869896822871,-1,0.1621739793645742,0.16863303498779494,0.2233750381446445,0.3372660699755899
OXSM,---+,0.087992603,0.8269949209132937,0.081205138087894,-1,0.162410276175788,0.16863303498779494,0.22347675719662294,0.3372660699755899
MTFMT,++++,0.106774438,0.08123887744834564,0.9710810895249008,1,0.16247775489669128,0.16865018818024616,0.22355573637103335,0.3373003763604923
FAM108C1,++++,0.030939326,0.08129841089739183,0.9320121676485058,1,0.16259682179478366,0.1687519072322246,0.22355573637103335,0.3375038144644492
GMDS,--+-,0.123958708,0.9072360081396077,0.08130495311347515,-1,0.1626099062269503,0.16883645240032547,0.22357847624860136,0.33767290480065093
ARF4,+-++,0.02334073,0.08132814852065623,0.8820799289394857,1,0.16265629704131246,0.16885362628420303,0.22365744507729862,0.33770725256840606
INPP4A,---+,0.017954494,0.24799062028844904,0.0813561194439058,-1,0.1627122388878116,0.1689381611065907,0.2236801953005798,0.3378763222131814
INPPL1,+-+-,0.012543258,0.7046617541981102,0.0813696105352258,-1,0.1627392210704516,0.1689381611065907,0.22378191435255823,0.3378763222131814
EIF4A1,-+++,0.139336142,0.08138419641823279,0.9349366774751979,1,0.16276839283646558,0.16895534533618148,0.22386086248982912,0.33791069067236296
CCDC137,----,0.091662734,0.9764722279964574,0.0815904115404741,-1,0.1631808230809482,0.169039869812856,0.22388363340453668,0.338079739625712
STAMBP,++-+,0.112275936,0.08162619634128722,0.7613593648696936,1,0.16325239268257444,0.1690570643881599,0.2239625711960944,0.3381141287763198
ATG10,++--,0.015636517,0.39178818432675155,0.08163429735324874,-1,0.1632685947064975,0.16914157851912123,0.2239853524565151,0.33828315703824247
C1orf198,+--+,0.015995787,0.8422506270276657,0.08169134841259057,-1,0.16338269682518114,0.16914157851912123,0.22408707150849355,0.33828315703824247
SUMF1,++++,0.043482865,0.08175637920365572,0.9493613822307172,1,0.16351275840731144,0.16915878344013835,0.2241659886086249,0.3383175668802767
ORMDL1,+-++,0.084370131,0.0818010813976853,0.8039584984632913,1,0.1636021627953706,0.16926050249211677,0.2241659886086249,0.33852100498423354
C10orf119,++-+,0.084890918,0.08187562247737125,0.7372935173948467,1,0.1637512449547425,0.16936222154409522,0.2241659886086249,0.33872444308819044
GPR137,-+++,0.037970974,0.08193391901091998,0.7569307704158351,1,0.16386783802183996,0.16946394059607364,0.2241659886086249,0.3389278811921473
SMARCA4,---+,0.088857491,0.5994363632581009,0.08196178362154986,-1,0.16392356724309973,0.16954841334418227,0.22418879056047197,0.33909682668836455
MAP2,-+++,0.031504401,0.08201098468140833,0.7680695643405027,1,0.16402196936281666,0.1695656596480521,0.22426769731489016,0.3391313192961042
ELL2,+-++,0.00497706,0.3837098238009121,0.08202769283983198,-1,0.16405538567966396,0.16965012205044752,0.22429050961245042,0.33930024410089504
S100A10,+++-,0.092075094,0.08204808616648489,0.566798227032712,1,0.16409617233296978,0.1696673787000305,0.2243694060211554,0.339334757400061
CNOT2,--++,0.032507303,0.08207341400299903,0.7062567522264993,1,0.16414682800599806,0.16976909775200896,0.2243694060211554,0.3395381955040179
SERTAD4,++--,0.022017135,0.26795137141342373,0.0820801554174652,-1,0.1641603108349304,0.16985353946297804,0.22439222866442884,0.3397070789259561
RNF7,--++,0.037344663,0.08208510671947798,0.7240540709585246,1,0.16417021343895596,0.16987081680398738,0.22447111472742068,0.33974163360797477
MAPK10,---+,0.011135487,0.35030849468136027,0.08208608559844346,-1,0.16417217119688693,0.1699552481692433,0.2244939477164073,0.3399104963384866
AGTPBP1,+--+,0.060594101,0.08210707498276931,0.24603601530785732,1,0.16421414996553862,0.16997253585596583,0.22457282343368593,0.33994507171193167
NR2C1,+++-,0.042069476,0.08213336696090244,0.7864431539822813,1,0.16426673392180488,0.17007425490794426,0.22457282343368593,0.3401485098158885
COX18,+---,0.108810768,0.8100538207141575,0.08214228630054282,-1,0.16428457260108564,0.1701586655817738,0.22459566676838572,0.3403173311635476
PLEKHG5,----,0.115635955,0.9808506668500558,0.08229763853172686,-1,0.16459527706345373,0.1701586655817738,0.22469738582036416,0.3403173311635476
FGF1,-+-+,0.049280618,0.08240569738820533,0.6192805330262741,1,0.16481139477641066,0.1701759739599227,0.22477624084621645,0.3403519479198454
ZNF318,+-+-,0.023870506,0.40474963460203206,0.08240618572253638,-1,0.16481237144507277,0.17026037428803906,0.2247991048723426,0.3405207485760781
ACP6,--++,0.011783427,0.6576051726314631,0.08242180561444117,-1,0.16484361122888233,0.17026037428803906,0.22490082392432104,0.3405207485760781
SOX11,--++,0.022526966,0.25524160646521526,0.08242312856755755,-1,0.1648462571351151,0.17026037428803906,0.22500254297629946,0.3405207485760781
ADCK2,-+++,0.059542228,0.08242322075488254,0.8194548215080855,1,0.16484644150976507,0.17027769301190113,0.22508136696501221,0.34055538602380225
SNAP29,--++,0.016975749,0.08242976027038103,0.33014497424658135,1,0.16485952054076206,0.17037941206387958,0.22508136696501221,0.34075882412775915
NPAS4,+-+-,0.056629401,0.25752127297384425,0.0824823459423984,-1,0.1649646918847968,0.17046379170056958,0.2251042620282779,0.34092758340113916
GREM1,++++,0.110581835,0.08253791167327891,0.9695146981420139,1,0.16507582334655782,0.170481131115858,0.22518307567127746,0.340962262231716
TRHDE,-+-+,0.023080431,0.6561503337912047,0.08255494574686159,-1,0.16510989149372318,0.17056550040683482,0.22520598108025633,0.34113100081366965
GLS,-+--,0.143553558,0.7448067674314034,0.08256156471388196,-1,0.16512312942776392,0.17056550040683482,0.22530770013223478,0.34113100081366965
PGAP1,+-+-,0.022266386,0.38877645086861984,0.08273356764175527,-1,0.16546713528351054,0.17056550040683482,0.2254094191842132,0.34113100081366965
SFRS2IP,+++-,0.034099064,0.08279671136280985,0.8545295811414615,1,0.1655934227256197,0.17058285016783645,0.22548820179007323,0.3411657003356729
ZBTB24,--+-,0.118476873,0.8897365147872994,0.08293523249319922,-1,0.16587046498639843,0.17066720911310007,0.22551113823619165,0.34133441822620014
ISY1,+-++,0.0290147,0.08295113855868028,0.5110220567372037,1,0.16590227711736055,0.17068456921981487,0.22558991049633847,0.34136913843962974
B3GNT6,--++,0.023576685,0.08297274098641962,0.710928478243354,1,0.16594548197283923,0.17078628827179332,0.22558991049633847,0.34157257654358664
RBCK1,----,0.16604382,0.982210696356494,0.08297620726414823,-1,0.16595241452829645,0.1708706265256306,0.22561285728817007,0.3417412530512612
ATP5G3,--++,0.037504588,0.6234709100543511,0.08298323183349239,-1,0.16596646366698478,0.1708706265256306,0.22571457634014852,0.3417412530512612
SOX9,+--+,0.016924625,0.6313215171139767,0.0830198129247349,-1,0.1660396258494698,0.1708706265256306,0.22581629539212694,0.3417412530512612
NUDCD1,++++,0.16195618,0.08312036663404583,0.9853902243847631,1,0.16624073326809166,0.17088800732377174,0.22589503661513424,0.3417760146475435
MAPT,+---,0.073513109,0.5469859379020676,0.08319386800335624,-1,0.16638773600671247,0.17097233523189584,0.2259180144441054,0.3419446704637917
SLC15A2,+++-,0.050458989,0.08321227562762926,0.8983058981530887,1,0.1664245512552585,0.1709897263757502,0.22599674532139952,0.3419794527515004
TAF6,+++-,0.019651685,0.08321400355944279,0.7981125037091094,1,0.16642800711888558,0.1710914454277286,0.22599674532139952,0.3421828908554572
ZFHX4,++++,0.074428464,0.0832930151729285,0.9648607615123269,1,0.166586030345857,0.17119316447970706,0.22599674532139952,0.3423863289594141
PRKCSH,+++-,0.13657706,0.08334013173802299,0.7966240377074282,1,0.16668026347604598,0.17129488353168548,0.22599674532139952,0.34258976706337096
C9orf7,--+-,0.008438577,0.1644751066294209,0.0833851929807995,-1,0.166770385961599,0.17137917005695688,0.2260197334960838,0.34275834011391376
BRMS1L,-+++,0.044846067,0.08342622224792766,0.720530609816547,1,0.16685244449585532,0.17139660258366393,0.22609845402766476,0.34279320516732786
BSN,+---,0.139352341,0.947301695155339,0.08344458739846007,-1,0.16688917479692014,0.17148087876322213,0.22612145254806226,0.34296175752644426
ARFRP1,+-+-,0.026432678,0.7457427881204497,0.08347302063959793,-1,0.16694604127919585,0.17148087876322213,0.22622317160004068,0.34296175752644426
GRPEL2,-+++,0.063229588,0.08347723989578171,0.8811955232138808,1,0.16695447979156341,0.17149832163564235,0.22630187144019528,0.3429966432712847
EPHX1,+++-,0.039508989,0.08349070300666438,0.9387796112097809,1,0.16698140601332875,0.1716000406876208,0.22630187144019528,0.3432000813752416
OXCT1,-+++,0.027169195,0.08353108063219326,0.7369236051956595,1,0.16706216126438653,0.17170175973959922,0.22630187144019528,0.34340351947919845
ZSCAN18,+-+-,0.045801779,0.08355417412634422,0.8247061050883662,1,0.16710834825268844,0.17180347879157767,0.22630187144019528,0.34360695758315535
STK11,--+-,0.157762734,0.6746351304134361,0.08361149040727865,-1,0.1672229808145573,0.17188771358828317,0.22632489065201913,0.34377542717656634
MCM4,--++,0.045315356,0.08361763800145441,0.49566294114377896,1,0.16723527600290883,0.1719051978435561,0.22640358014646053,0.3438103956871122
KCNQ4,--+-,0.101528371,0.5799900216049937,0.08372339341168401,-1,0.16744678682336803,0.17198942229454842,0.22642660970399756,0.34397884458909683
SALL2,-+-+,0.084020037,0.0837236116793671,0.9098574236956282,1,0.1674472233587342,0.17200691689553455,0.2265052888527258,0.3440138337910691
TTC5,+---,0.028396816,0.7143249931408967,0.08374072210535641,-1,0.16748144421071282,0.17209113100081366,0.226528328755976,0.3441822620016273
EXOC3,----,0.252756554,0.9911581215353855,0.08375214617422459,-1,0.16750429234844919,0.17209113100081366,0.22663004780795443,0.3441822620016273
PLAA,+--+,0.028300843,0.6075877870950336,0.08375448094172841,-1,0.16750896188345682,0.17209113100081366,0.22673176685993288,0.3441822620016273
RNF8,----,0.086441292,0.9765315248495403,0.08378179528321464,-1,0.16756359056642928,0.17209113100081366,0.2268334859119113,0.3441822620016273
WDR45L,+++-,0.127703745,0.08394595553645794,0.9255050532758105,1,0.16789191107291587,0.17210863594751297,0.22691212367778682,0.34421727189502593
DHRS13,+---,0.134697472,0.944689287669385,0.08410182317379995,-1,0.1682036463475999,0.17219283970707894,0.22693520496388975,0.3443856794141579
ZNF559,++++,0.15385618,0.08418402696539996,0.9786460138510829,1,0.16836805393079993,0.17221035499949142,0.22701383238405207,0.34442070999898283
SHD,----,0.065553652,0.9509262563101691,0.08430498181183224,-1,0.16860996362366448,0.17229454841334418,0.22703692401586817,0.34458909682668837
AKAP7,+-++,0.138675281,0.08432876912743148,0.8327878285307225,1,0.16865753825486296,0.17231207405146984,0.22711554109031734,0.3446241481029397
CUEDC1,+---,0.004149532,0.08434102020548576,0.12769602578129427,1,0.1686820404109715,0.1724137931034483,0.22711554109031734,0.3448275862068966
METTL8,-+--,0.190237828,0.9046992690572889,0.08434386034783854,-1,0.16868772069567708,0.1724979658258747,0.22713864306784662,0.3449959316517494
PUM1,+-++,0.068855712,0.08434607405342845,0.7799873322129236,1,0.1686921481068569,0.1725155121554267,0.2272172497965826,0.3450310243108534
SLCO4A1,----,0.196375749,0.9825527241880654,0.08435272555344432,-1,0.16870545110688864,0.17259967453213995,0.22724036211982504,0.3451993490642799
TNPO3,--+-,0.099281273,0.9085276134739255,0.08438192278619555,-1,0.1687638455723911,0.17259967453213995,0.2273420811718035,0.3451993490642799
DGKB,-+++,0.079018352,0.08443784200453296,0.6781657292731946,1,0.1688756840090659,0.17261723120740516,0.2274206672091131,0.3452344624148103
FAM98B,+++-,0.122931273,0.08445769747783988,0.7814104624951166,1,0.16891539495567975,0.17271895025938358,0.2274206672091131,0.34543790051876716
KIAA1598,++++,0.115213951,0.08446522873795909,0.9745723794438692,1,0.16893045747591817,0.17282066931136203,0.2274206672091131,0.34564133862272406
CNOT4,+-++,0.055335581,0.08447370574969365,0.3658091886956879,1,0.1689474114993873,0.17292238836334045,0.2274206672091131,0.3458447767266809
GABRB2,++-+,0.044822285,0.08455823063632903,0.7527673284681723,1,0.16911646127265806,0.1730241074153189,0.2274206672091131,0.3460482148306378
KCTD15,--+-,0.066857491,0.9074519407291689,0.08458382234084953,-1,0.16916764468169906,0.17310821806346624,0.2274438002237819,0.3462164361269325
RERE,-+--,0.057444288,0.7357124954794996,0.08462849248465638,-1,0.16925698496931277,0.17310821806346624,0.22754551927576036,0.3462164361269325
C16orf52,--+-,0.06788661,0.5798578437589857,0.08463290232764213,-1,0.16926580465528426,0.17310821806346624,0.22764723832773878,0.3462164361269325
BRI3BP,---+,0.112005712,0.9646095685331086,0.08464977765546093,-1,0.16929955531092186,0.17310821806346624,0.22774895737971723,0.3462164361269325
SH3PXD2B,-+--,0.119274906,0.8177343930498556,0.08469656115801673,-1,0.16939312231603346,0.17310821806346624,0.22785067643169565,0.3462164361269325
RFPL2,----,0.132981461,0.9805049730575828,0.08470103931799573,-1,0.16940207863599147,0.17310821806346624,0.2279523954836741,0.3462164361269325
SELT,-+-+,0.018671255,0.08471036622173159,0.29748911070533324,1,0.16942073244346317,0.17312582646729732,0.22803091944670464,0.34625165293459464
POU3F2,+++-,0.062052434,0.08476469240678561,0.9466857943301524,1,0.16952938481357122,0.17322754551927577,0.22803091944670464,0.34645509103855154
