gene_symbol,female_AMY_male_AMY,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
SMPDL3B,++,0.040228184,0.04689011611113309,0.8999753208826837,1,0.09378023222226618,0.11625305126118796,0.13047899928811146,0.2325061025223759
XKR8,-+,0.387249251,0.682661842069623,0.36845890682622573,-1,0.7369178136524515,0.3922505847655853,0.44517900732302684,0.7845011695311706
PTAFR,-+,0.32434794,0.6830498330015226,0.3314066322975416,-1,0.6628132645950832,0.36875826299196585,0.4220911310008137,0.7375165259839317
DNAJC8,+-,0.224981554,0.30318919376463194,0.5038043826512753,1,0.6063783875292639,0.3500813669650122,0.40303061120715955,0.7001627339300244
ATPIF1,++,7.26311e-4,7.956515630681219e-4,0.9764045601878182,1,0.0015913031261362439,0.004271765663140765,0.005491711583443507,0.00854353132628153
SESN2,+-,0.362182959,0.6234639785845559,0.3773787487467329,-1,0.7547574974934658,0.3977422963490288,0.4494507729861676,0.7954845926980576
PHACTR4,+-,0.199159082,0.6065121437275647,0.2591449617554299,-1,0.5182899235108598,0.31984135055425605,0.3729658258746949,0.6396827011085121
TAF12,--,0.103498502,0.9141533210804705,0.09097994996970517,-1,0.18195989993941034,0.17227702633987593,0.197620016273393,0.34455405267975187
GMEB1,+-,0.021805712,0.04061564709285924,0.7422459989067236,1,0.08123129418571848,0.10659072416598861,0.12020746465981898,0.21318144833197722
YTHDF2,--,0.110890075,0.9366470878881781,0.08364564177049795,-1,0.1672912835409959,0.16454795077799247,0.18846623270951993,0.32909590155598495
EPB41,-+,0.020304682,0.04344666789583923,0.6280932999395061,1,0.08689333579167846,0.11116761594792514,0.1251906844299807,0.22233523189585028
SFRS4,--,0.041829213,0.9642211235276813,0.03152640299503257,-1,0.06305280599006514,0.08949455913759788,0.0993694060211554,0.17898911827519576
MECR,--,0.847963577,0.647245189335113,0.5401603947461966,-1,1.0803207894923932,0.46171056645988,0.5223759153783564,0.92342113291976
PTPRU,+-,0.305634176,0.3109772262908241,0.7050554438189367,1,0.6219544525816482,0.3565907241659886,0.4087257195159158,0.7131814483319772
LAPTM5,-+,0.467554307,0.3994032337730812,0.6996166811145159,1,0.7988064675461624,0.40907241659886084,0.4615071697345673,0.8181448331977217
SDC3,--,0.340622659,0.9179062295254572,0.17636263729116725,-1,0.3527252745823345,0.25404250991559035,0.3000406834825061,0.5080850198311807
PUM1,++,0.006023221,0.006073889427059492,0.966346601365788,1,0.012147778854118984,0.026851098454027666,0.031933285874097425,0.05370219690805533
NKAIN1,+-,0.388934925,0.34332428683721855,0.7353908817580509,1,0.6866485736744371,0.3770341741253051,0.4289636936845317,0.7540683482506102
ZCCHC17,-+,0.369670787,0.6276579620919734,0.38053331637651205,-1,0.7610666327530241,0.39997966032746873,0.45097640358014646,0.7999593206549375
FABP3,--,0.19908839,0.9278741968573365,0.12893897476342778,-1,0.25787794952685555,0.21214278450116952,0.2462367778681855,0.42428556900233905
PEF1,++,0.308962547,0.2672977135990218,0.8005594301748897,1,0.5345954271980436,0.32668836452400324,0.37862300416963285,0.6533767290480065
COL16A1,--,0.55645917600000006,0.8057994849662478,0.3449196680420296,-1,0.6898393360840592,0.3782162107190074,0.42982099267697316,0.7564324214380148
BAI2,--,0.877321629,0.6487051598856394,0.5411809415452573,-1,1.0823618830905146,0.46181226482253634,0.522986167615948,0.9236245296450727
PTP4A2,+-,0.004974438,0.016928750106356347,0.14066332727487865,1,0.03385750021271269,0.05746541903986981,0.06529034882538391,0.11493083807973963
KHDRBS1,--,0.265989607,0.9462112132442874,0.1248051121721813,-1,0.2496102243443626,0.2087867385335096,0.24125305126118796,0.4175734770670192
TMEM39B,++,0.004318633,0.0080291704065361,0.864955403634873,1,0.0160583408130722,0.03366558177379984,0.03874707617207363,0.06733116354759967
KPNA6,++,0.350809738,0.2331747096172477,0.8697573918689542,1,0.4663494192344954,0.3004475183075671,0.3502491609885081,0.6008950366151342
TXLNA,+-,0.316777903,0.7226638475991416,0.31049779281513973,-1,0.6209955856302795,0.3562493643852334,0.4084621643612693,0.7124987287704668
CCDC28B,-+,0.030673596,0.3481286793775176,0.07229034413290107,-1,0.14458068826580214,0.14990338655547647,0.17117575264442636,0.29980677311095294
IQCC,-+,0.178076873,0.23976540989408113,0.605875082974176,1,0.47953081978816225,0.30553295362082994,0.3569612529238279,0.6110659072416599
DCDC2B,--,0.380822753,0.9018883997636487,0.20391647505247235,-1,0.4078329501049447,0.2779416251398352,0.32546786004882017,0.5558832502796704
C1orf91,+-,0.608035487,0.624171969464715,0.49861664513996684,-1,0.9972332902799337,0.44971015966642935,0.5106794141578519,0.8994203193328587
EIF3I,-+,0.579795787,0.6624391499337509,0.4658899659643555,-1,0.931779931928711,0.4367944676090715,0.4974572823433686,0.873588935218143
HDAC1,++,0.106119382,0.07123822165777392,0.9523367738696458,1,0.14247644331554785,0.1484947111472742,0.16902267873487237,0.2969894222945484
TSSK3,+-,0.474295693,0.6095961311280401,0.4467046770714925,-1,0.893409354142985,0.4280484084206244,0.48799837266069973,0.8560968168412488
BSDC1,++,0.001577247,0.0018313549389520204,0.9676037767629242,1,0.003662709877904041,0.010577705451586655,0.012610596969388793,0.02115541090317331
ZBTB8OS,+-,0.388932397,0.32963310042696375,0.7595079281100301,1,0.6592662008539275,0.3675752644426363,0.42062442794671007,0.7351505288852725
RBBP4,--,0.878374719,0.676032149633007,0.5128418789395763,-1,1.0256837578791527,0.45398149089799655,0.51586655817738,0.9079629817959931
KIAA1522,++,0.028275749,0.03961509377098014,0.8647752571474002,1,0.07923018754196028,0.10445484133441822,0.1185802908573172,0.20890968266883644
YARS,--,1.83333e-4,0.9874240977403844,1.720456085081528e-4,-1,3.440912170163056e-4,7.118885385945286e-4,0.0012205044751830757,0.0014237770771890572
S100PBP,++,0.026206929,0.007763919457745886,0.9961140531815929,1,0.015527838915491771,0.0330553295362083,0.03773009254551002,0.0661106590724166
FNDC5,-+,0.249273783,0.502885511387463,0.3251940703877015,-1,0.650388140775403,0.36448693176039865,0.4183279088689992,0.7289738635207973
HPCA,-+,0.530231461,0.45095134830469985,0.6548712641470155,1,0.9019026966093997,0.4297192839707079,0.4899827112783484,0.8594385679414158
TMEM54,+-,0.09708633,0.15539528846462639,0.5930712766645044,1,0.31079057692925277,0.23606590724165988,0.2769246415132716,0.47213181448331976
RNF19B,--,0.104615169,0.9766192801789157,0.04954916360605664,-1,0.09909832721211329,0.12000406793450626,0.1345606183889341,0.2400081358690125
AK2,+-,0.264247472,0.4183294569490547,0.3540607541209477,-1,0.7081215082418953,0.3833011288518255,0.43612693246541906,0.766602257703651
ADC,--,0.661743165,0.7018862861851686,0.4622700164515138,-1,0.9245400329030276,0.4354723888945388,0.496033360455655,0.8709447777890776
AZI2,--,0.160372191,0.9780200580093744,0.05896560135541953,-1,0.11793120271083905,0.13230956981592595,0.14941008950366153,0.2646191396318519
TRIM62,++,0.130100187,0.0997634637439896,0.9264622818023323,1,0.1995269274879792,0.18327908868999188,0.20807484999491507,0.36655817737998375
ZNF362,+-,0.20036985,0.33826610350665437,0.30348047823307517,-1,0.6069609564661503,0.3502491609885081,0.40307160292921074,0.7004983219770162
PHC2,++,0.200537734,0.1889414284013121,0.834617139078839,1,0.3778828568026242,0.2653580146460537,0.313332655344249,0.5307160292921074
CSMD2,+-,0.209767603,0.6687379082802505,0.25345755287496574,-1,0.5069151057499315,0.3152649242347198,0.36808380797396256,0.6305298484694396
C1orf94,++,0.022297566,0.030367812282898556,0.8870654593754128,1,0.06073562456579711,0.08716436126932466,0.0973253330621377,0.1743287225386493
GJA4,++,0.126397285,0.04997180318850651,0.9802292038444954,1,0.09994360637701302,0.12042310821806347,0.13597071087155496,0.24084621643612694
C1orf212,--,0.789886236,0.6652713176100666,0.516873905757269,-1,1.033747811514538,0.45489677616190377,0.5163751017087063,0.9097935523238075
DLGAP3,++,0.237031929,0.21555342602597813,0.8246844687800383,1,0.43110685205195626,0.28732709519934907,0.3345876131394285,0.5746541903986981
ZMYM6,-+,0.5943353,0.6673136628432137,0.46795903423616836,-1,0.9359180684723367,0.4381165463236042,0.49806753458096015,0.8762330926472084
SFPQ,-+,0.608574157,0.5089895569809474,0.6055501457458393,1,1.0179791139618948,0.45331570382424735,0.5141869215905623,0.9066314076484947
ZMYM4,++,0.339321723,0.26689331697715846,0.8231646440631586,1,0.5337866339543169,0.32648494711147275,0.3784196074443201,0.6529698942229455
KIAA0319L,-+,0.251308427,0.3749135921626693,0.34920370986646043,-1,0.6984074197329209,0.38075866978541645,0.4329739625711961,0.7615173395708329
NCDN,++,0.176955618,0.07270850193515317,0.9712056788129311,1,0.14541700387030634,0.15042717656631407,0.17227702633987593,0.30085435313262815
TFAP2E,+-,0.098888483,0.6333003587925845,0.15235833118308584,-1,0.3047166623661717,0.2331943455710363,0.27410496338486573,0.4663886911420726
PSMB2,--,0.053995037,0.9942528007465646,0.015491143313647378,-1,0.030982286627294756,0.0529848469439642,0.06153376729048007,0.1059696938879284
C1orf216,-+,0.047760487,0.8084437598910134,0.06901441371330473,-1,0.13802882742660946,0.1461405471371911,0.16486981285598049,0.2922810942743822
EIF2C4,-+,0.040129494,0.08947435971998605,0.35504424983266464,1,0.1789487194399721,0.1710740439381611,0.195667649750839,0.3421480878763222
EIF2C1,++,0.077794663,0.09057256635782321,0.8565808824505694,1,0.18114513271564642,0.17209113100081366,0.196786331740059,0.3441822620016273
EIF2C3,--,0.101603464,0.8966869678106942,0.09701103376003384,-1,0.19402206752006768,0.17959930845113395,0.2048413344182262,0.3591986169022679
ADPRHL2,-+,0.246856742,0.7886597548181032,0.23878476081986613,-1,0.47756952163973226,0.30489169124377097,0.3558787632221318,0.6097833824875419
COL8A2,++,0.129737547,0.08138002813578853,0.9522049661977767,1,0.16276005627157705,0.16141171684296177,0.1841757347706702,0.32282343368592353
TRAPPC3,++,0.342078277,0.24854272821226392,0.8489549997998462,1,0.49708545642452784,0.3117371847030106,0.3628597579578969,0.6234743694060212
THRAP3,--,0.433325187,0.8801593861170457,0.23968668541361285,-1,0.4793733708272257,0.30550188141970913,0.35679414157851913,0.6110037628394183
STK40,+-,0.279666386,0.3455809798641841,0.5274890817831169,1,0.6911619597283682,0.378966639544345,0.43038747076172074,0.75793327908869
LSM10,-+,0.707567978,0.6122381010474894,0.5387145788385975,-1,1.077429157677195,0.4616088680972236,0.5218673718470301,0.9232177361944472
MRPS15,--,0.178801685,0.9180516592717787,0.12877823400819813,-1,0.25755646801639626,0.21204108613851316,0.2458299430431245,0.4240821722770263
CSF3R,-+,0.077422846,0.15743411157779452,0.2120283599199047,1,0.31486822315558904,0.23840520748576077,0.27845011695311706,0.47681041497152155
SNIP1,--,0.085511704,0.839903205167336,0.10153647639301082,-1,0.20307295278602164,0.1849893216719211,0.2102318958502848,0.3699786433438422
DNALI1,+-,0.077417135,0.14275919964543896,0.45716288807946304,1,0.2855183992908779,0.22569161920260375,0.2626868707413811,0.4513832384052075
GNL2,+-,0.230622097,0.24318320722623388,0.7520591414800933,1,0.48636641445246775,0.30848250610252237,0.35950371199023695,0.6169650122050447
C1orf109,--,0.63276161,0.7101901991458114,0.44873246223929547,-1,0.8974649244785909,0.4291670904098444,0.48891375101708706,0.8583341808196888
MANEAL,--,6.5103e-4,0.9861099198749017,5.712208744669759e-4,-1,0.0011424417489339519,0.0036611410556290046,0.0038649308380797396,0.007322282111258009
YRDC,--,0.02304279,0.9974966352330271,0.00564434812647208,-1,0.01128869625294416,0.025831384114715753,0.028986981285598047,0.051662768229431506
MTF1,++,0.022727434,0.029021261469066476,0.903317310403218,1,0.05804252293813295,0.0847233523189585,0.09427438218244687,0.169446704637917
INPP5B,+-,0.634629401,0.5966853144820021,0.5236169205721317,-1,1.0472338411442634,0.4574392352283128,0.5180024410089503,0.9148784704566256
SF3A3,+-,0.323975468,0.356952974865825,0.6091301945327311,1,0.71390594973165,0.38506916192026036,0.43842164141157325,0.7701383238405207
UTP11L,--,0.127285019,0.9283773796431306,0.09713877682267551,-1,0.19427755364535101,0.17990440353910303,0.20494304312449146,0.35980880707820606
POU3F1,+-,0.541344476,0.7158170492690704,0.41790355893454006,-1,0.8358071178690801,0.4181836672429574,0.47111472742066723,0.8363673344859148
RRAGC,++,0.119758333,0.04581792089481931,0.9821576156963174,1,0.09163584178963861,0.11442229454841335,0.12854673039764059,0.2288445890968267
MACF1,+-,0.022349532,0.055732074914268424,0.352996297200849,1,0.11146414982853685,0.12805126118795768,0.14461507169734567,0.25610252237591535
PABPC4,-+,0.684660674,0.6067732556682367,0.5351222054721114,-1,1.0702444109442228,0.4603884877453473,0.5208502847843776,0.9207769754906946
HEYL,-+,0.113631648,0.583357802702235,0.17616542502088295,-1,0.3523308500417659,0.25383911319027763,0.29953213995117983,0.5076782263805553
HPCAL4,++,0.838564981,0.5073931372825545,0.6800514304579164,1,1.014786274565109,0.4530105777054516,0.5138818265025933,0.9060211554109032
PPIE,+-,0.153939139,0.3636966197719587,0.24913409744371773,-1,0.49826819488743546,0.3125190684429981,0.3640154597233523,0.6250381368859962
BMP8B,++,0.451573127,0.22547328839409322,0.8918197302634736,1,0.45094657678818645,0.29505695687550854,0.3428251805145937,0.5901139137510171
TRIT1,-+,0.463356461,0.42832532851853106,0.6386171201098582,1,0.8566506570370621,0.4222945484133442,0.4769653208583342,0.8445890968266884
MFSD2,++,0.037756742,0.038614230606637975,0.9298765929980787,1,0.07722846121327595,0.10231895850284785,0.11542764161497,0.2046379170056957
CAP1,--,0.430565356,0.9085205615099233,0.19853076656762578,-1,0.39706153313525155,0.27316180209498625,0.3209926769731489,0.5463236041899725
PPT1,-+,0.011968071,0.6291398572381143,0.02790894369440973,-1,0.05581788738881946,0.08268076883962168,0.09214808787632221,0.16536153767924336
RLF,+-,0.289034831,0.7292797769945129,0.29071414933279643,-1,0.5814282986655929,0.34129970507474827,0.394833197721725,0.6825994101494965
ZMPSTE24,--,0.025826217,0.9640545300487031,0.02145721620215749,-1,0.04291443240431498,0.06803620461710566,0.07485760781122865,0.13607240923421132
COL9A2,+-,0.03611882,0.061089638603151426,0.7457729352755124,1,0.12217927720630285,0.13537428803905616,0.15305603579782365,0.2707485760781123
SMAP2,--,0.003012734,0.9086792065066414,0.0050117186622954816,-1,0.010023437324590963,0.023492321773619446,0.025732302685109846,0.04698464354723889
RIMS3,+-,0.426970693,0.5689266766262094,0.43625259655877735,-1,0.8725051931175547,0.4258110444421845,0.48240439381611067,0.851622088884369
NFYC,--,0.827806554,0.6983723515023048,0.48737625182598837,-1,0.9747525036519767,0.44584562188548765,0.5058991049633849,0.8916912437709753
KCNQ4,-+,0.008327434,0.20143966292207963,0.025822457224306147,-1,0.05164491444861229,0.07942642123461813,0.08675752644426363,0.15885284246923626
CITED4,+-,0.299160581,0.6261727089771639,0.3342330967386075,-1,0.668466193477215,0.3714024204210312,0.42351505288852725,0.7428048408420624
CTPS,-+,0.061424532,0.7829583893422193,0.08811560073888339,-1,0.17623120147776677,0.1697345672734669,0.1941619202603743,0.3394691345469338
SCMH1,--,0.113706742,0.9283587488471489,0.08991241418814533,-1,0.17982482837629066,0.1713617410759687,0.19619609438567942,0.3427234821519374
HIVEP3,++,0.007954026,0.0033371487510706205,0.9950310407953195,1,0.006674297502141241,0.016985353946297802,0.018000610190175938,0.033970707892595604
FOXJ3,-+,0.025333146,0.7632278250194464,0.044591114655310876,-1,0.08918222931062175,0.11298688091121734,0.12672904800650936,0.22597376182243467
ZMYND12,-+,0.158224251,0.5539363636830168,0.2292692359136493,-1,0.4585384718272986,0.2974677107698566,0.3463181448331977,0.5949354215397132
PPCS,-+,0.088210955,0.7076275518235378,0.12947891848531606,-1,0.2589578369706321,0.2129563714024204,0.24705044751830757,0.4259127428048408
PPIH,-+,0.126854401,0.7158010060073167,0.16820627046663666,-1,0.33641254093327333,0.24722871961761417,0.29058177379983724,0.49445743923522834
YBX1,++,0.241906742,0.09697159009921223,0.9616166262577917,1,0.19394318019842446,0.1795158665581774,0.20482050238991154,0.3590317331163548
CLDN19,+-,0.289268071,0.6622971597125131,0.31567146360044185,-1,0.6313429272008837,0.35960541035289334,0.41171684296175753,0.7192108207057867
LEPRE1,++,0.133994569,0.08275513783254664,0.9525457784931605,1,0.16551027566509327,0.1636493083807974,0.1865147971117665,0.3272986167615948
C1orf50,-+,0.185311236,0.21692636938143298,0.7284208294229436,1,0.43385273876286595,0.2886493083807974,0.3357062951286484,0.5772986167615948
CCDC23,+-,0.392156461,0.36866912912687033,0.6880287807903651,1,0.7373382582537407,0.39259560618388933,0.4452354317095495,0.7851912123677787
SLC2A1,++,0.142710861,0.11727498309904039,0.9080703448208252,1,0.23454996619808077,0.20209519934906428,0.2316688701311909,0.40419039869812856
EBNA1BP2,-+,0.005735674,0.7497884193248426,0.012977503795894593,-1,0.025955007591789186,0.047391436997864335,0.05349877949552482,0.09478287399572867
TMEM125,++,0.086297846,0.07981783518637801,0.9137590993024298,1,0.15963567037275603,0.15927583401139137,0.18193837079223024,0.31855166802278273
ELOVL1,+-,0.530476311,0.5641340069541337,0.4940611162515562,-1,0.9881222325031124,0.448184684226584,0.5088486574450773,0.896369368453168
MED8,--,0.381838202,0.8517091383839119,0.2592408659065615,-1,0.518481731813123,0.31984135055425605,0.37327095199349064,0.6396827011085121
