gene_symbol,female_ACC.1_female_ACC.2_female_AMY_female_DLPFC_male_ACC.1_male_ACC.2_male_AMY_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
PLXNB1,--+-+-+-,0.002243539,0.022164364084323478,0.33666459238633034,1,0.044328728168646955,0.1461554109031733,0.5121033360455655,0.2923108218063466
BRUNOL4,-+--+--+,0.032633708,0.5958958448719096,0.033186842431741415,-1,0.06637368486348283,0.6939585028478438,0.19446704637917006,0.3889340927583401
SMG6,-+++-++-,0.006485487,0.11061642544025665,0.5717112948139357,1,0.2212328508805133,0.3148901545972335,0.6540886899918633,0.629780309194467
DCTN5,+-+-++--,0.002258146,0.3711357981102147,0.053633401872482965,-1,0.10726680374496593,0.5474979658258747,0.23586248982912938,0.47172497965825877
GOLGA5,+-+--+-+,0.009642978,0.07058067808129635,0.7142922030739149,1,0.1411613561625927,0.2568144833197722,0.7378966639544345,0.5136289666395444
ZIC2,+-----+-,0.020497378,0.3739886095981719,0.2557881363756443,-1,0.5115762727512886,0.549227013832384,0.4565703824247356,0.9131407648494712
AGPAT2,+-+---++,0.009883895,0.01392928148799214,0.5481066514127029,1,0.02785856297598428,0.11604963384865745,0.639646053702197,0.2320992676973149
C14orf166,----+-+-,0.064386985,0.8261310484998724,0.08721407915930522,-1,0.17442815831861044,0.8343165174938975,0.28854759967453214,0.5770951993490643
TMEM53,---+----,0.140326124,0.4628236931800234,0.4902881431899106,1,0.9256473863600468,0.6084214808787632,0.6067941415785191,1
PBLD,+-+--++-,0.014888109,0.46852520624468,0.04220774760365887,-1,0.08441549520731774,0.611879576891782,0.21480878763222133,0.42961757526444266
PTBP2,-+-----+,0.011870693,0.6523799516484169,0.07536017046338077,-1,0.15072034092676154,0.7256916192026037,0.2707485760781123,0.5414971521562246
NCAM2,-+--++-+,0.008662547,0.9223286265212131,0.006823673696514912,-1,0.013647347393029825,0.9011391375101708,0.09113100081366965,0.1822620016273393
LMNA,--+-+--+,0.036626124,0.5401117933051973,0.06166734709748804,-1,0.12333469419497609,0.6561228641171685,0.24735557363710334,0.4947111472742067
LRRC28,---+----,0.106123221,0.15943470418042707,0.5548768811876043,1,0.31886940836085415,0.37225386493083806,0.6439178193653377,0.7445077298616761
RAB35,+---+-++,0.011381554,0.7935373170292874,0.0016499913175858963,-1,0.0032999826351717927,0.8113303498779495,0.04566720911310008,0.09133441822620016
DENND4A,--+----+,0.020684644,0.2706928436509066,0.2200327582878302,-1,0.4400655165756604,0.4741659886086249,0.43073637103336043,0.8614727420667209
USP35,+++++---,0.024660768,0.01544755593649071,0.9860194152272068,1,0.03089511187298142,0.1217453213995118,0.9497558991049634,0.2434906427990236
SRA1,----+---,0.032394101,0.6507299374152851,0.17913471672191253,-1,0.35826943344382506,0.7248779495524816,0.39473148901545974,0.7894629780309195
EXOC4,++----++,0.013824064,0.14172080966026301,0.03785443083173398,-1,0.07570886166346796,0.3506916192026037,0.20514646053702196,0.4102929210740439
PCK2,+---++++,0.008024157,0.9985412031281443,9.310590503313799e-4,-1,0.0018621181006627599,0.9887103336045565,0.03213995117982099,0.06427990235964198
RNF5,-+---+++,0.001753371,0.9737145516048138,0.0087059589598653,-1,0.0174119179197306,0.9459926769731489,0.10262408462164362,0.20524816924328723
MRPL18,-+----++,0.058458989,0.7032068365785449,0.08687191842921878,-1,0.17374383685843756,0.7562042310821806,0.28783563873067536,0.5756712774613507
C6orf108,-++---++,0.004032865,0.1340130972017891,0.31887748757400175,1,0.2680261944035782,0.3426566314076485,0.5005085435313262,0.685313262815297
U2AF1,+-++--+-,0.00447397,0.002175689309654268,0.8567423897476855,1,0.004351378619308536,0.04414157851912124,0.8249593165174939,0.08828315703824248
MRPL20,-----+++,0.020893164999999998,0.9751172261272941,0.012751967619937379,-1,0.025503935239874757,0.9473148901545972,0.12235557363710334,0.24471114727420668
ABHD6,+-+-++--,0.006573783,0.10892172025173488,0.0495762219299298,-1,0.0991524438598596,0.3119406021155411,0.2288445890968267,0.4576891781936534
BTBD1,-+----++,0.002965637,0.7855292728405376,0.009855460421874728,-1,0.019710920843749456,0.8061432058584215,0.10954027664768104,0.21908055329536208
SYVN1,--++----,0.024621723,0.11509251203832291,0.548840631134871,1,0.23018502407664582,0.31997558991049635,0.6403580146460537,0.6399511798209927
BSCL2,++-+--+-,0.005203652,0.046372854635335796,0.41825909549658546,1,0.09274570927067159,0.20951993490642798,0.5641781936533767,0.41903986981285596
SSTR1,-+-----+,0.027604307,0.44003062671586257,0.09461392928753308,-1,0.18922785857506616,0.5927583401139137,0.29871847030105775,0.5974369406021155
SLC39A6,-----+++,0.009916854,0.9991125238399311,6.388445688273325e-4,-1,0.001277689137654665,0.9904393816110659,0.025528885272579332,0.051057770545158664
GABRA5,------++,0.015892978,0.8672749822988594,0.04806376411165343,-1,0.09612752822330686,0.8614727420667209,0.22620016273393004,0.4524003254678601
GPC1,++++----,0.013875843,3.84893395641821e-4,0.9999865470067484,1,7.69786791283642e-4,0.017799023596419855,0.9973555736371034,0.03559804719283971
PPIL2,+-++--++,0.007796161,0.0035562874828749098,0.6708292046193831,1,0.0071125749657498195,0.057973962571196094,0.7115541090317331,0.11594792514239219
TENC1,+--+-+--,0.032514794,0.026615311434837224,0.46904930788972304,1,0.05323062286967445,0.16192026037428803,0.5933685923515053,0.32384052074857606
MSRB2,++-+--++,0.057578371,0.22285432844656108,0.3786424639147464,1,0.44570865689312217,0.43348250610252237,0.5388527257933279,0.8669650122050447
EGLN2,+++---+-,0.001376311,3.0164390213720704e-4,0.9310376014338488,1,6.032878042744141e-4,0.015561432058584216,0.8847640358014646,0.03112286411716843
ZNF43,--+-+-++,0.013633427,0.16658318114631096,0.11111596906529794,-1,0.22223193813059589,0.379373474369406,0.3210943856794142,0.6421887713588283
SCAMP3,-------+,0.030105524,0.9584184167012786,0.06518611006627302,-1,0.13037222013254604,0.9292107404393816,0.2531529698942229,0.5063059397884458
CCHCR1,-+++--++,0.056325281,0.06522077240667215,0.37043162689127085,1,0.1304415448133443,0.2472538649308381,0.5331570382424735,0.4945077298616762
SFRS11,+--++++-,0.00494897,0.09269542552459843,0.09460649101690131,1,0.18539085104919686,0.2899715215622457,0.2986167615947925,0.5799430431244914
ZDHHC5,++------,0.064776592,0.08853528040670713,0.9002154245857354,1,0.17707056081341427,0.28417412530512615,0.8602522375915378,0.5683482506102523
WNT5B,++++--+-,0.005257491,0.0020605046333657807,0.9981078004097705,1,0.0041210092667315614,0.04292107404393816,0.9777257933279089,0.08584214808787632
MLC1,+--++-++,0.003863296,0.08093828052117903,0.3987177095223712,1,0.16187656104235806,0.27359641985353944,0.5510577705451587,0.5471928397070789
KIAA1324,++-++-+-,0.015042228,0.01779951138693713,0.621543084643901,1,0.03559902277387426,0.1313059397884459,0.6827705451586655,0.2626118795768918
C3orf10,-+---+-+,0.078372004,0.4919311122877315,0.12985301837821273,-1,0.25970603675642545,0.6266273393002441,0.34530105777054515,0.6906021155410903
FLRT1,--------,0.197905056,0.5647413369001152,0.46256713776492386,-1,0.9251342755298477,0.673413344182262,0.5889951179820992,1
ZNF721,++-+++++,0.113424532,0.6838326356876754,0.15797864938145717,-1,0.31595729876291434,0.7432872253864931,0.3760170870626526,0.7520341741253052
VEZF1,--+-++-+,0.030029588,0.810373959761054,0.001954504115143303,-1,0.003909008230286606,0.823840520748576,0.04922701383238405,0.0984540276647681
RAPGEF4,+---++++,0.036238951,0.9847808389999353,0.021908912312579798,-1,0.043817824625159596,0.9592148087876322,0.15703824247355574,0.3140764849471115
PPP1R9A,++-+++-+,0.026641573,0.08737431760293125,0.8717444011465648,1,0.1747486352058625,0.282139951179821,0.8373677786818552,0.564279902359642
RND3,+-+-----,0.074138858,0.08648935312744715,0.8561936632119048,1,0.1729787062548943,0.28122457282343366,0.8239422294548413,0.5624491456468673
STOML2,++----++,0.032987734,0.5329225881230596,0.13573117357108458,-1,0.27146234714216916,0.6516476810414972,0.35109845402766476,0.7021969080553295
SNX29,-++-++++,0.052864888,0.6245981715824418,0.08296127863557973,-1,0.16592255727115945,0.7093165174938975,0.2826484947111473,0.5652969894222946
IFT88,+-++++++,0.082298408,0.6601391616696181,0.21133792392599934,-1,0.4226758478519987,0.7309804719283971,0.42351505288852725,0.8470301057770545
ERICH1,++-++--+,0.014743539,0.04820667316947502,0.18075115776474418,1,0.09641334633895005,0.21358828315703823,0.3966639544344996,0.42717656631407647
LAMB1,++-+--+-,0.007052247,0.0076256497841602575,0.775859468392845,1,0.015251299568320515,0.08624898291293735,0.7740032546786005,0.1724979658258747
FARP1,++++---+,0.074754775,0.02606524869322343,0.9806608543944437,1,0.05213049738644686,0.1603946297803092,0.9400935720097641,0.3207892595606184
HRK,+---+-++,0.006321067,0.8117649584713089,0.007313518856572141,-1,0.014627037713144282,0.8248576078112286,0.09458909682668837,0.18917819365337674
OBFC2B,+-++++-+,0.001139232,0.11780106264062953,0.3113845345016946,1,0.23560212528125907,0.32363710333604556,0.4965419039869813,0.6472742066720911
HIATL1,+-+--+++,0.028611049,0.25567914948887016,0.24566821437430747,-1,0.49133642874861494,0.46175752644426366,0.4500610252237592,0.9001220504475184
CPD,--+-++-+,0.020384176,0.763514459839401,0.004485510064498101,-1,0.008971020128996202,0.7927176566314077,0.07211147274206672,0.14422294548413345
POMZP3,-----+++,0.026343352,0.9933240798444011,0.025266035589871633,-1,0.05053207117974327,0.9736574450772986,0.16954841334418227,0.33909682668836455
IGSF9B,+-+++---,0.001521629,0.006501667650642693,0.7268980752331831,1,0.013003335301285387,0.0798413344182262,0.7449145646867372,0.1596826688364524
ODF2,+-+---+-,0.004696348,0.001241565834003953,0.8331192647568737,1,0.002483131668007906,0.032750203417412534,0.8073637103336045,0.06550040683482507
NECAB2,++-+----,0.075646067,0.006085985525338486,0.9948475451881057,1,0.012171971050676971,0.07668836452400325,0.9667412530512612,0.1533767290480065
WDR6,+++---+-,0.01041573,0.028426444920240275,0.9095837183570619,1,0.05685288984048055,0.1661920260374288,0.8682872253864931,0.3323840520748576
MYOM2,+-+-----,0.027795131,0.048273070900043624,0.9494889633863447,1,0.09654614180008725,0.21379170056956875,0.9014442636289667,0.4275834011391375
PTPN12,-----+++,0.005727154,0.9993939044102271,5.443988138751516e-4,-1,0.0010887976277503032,0.9917615947925142,0.02339300244100895,0.0467860048820179
CXXC4,+---++-+,0.001364981,0.5681673373693992,0.0016519603936259906,-1,0.003303920787251981,0.674633848657445,0.04576891781936534,0.09153783563873068
ZSCAN21,+-+-+---,0.020557959,0.011252165793277421,0.6082164834178372,1,0.022504331586554842,0.10414971521562245,0.6753458096013019,0.2082994304312449
PLSCR3,-+-+-++-,0.005059082,0.2358477614879188,0.10370409113037563,-1,0.20740818226075125,0.4438567941415785,0.3114320585842148,0.6228641171684296
C1orf114,-+-+++--,0.007166199,0.026628854325318654,0.3589059973974791,1,0.05325770865063731,0.16212367778681855,0.5264442636289667,0.3242473555736371
GSTM2,-----+--,0.010684457,0.9534509791350353,0.015339590303288669,-1,0.030679180606577337,0.9245321399511798,0.13334011391375103,0.26668022782750206
ZSWIM6,--+-++--,0.005168071,0.08080385143532215,0.2052974832244815,1,0.1616077028706443,0.27318958502847845,0.41751423921887715,0.5463791700569569
JAK1,-+-++--+,0.004722097,0.14426110474475476,0.02818015416341032,-1,0.05636030832682064,0.35343775427176566,0.18124491456468675,0.3624898291293735
ZCCHC10,--+-+-++,0.013427903,0.4146284570917305,0.004648792341057986,-1,0.009297584682115972,0.576179820992677,0.07323026851098453,0.14646053702196907
DDX21,++---+-+,0.024910487,0.5270712783571839,0.114101718068863,-1,0.228203436137726,0.6480878763222132,0.3250610252237592,0.6501220504475184
GAL3ST1,--+-+-++,0.009920037,0.44039439387955837,0.031697713950811154,-1,0.06339542790162231,0.5929617575264443,0.1899918633034988,0.3799837266069976
PER2,+++--++-,0.001269476,0.01625158854092477,0.1671941367959919,1,0.03250317708184954,0.12479658258746949,0.38506916192026036,0.24959316517493899
BPTF,-+++-++-,0.038106648,0.07846632575141145,0.32803823460131176,1,0.1569326515028229,0.269833197721725,0.5066110659072417,0.53966639544345
RSC1A1,-+-++---,0.004061798,0.005855673718094999,0.9735309859323225,1,0.011711347436189998,0.07506102522375915,0.9302278275020341,0.1501220504475183
BBOX1,+-----++,0.007297191,0.26999789040903727,0.4046774278634729,1,0.5399957808180745,0.4733523189585028,0.5545158665581774,0.9467046379170057
MAPK8IP2,++++----,0.0103397,0.0016170877549659675,0.999841823698889,1,0.003234175509931935,0.03773393002441009,0.9934906427990235,0.07546786004882018
C9orf24,-+----+-,0.035924345,0.6975527748044316,0.18408449337348087,-1,0.36816898674696175,0.7523393002441009,0.40073230268510984,0.8014646053702197
MYEF2,---+++-+,0.002047566,0.8202710835041105,0.002367411810298469,-1,0.004734823620596938,0.8310618388934092,0.05258340113913751,0.10516680227827502
C22orf32,-++---+-,0.014842228,0.14284095187054427,0.4733107831264523,1,0.28568190374108854,0.35160699755899105,0.5967249796582588,0.7032139951179821
FUS,++-+-+++,0.023649532,0.3107128388300686,0.4600757675005196,1,0.6214256776601372,0.503559804719284,0.5881814483319772,1
YY1,++-+----,0.027651966,8.830206772716786e-4,0.9984520112929675,1,0.0017660413545433572,0.027461350691619202,0.9800650935720098,0.054922701383238404
TUBB,+---+---,0.094447753,0.40853552871125404,0.3365641708896535,-1,0.673128341779307,0.5711960943856794,0.511899918633035,1
APEX1,--------,0.029448876,0.8523145125078002,0.15597211593208757,-1,0.31194423186417514,0.8504882017900732,0.3733726606997559,0.7467453213995118
SUCLG1,-+-----+,0.038240824,0.3409153445626583,0.4129036912714609,1,0.6818306891253166,0.5263425549227014,0.5596013018714402,1
NECAB1,++-----+,0.027422097,0.6473149885951983,0.03993563065521721,-1,0.07987126131043441,0.7225386493083807,0.2102318958502848,0.4204637917005696
MYBL2,+------+,0.041975187,0.3966401564654584,0.3078059328927118,-1,0.6156118657854236,0.5632628152969894,0.49410089503661514,0.9882017900732303
CCT6A,++-+++-+,0.016667416,0.45802844197376574,0.05433752409514064,-1,0.10867504819028127,0.6054719283970708,0.2371847030105777,0.4743694060211554
ARL16,+-+-++++,0.029039139,0.40243915061623514,0.22140958122689686,-1,0.4428191624537937,0.567432872253865,0.43216029292107405,0.8643205858421481
THOP1,++++--+-,0.007332959,0.009658295676475886,0.9868999382750345,1,0.019316591352951773,0.09652156224572823,0.9512815296989422,0.19304312449145647
NDUFB3,-+----++,0.021809738,0.7721215821678482,0.0499396901888565,-1,0.099879380377713,0.7991253051261188,0.2299633848657445,0.459926769731489
SLC35F3,++--+---,0.012528745,0.1270649157199799,0.288067487065515,1,0.2541298314399598,0.33553702196908053,0.4804719283970708,0.6710740439381611
CX3CL1,+--+--+-,0.036913202,0.06731250062191202,0.8962716935061392,1,0.13462500124382404,0.25081366965012203,0.8554719283970708,0.5016273393002441
NUCKS1,--+--+++,0.024274438,0.9515247869220956,0.0014299712289786571,-1,0.0028599424579573143,0.923413344182262,0.04241253051261188,0.08482506102522376
CDYL,+----+-+,0.024888109,0.9268487724403857,0.00791920959506101,-1,0.01583841919012202,0.9045972335231895,0.09865744507729862,0.19731489015459724
MFSD1,-----+-+,0.063348034,0.9177192298067401,0.0446916816738921,-1,0.0893833633477842,0.8978844589096827,0.21989422294548414,0.43978844589096827
SIAE,-+---+-+,0.001895974,0.03978053823644125,0.141090189057663,1,0.0795610764728825,0.1963995117982099,0.35557363710333606,0.3927990235964198
ADRBK2,-+-++--+,0.016167884,0.05921597527290953,0.2932364429580536,1,0.11843195054581906,0.23708299430431246,0.483726606997559,0.4741659886086249
DYNC2H1,--+--+++,0.028026404,0.7960092113873012,0.03630410698369169,-1,0.07260821396738339,0.8124491456468673,0.20331570382424735,0.4066314076484947
CEP110,+-+++---,0.024003371,0.11950885774832494,0.2951411112859434,1,0.23901771549664988,0.32577298616761596,0.4860659072416599,0.6515459723352319
C10orf128,--+-++--,0.028956273,0.7830133942749847,0.05007156495132623,-1,0.10014312990265246,0.8050244100895037,0.23026851098454026,0.46053702196908053
FUBP3,-+++-+--,0.011962921,0.014635745808574655,0.823377663058319,1,0.02927149161714931,0.11849064279902359,0.8012611879576892,0.23698128559804718
FLYWCH2,+-+-----,0.07198324,0.17987886322333096,0.6072605341178337,1,0.35975772644666193,0.3945280716029292,0.674633848657445,0.7890561432058584
C20orf30,--+----+,0.007231367,0.5461284703409899,0.02746598502976252,-1,0.05493197005952504,0.6593775427176566,0.17799023596419852,0.35598047192839705
EME2,-------+,0.169243727,0.5260888034230629,0.2719352422444468,-1,0.5438704844888936,0.6477827502034175,0.4694873881204231,0.9389747762408462
ACTL6A,--+--+-+,0.026830337,0.6724313743886265,0.004637699017524076,-1,0.009275398035048153,0.737286411716843,0.07312855980471929,0.14625711960943857
CHCHD3,------++,0.010098408,0.9893356135803907,0.001330852728289189,-1,0.002661705456578378,0.9662327095199349,0.0402766476810415,0.080553295362083
ZNF511,-++---+-,0.003149719,0.4617356664424111,0.10248156407785243,-1,0.20496312815570486,0.6074043938161107,0.30970301057770544,0.6194060211554109
METTL1,+-+-+---,0.014813296,0.0059718560153516126,0.8828427602897847,1,0.011943712030703225,0.07567127746135069,0.8453010577705452,0.15134255492270138
TMEM59,------++,0.060527622,0.6914752315755561,0.1884011459167569,-1,0.3768022918335138,0.7484743694060212,0.4037835638730675,0.807567127746135
LILRB3,++-----+,0.01251985,0.04126994532220733,0.9311771749610427,1,0.08253989064441467,0.19975589910496339,0.8849674532139952,0.39951179820992677
BTNL9,++-+---+,0.016175936,0.007070976570302252,0.9126131035358587,1,0.014141953140604504,0.08350284784377543,0.8709316517493898,0.16700569568755086
MAP2K7,+-+++-+-,0.006479494,0.028547880834489812,0.6787424843410215,1,0.057095761668979624,0.16649715215622457,0.7153173311635476,0.33299430431244914
LRRC56,++----+-,0.002993071,0.0010960508877082104,0.9009805642503096,1,0.002192101775416421,0.03030919446704638,0.8608624898291294,0.06061838893409276
