gene_symbol,female_ACC.1_female_ACC.2_female_DLPFC_male_ACC.1_male_ACC.2_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
PSMB4,-+----,0.019083052,0.02931498732207838,0.22322705609255086,1,0.05862997464415676
CHCHD1,-+----,0.005442135,0.0697073446632551,0.08024158401053937,1,0.1394146893265102
BIN1,--++++,0.004425749,0.3642055369222729,0.0018063610098034183,-1,0.0036127220196068366
FDX1L,++---+,0.001898221,8.823294728973537e-4,0.8088586762182388,1,0.0017646589457947074
GLT8D2,------,0.00566236,0.51442117730875625,0.025868045747302126,-1,0.05173609149460425
ACBD3,++++++,0.001445974,0.5075455877964666,0.018641090724518763,-1,0.03728218144903753
ICA1L,+++-++,0.020949532,0.016663921741090135,0.4758952462183769,1,0.03332784348218027
MRPL17,-+---+,0.006030056,0.20565067639983797,0.004597385930702686,-1,0.009194771861405372
CMTM4,+++--+,0.003586517,0.008600362415229068,0.3072156741057551,1,0.017200724830458137
SNAPC2,-+----,0.021412172,0.028913537568716625,0.40900906007964505,1,0.05782707513743325
TMEM165,---+--,0.01680206,0.13769912977415721,0.036463393114601624,-1,0.07292678622920325
YIPF6,-----+,0.008094007,0.22552225167422882,0.008967037619548942,-1,0.017934075239097885
PART1,-+----,0.001353745,0.05024503025040914,0.12928707352574478,1,0.10049006050081828
NCAM1,-+++++,0.022246629,0.322728888458727,0.004544855606656558,-1,0.009089711213313116
ORMDL1,---+-+,0.01050309,0.9767251721209697,1.3207316006981176e-4,-1,2.641463201396235e-4
RSBN1,+++++-,0.013552434,0.03322341939684148,0.13728821692265686,1,0.06644683879368296
DLGAP4,+++-+-,3.1161e-4,1.8444657891595911e-6,0.9952065753433891,1,3.6889315783191823e-6
CD24,---+-+,0.009715449,0.9314938732280104,9.019638465937535e-4,-1,0.001803927693187507
MLL,+++---,0.001785206,4.8402595124292005e-5,0.999332224685665,1,9.680519024858401e-5
CEP70,+-+-++,0.006301498,0.04962847129727975,0.022179426387819386,-1,0.04435885277563877
MATR3,-----+,0.001071348,0.761262199600324,2.6566905002005066e-4,-1,5.313381000401013e-4
SSBP4,-++---,0.002953558,4.356555471910941e-4,0.9593338415498927,1,8.713110943821882e-4
PVRL3,-+----,0.023172191,0.07356498185857367,0.09966835933137948,1,0.14712996371714734
TSPAN3,++-+++,0.007786142,0.43059494093223444,0.002811014825797555,-1,0.00562202965159511
PRR11,-+++++,0.003699157,0.08697301421838563,0.11759360311999989,1,0.17394602843677126
PUS1,+++--+,3.15169e-4,1.3688330944062083e-4,0.9857021880720541,1,2.7376661888124166e-4
IL11RA,++++-+,0.024401873,0.15846888351141755,0.09591472230249429,-1,0.19182944460498857
MREG,------,0.018988109,0.3211174847457463,0.06013185997338655,-1,0.1202637199467731
AK1,--+---,0.00240824,5.51820259586189e-4,0.9822200906536926,1,0.001103640519172378
ABCA1,+--+-+,1.6573e-4,0.02929178475285022,0.11805894927688454,1,0.05858356950570044
DERL2,------,0.012203558,0.3074288192745064,0.052765050870031645,-1,0.10553010174006329
SETD8,------,0.02979485,0.3353218378280977,0.06018921262162482,-1,0.12037842524324964
SDHC,+---++,1.50562e-4,0.6721216941641819,2.1161538759215207e-4,-1,4.2323077518430414e-4
DIDO1,--++--,0.010376966,0.06320143264910012,0.043768352833332934,-1,0.08753670566666587
SCD5,+-++++,0.003748408,0.94625465189376,0.0014753657994559057,-1,0.0029507315989118115
MITF,---+--,0.002081648,0.0910931297633689,0.05659968579114475,-1,0.1131993715822895
PPP6C,---+-+,0.005052903,0.31391996550323126,0.012340148850354065,-1,0.02468029770070813
TTLL3,------,0.011961236,0.13860983630698315,0.15296259532978781,1,0.2772196726139663
PAICS,+-+-++,7.64326e-4,0.203921842792764,0.01087104819047198,-1,0.02174209638094396
UXT,------,0.009147472,0.343715129246981,0.03910336778831928,-1,0.07820673557663856
TBL1X,++++++,0.014606742,0.22127380024196647,0.0860915321968462,-1,0.1721830643936924
STAMBPL1,------,0.001905805,0.13028977726482557,0.10618804551086392,-1,0.21237609102172783
DPYSL5,------,0.001886142,0.03115389829873621,0.4535116759833407,1,0.06230779659747242
TGFB2,---+--,0.006246255,0.343668845248314,0.025725228606806653,-1,0.051450457213613306
C17orf37,++----,5.53277e-4,0.0010802060503993546,0.8891028047833188,1,0.0021604121007987092
DDN,+++-+-,0.001204026,1.7506135587499485e-4,0.995013186649767,1,3.501227117499897e-4
NTRK3,+++---,0.003217697,5.076722578916324e-6,0.9999057097826771,1,1.0153445157832648e-5
TJAP1,---+--,0.00121779,0.6531470611522062,9.56975291216045e-4,-1,0.00191395058243209
PRKAA1,-+--+-,0.002669007,0.004250503525162386,0.12727713700316298,1,0.008501007050324772
RAPGEF3,-++-++,0.00120927,0.023108286237691816,0.238037957686053,1,0.04621657247538363
SC4MOL,-----+,0.002216386,0.7355130830479062,0.002304773653739745,-1,0.00460954730747949
BAT1,+-++++,0.014765169,0.07337474579395248,0.08637126895708527,1,0.14674949158790496
ALDH5A1,++++++,0.022244476,0.18156220490870198,0.13529150445481822,-1,0.27058300890963644
BIVM,++++-+,0.003685487,0.0093599299896878,0.527345482900043,1,0.0187198599793756
LOC643696,-+----,0.006669382,0.007560337788885086,0.6847333856184263,1,0.015120675577770172
SNX1,--+-+-,4.13858e-4,0.08912634836154375,0.006545832046453757,-1,0.013091664092907514
COQ5,---+-+,0.001940637,0.9468417900836874,6.070121543684876e-4,-1,0.0012140243087369752
TEF,++++-+,0.004226779,0.0017123960179498132,0.9245467458020353,1,0.0034247920358996264
DNAL4,------,0.03608839,0.0513524976657815,0.36672007072966584,1,0.102704995331563
TMC6,---+-+,0.005869944,0.7365951235732434,1.5737323203138023e-4,-1,3.1474646406276047e-4
ATOH7,------,0.030035581,0.06253592980403687,0.32335880280645235,1,0.12507185960807374
ZDHHC23,---+--,0.002765169,0.29407354875460334,0.03679445973596169,-1,0.07358891947192338
CAMKK2,++----,0.002338858,3.875922931761766e-4,0.30790554617601634,1,7.751845863523532e-4
COPS7A,-----+,0.014513577,0.2649835109895113,0.03345441103143652,-1,0.06690882206287305
INSR,+--+--,0.011191011,0.02971437165011519,0.18057361884036213,1,0.05942874330023038
NRXN3,-+----,0.006261423,0.0021899520490185303,0.3418236252175685,1,0.004379904098037061
C6orf162,------,0.008045131,0.4053685917419411,0.047276668536816634,-1,0.09455333707363327
SERINC1,++--++,0.003190075,0.5453018580355515,0.008776891608060897,-1,0.017553783216121794
FGFBP3,------,0.020020693,0.06549908789832218,0.321403395706131,1,0.13099817579664436
MYSM1,----+-,0.009322191,0.5622296325038805,0.003282043826412609,-1,0.006564087652825218
SEPT9,-+++--,3.91e-5,8.314737578866781e-5,0.9642044738484079,1,1.6629475157733562e-4
LRRCC1,---++-,1.98221e-4,0.9917090491827671,1.31415406941552e-4,-1,2.62830813883104e-4
C1orf95,------,0.002040918,0.02505365723539762,0.4779749270567889,1,0.05010731447079524
NDUFB10,++----,0.015631835,0.004962946026989123,0.5511521394793093,1,0.009925892053978246
DUSP16,--++++,0.001925655,0.23840789340799154,0.01356693590178401,-1,0.02713387180356802
SNX14,++-+++,0.002274532,0.10793208412260792,0.06934724758775093,-1,0.13869449517550186
SLC7A6,+-----,0.004330899,0.0429064213000765,0.15847577481767577,1,0.085812842600153
TPM3,+----+,0.008807678,0.01541105607874682,0.01773304195987922,1,0.03082211215749364
CSDE1,+-++++,0.008344476,0.45669584096121324,0.0034563456335469653,-1,0.006912691267093931
C21orf2,+-----,0.019500936,0.03937847558104506,0.23448804261876371,1,0.07875695116209012
MRPS11,-+----,0.018075187,0.28759971687459684,0.0548576186230912,-1,0.1097152372461824
PROSC,+----+,0.002791667,0.6147445882569095,0.002818166059784211,-1,0.005636332119568422
PTBP1,+-----,0.04329691,0.10475367345373517,0.17340598619850459,1,0.20950734690747033
UQCR,+-----,0.019804869,0.008038907207250574,0.5005064484403998,1,0.016077814414501148
SLC22A3,+-+++-,3.44757e-4,0.005293106407788741,0.3259849087382924,1,0.010586212815577482
ZWILCH,-----+,0.021340918,0.8079053141877399,0.0034602465258140695,-1,0.006920493051628139
PHTF1,+++++-,0.00190206,0.0596106383548845,0.12836153300679304,1,0.119221276709769
PTPLA,+-----,2.56742e-4,0.6290733436244853,0.010174460935073891,-1,0.020348921870147783
MAGI1,++----,0.002126404,0.002397590347535295,0.25113376712022284,1,0.00479518069507059
KRT10,++++++,0.004800655,0.5074963752562094,0.03568666113818917,-1,0.07137332227637834
GNA13,+-----,0.005506367,0.018082206253075377,0.21243466135521738,1,0.03616441250615075
NSL1,---+--,0.028266948,0.43823254674738166,0.006037393838048047,-1,0.012074787676096094
SET,-----+,0.00756779,0.7334247941757328,0.011507621225312284,-1,0.023015242450624567
HLA-C,---++-,0.00113221,0.962300514018896,1.3671407066303358e-4,-1,2.7342814132606715e-4
IDS,+-+-++,0.023534082,0.06274675481370662,0.014410784615071138,-1,0.028821569230142275
OTUD5,----++,1.30337e-4,0.8688737915390012,2.4507528302904696e-4,-1,4.901505660580939e-4
COX8A,-+----,6.05805e-4,0.19600128396345715,0.05772899049614651,-1,0.11545798099229301
C14orf45,--+---,0.024444663,0.10197689170523976,0.16893105396928582,1,0.2039537834104795
LOC284023,++++++,0.022232772,0.10617010147805438,0.22291656990471628,1,0.21234020295610875
CDC37L1,-----+,0.016967697,0.24778370012433334,0.07136330794324504,-1,0.14272661588649008
DCLK2,+++-+-,0.005021348,0.0016183277356279122,0.3757499540026555,1,0.0032366554712558245
PHF12,+++++-,0.002404026,0.044936461403425006,0.3199307003160381,1,0.08987292280685001
NIN,-+----,0.005993727,0.05831682698667222,0.09141493521944717,1,0.11663365397334444
ZNF148,++++++,0.019700749,0.2939488648362186,0.09630298773074307,-1,0.19260597546148614
BCL10,--+-+-,0.00181676,0.8002372866295027,0.0031463101231981472,-1,0.0062926202463962945
TRIB2,+-----,0.011204588,0.10248928592274911,0.18430947887432708,1,0.20497857184549823
APC,---+-+,0.003922472,0.31039045629813783,7.678249401580149e-4,-1,0.0015356498803160297
C10orf90,---+++,0.002580431,0.9999997263588948,3.8471848236621814e-6,-1,7.694369647324363e-6
XPNPEP3,+----+,0.005704026,0.096611159983182,0.003977409719907473,-1,0.007954819439814947
BDNF,------,0.012750094,0.03235168231022063,0.48554216661262334,1,0.06470336462044125
TMEM56,++++-+,0.025992416,0.0011969042441389367,0.7398559452105989,1,0.0023938084882778733
AP2A1,--+---,0.016038202,0.005772017992031462,0.3414790928577602,1,0.011544035984062924
FBLN7,------,0.00798324,0.3228540892186635,0.07188933365852772,-1,0.14377866731705544
TMEM183A,------,0.00355515,0.16586364497714878,0.1124157164580154,-1,0.2248314329160308
TEX264,-++---,0.009248315,1.5292877108282998e-4,0.8609649152176062,1,3.0585754216565995e-4
PPM1A,---+++,0.003844569,0.9999998592348998,8.626761939606109e-7,-1,1.7253523879212218e-6
JRK,--+---,0.006893352,0.03237144169416171,0.1635257496057598,1,0.06474288338832342
MIF,-+----,0.002037547,0.09757510593970327,0.08550607173111135,-1,0.1710121434622227
FAM84B,+--+++,0.011284082,0.9064329628917053,2.297329262867915e-4,-1,4.59465852573583e-4
A2M,----+-,0.008263577,0.6970582237735305,0.012697715630259319,-1,0.025395431260518637
INTS6,------,0.008841854,0.373907721533857,0.06568118300857123,-1,0.13136236601714246
VAV2,+-----,0.012911236,0.007025426852323113,0.44968956639402013,1,0.014050853704646225
CHD9,++++++,0.020514981,0.1951923083639448,0.1506241387656674,-1,0.3012482775313348
CHP,------,0.03150927,0.0949057685565767,0.3043780200393451,1,0.1898115371131534
KBTBD6,-+++-+,0.009807491,0.1710663538985644,0.04427799598324503,-1,0.08855599196649006
MED11,-----+,0.018951217,0.3523644845975571,0.050194982718259167,-1,0.10038996543651833
CHDH,-++-++,0.00333221,0.021403444219999342,0.401743812068027,1,0.042806888439998685
WDR33,++++-+,0.022197753,0.0036378242066832127,0.7282107185420127,1,0.007275648413366425
ARD1A,-+----,0.00296133,0.0032584750485451742,0.883205131056437,1,0.0065169500970903484
PXDN,--+-+-,0.005243258,0.08338489191281707,0.014484414415162798,-1,0.028968828830325595
ETFDH,+-+-++,0.007798596,0.04167282570020271,0.05445022094047256,1,0.08334565140040542
PIGC,-+---+,0.0171,0.28272387638354135,0.01778827670075261,-1,0.03557655340150522
SLC25A16,----+-,0.00502191,0.7400887224586832,0.0011171162395880135,-1,0.002234232479176027
KLHL24,--++++,0.003528745,0.5291775871237515,2.9510257306919084e-4,-1,5.902051461383817e-4
C21orf119,-+-+--,0.010212079,0.2354000396428536,0.020797441119022198,-1,0.041594882238044396
ACACB,--++++,2.26e-5,0.010456472971378965,0.27174804175941897,1,0.02091294594275793
DGCR8,---+--,0.005587734,0.1693853276345851,0.03929440646790409,-1,0.07858881293580817
NEK1,++++++,0.055146629,0.2770655129920551,0.11570034032435837,-1,0.23140068064871674
ATP2B2,-+----,0.029467322,0.054377702832404014,0.15579851298852304,1,0.10875540566480803
ECE2,+++-++,0.008845693,0.017152967867901017,0.5164144291466486,1,0.03430593573580203
MRPL42,---+-+,6.99625e-4,0.9979774635157246,4.0029193270356844e-5,-1,8.005838654071369e-5
MGAT3,+-----,0.017319007,0.018881289217222274,0.4046686949152629,1,0.03776257843444455
ZNF654,-+++++,0.051757584,0.2953606190212971,0.06830389060609476,-1,0.13660778121218953
PXK,---+++,0.003722846,0.9999862743171855,2.0968110089537577e-5,-1,4.1936220179075154e-5
FAM134B,-+++++,0.003763296,0.13849332874480844,0.061730944091478876,-1,0.12346188818295775
PIK3R2,+++--+,7.56367e-4,5.764170871707838e-4,0.995293962387783,1,0.0011528341743415676
MRPS35,------,0.007698689,0.6194897083280109,0.020851946066306484,-1,0.04170389213261297
C19orf6,-+-+--,0.008138202,0.007960487559851789,0.0735436134666474,1,0.015920975119703577
GORASP1,-++---,0.0102353,0.007567351636749662,0.5108354302880408,1,0.015134703273499323
SLC35A3,--++++,0.009109831,0.978407998013458,4.948198974185392e-4,-1,9.896397948370784e-4
NOS1,----+-,0.001266199,0.37214730008916175,0.020639252096719556,-1,0.04127850419343911
GTPBP1,+-++--,1.50187e-4,0.0607766546816027,0.025511183293892056,-1,0.05102236658778411
SOS1,+--++-,7.2088e-4,0.7586336249007889,0.0011068468942945116,-1,0.002213693788589023
OSBPL10,++++++,0.010784082,0.42938117988641256,0.049179573500037856,-1,0.09835914700007571
UCRC,++----,0.009217603,0.011995288081899086,0.41992238705095164,1,0.023990576163798173
TSPYL1,++++++,0.017032303,0.02302607182244497,0.6669122908778986,1,0.04605214364488994
CPEB4,+-++++,0.005901966,0.4830606912672649,0.01637799174497345,-1,0.0327559834899469
CEP250,+++++-,0.001286049,0.0029275208190065296,0.8519376113055765,1,0.005855041638013059
TMEM11,------,0.064732772,0.05102764700705975,0.48407040630346776,1,0.1020552940141195
ZNF202,++++--,0.001826873,7.566911224545132e-4,0.7087866965408367,1,0.0015133822449090264
RBM26,----+-,0.006044757,0.668523044987922,0.006189154988005541,-1,0.012378309976011082
C1orf151,-+----,8.93914e-4,0.0019234685829010421,0.7467148397609175,1,0.0038469371658020842
C1orf31,---+-+,0.005277809,0.28652982525352805,0.008469901924176041,-1,0.016939803848352083
PGF,+++--+,0.002749813,0.0017628202103965207,0.8595850168566735,1,0.0035256404207930415
ADC,-+----,0.015200375,0.013810575727418308,0.5693500764122212,1,0.027621151454836616
ZNF33A,++++++,0.010326685,0.24274314409272504,0.10263488662903471,-1,0.20526977325806942
ARMC6,+-----,0.001055524,1.1262500536036275e-4,0.9216154052303185,1,2.252500107207255e-4
SEMA4G,-+-++-,0.010951217,0.3774768097399105,0.016872134543989968,-1,0.033744269087979936
LGI3,+++++-,0.007064419,0.003662692654340418,0.3186734880133052,1,0.007325385308680836
RHOJ,+---+-,0.007646255,0.5066534931302887,0.006727337558261653,-1,0.013454675116523306
ATIC,++++++,0.029254588,0.06559067496472143,0.4108164330323169,1,0.13118134992944286
INPP5A,-----+,0.002654869,0.26362011717500766,0.050291609566614937,-1,0.10058321913322987
PTPRD,---+--,0.01248118,0.5610552975730652,0.0018144389636453265,-1,0.003628877927290653
ALMS1,++++++,0.01301882,0.1790313615618987,0.16415191259553027,-1,0.32830382519106055
SCAMP5,+++-+-,0.012569288,2.4732506356543146e-4,0.9460411910007274,1,4.946501271308629e-4
DNA2,--+---,0.006696816,0.04246491512767656,0.4360802567649646,1,0.08492983025535313
UBE2A,+----+,0.001489419,0.166843287398074,0.04983058403707389,-1,0.09966116807414778
PDCD10,-+-+-+,0.004442135,0.6523421561753553,0.004043520778862892,-1,0.008087041557725784
COMT,++++++,0.008394757,0.1405209961886016,0.21645169566275513,1,0.2810419923772032
BEST1,--++--,0.010850655,0.1500294917757331,0.12545890864149833,-1,0.25091781728299667
CACNA1D,++----,0.003198408,0.008926244518493172,0.6926269249805154,1,0.017852489036986344
C21orf33,------,0.003202247,0.4589237022158074,0.037172973340806555,-1,0.07434594668161311
MRFAP1,+++-++,1.30243e-4,0.24576531346562872,0.018051880973790135,-1,0.03610376194758027
TMEM30A,++--++,0.011736236,0.10831978449128848,0.018352863323999224,-1,0.03670572664799845
KLF7,+----+,0.003193727,0.1473283693668431,0.012426138129108737,-1,0.024852276258217475
MTMR10,-+----,0.002472004,0.012377646930258378,0.2153050673092871,1,0.024755293860516756
TACC1,+++-++,0.013410393,0.012468443892835837,0.554073214726348,1,0.024936887785671675
MAPK11,++----,0.011026311,4.304869289292403e-4,0.9111287280257266,1,8.609738578584806e-4
OCA2,--+---,0.017944007,0.09240918158977904,0.1743369665898664,1,0.18481836317955808
RIMBP2,++----,0.03673324,0.004726564481361279,0.7230343533872139,1,0.009453128962722558
TRAF3,+-----,0.01238427,0.015349460544487065,0.531723950917282,1,0.03069892108897413
GRB10,-+----,0.029878558,0.05085789398095675,0.3829629005120948,1,0.1017157879619135
LIN7C,-+-+++,0.016159082,0.9064394083011261,4.5925839929915146e-4,-1,9.185167985983029e-4
FAM110C,-+---+,8.98689e-4,0.011083229316541052,0.6516321100175454,1,0.022166458633082104
AKAP1,-+++-+,0.00479897,0.004449167669966825,0.3770658095747126,1,0.00889833533993365
POLR3A,++++--,0.013948596,0.003050804795971143,0.831076982810224,1,0.006101609591942286
PITPNC1,+-+-++,0.012810206,0.18114584211524082,0.02287044703085442,-1,0.04574089406170884
DDHD1,+----+,0.002095693,0.7382777138987182,0.0034256440253399127,-1,0.0068512880506798254
GCSH,+--+++,0.001893914,0.7507358804175428,0.0026811008042647673,-1,0.0053622016085295345
GNA14,+++-+-,0.012426217,0.007300887783556626,0.4335172031170903,1,0.014601775567113251
TSC22D1,-+----,0.023906554,0.0021040865714715344,0.7142378192687451,1,0.004208173142943069
KALRN,+++--+,0.001967884,2.210127100641611e-5,0.8514577443515984,1,4.420254201283222e-5
DCN,------,0.014107772,0.23118058900290048,0.1305908283070472,-1,0.2611816566140944
SLC2A4RG,++++-+,0.013945506,0.026465048164556,0.2939305227671744,1,0.052930096329112
FABP3,---+--,0.006142884,0.24875231239081347,0.0766622717446064,-1,0.1533245434892128
NEK3,---+++,0.001207116,0.999053990669905,2.051612941875555e-5,-1,4.10322588375111e-5
NPAS2,+----+,0.00729485,0.17746391570625072,0.0865839872195685,-1,0.173167974439137
YY1AP1,++++-+,0.012945037,0.016528891374230723,0.48136286077893825,1,0.033057782748461446
ANKRD13A,--++-+,0.001799438,0.31874064989933837,1.551740008932977e-4,-1,3.103480017865954e-4
DCLRE1C,+-+-+-,0.002522285,0.009020930659820996,0.22266131862031488,1,0.018041861319641993
FLJ42709,++---+,0.003428933,0.012130620217100723,0.21067876278014172,1,0.024261240434201446
HMGCS1,----++,0.001480243,0.9389849502276542,3.3199741813554144e-4,-1,6.639948362710829e-4
ACOT8,------,0.013384551,0.13432695360360544,0.23570452011921342,1,0.2686539072072109
