gene_symbol,female_ACC.1_female_ACC.2_female_DLPFC_male_ACC.1_male_ACC.2_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
SEC24A,+-+---,0.026604494,0.7904822741728657,0.07072845706848521,-1,0.14145691413697042
CLTA,-----+,0.089667884,0.816931695321284,0.0708518695345375,-1,0.141703739069075
CHAF1A,---+--,0.044806929,0.641546179535303,0.0708602354535578,-1,0.1417204709071156
LAMB1,+++---,0.007052247,0.28596036078714876,0.07087674432409095,-1,0.1417534886481819
PTRH1,++----,0.112813577,0.8754738700507042,0.0709006705256348,-1,0.1418013410512696
LNPEP,-++-++,0.04085721,0.07090791760710341,0.9178564791729478,1,0.14181583521420682
TMED3,-+-+-+,0.008625562,0.5549073718358135,0.07102726864260583,-1,0.14205453728521167
IFIT3,---+++,0.015096067,0.07106446153337674,0.196620928494996,1,0.14212892306675348
SCPEP1,+-+---,0.066376592,0.7551336235455495,0.07107227398088684,-1,0.14214454796177367
C15orf23,-----+,0.064604401,0.9523908844904319,0.07109517562693952,-1,0.14219035125387905
RPP38,++--+-,8.65449e-4,0.0711467680625855,0.25415123135525075,1,0.142293536125171
KLC4,-+++++,0.052218352,0.07118110062679316,0.622987410380784,1,0.1423622012535863
KIFC3,++----,0.022108427,0.30616927874619887,0.07120774206131422,-1,0.14241548412262844
USP40,--+++-,0.02135927,0.30851730777354985,0.07123149861271262,-1,0.14246299722542524
REEP5,++---+,0.009381273,0.07124738713357211,0.15684252010989738,1,0.14249477426714421
ZNF423,+-+--+,0.016137828,0.6790510236582187,0.07124967707375143,-1,0.14249935414750287
CACNB3,+++---,0.036758427,0.5892878649970114,0.07126147376815915,-1,0.1425229475363183
CLEC2L,--++--,0.017100468,0.9291314030788069,0.07131623578023788,-1,0.14263247156047576
SLC6A1,++--++,0.005171255,0.07140740203696401,0.24583997335489835,1,0.14281480407392802
RASA4,-----+,0.096068071,0.8495456826031693,0.07141553242284185,-1,0.1428310648456837
DNM1L,-+-+-+,0.005263951,0.1668024934758803,0.07141770072673233,-1,0.14283540145346466
MCAM,++++++,0.128518727,0.07147038643443683,0.9929223067518588,1,0.14294077286887366
ZNF787,+++--+,0.00930618,0.07149446820614493,0.24326555750040413,1,0.14298893641228985
PDS5A,+-++-+,0.123411423,0.0715353563917632,0.8431352315693795,1,0.1430707127835264
PHF1,++----,0.008484457,0.1492596016475115,0.07154105036218446,-1,0.14308210072436892
OLFM3,-----+,0.013553558,0.8962615417330388,0.07157267379836202,-1,0.14314534759672404
A4GALT,+-----,0.104316011,0.9734891794586477,0.07158320241850011,-1,0.14316640483700022
FBF1,-+++--,0.008603745,0.07158841491612215,0.4142607501584691,1,0.1431768298322443
PPP2R3C,-+++-+,0.007832116,0.07161150622625766,0.2517008356681704,1,0.1432230124525153
PPAP2A,-----+,0.06401161,0.9250595661280836,0.07162981222132603,-1,0.14325962444265206
AKAP8L,+-+---,0.094509457,0.5264630726462747,0.07167728029723382,-1,0.14335456059446763
LIPT1,+--+--,0.049535955,0.40652964391538465,0.07168719066148536,-1,0.14337438132297073
PROS1,+--+++,0.033567041,0.07171957097390222,0.6574162691938954,1,0.14343914194780444
ACVR1,++----,0.014620225,0.41267002814853454,0.07178378230644028,-1,0.14356756461288056
SGTB,-+-+++,0.064364794,0.0718004017258501,0.2812358631607905,1,0.1436008034517002
SUPT7L,++-+-+,0.028132022,0.07192888663255914,0.6319719949558431,1,0.14385777326511828
KIF3B,-++--+,0.014850468,0.071936897078873,0.08118455524326337,1,0.143873794157746
MTMR14,++++--,0.039883801,0.07196079843702251,0.6915587214610972,1,0.14392159687404502
ARHGEF2,+--+--,0.114826217,0.8134065136294677,0.07197747772764457,-1,0.14395495545528914
CDADC1,++---+,0.048692228,0.24841390925845602,0.07201204237524624,-1,0.14402408475049247
SRPK2,-+-+-+,0.019175749,0.07205881700015525,0.0750696091676861,1,0.1441176340003105
SS18,+--+++,0.026734551,0.07206982415823843,0.29479242586659604,1,0.14413964831647685
METTL6,+--+++,0.019711142,0.07207296707638945,0.36789815082905997,1,0.1441459341527789
N4BP2L1,-+--++,0.032279494,0.35317901890883946,0.07208694108820425,-1,0.1441738821764085
HADHB,---+-+,0.015225843,0.8534310836761732,0.07211194268855103,-1,0.14422388537710207
CDKN1C,+--+++,0.01963324,0.07211750272701577,0.09508512136649569,1,0.14423500545403153
CCND2,+--+-+,0.031842228,0.30664888411183,0.072124027002058,-1,0.144248054004116
CHGB,-+----,0.039499064,0.9031366937795977,0.07219528145478069,-1,0.14439056290956137
DUX1,-+---+,0.027008052,0.9059625191733569,0.07224083807207737,-1,0.14448167614415475
ZNF518B,++-+--,0.004062079,0.6292457690466314,0.07224240776699871,-1,0.14448481553399742
CST4,++++++,0.038030337,0.07230125314283345,0.9827915093838765,1,0.1446025062856669
ZFYVE26,--+---,0.025730899,0.867366382845622,0.07230664857240456,-1,0.1446132971448091
WDR27,+--++-,0.007559738,0.1707443889636099,0.07230847459575492,-1,0.14461694919150983
PTPN23,-++++-,0.009271348,0.07231454788591263,0.74849324000725,1,0.14462909577182526
ATG5,++---+,0.0026877340000000002,0.1877412764803233,0.07232828508455195,-1,0.1446565701691039
BBS12,+----+,0.015827809,0.07233821501333094,0.20168246605540222,1,0.1446764300266619
ANKRD34C,-+-+--,0.02894897,0.8834707906464219,0.0723458947833618,-1,0.1446917895667236
GPR22,-+---+,0.028217041000000002,0.5936506555750934,0.07235577538935259,-1,0.14471155077870518
BLVRA,-+-+-+,0.014834176,0.07237859874926413,0.34817063650697516,1,0.14475719749852825
ADCK5,+--+--,0.037658427,0.7292969079742028,0.07237902565157739,-1,0.14475805130315478
C7orf43,--++--,0.033519007,0.9567423677490956,0.07241385663072114,-1,0.14482771326144228
NUP88,--+-+-,0.0390397,0.3833892765266319,0.07242411850778886,-1,0.14484823701557772
HMGB2,---+++,0.030411236,0.07244633441560737,0.44602201771141065,1,0.14489266883121474
TRIM13,--+++-,0.007664139,0.07246145792511954,0.41342860446690816,1,0.1449229158502391
ZNF618,--++--,0.055419757,0.449976650301385,0.07249601297379092,-1,0.14499202594758184
B4GALT5,-+++--,0.050155712,0.07250448031044668,0.8166398878660464,1,0.14500896062089336
ITGA3,-++---,0.00171573,0.10368959624574983,0.07250911772034548,-1,0.14501823544069095
MRAS,-+---+,0.025144288,0.8677948265878062,0.07253272964231407,-1,0.14506545928462813
FAHD2A,--++--,0.002283146,0.07256466901697202,0.3090007675081046,1,0.14512933803394404
DIP2C,+++---,0.010115543,0.22601360446411392,0.0725667972775237,-1,0.1451335945550474
FKBP14,+--+-+,0.013903464,0.07258543366724197,0.4093011581506442,1,0.14517086733448395
CCDC96,-+++++,0.021128464,0.07262312538353102,0.8663296552348032,1,0.14524625076706205
RAP1A,---++-,0.052117697,0.40985056212449517,0.07263605582376156,-1,0.14527211164752313
KIF3C,++---+,0.027999532,0.4263536408547694,0.07266536192312324,-1,0.14533072384624648
VRK3,+++---,0.029558427,0.07268887748229995,0.3669557104510868,1,0.1453777549645999
VPS33A,+++-++,0.153952715,0.0727446744950273,0.9814064960282053,1,0.1454893489900546
MCHR1,++---+,0.029932491,0.5876659544123862,0.07276131721905311,-1,0.14552263443810623
PPP1R12B,+-+-++,0.010667603,0.07276410834985472,0.346591504487596,1,0.14552821669970945
FRS2,--+-+-,0.051827247,0.44036653168758827,0.07276472110751134,-1,0.14552944221502268
ZNF93,-+-+++,0.134838577,0.0727772705840395,0.9039557612587494,1,0.145554541168079
SYNPO,+++---,0.070909925,0.07280419851364332,0.2963389437390958,1,0.14560839702728665
VPS13D,+++---,0.010653933,0.07289722808426667,0.7364819181152821,1,0.14579445616853334
IFT88,+-++++,0.082298408,0.07289920043381257,0.9169006514638836,1,0.14579840086762513
KIAA0368,+++---,0.014925843,0.07291620165434659,0.3633970902744512,1,0.14583240330869318
ATP6V1C1,-+--++,0.011344288,0.07292030336553848,0.2987791792083081,1,0.14584060673107696
TRMT5,--++++,0.00987088,0.0729436048057213,0.2557595096806537,1,0.1458872096114426
ADRB1,+++---,0.030963483,0.07415936484498854,0.07303393492142222,-1,0.14606786984284445
CCRK,+-----,0.025207584,0.9523345865910458,0.07304994346778468,-1,0.14609988693556936
PARP4,---+++,0.007971723,0.07305922505720663,0.4128132144934309,1,0.14611845011441327
CUL4A,++++--,0.04396779,0.0730689701086223,0.4460929600794075,1,0.1461379402172446
CAMK4,-+-+-+,0.007041854,0.07313190398479039,0.09054766983312643,1,0.14626380796958077
TTYH1,+-+-+-,0.030495037,0.07315371149081565,0.8502611817106833,1,0.1463074229816313
CPD,---+++,0.020384176,0.17235749228554367,0.07315733247812076,-1,0.1463146649562415
TANK,+---++,0.024485206,0.31053336915521196,0.07317349089445564,-1,0.14634698178891128
ABHD11,+-+---,0.0334897,0.8743657274133954,0.07317503431702373,-1,0.14635006863404745
POMP,-+-+++,0.012593352,0.5915817057203793,0.0731877150338704,-1,0.1463754300677408
MKNK2,++++--,0.021711704,0.07319327700387661,0.7532584693308773,1,0.14638655400775322
MAG,--++++,0.020482303,0.14305389317125675,0.0731951699255959,-1,0.1463903398511918
PIAS2,+---++,0.043946442,0.15568958391223384,0.07323371156868232,-1,0.14646742313736463
CAPN5,+++---,0.026873596,0.07323972277744197,0.1861581047453184,1,0.14647944555488393
FAIM2,+++-+-,0.059797191,0.07325335116442001,0.8738405130474489,1,0.14650670232884003
CSMD1,+-+---,0.048293727,0.5148288999290543,0.07326818124610684,-1,0.1465363624922137
UBL7,-+---+,0.045718071,0.9441935171903897,0.07330587185703769,-1,0.14661174371407537
RCN2,+--+-+,0.005547191,0.0733395508180993,0.5573375644842721,1,0.1466791016361986
CLDN11,---+++,0.02673867,0.24050537727240412,0.07338506033735016,-1,0.14677012067470033
PHF15,++-+--,0.024216573,0.07338700305210218,0.20778589145325596,1,0.14677400610420435
ARPC5L,++---+,0.013930243,0.09950867735614809,0.07345156948811303,-1,0.14690313897622606
GNPNAT1,+--+--,0.059767135,0.6923533927925467,0.07346862934648431,-1,0.14693725869296861
RAI2,+++-+-,0.057656461,0.07358040747420908,0.8534377797913407,1,0.14716081494841815
RPRM,---+--,0.10153867,0.8140934475446495,0.07358227643462031,-1,0.14716455286924063
PPAP2B,+--+-+,0.009341948,0.7253350134352214,0.07369229650898251,-1,0.14738459301796503
VCAN,--+++-,0.01004485,0.07381979579567932,0.39284634973313814,1,0.14763959159135864
BCL6B,-+---+,0.034782678,0.92949584340079,0.07384685862217304,-1,0.14769371724434607
ST18,---+++,0.009678558,0.1267829294733624,0.07385203542003725,-1,0.1477040708400745
MEPE,++-+++,0.054627996,0.073874594769697155,0.5909866205391127,1,0.1477491895393943
GALT,--+--+,0.00790721,0.637680984508124,0.07390377264062203,-1,0.14780754528124407
CTBS,+---++,0.003672566,0.22919388281712103,0.07394086780706118,-1,0.14788173561412235
STMN1,-+---+,0.024734738,0.4350083163911999,0.07397274809543716,-1,0.14794549619087433
RGR,--+-++,0.082375094,0.07399952298145238,0.7178617423864658,1,0.14799904596290475
L1CAM,+++-+-,0.029318258,0.07400857971887365,0.9540872322643609,1,0.1480171594377473
GYG1,---++-,0.084072378,0.7494624723007935,0.07405638429726379,-1,0.14811276859452757
GPRASP2,---+-+,0.108107022,0.9611512274026232,0.07407062692242884,-1,0.14814125384485768
DENND1A,-++---,0.023716386,0.43590525227570776,0.07409124291735873,-1,0.14818248583471746
EXOSC4,-+---+,0.103056086,0.9107147318768514,0.07415026908701013,-1,0.14830053817402025
KATNB1,-+----,0.084457959,0.783348442007762,0.07417494692379097,-1,0.14834989384758193
PCBP1,----++,0.055358333,0.740977855778078,0.07418997417048703,-1,0.14837994834097407
ARL17P1,--+-++,0.026497097,0.07596056653406184,0.07420380731149925,-1,0.1484076146229985
PDK1,+++--+,0.00853015,0.07420436293455276,0.19196821583788232,1,0.14840872586910553
ATP8A2,++++--,0.045681742,0.07420596926862644,0.5288893841245482,1,0.14841193853725287
DPY30,-+---+,0.053085581,0.8268740441613123,0.07424356382715351,-1,0.14848712765430702
PRDX3,----++,0.039425375,0.4031693064492558,0.07426182508449561,-1,0.14852365016899122
CACNB2,-++---,0.017927715,0.0934922058980432,0.07434032661954314,-1,0.14868065323908627
NOS1AP,--+---,0.036566011,0.601092471405328,0.07441243917781393,-1,0.14882487835562785
SMAD1,++++--,0.067922191,0.07442583310839676,0.5634473245686041,1,0.14885166621679352
JAK2,+--+--,0.063251873,0.9330385028072435,0.07443194927972283,-1,0.14886389855944565
TDP1,++---+,0.007043446,0.3429533521318851,0.07445438328787427,-1,0.14890876657574853
NDUFA3,++----,0.076844944,0.8994491409600883,0.07447922230526373,-1,0.14895844461052746
GGPS1,---+--,0.095273315,0.8130235515838944,0.07459610553693287,-1,0.14919221107386574
ABHD8,+++---,0.021964232,0.07462221621866931,0.3921521390725318,1,0.14924443243733862
HBQ1,------,0.106069569,0.9882157508363473,0.07474227909078454,-1,0.14948455818156908
NOL7,----++,0.007755056,0.0748331553156654,0.47364605347009203,1,0.1496663106313308
NDUFA12,++---+,0.025773221,0.7294033346937505,0.07483802563667828,-1,0.14967605127335656
DDX46,+++-++,0.138564981,0.07484083620369088,0.985542895710621,1,0.14968167240738176
SRR,----++,0.073762547,0.5547908189063687,0.07485116348437798,-1,0.14970232696875596
TMTC1,++----,0.114079307,0.8783022518359768,0.07485640616995685,-1,0.1497128123399137
MXRA7,+++-++,0.040873127,0.07492320267875228,0.7652888827676144,1,0.14984640535750457
MAN2A1,---+++,0.037615449,0.20107590782906096,0.07493734689499242,-1,0.14987469378998483
RPS24,----+-,0.201400562,0.9908640276937049,0.07503181306196455,-1,0.1500636261239291
S100A6,++----,0.032213015,0.5143393691070358,0.07507642758049628,-1,0.15015285516099255
RLTPR,+++---,0.038911049,0.25309503705859276,0.07515619201205062,-1,0.15031238402410124
SLC8A3,+++-+-,0.062222846,0.0751706111704342,0.7094505484307758,1,0.1503412223408684
LOC439949,---+-+,0.004777434,0.07520961954837539,0.2854226997022867,1,0.15041923909675078
PLAC9,++----,0.057217228,0.7679726058114722,0.07523303184526366,-1,0.1504660636905273
GOLGA3,+++--+,0.061284831,0.07526104375946313,0.24668143602610176,1,0.15052208751892626
SLC25A20,++-+++,0.050212453,0.0752610993786743,0.9028125101628562,1,0.1505221987573486
SYNE1,+-++-+,0.050457865,0.0753015556396885,0.3513733173974544,1,0.150603111279377
ZNF14,++++-+,0.142074532,0.0753204815144803,0.9344947474472729,1,0.1506409630289606
C17orf80,+-+--+,0.006229588,0.07540140174459276,0.6373693483972493,1,0.1508028034891855
EXTL1,+-+---,0.02767912,0.9543660575369788,0.07544207097051751,-1,0.15088414194103503
GLRX5,++----,0.020318446,0.5789521558586511,0.07544612761946633,-1,0.15089225523893265
BCLAF1,--++++,0.129810861,0.07545473893489232,0.7371161263636381,1,0.15090947786978465
PPP2R5E,-----+,0.091073315,0.8020234467767422,0.0754767421982062,-1,0.1509534843964124
CREB3L1,++++--,0.009763483,0.1350170922232464,0.07554255685931364,-1,0.1510851137186273
CPNE1,-++---,0.090715262,0.6636335754448877,0.07558936513417225,-1,0.1511787302683445
NPAS3,-+++-+,0.003193727,0.2727936784300098,0.075620307097429,-1,0.151240614194858
PPP2CA,-+----,0.120113202,0.9450801362499697,0.07563188444388501,-1,0.15126376888777002
C1orf9,-+++++,0.021747472,0.07563832848296424,0.4874809098787823,1,0.15127665696592849
ZFAND3,+-+-+-,0.019227903,0.6221338628049231,0.07565997257893588,-1,0.15131994515787175
CRABP1,+-++++,0.056349345,0.07566851612671606,0.93542138712291,1,0.15133703225343212
SNAPC1,--++-+,0.006139607,0.7390183132318529,0.07574826403333305,-1,0.1514965280666661
NUCKS1,----++,0.024274438,0.2611194222895482,0.07577094952654126,-1,0.15154189905308252
RNF187,-+----,0.092177154,0.854420271339754,0.07579187124108917,-1,0.15158374248217835
PANK3,----++,0.004220974,0.5903624624965526,0.07580650001685237,-1,0.15161300003370473
MAPRE3,+--+-+,0.014076404,0.23323852903680467,0.07582844748688007,-1,0.15165689497376014
C1orf89,+++--+,0.010851966,0.07583010537926414,0.49616334070030754,1,0.15166021075852829
VPS13A,+++--+,0.001919476,0.07583425064838083,0.07811165901965082,1,0.15166850129676165
SEZ6L,-+-+--,0.040634925,0.5105178174165824,0.07590454865728699,-1,0.15180909731457398
HUNK,+-----,0.064013483,0.765009555424686,0.07593475217484554,-1,0.15186950434969107
BAMBI,---+++,0.040177154,0.22288627863431923,0.07594269719161986,-1,0.15188539438323972
ATP6V0D1,-+-+-+,0.004611985,0.7777335440361139,0.07600677982836945,-1,0.1520135596567389
ZNF445,++++++,0.221416199,0.07606818239963337,0.9953230160614185,1,0.15213636479926673
MRPS5,+-++-+,0.044665262,0.07614643077851634,0.4142074811336267,1,0.15229286155703267
ADARB1,+++---,0.017074157,0.07616222710093655,0.08169793646362873,1,0.1523244542018731
MAP3K7IP1,++---+,0.027777247,0.07619384568119959,0.37196056459195515,1,0.15238769136239919
NFATC2IP,--++++,0.020210112,0.07621069546928437,0.16352241747588853,1,0.15242139093856874
SLC16A1,--++++,0.073360112,0.07623244176742061,0.8199329218757438,1,0.15246488353484122
RALGDS,+-+---,0.015919944,0.3024251757187023,0.07632013942156948,-1,0.15264027884313897
TUG1,+---+-,0.046301779,0.7528934636933061,0.0763512810649314,-1,0.1527025621298628
MKNK1,--+---,0.175594101,0.9255309906616402,0.07641535727483331,-1,0.15283071454966662
FAM120C,-++-++,0.01645618,0.07643328076834471,0.3416248690029817,1,0.15286656153668943
SNAPC3,---+++,0.012901217,0.07643851642626576,0.37463502054106185,1,0.1528770328525315
GDAP1,-+---+,0.006812547,0.12964325959761117,0.07650202542281419,-1,0.15300405084562838
NEURL,+----+,0.009898315,0.6692096144654379,0.0765131102574249,-1,0.1530262205148498
TTBK1,++++++,0.179929963,0.07653766606771015,0.994441819617152,1,0.1530753321354203
CDK5R1,-++-++,0.14218015,0.07653781118669915,0.9595815573974106,1,0.1530756223733983
TMEM161B,+---++,0.032318539,0.6943930632937755,0.07655771397585229,-1,0.15311542795170457
NOLC1,----++,0.012620037,0.27013935990311544,0.0765681533225446,-1,0.1531363066450892
HYOU1,+-+-+-,0.028033146,0.07662699272806714,0.764025871915144,1,0.15325398545613428
UBE3A,+--+-+,0.026916292,0.38381650888304164,0.07662943391875884,-1,0.1532588678375177
SMARCD1,++++--,0.003095131,0.07664901762470105,0.10353442476181572,1,0.1532980352494021
ALDH8A1,+++---,0.045602996,0.07668943291170797,0.6344513219476706,1,0.15337886582341595
S100PBP,+----+,0.051684925,0.5456967566616253,0.07680646647499403,-1,0.15361293294998807
NUDCD2,--++++,0.063547285,0.07690292912400593,0.7141507124616656,1,0.15380585824801185
AHCYL2,++--++,0.036270318,0.0769392325310294,0.7634939606614182,1,0.1538784650620588
CXCL16,+--+-+,0.04099897,0.670183018993264,0.07703205824095678,-1,0.15406411648191357
C1QB,--+--+,0.038584925,0.5693872535387793,0.07706356738292906,-1,0.15412713476585813
NDUFA7,-++---,0.032128745,0.6547506019959313,0.07706667756227133,-1,0.15413335512454265
RGS11,--+-++,0.015461985,0.07709439071188955,0.7926837338361694,1,0.1541887814237791
CMTM5,--++++,0.006711985,0.07712944794045164,0.08157272428096754,1,0.15425889588090327
FKBP4,-----+,0.036201404,0.8084151379980682,0.07713873835246617,-1,0.15427747670493233
ADAM23,+++-+-,0.072087547,0.07714261298212323,0.9194131539846468,1,0.15428522596424646
UBE2G2,++-+-+,0.012539045,0.07717487365882718,0.2675292699427385,1,0.15434974731765436
LOC348262,--++--,0.129207491,0.9505622229249628,0.07718040076632993,-1,0.15436080153265985
SPDEF,-----+,0.012744944,0.4319793884746688,0.07718572525827772,-1,0.15437145051655543
SOLH,+++-+-,0.032435674,0.07722846417906055,0.6351737135983113,1,0.1544569283581211
C1orf21,++---+,0.031179494,0.22052713568333526,0.07724989130551055,-1,0.1544997826110211
MRPS28,---+++,0.033380431,0.07725432033120447,0.5132323935521208,1,0.15450864066240894
GLT25D1,---+--,0.049955618,0.9678714757374891,0.07727228975727608,-1,0.15454457951455217
UBE2Z,+--+-+,0.012683708,0.17791681708447835,0.07733787542068184,-1,0.15467575084136367
