gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p
HAS3,---,-+--++,NA,0.8787455439976761,0.2839090578102533,-,0.568,0.174518975,153,1
AQP6,---,-+++++,-+-+,0.7673422092838919,0.28393769596337526,-,0.568,0.061005899,153,1
EDNRA,-++,-+--+-,NA,0.3945869420297374,0.28398445790163424,-,0.568,0.03607951704636748,153,1
SNURF,---,++--++,NA,0.8321502834761829,0.2840007647981451,-,0.568,0.20802711766060666,153,1
ARMS2,--+,NA,NA,0.7355692448094913,0.2840520191649555,-,0.568,0.2734186042378078,153,1
ARMC8,+++,++++-+,++--,0.28405541717143046,0.7489878737153866,+,0.568,0.040739232,153,1
DEFB132,---,NA,NA,0.8336185261236596,0.28410905772302075,-,0.568,0.24132393706493152,153,1
BTBD3,+-+,++-+++,++-+,0.2841285094941065,0.9363618561121562,+,0.568,0.019995488,153,1
MKNK1,+-+,+++-++,--++,0.28414666794289584,0.8045571988326191,+,0.568,0.009452903,153,1
AVP,+--,NA,NA,0.6036390600045631,0.284166096281086,-,0.568,0.10670940375075158,153,1
DFNB31,---,+-+++-,--++,0.68961978129078,0.28418433420213757,-,0.568,0.030303464,153,1
JAG2,+--,-++-+-,++++,0.5292680923309382,0.2841919744035521,-,0.568,0.024393641597603405,153,1
KRT83,-++,NA,NA,0.2842231348391513,0.7302076203513576,+,0.568,0.12699513879143753,153,1
PPP3CA,+++,-+-+-+,-+-+,0.2842664961288112,0.7008143717759603,+,0.569,0.016769288,153,1
CCDC96,++-,-+--+-,-+++,0.28428944074104817,0.8212014855901155,+,0.569,0.021128464,153,1
TMOD2,+++,++-+-+,-+--,0.28432235053084476,0.6208145226149469,+,0.569,0.045436208,153,1
NOX3,-++,NA,NA,0.2843372119552818,0.3141683778234086,+,0.569,0.0644803802855907,153,1
ASIC2,+++,---+--,+-++,0.28434221757940026,0.7300122592010108,+,0.569,0.06468666445214351,153,1
BCDIN3D,+-+,++++++,NA,0.2843583118837434,0.9210308235838788,+,0.569,0.050259759,153,1
CORO1B,---,++++++,--+-,0.5222825834260499,0.2843988907981438,-,0.569,0.070359082,153,1
PTGFR,-+-,-++--+,NA,0.8014804166611204,0.284413070963816,-,0.569,0.21189338,153,1
OTP,-+-,NA,NA,0.810860141455624,0.28445128907141226,-,0.569,0.27730572103317425,153,1
FCN2,+-+,NA,NA,0.28445128907141226,0.7310631987223363,+,0.569,0.2111104490656148,153,1
CAND1,+++,++++-+,--+-,0.2844663924703039,0.6088676570024463,+,0.569,0.031924303,153,1
ADGRL2,+++,-+-+--,++++,0.2844974804475301,0.7420785426754073,+,0.569,0.059597163,153,1
TMEM199,---,+-+-++,----,0.7408277628784291,0.2845389562577979,-,0.569,0.001585206,153,1
CD86,-+-,++++-+,NA,0.6087470073882176,0.28454211084870235,-,0.569,0.024694087486619977,153,1
CCDC124,+--,+-----,+++-,0.6492998160090495,0.2846093265827101,-,0.569,0.026078434,153,1
LRIT1,+-+,NA,NA,0.284622404745608,0.5094113620807666,+,0.569,0.07223803156825834,153,1
KRT10,---,-+++++,++-+,0.6325159788946534,0.28471065697973613,-,0.569,0.022639832474802196,153,1
FCAR,---,NA,NA,0.871492128678987,0.28473648186173856,-,0.569,0.42626215763486575,153,1
IL2RA,+--,NA,NA,0.6805270362765229,0.28479352041980377,-,0.57,0.30325306255025264,153,1
OR5R1,+++,NA,NA,0.28479352041980377,0.7938056125941136,+,0.57,0.18401397019027418,153,1
KIAA0895L,++-,+---+-,NA,0.5941813003127437,0.28480721339079534,-,0.57,0.051108141,153,1
FAM81B,--+,NA,NA,0.7847364818617385,0.28485055897786904,-,0.57,0.21166981209978064,153,1
FLNC,---,-+++++,--+-,0.4098453651760968,0.28487062598783097,-,0.57,0.008637526,153,1
VGLL4,-+-,--+-+-,+-++,0.7999002989293834,0.28489092989770276,-,0.57,0.08607673,153,1
VRK1,+++,------,-+-+,0.5417746374489427,0.2849289586027664,-,0.57,0.052917697,153,1
NANOS1,-++,+++--+,--+-,0.862503378036695,0.28493480625897444,-,0.57,0.001266199,153,1
DNAAF3,-+-,------,-+++,0.8569172587409734,0.284991768495732,-,0.57,0.049338711,153,1
MAP2K4,+++,++++-+,++--,0.2849955693937814,0.7645181575365582,+,0.57,0.028622378,153,1
ABHD5,-++,++--+-,++--,0.28502241855878147,0.44808207873209116,+,0.57,0.011730399579638819,153,1
KCNQ5,+++,---+--,NA,0.28502401431830127,0.7038627084451936,+,0.57,0.18421364986722244,153,1
RPL28,-+-,-+----,-+-+,0.9015407697958309,0.2850424904189079,-,0.57,0.08088052572066855,153,1
CDK5,++-,-+++-+,++--,0.2850482172752172,0.7644618850141837,+,0.57,0.10456001682350731,153,1
CNR2,---,NA,NA,0.8775382158339037,0.28507871321013006,-,0.57,0.5021047477233478,153,1
NRL,++-,+++--+,NA,0.7185787818958288,0.28508716083425795,-,0.57,0.014959286,153,1
NSG1,+++,++++-+,++--,0.28509498388086474,0.28892840757659477,+,0.57,0.003839607,153,1
TRMT5,-++,++++-+,---+,0.7422077692094113,0.28510828070116817,-,0.57,0.015118165,153,1
PSEN2,+++,+++---,++--,0.2851378234240707,0.5495859979478839,+,0.57,0.003469663,153,1
CRX,+--,NA,NA,0.7991101984941821,0.28519279032626055,-,0.57,0.32821983232977525,153,1
EDDM3A,---,NA,NA,0.8484485512206251,0.2853639060004563,-,0.571,0.34016777661015096,154,1
ESRP1,-+-,NA,NA,0.5715263518138262,0.28542094455852157,-,0.571,0.1217668505442965,154,1
CCL8,-+-,NA,NA,0.7382500570385581,0.2854779831165868,-,0.571,0.14254125607365456,154,1
HDAC4,-++,----+-,--++,0.8884489388995906,0.2855042982705417,-,0.571,0.048036851,154,1
ABHD1,+--,+++-++,NA,0.6580253066893647,0.2855076476105806,-,0.571,0.075193618,154,1
MTNR1B,-++,NA,NA,0.28553502167465206,0.6521218343600274,+,0.571,0.11595009918334767,154,1
FAM187B,+--,NA,NA,0.7914670317134382,0.28553502167465206,-,0.571,0.1742510907283546,154,1
SGTA,---,+-+++-,---+,0.8829160544220797,0.28554683464270536,-,0.571,0.089006835,154,1
