gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,minp,Corrected_p,Bonferroni_meta_p
MARCH2,+-++,-++-++++,NA,1.0300560160231008e-4,0.9440781712807682,+,2.06e-4,1.74212e-4,0.0554,1
GAREM,---+,--+-----,NA,0.9986734245166478,1.035942171411485e-4,-,2.07e-4,5.08029e-4,0.0557,1
UGCG,+++-,++++--+-,+--+-+,1.0433017593669132e-4,0.8308578930544502,+,2.09e-4,1.49e-5,0.0561,1
GADD45GIP1,+-+-,++++++++,-++--+,1.0486034424879652e-4,0.5896679638620885,+,2.1e-4,1.26471e-6,0.0564,1
ZNF24,-+--,-++-----,---+--,0.9717418216806673,1.0731254627336169e-4,-,2.15e-4,0.001666948,0.0577,1
GABRG3,---+,--------,NA,0.9940422695715811,1.0780251041220803e-4,-,2.16e-4,0.001534699,0.058,1
CKB,+-+-,++--++++,-++-+-,1.0791061542871007e-4,0.8427436940663728,+,2.16e-4,1.82118e-5,0.0581,1
SYNPO2,-+--,--------,---+--,0.9998134999910379,1.0833006846153866e-4,-,2.17e-4,0.001738483,0.0583,1
TRIM25,++++,--+-++++,++++++,1.0908470332585296e-4,0.9769215741858898,+,2.18e-4,0.0022377394028226653,0.0587,1
SLC22A15,-+--,++++----,---+-+,0.8707359192425708,1.1303964376554826e-4,-,2.26e-4,0.0077971148081937575,0.0608,1
IPO4,+++-,-++-++++,++-+--,1.1341218046346284e-4,0.6210213673467887,+,2.27e-4,4.99604e-4,0.061,1
KIF21B,----,----++++,+-+---,0.8872729204974282,1.157796037181386e-4,-,2.32e-4,0.007252197,0.0623,1
TRPV3,-+--,--+-----,NA,0.9992464813868004,1.1677110950563343e-4,-,2.34e-4,0.00358548,0.0628,1
PIPOX,+---,+++-----,-----+,0.988744546210305,1.1752143604481923e-4,-,2.35e-4,2.47566e-4,0.0632,1
KIAA1456,--++,--+-----,NA,0.8189810386415954,1.1775249278251725e-4,-,2.36e-4,0.004323589,0.0634,1
DEAF1,+-++,++--++++,-+---+,1.1791384970224548e-4,0.19105511481108842,+,2.36e-4,0.001223482,0.0634,1
R3HDM2,+++-,------+-,----+-,0.9791157343282513,1.1811071343408857e-4,-,2.36e-4,2.67589e-4,0.0635,1
ITPR3,++--,++--++++,NA,1.1899848142646384e-4,0.8882877946909928,+,2.38e-4,0.001833984,0.064,1
RINL,--+-,++++++++,NA,1.194443651951401e-4,0.44930513463112354,+,2.39e-4,0.001930082,0.0643,1
SH3BGRL2,++++,++++++++,++----,1.196067907557103e-4,0.7782362622058349,+,2.39e-4,1.95883e-4,0.0643,1
LAMTOR2,+-+-,++++++++,NA,1.2169814039458647e-4,0.9702238749755878,+,2.43e-4,0.006408072,0.0655,1
KCNIP3,--+-,-----+++,--+---,0.44801323508636287,1.2513657829124237e-4,-,2.5e-4,0.00229084,0.0673,1
ASAP2,-+--,--------,NA,0.9912935057016463,1.260063952043443e-4,-,2.52e-4,0.012309429,0.0678,1
HLA-A,+-++,++++++++,+--++-,1.2659921637019016e-4,0.7332477181692294,+,2.53e-4,0.00774014,0.0681,1
ATPIF1,+-+-,+-++--++,+++--+,1.3002580330666856e-4,0.9048607015257341,+,2.6e-4,0.007618914,0.07,1
ARL4D,--+-,-----++-,------,0.9990390100671529,1.3031411960713737e-4,-,2.61e-4,0.02080522873145208,0.0701,1
AMH,----,++-+++++,-+----,1.3224282976987819e-4,0.00971310329691608,+,2.64e-4,5.35398e-4,0.0711,1
DCAF11,+++-,++-+++++,NA,1.36805297375131e-4,0.8778847564258305,+,2.74e-4,0.0025305,0.0736,1
INTS6,---+,-+--+---,------,0.9916024536781635,1.369389832535691e-4,-,2.74e-4,0.006229609,0.0737,1
FAM101B,-+++,------++,+++-+-,1.3934499166488997e-4,0.033913535121757564,+,2.79e-4,0.0014725456488414162,0.075,1
NDUFB4,--++,+++-++++,++---+,1.4285562047162764e-4,0.23695843014217619,+,2.86e-4,4.69955e-5,0.0769,1
SORBS2,++-+,----+-+-,+++---,0.2436003008351171,1.4345086217993643e-4,-,2.87e-4,0.001787139,0.0772,1
EIF3I,+++-,++++++++,-+-+-+,1.4403789843120155e-4,0.6018840890944603,+,2.88e-4,0.002014523,0.0775,1
NPAP1,---+,--------,NA,0.9669041296140258,1.4687103100834568e-4,-,2.94e-4,0.002353525,0.079,1
SOX17,--++,++++++++,NA,1.4779480570212522e-4,0.8253421325563068,+,2.96e-4,0.00124281,0.0795,1
TRAF5,++++,+++-++++,++++--,1.4815261627403338e-4,0.9975913614591405,+,2.96e-4,0.010535908388249457,0.0797,1
GSE1,--++,--------,+--+--,0.8889352159962165,1.490951283462522e-4,-,2.98e-4,0.001753371,0.0802,1
CCNO,--++,++++++++,-++-+-,1.4940836731429027e-4,0.9352136416091305,+,2.99e-4,0.0028241197892151684,0.0804,1
PTPRE,++++,--------,+-+-+-,0.5754262150052921,1.511962191385769e-4,-,3.02e-4,0.013984058,0.0813,1
TUSC2,+-+-,++-+++++,++-+++,1.5224440897515526e-4,0.8110876008104526,+,3.04e-4,0.005430023,0.0819,1
RNASE1,----,++++-+-+,---+-+,0.21866771774331295,1.5254870259775812e-4,-,3.05e-4,0.003926311,0.0821,1
SPRED1,---+,-+------,+-----,0.9992913245705726,1.532172153003318e-4,-,3.06e-4,0.002482216,0.0824,1
CMPK1,++++,++++++++,++-+++,1.5348556511451847e-4,0.9896150536747017,+,3.07e-4,0.004968258,0.0826,1
FKBP8,+-+-,+++--+++,+-++--,1.540079266042846e-4,0.7829650796064201,+,3.08e-4,4.35437e-6,0.0829,1
LETMD1,++++,+++-++++,++---+,1.5436980559990938e-4,0.998322950182628,+,3.09e-4,0.004485393,0.0831,1
RHOJ,++--,--------,+---+-,0.9676566157881419,1.547632065234953e-4,-,3.1e-4,0.007646255,0.0833,1
LY6H,+-+-,++++++++,-++++-,1.559606977093272e-4,0.9937627816523349,+,3.12e-4,0.014418012,0.0839,1
CSRNP1,++--,--------,NA,0.9246743619091052,1.5976160827382342e-4,-,3.2e-4,0.004429018,0.086,1
NPAS2,+++-,----+-++,+----+,0.9690489726275424,1.6020029017574323e-4,-,3.2e-4,0.002164429,0.0862,1
GPR155,++++,++++----,-+++++,1.6091072726569334e-4,0.9543245928944826,+,3.22e-4,0.009650281,0.0866,1
RHEB,+-+-,+++++++-,------,0.20375148862515505,1.6254002317979716e-4,-,3.25e-4,9.05e-5,0.0874,1
CIART,++++,++++++++,++++++,1.6306284029641153e-4,0.9999997087063883,+,3.26e-4,0.01088352204942458,0.0877,1
POLR1E,--+-,+++-++++,+++-++,1.6373077443426837e-4,0.9970886551548871,+,3.27e-4,0.00473324,0.0881,1
LMO2,--+-,++++++++,----++,1.645320646631039e-4,0.696297026752373,+,3.29e-4,0.001281322,0.0885,1
RPS21,--+-,+++-++++,------,1.646718052204342e-4,0.08648470711489188,+,3.29e-4,0.004426264,0.0886,1
SHISA2,----,-++-----,NA,0.9996885757977565,1.6718749190274085e-4,-,3.34e-4,8.74334580696121e-4,0.0899,1
NGRN,+-+-,++++-+++,-++-++,1.697296132143402e-4,0.9904568292793015,+,3.39e-4,0.003617638,0.0913,1
PCBD1,+-+-,+++-++++,-+-+++,1.7116308593216782e-4,0.9993392731876176,+,3.42e-4,0.011010158,0.0921,1
MMAB,++--,++++++++,-+----,1.733879227098249e-4,0.061471198503826194,+,3.47e-4,0.004268914,0.0933,1
FGFR2,-+--,-++-----,---+--,0.9999455456191261,1.7402633300715902e-4,-,3.48e-4,0.006594195,0.0936,1
CXCL9,----,NA,NA,0.9999659487269722,1.7480822305418313e-4,-,3.5e-4,0.004999976709937132,0.094,1
HLA-DPA1,----,++++++++,----+-,0.21865503083274518,1.768822484463659e-4,-,3.54e-4,0.0069072100000000004,0.0952,1
IL32,+---,++++++++,NA,1.780415118009676e-4,0.9819056517612691,+,3.56e-4,0.006278171,0.0958,1
FMNL1,+-+-,----++++,+---+-,0.861028100519818,1.7858270634320646e-4,-,3.57e-4,0.001258154,0.0961,1
CSMD2,---+,--------,-++--+,0.3872011574836479,1.7991080117753719e-4,-,3.6e-4,0.003749384,0.0968,1
AMACR,++++,++++-+--,NA,1.7996039550644645e-4,0.9957990292081896,+,3.6e-4,0.003676632,0.0968,1
XPOT,++++,++++-+--,---+++,1.834312352633793e-4,0.9656070529763707,+,3.67e-4,3.48571e-4,0.0987,1
ATF4,----,-+++-+++,------,0.4771565112595455,1.8348548312064738e-4,-,3.67e-4,0.002634363,0.0987,1
RASSF5,--+-,------+-,-+----,0.9997887639427687,1.849720067713924e-4,-,3.7e-4,0.012413434,0.0995,1
ASXL2,++-+,--+-----,---+--,0.9878229765783109,1.855641230266846e-4,-,3.71e-4,0.025897378,0.0998,1
JUNB,+---,--------,++---+,0.9901801245728139,1.8794701521899912e-4,-,3.76e-4,0.013079518,0.101,1
AKAP1,++++,++++++-+,-+++-+,1.8824838092975932e-4,0.9671680360599881,+,3.76e-4,0.00479897,0.101,1
TSPAN3,+++-,++++----,++-+++,1.9005324018630865e-4,0.8253746146340621,+,3.8e-4,0.004209717,0.102,1
VGF,----,-----++-,------,0.9918429324897131,1.909848063861473e-4,-,3.82e-4,0.004039232,0.103,1
B4GALNT4,+---,----++++,++++-+,1.9135202423304802e-4,0.7524169758939914,+,3.83e-4,1.57781e-4,0.103,1
UBIAD1,-+--,--+-+--+,---+--,0.9997248512120824,1.913896312232576e-4,-,3.83e-4,0.011190356,0.103,1
UBB,--+-,++++++++,-+-+++,1.953500115051021e-4,0.5364329661678857,+,3.91e-4,0.00233015,0.105,1
TMEM87B,++++,++++++++,--++++,1.977344227404116e-4,0.9970769953690337,+,3.95e-4,0.006197846,0.106,1
NDUFB7,----,++++++++,++----,1.980914008886712e-4,0.004119228056502729,+,3.96e-4,7.87668e-5,0.107,1
RPL13,--+-,-++-++++,--++++,1.9968504820881122e-4,0.5641456759966992,+,3.99e-4,0.001804768,0.107,1
LIMCH1,-+--,+-++----,----+-,0.9998153889946447,2.033726423395785e-4,-,4.07e-4,0.008377522,0.109,1
TFR2,+-++,++--++++,++----,2.0426021536172937e-4,0.8507334406981046,+,4.09e-4,0.003335998,0.11,1
UBQLN4,+++-,----++++,-++-+-,2.0473949579899412e-4,0.8624486886609364,+,4.09e-4,9.32772e-4,0.11,1
FBXO40,++++,++++++++,NA,2.0796108435365188e-4,0.9980413530465577,+,4.16e-4,0.008501268,0.112,1
ZNF571,+--+,--------,NA,0.9140962636396079,2.0881328883177324e-4,-,4.18e-4,0.016304298,0.112,1
CCDC85B,--+-,++++-+++,-++---,2.1455968743131534e-4,0.48368334286294873,+,4.29e-4,1.76488e-5,0.115,1
CRY1,----,-++-----,+---+-,0.971167157753591,2.152927822339478e-4,-,4.31e-4,0.001297082,0.116,1
COPZ1,+++-,++++++++,++-+-+,2.154259499469516e-4,0.6048327525434987,+,4.31e-4,2.97504e-4,0.116,1
MOB3B,-+--,--++----,---+++,0.9600649640508978,2.1605173586341153e-4,-,4.32e-4,0.006183146,0.116,1
CCNYL1,++--,----+-+-,------,0.9999274277867929,2.1805560092254996e-4,-,4.36e-4,0.017865227,0.117,1
MRPL34,+-++,+-++-+++,++---+,2.182338263429435e-4,0.6747262792952028,+,4.36e-4,1.75295e-4,0.117,1
ASUN,-+--,++++----,NA,0.9813527111687019,2.18416010760005e-4,-,4.37e-4,0.008160615,0.118,1
PCCA,++++,+++-++-+,-++--+,2.188748084446039e-4,0.9980125637305304,+,4.38e-4,0.009138463,0.118,1
PRDM1,++--,-----+--,NA,0.9985881064726293,2.1928614342323785e-4,-,4.39e-4,0.005110793,0.118,1
STAM2,-+--,++++----,------,0.9862349257149308,2.2256590793200454e-4,-,4.45e-4,0.007181585,0.12,1
TPP2,-+-+,-+------,------,0.9729256425086232,2.2375094492677026e-4,-,4.48e-4,0.008191011,0.12,1
WBP2,+++-,----++++,+-++++,2.2622327324604415e-4,0.9384875651774895,+,4.52e-4,1.74752e-4,0.122,1
SLC2A4RG,--+-,+++-++++,++++-+,2.282669897413794e-4,0.949189671567766,+,4.57e-4,0.013945506,0.123,1
DZIP1,+-++,+---++++,++++++,2.2850731979403148e-4,0.9388307151747535,+,4.57e-4,0.02451798022176868,0.123,1
MAPK1IP1L,++-+,--------,NA,0.756886056431783,2.287389168075293e-4,-,4.57e-4,0.037330675,0.123,1
C10orf90,-+--,-+++----,---+++,0.5202747261638482,2.2923380853835242e-4,-,4.58e-4,0.002580431,0.123,1
SIK2,+++-,--------,NA,0.9951798380200856,2.2949809695857175e-4,-,4.59e-4,0.040528431,0.123,1
ZFYVE16,-+--,++++----,---+-+,0.6799556807611911,2.2954644979481556e-4,-,4.59e-4,0.002461798,0.123,1
ASB4,++-+,++++----,NA,2.3312722436391316e-4,0.602690553968306,+,4.66e-4,0.001065553,0.125,1
EIF3L,+++-,-++-++++,NA,2.3359782367495216e-4,0.9823407939369276,+,4.67e-4,6.37128e-4,0.126,1
OXSR1,+++-,+-------,++----,0.9661325664067588,2.3384265618306662e-4,-,4.68e-4,0.004242959,0.126,1
FOXF2,--++,++--++++,++-++-,2.341149123210895e-4,0.9355047704695649,+,4.68e-4,1.97753e-4,0.126,1
SHC4,----,+++-----,---++-,0.774776640530542,2.34715915190679e-4,-,4.69e-4,0.0028635117175997834,0.126,1
TCFL5,----,++++---+,++++++,2.347434726562952e-4,0.6831298110929458,+,4.69e-4,0.003414279,0.126,1
PXDN,+--+,----+++-,--+-+-,0.741243400925574,2.3628307116804056e-4,-,4.73e-4,0.003619132,0.127,1
ZDHHC23,---+,--------,---+--,0.9836599676269943,2.363087301672184e-4,-,4.73e-4,0.002765169,0.127,1
SLC12A2,-+--,++++----,---+++,0.6377702716655004,2.3825852334893015e-4,-,4.77e-4,5.34363e-4,0.128,1
BAP1,++++,----++++,+++-+-,2.40944817632792e-4,0.6173415692806298,+,4.82e-4,7.89107e-4,0.13,1
DUSP1,+-+-,--------,-++---,0.8848780413737163,2.431559605692999e-4,-,4.86e-4,0.002136191,0.131,1
PCSK1,+-+-,------+-,------,0.9989184376974989,2.4316299506651313e-4,-,4.86e-4,0.004344663,0.131,1
BACH2,--++,--------,--+---,0.9985068096182277,2.4358857135758954e-4,-,4.87e-4,0.032856399,0.131,1
VPS35,++++,++++-+-+,-++--+,2.4418677676799023e-4,0.898883248144381,+,4.88e-4,1.95494e-4,0.131,1
GBP3,----,++++++--,NA,2.4581741492904393e-4,0.5100628958210052,+,4.92e-4,0.004561531,0.132,1
ORC5,++++,+++++++-,NA,2.474730046552263e-4,0.9996445758687083,+,4.95e-4,0.001623184,0.133,1
NANOS3,----,++--++++,+++---,2.486456156201002e-4,0.7306433271265063,+,4.97e-4,8.2228e-4,0.134,1
HDDC3,+-+-,++++-+++,+-----,2.493472193868862e-4,0.4716441445161664,+,4.99e-4,0.00210592,0.134,1
OSR1,--++,+-------,++----,0.9575038082249281,2.50719062186312e-4,-,5.01e-4,0.004242959,0.135,1
CCZ1,----,--------,-+-+-+,0.9739696375226556,2.516413398638943e-4,-,5.03e-4,0.001429307,0.135,1
SKAP2,+++-,++++++++,-++-++,2.517950185251258e-4,0.9957650096197281,+,5.04e-4,0.007041667,0.135,1
SOD1,+-+-,++++++++,-+---+,2.5233129096379945e-4,0.8826650513534212,+,5.05e-4,0.004808796,0.136,1
FAM69B,+-+-,++++-+++,-+-+--,0.037209557297337235,2.523511500955256e-4,-,5.05e-4,2.81e-7,0.136,1
MZT2B,+-+-,++++++++,+++--+,2.53582342305908e-4,0.3029584444699543,+,5.07e-4,3.5281e-4,0.136,1
RAPH1,-+++,----+-+-,-++---,0.9319588779699015,2.540858756069863e-4,-,5.08e-4,0.010537617,0.137,1
NPRL2,+++-,+-++++++,+--+--,2.551665702976365e-4,0.8631268191130668,+,5.1e-4,0.003536236,0.137,1
NPRL2,+++-,+-++++++,-++---,2.551665702976365e-4,0.8631268191130668,+,5.1e-4,0.003536236,0.137,1
ARL5B,-+++,-+------,NA,0.7841043196561035,2.6023800591240174e-4,-,5.2e-4,0.002460311,0.14,1
RIOK2,-+++,++++++--,-+++++,2.611613299407577e-4,0.9969437990999428,+,5.22e-4,0.001211681,0.141,1
PER2,--++,--------,++--+-,0.5335063797981967,2.61215132072774e-4,-,5.22e-4,0.001269476,0.141,1
DGCR2,+-+-,-++-++++,+++-++,2.641206063890773e-4,0.9858747395518073,+,5.28e-4,7.42416e-4,0.142,1
AGPAT4,----,++++----,--++-+,0.7027736102051163,2.6951101375469015e-4,-,5.39e-4,0.004595961762418068,0.145,1
PDE4D,++++,-+------,++-++-,0.5301326009974272,2.723121779980212e-4,-,5.45e-4,3.30356e-4,0.147,1
SCAND1,+-+-,+-++-+++,-++---,2.7393567299102624e-4,0.07249306665564761,+,5.48e-4,7.81571e-7,0.147,1
MYLIP,----,--------,---+-+,0.9148857481241097,2.73986664378448e-4,-,5.48e-4,0.008278363,0.147,1
SLC4A4,++-+,+++-----,+----+,0.8926910831245605,2.7413390938575683e-4,-,5.48e-4,0.002032491,0.147,1
RIOK3,-+-+,++++----,-+++++,2.767123712124474e-4,0.5959111060118478,+,5.53e-4,5.96536e-4,0.149,1
TOMM34,+++-,++++++++,++++--,2.7798064958544017e-4,0.9847898334767538,+,5.56e-4,0.007138143183218691,0.15,1
MDGA1,--+-,----+--+,-+++--,0.9288421487049414,2.7976973631524356e-4,-,5.6e-4,0.001472792,0.151,1
GC,-++-,++++++++,+++---,2.9482930270906423e-4,0.9611956209392045,+,5.9e-4,0.007579963,0.159,1
KANK4,-+--,--------,NA,0.9999811732389898,2.964945681357851e-4,-,5.93e-4,0.005052347,0.16,1
POLR2C,+++-,++++++++,----+-,2.974419794300097e-4,0.02862025864261305,+,5.95e-4,8.77996e-4,0.16,1
LRP8,--++,-----++-,------,0.992319221146613,3.027986333052529e-4,-,6.06e-4,0.007779026,0.163,1
TPST1,++++,-++-++-+,-++--+,3.033114636250667e-4,0.9638175558716198,+,6.07e-4,3.67639e-4,0.163,1
TAS2R13,-+-+,-+------,NA,0.9341987752830712,3.049266832407756e-4,-,6.1e-4,0.001434035800403535,0.164,1
C19orf66,+-+-,+++-++++,NA,3.061581676277783e-4,0.8796143781217016,+,6.12e-4,8.22176e-5,0.165,1
NUDC,+-+-,+---++++,+++-++,3.07045020312717e-4,0.9439265621327209,+,6.14e-4,0.002699157,0.165,1
MYBBP1A,+-+-,----++++,-++--+,3.104020635693604e-4,0.7869632142045077,+,6.21e-4,9.25225e-4,0.167,1
PALM2,-+-+,-+------,+----+,0.8480894530414098,3.1238449198831865e-4,-,6.25e-4,0.017933334,0.168,1
PCCB,-+--,++++-+--,--++-+,3.1308416430703406e-4,0.6842004401178288,+,6.26e-4,5.58917e-4,0.168,1
ANKRD42,++++,+++++-++,NA,3.151886348777991e-4,0.9998779765017485,+,6.3e-4,0.014227852,0.17,1
KRT10,--++,-+++++++,++++++,3.159441919741112e-4,0.9673755681982414,+,6.32e-4,0.004800655,0.17,1
RSPH14,++++,-+++++++,NA,3.1807650851036314e-4,0.999693063366725,+,6.36e-4,0.006360462,0.171,1
GABARAPL1,+++-,+-++++++,++--++,3.1834230679530525e-4,0.9498237288244333,+,6.37e-4,0.002866568,0.171,1
DEXI,+-+-,++++++++,+++-++,3.223721527099647e-4,0.9535239350320908,+,6.45e-4,0.002397203,0.173,1
KBTBD6,++++,++++-+--,-+++-+,3.2254128823556825e-4,0.9986272327276016,+,6.45e-4,0.009807491,0.174,1
CYP7B1,-+--,++++----,NA,0.8393185871060587,3.242043549729751e-4,-,6.48e-4,9.527686770611453e-4,0.174,1
MAP3K7,++++,-+------,++----,0.8529476797856803,3.2855648304581166e-4,-,6.57e-4,0.00360309,0.177,1
CCDC28A,--++,++++--++,-+---+,3.295234669083053e-4,0.46926320244326675,+,6.59e-4,2.76058e-4,0.177,1
CTNNAL1,----,----+-+-,+-+++-,0.9556124765125167,3.307367512203712e-4,-,6.61e-4,0.001753674,0.178,1
CALN1,++++,--------,++++++,3.3337935331924324e-4,0.12816590258119478,+,6.67e-4,0.006168633,0.179,1
HELZ,-+++,--------,+-+---,0.7163969015935188,3.3544576141966904e-4,-,6.71e-4,0.013256811,0.18,1
RNF126,+-+-,+++--+++,++++--,3.356620130453248e-4,0.6075743339671128,+,6.71e-4,7.88188e-6,0.181,1
SMKR1,+-++,++++++++,NA,3.35755308605117e-4,0.9862359062076742,+,6.72e-4,0.01230879,0.181,1
IFRD1,----,----+---,--+-++,0.9690291304217264,3.3582945125385335e-4,-,6.72e-4,0.005809309,0.181,1
CLUL1,--++,--------,NA,0.8490569507244013,3.3656715874340814e-4,-,6.73e-4,0.011649265,0.181,1
ISCU,+-++,++++++++,-+---+,3.446818334336073e-4,0.5513464838016373,+,6.89e-4,0.004181203,0.185,1
FTCD,----,-++-++++,+++--+,3.4512078938344894e-4,0.3912303709375843,+,6.9e-4,0.0108103,0.186,1
SPATA2L,----,------+-,--++--,0.9976611007422209,3.464568771584442e-4,-,6.93e-4,0.002898127,0.186,1
SRP9,++++,++++++++,+---++,3.4896384683076213e-4,0.96470033477391115,+,6.98e-4,0.001225,0.188,1
NDUFS8,+-+-,++++-+++,-++---,3.490075555521929e-4,0.8763436611195564,+,6.98e-4,5.98836e-4,0.188,1
NEUROD6,+---,-+----+-,----+-,0.9115581372026196,3.4909767858749363e-4,-,6.98e-4,2.46816e-4,0.188,1
MBOAT2,-+--,++++----,------,0.8859774697265957,3.5027557509948224e-4,-,7.01e-4,0.01077439,0.188,1
NR1D2,++++,+++++++-,++++++,3.559178807141993e-4,0.9999985671142115,+,7.12e-4,0.009825356,0.191,1
AP2S1,+-+-,+++-++++,-++--+,3.563027095066295e-4,0.6220705369102527,+,7.13e-4,0.001044232,0.192,1
ZNF442,++++,-++-++++,NA,3.563564907041618e-4,0.9998541705519216,+,7.13e-4,0.013205769,0.192,1
PDZRN3,++++,++--++++,+++-++,3.5753395163586315e-4,0.9961496671202946,+,7.15e-4,0.004036236,0.192,1
ST8SIA2,----,----+---,NA,0.9998487470888551,3.6224562976097327e-4,-,7.24e-4,0.001029845,0.195,1
OSTF1,+++-,++++++++,-+++-+,3.6345371115206087e-4,0.9987161991579313,+,7.27e-4,0.008642228,0.196,1
PFKFB3,++--,--+-----,-----+,0.9995219543661695,3.6766488520244864e-4,-,7.35e-4,0.015458479,0.198,1
TRIQK,++++,++++++--,NA,3.7271136041113997e-4,0.9986587796922423,+,7.45e-4,2.30034e-4,0.201,1
ZNF521,-+-+,+-+-----,------,0.9999256334347912,3.752742516399297e-4,-,7.51e-4,0.014652428,0.202,1
NRXN1,++++,-+-+--+-,+++-++,3.756938784980564e-4,0.9123010949110046,+,7.51e-4,6.23315e-4,0.202,1
ARG2,--+-,-----++-,+-----,0.8564150287284953,3.7955977463040487e-4,-,7.59e-4,0.005827528,0.204,1
ZNF207,++-+,+++-----,------,0.7628271749205596,3.8133086893255745e-4,-,7.63e-4,0.005042884,0.205,1
NIM1K,++++,+++++-++,NA,3.817611969483262e-4,0.9999343579521297,+,7.64e-4,0.0018970683856248073,0.205,1
IBA57,+---,----+--+,+-++--,0.955874913913132,3.8204854424474016e-4,-,7.64e-4,0.003727938,0.206,1
RHOB,++--,--------,-----+,0.9933487576440339,3.833772932773608e-4,-,7.67e-4,0.020382563,0.206,1
GGA2,-+++,+---+++-,+++++-,3.892599540368542e-4,0.9148997163766053,+,7.79e-4,0.002443727,0.209,1
BSCL2,+++-,+--+++++,+++---,3.938664546480549e-4,0.8361937338323384,+,7.88e-4,0.009518133,0.212,1
UST,-+++,--+-----,+--+-+,0.5527381103232919,3.950617662990077e-4,-,7.9e-4,0.002246584,0.213,1
PGD,+++-,+-+++-++,-+-+-+,3.950975118654892e-4,0.7440180440431647,+,7.9e-4,0.009896338,0.213,1
C20orf197,NA,++++-++-,NA,4.011093269339276e-4,0.9970833952076862,+,8.02e-4,0.007231844,0.216,1
NFX1,++++,+-+-++++,-++++-,4.0389919367588326e-4,0.9475368474740979,+,8.08e-4,3.34363e-4,0.217,1
RCN1,++++,++++++-+,+++---,4.0743604105531286e-4,0.9973334756634369,+,8.15e-4,0.009608678,0.219,1
SCN2B,+++-,++++++++,++++++,4.087671257137055e-4,0.9833619472970418,+,8.18e-4,0.009017416,0.22,1
ARNT,-+--,+---+---,NA,0.9998837219927481,4.091904348628358e-4,-,8.18e-4,0.045540708,0.22,1
AIP,+-+-,+++-++++,-+++--,4.0958699243056707e-4,0.743366340527307,+,8.19e-4,8.51329e-4,0.22,1
ERRFI1,+++-,-----+--,+-----,0.9806041695003971,4.099774377747551e-4,-,8.2e-4,0.022911471,0.221,1
PXK,-+--,++++---+,---+++,0.5383272303594737,4.123943779490117e-4,-,8.25e-4,0.003722846,0.222,1
SPG21,-++-,++++++-+,+-++-+,4.1278310255887107e-4,0.9837064571743278,+,8.26e-4,0.002846161,0.222,1
MRPL51,+-+-,++++++++,----++,4.149802467479384e-4,0.8765844988494795,+,8.3e-4,0.00270936,0.223,1
STK17A,-+++,+++-----,NA,0.7663006933682223,4.173404551913027e-4,-,8.35e-4,0.002774788,0.225,1
BTAF1,-+-+,--------,------,0.9539716971989041,4.19748989035746e-4,-,8.39e-4,0.044962944,0.226,1
CISD3,+-+-,++++-+++,NA,4.273361788029474e-4,0.7979436209130963,+,8.55e-4,0.002021408,0.23,1
FBXO32,-+--,-+-++---,-+++++,4.281430492273646e-4,0.5641546317616751,+,8.56e-4,1.6339e-4,0.23,1
TRAPPC3,+-+-,++++++++,++-+-+,4.306061354496845e-4,0.6935599538283208,+,8.61e-4,0.008027247,0.232,1
CH25H,-+--,--------,---+-+,0.997252937415904,4.3205814654453294e-4,-,8.64e-4,0.042224064,0.232,1
ANKRD66,----,NA,NA,0.9965373539288132,4.335363812214496e-4,-,8.67e-4,9.523103651428343e-4,0.233,1
ELP3,+++-,-+++++++,++++++,4.411298696016883e-4,0.9962887035770307,+,8.82e-4,0.003867041,0.237,1
SLC9A1,+-+-,----++++,+++-+-,4.4307085224121656e-4,0.44251935824881794,+,8.86e-4,0.002194476,0.238,1
EIF4B,-+++,++++++++,+-++++,4.447537906480187e-4,0.9724014550855888,+,8.9e-4,0.019628813,0.239,1
MAP3K10,+-+-,+---++++,-++++-,4.4676392999230585e-4,0.8607252560362262,+,8.94e-4,8.37482e-4,0.24,1
SPTLC1,++++,++++----,----++,0.47190738295599916,4.485912847248414e-4,-,8.97e-4,0.001247492,0.241,1
ODC1,++++,++++++++,+++--+,4.557374369500275e-4,0.997418981937471,+,9.11e-4,0.003506759,0.245,1
CYP2C19,-+++,++-+++++,NA,4.5672805602504696e-4,0.9593250364308179,+,9.13e-4,0.008150806,0.246,1
TNIP2,+++-,++++++++,++++-+,4.5743830666705824e-4,0.9995991798102148,+,9.15e-4,0.006398315,0.246,1
CYGB,+-+-,++++++++,+++-++,4.615017485908891e-4,0.9966975439849655,+,9.23e-4,0.001566176,0.248,1
RNF150,-+++,--------,+++---,0.9069285141509823,4.684349817282107e-4,-,9.37e-4,0.021696588,0.252,1
MTMR10,-+--,++++----,-+----,0.8797160267755856,4.696565593483531e-4,-,9.39e-4,0.002472004,0.253,1
TRADD,----,-+++++++,-+++++,4.714263096112371e-4,0.6496538051108433,+,9.43e-4,0.006692603,0.254,1
TRIM67,++--,----++--,NA,0.9935379703322963,4.7381314004867064e-4,-,9.48e-4,6.03854e-4,0.255,1
FTSJ2,++++,++++-+++,+++-++,4.754339454924643e-4,0.9995072323112302,+,9.51e-4,0.003530212,0.256,1
SOS1,++-+,--------,+--++-,0.9294890991278992,4.797894121915999e-4,-,9.6e-4,7.2088e-4,0.258,1
