gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_p,minp,Corrected_p,Bonferroni_meta_p
A1CF,+--,NA,NA,0.7402570986984756,0.5349995957858825,-,1,-0,0.6486635305463038,269,1
MYPN,-+-,NA,NA,0.6790355489518826,0.6185321992237915,-,1,-0,0.8086288136664059,269,1
TACR2,++-,+--+--,NA,0.6802628579809831,0.5494723680805254,-,1,-0,0.268790395,269,1
AIFM2,+++,++----,NA,0.5047132617667247,0.7037322208751058,+,1,-0,0.167076196,269,1
C10orf105,++-,++++++,NA,0.560441827366566,0.8956123384566971,+,1,-0,0.491677086,269,1
C10orf54,+++,+++---,+-+-,0.744684959902687,0.5210870156754971,-,1,-0,0.052554494,269,1
MAT1A,-+-,NA,NA,0.5501049119390511,0.67429868282374406,+,1,-0,0.5091937836179918,269,1
LIPN,-++,NA,NA,0.5026902951227783,0.6855545800418297,+,1,-0,0.49247877449992294,269,1
FAS,--+,+---+-,NA,0.9292177596194316,0.5146472232343168,-,1,-0,0.367025508,269,1
FFAR4,+--,+++++-,NA,0.7636243908109259,0.6015101881081149,-,1,-0,0.2138064286867777,269,1
ACSM6,+--,NA,NA,0.5505238544515877,0.5407995180932786,-,1,-0,0.3710870718265374,269,1
ENTPD1,+--,+++--+,NA,0.535168698778211,0.7592447400451441,+,1,-0,0.172760011,269,1
C10orf131,---,---+++,NA,0.6689728000737634,0.68912198802693,+,1,-0,0.175445966,269,1
HOGA1,-+-,+++--+,NA,0.8884180069938308,0.5810983961683576,-,1,-0,0.34829052577958447,269,1
ELOVL3,+-+,NA,NA,0.5520498235719095,0.6933037590916742,+,1,-0,0.6329502647536364,269,1
AS3MT,+--,NA,+--+,0.6002899506348064,0.6271107861664657,+,1,-0,0.17117810541097384,269,1
CALHM1,-++,NA,NA,0.530573617498014,0.7002500192255021,+,1,-0,0.5220319319752154,269,1
COL17A1,+--,++--++,NA,0.7229229894606437,0.7653998049513404,+,1,-0,0.200790249,269,1
SORCS3,-++,+-++--,+-+-,0.561470172695577,0.6687457485820092,+,1,-0,0.115709925,269,1
BBIP1,--+,-++-++,NA,0.6078720595600496,0.5694562938484005,-,1,-0,0.3129658170722138,269,1
GPAM,+-+,+++--+,----,0.678900628637125,0.7841130787240133,+,1,-0,0.18235182721547388,269,1
NRAP,+-+,++--+-,NA,0.6224960209387564,0.570382532586162,-,1,-0,0.130451867,269,1
PNLIP,-++,NA,NA,0.5449050484935724,0.7115283639482464,+,1,-0,0.6800385750875406,269,1
SFXN4,-++,+++--+,---+,0.6394591616843233,0.7272631069808118,+,1,-0,0.159003933,269,1
CUZD1,--+,+++--+,NA,0.6271349263708457,0.6427902693855585,+,1,-0,0.13138822,269,1
FANK1,++-,+++---,NA,0.6282299796205312,0.8167703186346029,+,1,-0,0.181353723,269,1
FOXI2,+--,NA,NA,0.6067278612347814,0.6288012729185296,+,1,-0,0.5994029711003726,269,1
DPYSL4,++-,--+-+-,-+-+,0.7388590820323233,0.6653034233124648,-,1,-0,0.16403015,269,1
TUBGCP2,++-,+++++-,+-+-,0.5366688065919965,0.6307441465330752,+,1,-0,0.18376017979098766,269,1
FUOM,++-,+++++-,NA,0.5722972440934476,0.5630535432607217,-,1,-0,0.12614723085827886,269,1
TMEM80,+++,+++-+-,----,0.696631383541217,0.5675855951028095,-,1,-0,0.335780901,269,1
MOB2,+--,++++--,-+++,0.5192973325969297,0.5865664579364336,+,1,-0,0.069314835,269,1
KRTAP5-5,-+-,NA,NA,0.5694469417470525,0.6099994104327942,+,1,-0,0.4654924695008197,269,1
ASCL2,+--,NA,NA,0.6965426521960163,0.5395881417818567,-,1,-0,0.586700073023475,269,1
CD81,++-,-++--+,---+,0.6483828025657011,0.6900450772206133,+,1,-0,0.127449645,269,1
OR52I1,++-,NA,NA,0.5492654157350323,0.703403674772092,+,1,-0,0.595947165291077,269,1
OR51S1,--+,NA,NA,0.6124948418826054,0.6020621204443574,-,1,-0,0.5589704551331112,269,1
OR51A7,-+-,NA,NA,0.603688576226692,0.5801997856181795,-,1,-0,0.5103687041461925,269,1
OR52E8,+--,NA,NA,0.6127796648194338,0.5102780167357981,-,1,-0,0.44282206828657183,269,1
TPP1,+-+,+-+-+-,--++,0.5130534158269211,0.8659462768947165,+,1,-0,0.185209176,269,1
OR2AG1,--+,NA,NA,0.505757055664187,0.6386429920876054,+,1,-0,0.3703106520802117,269,1
OR10A5,-+-,NA,NA,0.7237172695205869,0.5560387606638761,-,1,-0,0.682784824190099,269,1
NLRP14,++-,+-+-+-,NA,0.5092897843083798,0.8158140717818393,+,1,-0,0.175247139,269,1
OR10A6,+-+,NA,NA,0.6805759252058943,0.5927177502572032,-,1,-0,0.6618353311609162,269,1
EIF3F,+++,--+--+,-+--,0.7720159378012402,0.6194835545144126,-,1,-0,0.197623114,269,1
STK33,+--,+-+-++,NA,0.8668989408447728,0.6485429674767222,-,1,-0,0.13989777,269,1
ASCL3,++-,NA,NA,0.5910802857072145,0.6653916341021555,+,1,-0,0.6783476390499088,269,1
GALNT18,---,++---+,++-+,0.524245892339003,0.6181813554293951,+,1,-0,0.100494431,269,1
PDE3B,--+,++--++,++--,0.7282712227042414,0.5841096973439556,-,1,-0,0.156418294,269,1
INSC,--+,NA,NA,0.6571828188181198,0.6340166232525329,-,1,-0,0.8025866138859579,269,1
SOX6,--+,+++-+-,NA,0.7700733634232908,0.5221250531989399,-,1,-0,0.068401631,269,1
NUCB2,-+-,+-+---,+--+,0.7581237638035282,0.6237176853178,-,1,-0,0.11527191,269,1
SAA2-SAA4,-++,NA,NA,0.5359970812184113,0.6577277529930985,+,1,-0,0.5390385523373507,269,1
SAA2,-++,NA,NA,0.612583853030322,0.5745795786930126,-,1,-0,0.5055830788724154,269,1
LUZP2,-++,+-+---,--++,0.7264350549580012,0.9071853404016548,+,1,-0,0.401872659,269,1
APIP,--+,--+-++,-+++,0.6419409457518405,0.8032443799985081,+,1,-0,0.192329588,269,1
C11orf74,+--,+-+---,-++-,0.759255283575347,0.6772659250867389,-,1,-0,0.149922378,269,1
SYT13,-++,-+-+-+,-+--,0.5869689740445581,0.6601712661856806,+,1,-0,0.084125562,269,1
FAM180B,--+,NA,NA,0.5457911826858545,0.5396214405926016,-,1,-0,0.40959587648204976,269,1
OR4B1,+-+,NA,NA,0.5637988829013509,0.6617452902633066,+,1,-0,0.5827717896667721,269,1
OR4X1,+-+,NA,NA,0.602237747914651,0.7037126335183648,+,1,-0,0.9007670824456954,269,1
OR4C46,--+,NA,NA,0.5566072581701794,0.6995542004605936,+,1,-0,0.5827717896667721,269,1
OR4C16,--+,NA,NA,0.6153536572035972,0.6496666008516438,+,1,-0,0.662914086236954,269,1
OR4C11,++-,NA,NA,0.6506086082570314,0.6209966751114514,-,1,-0,0.6863495914076527,269,1
OR4P4,+-+,NA,NA,0.6345381842611552,0.6665658900248983,+,1,-0,0.8714799449850896,269,1
OR5AS1,++-,NA,NA,0.5725321923974436,0.66489664722992,+,1,-0,0.612853475117515,269,1
OR5T2,-++,NA,NA,0.5960911713544881,0.701411923343549,+,1,-0,0.82134870380883,269,1
OR8K3,+++,NA,NA,0.5505771392159543,0.747843935836769,+,1,-0,0.82134870380883,269,1
OR8J1,--+,NA,NA,0.5393956382401818,0.6743252054605509,+,1,-0,0.4824648343796794,269,1
OR5M1,+-+,NA,NA,0.6387690476579965,0.6609603822934652,+,1,-0,0.8536073939859707,269,1
OR9G4,+++,NA,NA,0.5505771392159543,0.747843935836769,+,1,-0,0.82134870380883,269,1
SSRP1,++-,+-+---,+-++,0.514104053260934,0.5834583441717351,+,1,-0,0.122017541,269,1
P2RX3,-++,NA,NA,0.5485716189150123,0.7428861347920643,+,1,-0,0.7873413667312531,269,1
YPEL4,++-,+--++-,+-++,0.6290853440740308,0.9067481687819506,+,1,-0,0.333548552,269,1
OR5B3,-+-,NA,NA,0.5562949956870151,0.6412250499034672,+,1,-0,0.4917215767469777,269,1
GLYATL1,+-+,NA,NA,0.5890854101598207,0.6874936772308784,+,1,-0,0.7455651597549207,269,1
OR5A2,--+,NA,NA,0.6718049569396728,0.6308864697690796,-,1,-0,0.8714799449850896,269,1
OR4D11,-++,NA,NA,0.5189413713474555,0.7462783762300453,+,1,-0,0.612853475117515,269,1
OOSP2,--+,NA,NA,0.5008257448134962,0.7394237531081593,+,1,-0,0.5115408445265737,269,1
MS4A3,-+-,NA,NA,0.6002034255323963,0.664546885109229,+,1,-0,0.6643876638732105,269,1
MS4A4A,+-+,-++--+,NA,0.5217188416961922,0.8374892407241576,+,1,-0,0.324471834,269,1
MS4A1,-++,NA,NA,0.5532290320122019,0.6803348730030124,+,1,-0,0.6166309754765105,269,1
MS4A8,-++,NA,NA,0.6433663465505499,0.5452418679773525,-,1,-0,0.4530537797225034,269,1
MS4A15,-+-,NA,NA,0.6719600012302629,0.5181616058332308,-,1,-0,0.480744506143281,269,1
PRPF19,+++,--++--,++--,0.6016165537419805,0.6314026818963957,+,1,-0,0.163984116,269,1
TMEM216,+-+,+-+---,NA,0.5342211398498032,0.8843059522710532,+,1,-0,0.196866835584217,269,1
RAB3IL1,---,+++-+-,-++-,0.7985283634329812,0.5982224213427246,-,1,-0,0.234079558,269,1
ASRGL1,+--,-++-+-,++-+,0.6687884514795193,0.6612587379571455,-,1,-0,0.11997976656500603,269,1
MAP4K2,+--,-++++-,++-+,0.5785754821746665,0.8370521475313603,+,1,-0,0.180213405,269,1
EHD1,-+-,++++++,---+,0.7479736635699799,0.6375119524223972,-,1,-0,0.24077639978357543,269,1
CDCA5,+--,+--+--,++-+,0.5989783901747372,0.6662512410119485,+,1,-0,0.227618446,269,1
EFEMP2,+--,++----,-+++,0.7238442160104912,0.6928914168757059,-,1,-0,0.17711752529405278,269,1
ALDH3B2,-+-,NA,NA,0.5811509108240964,0.5061514848934546,-,1,-0,0.38531087790058927,269,1
LRTOMT,---,+++++-,NA,0.5335469952193405,0.7068006841162308,+,1,-0,0.108498367,269,1
CLPB,-++,-++-+-,-+--,0.8113923859195342,0.6845915201897524,-,1,-0,0.145124813,269,1
FCHSD2,--+,-++-+-,+-+-,0.5554238055710511,0.6051046404122871,+,1,-0,0.067208603,269,1
SERPINH1,--+,--+---,-++-,0.8420577258494464,0.6636387541976815,-,1,-0,0.169546629,269,1
RSF1,-+-,+--++-,-+-+,0.6303329104907084,0.7386267159510045,+,1,-0,0.12320857,269,1
DDIAS,+--,++++-+,NA,0.7131535553779232,0.5805763846534214,-,1,-0,0.17076533618100462,269,1
CEP295,+++,++--+-,NA,0.7593978300484713,0.7451860945026129,-,1,-0,0.418802873,269,1
PIWIL4,-++,-++---,NA,0.602419122184944,0.5031330734036573,-,1,-0,0.13185403760804562,269,1
CCDC82,-+-,-+--+-,+-+-,0.872716149366431,0.5570280849974013,-,1,-0,0.189507022,269,1
CNTN5,--+,++-++-,NA,0.5473080928659967,0.6975732967835886,+,1,-0,0.176192494,269,1
MMP10,-++,NA,NA,0.6974210637744611,0.5068271704774682,-,1,-0,0.44218394375953207,269,1
CARD18,+++,NA,NA,0.5369439574992627,0.7458417323543627,+,1,-0,0.6809898230684819,269,1
ALKBH8,-++,++++-+,+-+-,0.517159030279077,0.6435799673761604,+,1,-0,0.160174345,269,1
COLCA2,---,-+++-+,NA,0.6133684630119985,0.657582288858347,+,1,-0,0.200062953,269,1
BCO2,-++,+++-++,NA,0.6551686940281591,0.7051075622686553,+,1,-0,0.0581772,269,1
TMPRSS4,-+-,+-++--,NA,0.8748023015045789,0.6684658071465035,-,1,-0,0.45949570125761535,269,1
IFT46,+++,+-++--,++-+,0.7181168888435473,0.6193338531522584,-,1,-0,0.014130993,269,1
IFT46,+++,+-++--,-+--,0.7181168888435473,0.6193338531522584,-,1,-0,0.014130993,269,1
CCDC153,---,NA,NA,0.7783504431974168,0.5002471346894489,-,1,-0,0.6879637980665412,269,1
C1QTNF5,+--,NA,NA,0.6248829625575365,0.674133849125969,+,1,-0,0.8105616141575607,269,1
GRIK4,---,+-+-++,NA,0.5262313880776686,0.5245974145803675,-,1,-0,0.094173788,269,1
C11orf63,-+-,-++---,NA,0.7234660422243296,0.551138445310643,-,1,-0,0.127368695,269,1
OR10S1,+-+,NA,NA,0.6345381842611552,0.6665658900248983,+,1,-0,0.8714799449850896,269,1
OR8G2,-++,NA,NA,0.5464028116722134,0.6980869074685504,+,1,-0,0.5827717896667721,269,1
HEPN1,+-+,++---+,NA,0.7946606267889231,0.7525168681505547,-,1,-0,0.409674719,269,1
FAM118B,--+,+++--+,--++,0.6801415021502407,0.7159021787252194,+,1,-0,0.17619006802388643,269,1
OPCML,+++,---+++,-+-+,0.5129596374408769,0.7446601779942488,+,1,-0,0.214536891,269,1
NCAPD3,-++,++--++,----,0.7714903009169656,0.6134687509036415,-,1,-0,0.078964123,269,1
GLB1L2,++-,+++---,NA,0.5810674547412693,0.6601761460623722,+,1,-0,0.210469149,269,1
RAD51AP1,-+-,-+--++,NA,0.5878709843225787,0.6240855471467807,+,1,-0,0.1819712688063256,269,1
KCNA1,-++,-+++-+,-+-+,0.7502445894958708,0.7610233297649582,+,1,-0,0.053601209,269,1
SCNN1A,++-,NA,NA,0.686273907108315,0.5093785829183709,-,1,-0,0.4306004484773981,269,1
CD27,+--,NA,NA,0.634845930058859,0.5630740670292788,-,1,-0,0.5685154030165933,269,1
KLRC2,---,+++-+-,NA,0.6072796286286005,0.5126821781480257,-,1,-0,0.24808988161320752,269,1
PRH1,-+-,NA,NA,0.7273049642207252,0.5030441226791214,-,1,-0,0.623015316837336,269,1
TAS2R13,-++,-+--++,NA,0.6523649354616466,0.7171736741107018,+,1,-0,0.147389351,269,1
TAS2R19,---,--+-+-,NA,0.8635226530904297,0.5425200956665599,-,1,-0,0.215863988,269,1
CREBL2,+++,++++-+,++--,0.5150471689057293,0.6317761292784287,+,1,-0,0.03778839,269,1
GPRC5A,--+,NA,NA,0.5299427326055697,0.6223665448159461,+,1,-0,0.39748425707534113,269,1
PLBD1,++-,+-+---,NA,0.7817790233225492,0.5942570880553015,-,1,-0,0.273516128,269,1
CAPZA3,--+,NA,NA,0.6695248194864775,0.5475374472022403,-,1,-0,0.6201627960366604,269,1
SLCO1B7,+--,NA,NA,0.6433726202831255,0.5814826680816273,-,1,-0,0.6024634764244041,269,1
GYS2,--+,+++---,NA,0.7391607334536314,0.7512867431618104,+,1,-0,0.419886135,269,1
C2CD5,-++,++----,++--,0.7684304584364047,0.5604947754568781,-,1,-0,0.083068,269,1
LMNTD1,---,--+-++,NA,0.7877314890347292,0.5314032621952033,-,1,-0,0.2041879630139052,269,1
CAPRIN2,+-+,+-----,++-+,0.5963307241150055,0.7676336963084123,+,1,-0,0.116067638,269,1
TSPAN11,++-,--+-+-,--++,0.5643049584972404,0.9065506384927391,+,1,-0,0.139699345,269,1
C12orf40,+--,--+++-,NA,0.754494745200591,0.6877643309634848,-,1,-0,0.357402261,269,1
SLC38A4,-++,NA,NA,0.5205224882329531,0.6098020878821857,+,1,-0,0.4701316801981774,269,1
C12orf54,+--,+---++,NA,0.6753253094209767,0.5440649154130265,-,1,-0,0.063151162,269,1
OR8S1,+--,+---++,NA,0.5295634427224549,0.733645100082813,+,1,-0,0.125664782,269,1
WNT1,++-,NA,NA,0.5727967293521686,0.5915931739442546,+,1,-0,0.5091294696966058,269,1
ANKRD33,--+,NA,NA,0.6494375729657205,0.6583772558321763,+,1,-0,0.9156033066843363,269,1
KRT72,--+,NA,NA,0.6473644128874261,0.5206744893854972,-,1,-0,0.48115931891659036,269,1
KRT2,++-,NA,NA,0.5512149644596566,0.7362390192497286,+,1,-0,0.7606232447585864,269,1
OR9K2,+++,NA,NA,0.5334525786145552,0.7595064447844684,+,1,-0,0.7682307614818273,269,1
OR6C2,--+,NA,NA,0.5215590378900969,0.5613326340707135,+,1,-0,0.3312686751548544,269,1
NACA,++-,++----,-++-,0.67899937279892,0.5671931711781264,-,1,-0,0.08652099384290261,269,1
DPY19L2,+++,--+---,+-+-,0.6840948029290217,0.6152159578993424,-,1,-0,0.112375625,269,1
WIF1,--+,++-++-,++-+,0.5151487363610341,0.866978692712251,+,1,-0,0.216366565,269,1
KCNMB4,++-,-+--+-,++++,0.8518742295001792,0.6284311003888159,-,1,-0,0.24488102678354637,269,1
MYF5,+++,NA,NA,0.5505771392159543,0.747843935836769,+,1,-0,0.82134870380883,269,1
CCDC59,+++,++--++,----,0.8010957783632968,0.8090135843128775,+,1,-0,0.370942041,269,1
LRRIQ1,-+-,+-+-+-,NA,0.6057750799992528,0.5072342420638994,-,1,-0,0.131234808,269,1
CEP290,+--,++--+-,+-++,0.5708498900750865,0.8044096459816944,+,1,-0,0.054702138,269,1
SLC17A8,-++,+-+-++,NA,0.5200458033826943,0.8174292427380877,+,1,-0,0.17985870660925815,269,1
PARPBP,++-,++-+-+,NA,0.5180108248710164,0.9010689671817871,+,1,-0,0.142123981,269,1
NUAK1,---,-+-++-,+-++,0.6378068743230406,0.5638410053444127,-,1,-0,0.118236317,269,1
FICD,+-+,-++++-,----,0.8141218348371216,0.5140080599405443,-,1,-0,0.10540927,269,1
MYO1H,-+-,NA,NA,0.6959282218100132,0.5253295310598396,-,1,-0,0.5104783229085108,269,1
ARPC3,++-,++++-+,++--,0.5390069385625598,0.5768525137004175,+,1,-0,0.032378558,269,1
MYL2,++-,NA,NA,0.5077375369442951,0.7411885897233885,+,1,-0,0.5575156128192249,269,1
SLC8B1,--+,+-+--+,-++-,0.8030020911576736,0.7927943715751073,-,1,-0,0.207432396,269,1
VSIG10,---,+-+++-,NA,0.7432191135616508,0.702496262225875,-,1,-0,0.231896528,269,1
GCN1L1,+-+,--+-+-,++-+,0.7598071817087109,0.7104192814200601,-,1,-0,0.083722836,269,1
SPPL3,-++,++--+-,NA,0.7976189731673416,0.8091838150669188,+,1,-0,0.513994888,269,1
B3GNT4,++-,--+-+-,-+--,0.6858674505000879,0.5711230414246514,-,1,-0,0.072174252,269,1
DIABLO,+-+,-++-++,+-+-,0.5439608167568304,0.839976982840075,+,1,-0,0.166959176,269,1
HCAR3,--+,NA,NA,0.7485622989107523,0.5163946068708233,-,1,-0,0.6214094186717108,269,1
SBNO1,+++,+--++-,NA,0.5458719425105836,0.8476871272786569,+,1,-0,0.1505733,269,1
DDX55,---,+++-++,-+-+,0.777010831354412,0.6072574653900461,-,1,-0,0.3154394825563817,269,1
ANKLE2,++-,-++---,NA,0.8744109251924197,0.5288490901978563,-,1,-0,0.3309000334869524,269,1
GJB6,+-+,++---+,+---,0.6870756322749112,0.724493359805012,+,1,-0,0.081452457,269,1
IFT88,-++,-++--+,+-++,0.5525389957276112,0.5413966831393793,-,1,-0,0.09455519905712058,269,1
MICU2,-++,++---+,-+++,0.5563390125624739,0.7937966584947123,+,1,-0,0.0977398,269,1
C1QTNF9,-++,NA,NA,0.5640231300953844,0.6527199597027603,+,1,-0,0.5703778503086967,269,1
CENPJ,--+,+---+-,NA,0.8200305539328665,0.798453488268613,-,1,-0,0.438082626,269,1
PABPC3,-++,-++-+-,---+,0.6880484332069168,0.6739564534612796,-,1,-0,0.077206929,269,1
URAD,-++,NA,NA,0.6670332738498588,0.5908134511171237,-,1,-0,0.6273937808441592,269,1
B3GALTL,-++,-++---,--+-,0.5089667768079593,0.5483803470025621,+,1,-0,0.149845199,269,1
KL,-+-,-+++--,NA,0.5915683580682459,0.5021004406435643,-,1,-0,0.140723845,269,1
MAB21L1,---,+-+--+,NA,0.6183171895215273,0.5111857448708329,-,1,-0,0.047577346,269,1
STOML3,+-+,NA,NA,0.6925762773625428,0.5742737839461264,-,1,-0,0.6269877192594892,269,1
MRPS31,--+,+++-++,+-++,0.5841997652005968,0.5943105921358803,+,1,-0,0.040654494,269,1
NUDT15,+++,+-++-+,+---,0.5499842488020678,0.5476159524274261,-,1,-0,0.117170412,269,1
KCNRG,--+,NA,NA,0.7587809068103187,0.5009038706780936,-,1,-0,0.5697873360917596,269,1
PIBF1,+-+,-++---,-+-+,0.8276337527292102,0.5488611087666747,-,1,-0,0.12014921,269,1
UCHL3,+--,+----+,++-+,0.6488136005204056,0.6415306688891426,-,1,-0,0.023854428,269,1
SOX21,+-+,-+--++,NA,0.6983987610658752,0.8117154077782603,+,1,-0,0.5173302865168157,269,1
ATP4B,+-+,NA,NA,0.7075018698224111,0.52205214493707075,-,1,-0,0.5032543728668903,269,1
OR4K13,++-,NA,NA,0.7022378192237111,0.5789070531110093,-,1,-0,0.6863495914076527,269,1
OR4K17,+-+,NA,NA,0.6387690476579965,0.6609603822934652,+,1,-0,0.8536073939859707,269,1
TEP1,---,+++--+,NA,0.728190053137913,0.5841055658610926,-,1,-0,0.269034966,269,1
NDRG2,+--,+++--+,+-++,0.5049215759710598,0.7133314966622761,+,1,-0,0.091737363,269,1
RNASE8,++-,NA,NA,0.5947552809617305,0.5226013611064101,-,1,-0,0.3792123094821448,269,1
ARHGEF40,+--,+-+-++,NA,0.5001319537322468,0.6910102595533321,+,1,-0,0.2615210930933161,269,1
SDR39U1,+--,-++---,NA,0.7112826343024343,0.6313709010796753,-,1,-0,0.180612354,269,1
AP4S1,+--,++---+,--++,0.6188062303180888,0.7657695231118451,+,1,-0,0.195242986,269,1
NUBPL,+--,-+---+,+-+-,0.581959380918131,0.8690690067989995,+,1,-0,0.14118764,269,1
MIPOL1,+-+,++----,NA,0.6439515693694638,0.8332979669959885,+,1,-0,0.3904855522912206,269,1
FKBP3,-+-,+-+--+,-+-+,0.8898947626551937,0.6494392700928078,-,1,-0,0.292659082,269,1
RPL36AL,++-,+++---,++-+,0.7072811275771498,0.7593098693596758,+,1,-0,0.12949072295007716,269,1
DNAAF2,-+-,-+++++,+-+-,0.5075772984524259,0.7031201956885464,+,1,-0,0.145875447,269,1
POLE2,---,-+-+++,NA,0.695937428031431,0.6486290740993377,-,1,-0,0.260197769,269,1
ARF6,-++,+---+-,+++-,0.755088202583118,0.6980183060715864,-,1,-0,0.073003558,269,1
SLC38A6,+++,+++-+-,++--,0.6982198894299041,0.5857291639254281,-,1,-0,0.071407539,269,1
VTI1B,+++,+-++-+,-+--,0.6621810788854915,0.886002832643058,+,1,-0,0.225011072,269,1
CCDC177,-+-,NA,++-+,0.5490982134903509,0.8259311444404961,+,1,-0,0.3454606517312596,269,1
C14orf169,-+-,NA,-+-+,0.57672737194222,0.6842052941816427,+,1,-0,0.17639485,269,1
ACOT1,++-,-+---+,NA,0.6506501075247736,0.7588607987780869,+,1,-0,0.198455975,269,1
ABCD4,---,+-+-++,NA,0.821372219143925,0.6259718717919922,-,1,-0,0.30842804,269,1
GPATCH2L,-++,----+-,NA,0.5507284446953372,0.5288753427916587,-,1,-0,0.107911279,269,1
LRRC74A,--+,NA,NA,0.7011797848871707,0.5285737786122017,-,1,-0,0.5233522353819218,269,1
STON2,+-+,-++-++,NA,0.6280672748295447,0.9022230695906002,+,1,-0,0.363795557,269,1
OTUB2,-++,++++--,NA,0.7058388534233457,0.8156393614756167,+,1,-0,0.438631828,269,1
PAPOLA,--+,++--+-,+-++,0.7823305541620146,0.649453177589416,-,1,-0,0.192057865,269,1
HHIPL1,+--,+----+,NA,0.7990798667344106,0.6140359906398212,-,1,-0,0.131462249,269,1
WDR25,++-,+-----,-+--,0.519942296495004,0.6685630813211269,+,1,-0,0.10812048395697493,269,1
DIO3,++-,NA,+++-,0.5466208744308177,0.7661721984760889,+,1,-0,0.2624553112824868,269,1
TRMT61A,++-,+++-+-,NA,0.5071773256168831,0.8083653778405016,+,1,-0,0.2626728715475757,269,1
APOPT1,+--,+-+-++,NA,0.814260603624098,0.5000273744641417,-,1,-0,0.13085652807429604,269,1
GPR132,+-+,+-++-+,NA,0.5222363188490827,0.845147872943043,+,1,-0,0.083281467,269,1
MAGEL2,+++,NA,+--+,0.5684360268908333,0.9134551179676802,+,1,-0,0.4947525886876474,269,1
NDNL2,++-,-+-+-+,++--,0.8354558635198066,0.5196982228553457,-,1,-0,0.139484189,269,1
NOP10,-+-,--++-+,NA,0.8223457460107181,0.5021906546563176,-,1,-0,0.21514912530802388,269,1
C15orf53,---,NA,NA,0.77003950974709,0.5116607345054025,-,1,-0,0.6863495914076527,269,1
EXD1,-++,NA,NA,0.5840112757355327,0.6866332379743358,+,1,-0,0.6596141851073081,269,1
C15orf43,-+-,NA,NA,0.5415307652238743,0.697121718542917,+,1,-0,0.534636918196148,269,1
FBN1,--+,-++-++,NA,0.5062947496373824,0.5823695496346862,+,1,-0,0.10239009,269,1
HDC,--+,NA,NA,0.7058267762035119,0.5849861556248387,-,1,-0,0.7366525130883379,269,1
SLTM,---,+-+-+-,--+-,0.8650258778905504,0.6210087271265696,-,1,-0,0.199892631,269,1
RNF111,-++,-+----,++--,0.6459338427871977,0.6273592619523459,-,1,-0,0.19970851480636279,269,1
KBTBD13,-+-,NA,NA,0.5356905289479589,0.6500040858418351,+,1,-0,0.43821643904875596,269,1
HCN4,-++,----+-,NA,0.6609094771532907,0.7389989307263303,+,1,-0,0.233812388,269,1
CYP11A1,+-+,+-+---,NA,0.7171300356421512,0.5913679580715725,-,1,-0,0.133858433,269,1
CYP1A2,---,NA,-+-+,0.5115496640195045,0.5755459900656834,+,1,-0,0.078995506,269,1
SCAMP2,--+,+-+-++,--+-,0.9011781422985505,0.516926784314894,-,1,-0,0.188809831,269,1
IREB2,-++,-+-+-+,-+--,0.5177065830958344,0.6095557730715082,+,1,-0,0.12253168853280037,269,1
ADAMTS7,+--,NA,NA,0.6299688792365696,0.6286697866519778,-,1,-0,0.6812827508564442,269,1
C15orf26,-+-,+++---,NA,0.5201657863092576,0.68715227430246,+,1,-0,0.046236954,269,1
SLC28A1,-++,NA,NA,0.6372366400495775,0.5034415208951155,-,1,-0,0.36948221042437607,269,1
ZNF710,+++,--+-++,NA,0.5034948707180763,0.7093080892560398,+,1,-0,0.224497726,269,1
CIB1,++-,+++---,+++-,0.5202943350203831,0.6117363517832846,+,1,-0,0.08977395,269,1
MCTP2,-++,----+-,NA,0.8030020119584902,0.6384055223590012,-,1,-0,0.309719458,269,1
LRRK1,+--,-+---+,-+-+,0.7422656684776973,0.63596927986437235,-,1,-0,0.1201618829654945,269,1
CAPN15,-+-,++--+-,++-+,0.5586376798646022,0.5910722503508097,+,1,-0,0.072867298,269,1
NUBP2,+--,+++-+-,+-+-,0.6970148986143033,0.5028031650878376,-,1,-0,0.1116425493617787,269,1
IGFALS,++-,NA,+++-,0.6235303092354906,0.6138155512587951,-,1,-0,0.2114999726829656,269,1
MEIOB,++-,-++--+,NA,0.776165870931073,0.5003277393962213,-,1,-0,0.18508767886854907,269,1
HS3ST6,-++,-++-+-,-+--,0.7101082950037341,0.6759881413955674,-,1,-0,0.113241192,269,1
E4F1,+--,+-+-+-,+-++,0.8170474723799878,0.7357786430319206,-,1,-0,0.317792397,269,1
C16orf59,+--,+-+-+-,NA,0.6201585323529116,0.539394998589952,-,1,-0,0.1226707570954718,269,1
ZSCAN10,-+-,NA,NA,0.6596625939530215,0.5869518354541511,-,1,-0,0.6337227419172597,269,1
SEPT12,+--,NA,NA,0.6094641352354597,0.5609240503067829,-,1,-0,0.4894422351993719,269,1
EMP2,---,+++++-,-+-+,0.5229620106227864,0.5509104906063755,+,1,-0,0.091422004,269,1
RSL1D1,+++,+-++-+,----,0.6974206705942383,0.5718936300443418,-,1,-0,0.232242742,269,1
PDXDC1,--+,+-++-+,NA,0.8080661607310415,0.677632861001309,-,1,-0,0.397354924,269,1
ACSM3,+--,+-----,NA,0.9155685473867233,0.6534306820615576,-,1,-0,0.356121289,269,1
