gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_meta,minp,Corrected_p,Bonferroni_meta_p
RCE1,+++,-----+,+-+-,0.7683582665795328,0.565682351115516,-,1,-0,0.065572566,269,1
C11orf86,+--,NA,NA,0.5458853321056245,0.6075799597077212,+,1,-0,0.41682358295334876,269,1
CDK2AP2,-+-,+-++-+,----,0.735586403694721,0.5324510045276912,-,1,-0,0.079834491,269,1
SUV420H1,--+,+---++,+++-,0.7202098840939325,0.6276229630313419,-,1,-0,0.14784073,269,1
FOLR1,-++,NA,-++-,0.7251635894274376,0.8055678503852861,+,1,-0,0.5438164619149648,269,1
MRPL48,++-,-++++-,+-+-,0.5965965966767317,0.8269345487806277,+,1,-0,0.12469074293174938,269,1
COA4,-+-,-++---,--++,0.5916488389762691,0.584290956111839,-,1,-0,0.03934349258664335,269,1
UCP3,+--,++--++,NA,0.6330387813910036,0.7892355808487845,+,1,-0,0.239971579,269,1
P4HA3,++-,-+--+-,NA,0.6803134420745337,0.6577308144430788,-,1,-0,0.156621821,269,1
POLD3,-+-,++--+-,+-++,0.8698865211588901,0.6031033454642047,-,1,-0,0.230203218,269,1
TPBGL,++-,+---++,NA,0.6037423727219853,0.6396925362302011,+,1,-0,0.263336679,269,1
MOGAT2,-++,--+-+-,---+,0.9230407648628988,0.5874347016744587,-,1,-0,0.227007022,269,1
INTS4,---,++--+-,-+++,0.5015514806241382,0.6871118948694,+,1,-0,0.183617041,269,1
THRSP,++-,NA,NA,0.5385082480532376,0.645162823927215,+,1,-0,0.5356718309103461,269,1
TMEM126B,+++,-+-+--,----,0.5362982447658766,0.7301185880957075,+,1,-0,0.1801880211328595,269,1
C11orf73,++-,+++++-,+--+,0.5127835061585305,0.7926647281632502,+,1,-0,0.073336142000000007,269,1
TRIM77,+-+,NA,NA,0.5013374544364447,0.7668310647781975,+,1,-0,0.6102795709955477,269,1
SMCO4,+-+,+-+-+-,-++-,0.5247047156889536,0.7704034074440168,+,1,-0,0.05143083316614328,269,1
MMP1,++-,++-+++,+--+,0.54146802054544,0.9522940746292259,+,1,-0,0.177504026,269,1
MMP3,-++,NA,NA,0.513863021459362,0.7605738885977772,+,1,-0,0.6481754386355618,269,1
CASP4,---,++--+-,NA,0.6844242552452606,0.7647919934866683,+,1,-0,0.321557857,269,1
CASP5,-+-,NA,NA,0.7361950157424517,0.5512912553290717,-,1,-0,0.78283100511233,269,1
CASP1,-++,+-+-+-,NA,0.5323784764515741,0.9016788900727202,+,1,-0,0.274738566,269,1
ELMOD1,+-+,++--+-,--++,0.5463684025873671,0.5347694756329603,-,1,-0,0.084999157,269,1
SLC35F2,+++,-+++--,+---,0.7375106453099449,0.6134842340843927,-,1,-0,0.157127715,269,1
ACAT1,+--,+++-+-,++--,0.7459767893964507,0.5275451622410953,-,1,-0,0.133296161,269,1
KDELC2,-+-,-----+,--+-,0.7581368618503326,0.6336953720811024,-,1,-0,0.064177528,269,1
FDX1,+-+,+-----,-+--,0.6399106538745902,0.5194790772570892,-,1,-0,0.1675875236709645,269,1
COLCA2,-++,-++-+-,NA,0.7480621697681985,0.7278921259283795,-,1,-0,0.381227843,269,1
C11orf88,-+-,NA,NA,0.6909206116738237,0.5581033882865856,-,1,-0,0.654374127940154,269,1
FDXACB1,--+,+++---,NA,0.515795680532957,0.5588431053470198,+,1,-0,0.126060175,269,1
IL18,+++,+-++-+,--+-,0.5834969118499759,0.8594080040046577,+,1,-0,0.346121911,269,1
BCO2,-++,-+--++,NA,0.7080187856450747,0.7509176466164345,+,1,-0,0.35720220256878976,269,1
TTC12,---,++-+++,NA,0.7582351418894033,0.5849853151463017,-,1,-0,0.118917823,269,1
DSCAML1,---,+--+++,+-+-,0.7554690014652774,0.6153022053725128,-,1,-0,0.127377114,269,1
IL10RA,---,--++++,NA,0.6676954243213595,0.7320873416475423,+,1,-0,0.307464975,269,1
MPZL3,---,++--++,NA,0.8014893541282668,0.6362252573530638,-,1,-0,0.237841669,269,1
KMT2A,--+,+---++,--+-,0.719778847068916,0.5057164289010461,-,1,-0,0.060872097,269,1
HYOU1,+--,++++--,-+--,0.7418022257734789,0.5851623613851927,-,1,-0,0.108881929,269,1
PVRL1,+--,+-++++,NA,0.5673604372051103,0.7742020675181633,+,1,-0,0.26093879,269,1
SORL1,+-+,--+--+,-++-,0.6753395520052415,0.5211600084896924,-,1,-0,0.144472753,269,1
CRTAM,-+-,-++--+,NA,0.6267400764796587,0.5742711477079525,-,1,-0,0.23177693857640985,269,1
BSX,-+-,NA,NA,0.6155479252058645,0.6136357352525997,-,1,-0,0.6014432573381339,269,1
OR8D4,--+,NA,NA,0.5778701095112657,0.5077914504959696,-,1,-0,0.40839286844481626,269,1
OR4D5,-+-,NA,NA,0.6829368540456292,0.6227402311708913,-,1,-0,0.8767595180860048,269,1
OR10S1,-+-,NA,NA,0.6921517092298435,0.530149986666412,-,1,-0,0.5593358313764458,269,1
OR8G1,+-+,NA,NA,0.529540388052124,0.6919720836497243,+,1,-0,0.586099172672126,269,1
TMEM218,---,+---++,NA,0.8271096582385198,0.6686828605482654,-,1,-0,0.334851587,269,1
SRPR,+--,---++-,+-++,0.6322174861947748,0.7040449700770621,+,1,-0,0.10522069731870458,269,1
GLB1L3,--+,+-+-++,NA,0.6138187195288238,0.7632083113317183,+,1,-0,0.215551757,269,1
B3GAT1,+++,++++--,-+--,0.6122743417316575,0.9285901396758145,+,1,-0,0.311112547,269,1
B4GALNT3,---,++++--,NA,0.6292501695748866,0.5123716250398151,-,1,-0,0.130055577,269,1
KCNA5,+--,++-+--,---+,0.8132526675739353,0.6592080838201264,-,1,-0,0.047873137,269,1
TNFRSF1A,-+-,-+--++,-+--,0.8356495021084418,0.7210767711310374,-,1,-0,0.328571369,269,1
CD4,-+-,+++---,NA,0.7176400727005628,0.6422013371267956,-,1,-0,0.23612418935892376,269,1
P3H3,-+-,-++--+,NA,0.8802712347893216,0.7322706966574667,-,1,-0,0.6039111544929301,269,1
USP5,+--,+-++--,-+-+,0.7370792986104111,0.7409174162237938,+,1,-0,0.25079484123954116,269,1
KLRC3,-+-,--++--,NA,0.6707800536945514,0.5168585477653216,-,1,-0,0.105454905,269,1
KLRC2,-+-,++-+++,NA,0.6047245263932947,0.7740582537127878,+,1,-0,0.176721009,269,1
KLRC1,-++,NA,NA,0.6566917111924228,0.6301363138290009,-,1,-0,0.7518351955405211,269,1
MAGOHB,+-+,++---+,---+,0.7477703689830537,0.5043828504142197,-,1,-0,0.015855578,269,1
PRB1,+++,NA,--+-,0.5361985870451871,0.6083492048797051,+,1,-0,0.141344569,269,1
PYROXD1,+-+,+--+--,NA,0.6245217709576689,0.5657693637348196,-,1,-0,0.179153834,269,1
ABCC9,-++,-+---+,NA,0.6576791004191911,0.5042282719874195,-,1,-0,0.183037027,269,1
MED21,+--,-+++--,--++,0.8150746481368865,0.5368403307887468,-,1,-0,0.09297918091569617,269,1
C12orf71,-+-,NA,NA,0.6759166911963082,0.541672981674505,-,1,-0,0.5291197957853226,269,1
REP15,-+-,+-+---,NA,0.5686657579229207,0.7577120076704356,+,1,-0,0.144262837,269,1
FAR2,+-+,-++-+-,NA,0.5001344187198276,0.6644537612519656,+,1,-0,0.18653083,269,1
TSPAN11,--+,++-+++,-+--,0.6191198765838763,0.503403713534911,-,1,-0,0.082786517,269,1
DENND5B,+-+,++----,NA,0.5875391174678771,0.5203854413325977,-,1,-0,0.11913517312958834,269,1
AMN1,+-+,-++---,---+,0.6864925377007918,0.709766607881466,+,1,-0,0.181346348,269,1
H3F3C,++-,NA,NA,0.6878577654784666,0.5404951410437407,-,1,-0,0.5193810808163146,269,1
SYT10,--+,+-+-++,NA,0.7142866081193239,0.5850742815360707,-,1,-0,0.21575579,269,1
ZCRB1,++-,-+-+++,+-++,0.5633305452994698,0.6941823797768858,+,1,-0,0.084223689,269,1
VDR,-+-,NA,NA,0.5544580712934823,0.5434035479008845,-,1,-0,0.36736159336283536,269,1
SENP1,+-+,++--++,NA,0.55885240024488,0.6097633862024338,+,1,-0,0.14911991690487,269,1
ZNF641,++-,-----+,+--+,0.6793392385794068,0.5258067531483679,-,1,-0,0.115950365,269,1
KANSL2,+--,+-+++-,+--+,0.6399944027752881,0.5268075372510891,-,1,-0,0.074879307,269,1
CELA1,++-,NA,NA,0.5614143036356021,0.6673722714269528,+,1,-0,0.6428406738555248,269,1
GALNT6,-+-,---+++,NA,0.5418293812267065,0.5657176021237866,+,1,-0,0.215355489,269,1
SCN8A,+-+,+-+---,NA,0.6360381968676637,0.6731662496481258,+,1,-0,0.26797571904726397,269,1
KRT75,+-+,NA,NA,0.5879684826390063,0.7092791251047964,+,1,-0,0.8021461205512881,269,1
KRT6C,-+-,NA,NA,0.6302294625422707,0.6458847569838863,+,1,-0,0.7196425000061204,269,1
KRT73,-++,NA,NA,0.6031205000225757,0.53768875304286,-,1,-0,0.41722557936188853,269,1
KRT2,+--,NA,NA,0.6702678225957828,0.5642231557876343,-,1,-0,0.6126984895436702,269,1
SOAT2,++-,-+++--,---+,0.6019366305516968,0.6235280123963043,+,1,-0,0.061901808584322475,269,1
NPFF,++-,NA,NA,0.5191958981312533,0.6897419181287856,+,1,-0,0.6322421495693743,269,1
ITGA5,-+-,++++--,--++,0.5031038662415542,0.8843283172951093,+,1,-0,0.205735922,269,1
OR6C70,+++,NA,NA,0.5358633010347432,0.757807101281515,+,1,-0,0.7850443690404753,269,1
SARNP,-+-,+--+--,NA,0.6523209906913331,0.7943170268437256,+,1,-0,0.21844742628295913,269,1
ORMDL2,-+-,-++++-,++-+,0.5988563890518677,0.8604823796268289,+,1,-0,0.173863764,269,1
MMP19,-++,NA,NA,0.5869811185843354,0.6032319189826243,+,1,-0,0.5324236541521028,269,1
ANKRD52,+--,---+++,NA,0.8211958325586782,0.6810131307035814,-,1,-0,0.332839873,269,1
ATP5B,+--,-+++--,--++,0.5106313281468482,0.6363505887492686,+,1,-0,0.06525210461542814,269,1
SDR9C7,+-+,+-+---,NA,0.5202609842985689,0.8357523331567558,+,1,-0,0.26089412352316255,269,1
ZBTB39,+--,-+--++,++-+,0.6533060479864415,0.8175800975572559,+,1,-0,0.19413280923541723,269,1
LRP1,--+,++++++,--+-,0.534292144229797,0.5574376768739165,+,1,-0,0.2707496284068426,269,1
R3HDM2,+--,--+-++,-+--,0.7859287487339841,0.6771343457882424,-,1,-0,0.174816573,269,1
GLI1,+-+,++--++,-+++,0.6026465426637742,0.7991175739717649,+,1,-0,0.136119569,269,1
CDK4,-+-,+++++-,++++,0.6222948562543861,0.9265810678767137,+,1,-0,0.264702697,269,1
METTL21B,-+-,-++-++,NA,0.6439577557098398,0.8307786623443472,+,1,-0,0.46925608519073103,269,1
IFNG,-+-,NA,NA,0.5940502373439632,0.6999941241680181,+,1,-0,0.7584229951986753,269,1
PTPRR,+-+,+-+--+,---+,0.5926560370267392,0.5380355629124945,-,1,-0,0.131573092,269,1
TPH2,-+-,++++--,NA,0.6588363226727364,0.5839459676858403,-,1,-0,0.067198661,269,1
GLIPR1L1,+-+,NA,NA,0.6740081402401807,0.5650634089864183,-,1,-0,0.5654822100089978,269,1
E2F7,-++,NA,NA,0.6001849447509765,0.6868471618096891,+,1,-0,0.7331865145901755,269,1
PPP1R12A,---,+++---,+--+,0.6467045245549099,0.6225573398702772,-,1,-0,0.183283614,269,1
MYF5,++-,NA,NA,0.5502579605228685,0.7377227334684318,+,1,-0,0.7413189009286261,269,1
C12orf50,-++,-+--+-,NA,0.6224018592530988,0.6882665880536386,+,1,-0,0.156814876,269,1
ATP2B1,+-+,--+-+-,-+-+,0.5935859731679327,0.5237959581339467,-,1,-0,0.175062491,269,1
CRADD,++-,----+-,--++,0.7029494232848196,0.6031214565617765,-,1,-0,0.161655309,269,1
FGD6,+-+,++---+,NA,0.5611367351620749,0.8799661500557896,+,1,-0,0.171740258,269,1
USP44,-+-,+---++,NA,0.6514541012865945,0.7365008491552728,+,1,-0,0.2102012791919772,269,1
HAL,-+-,NA,NA,0.6180788941323878,0.6285396528428077,+,1,-0,0.632711722279454,269,1
ELK3,-+-,++-+-+,-+++,0.5142198157369009,0.8384497468107115,+,1,-0,0.145741199,269,1
ACTR6,-+-,-+--+-,++--,0.8500362411038289,0.7395361170547401,-,1,-0,0.258521581,269,1
ANO4,+--,+--+++,NA,0.6891032789272676,0.8216703811395949,+,1,-0,0.334828581,269,1
SPIC,-+-,NA,NA,0.5427651247615279,0.5035226821605062,-,1,-0,0.33793408854220874,269,1
CCDC53,-+-,++-++-,+--+,0.7587185705454629,0.8018196999612779,+,1,-0,0.24131854,269,1
STAB2,-++,NA,NA,0.6183175716341155,0.6289054067617307,+,1,-0,0.6315845014121284,269,1
C12orf45,-+-,+++---,---+,0.6227081446287276,0.5289522234351034,-,1,-0,0.127505712,269,1
ALDH1L2,-+-,++--++,NA,0.6014124822351121,0.852056193539768,+,1,-0,0.276041535,269,1
ALKBH2,++-,--+--+,+---,0.7430409252025592,0.8783734031553799,+,1,-0,0.248075726,269,1
ARPC3,++-,-++---,+-++,0.5446324801657058,0.9172279278464534,+,1,-0,0.33423018682771777,269,1
GPN3,+++,-++++-,NA,0.7536977996012187,0.8163634002499494,+,1,-0,0.367015153,269,1
FAM109A,++-,-+++--,--+-,0.5517158856612224,0.7512756449955463,+,1,-0,0.200800523,269,1
BRAP,+--,++--+-,---+,0.6374329253572792,0.754889813262265,+,1,-0,0.09060927,269,1
TPCN1,-++,+--+++,-+-+,0.6241133990137072,0.8750753739021047,+,1,-0,0.160791199,269,1
TBX3,++-,-++-++,NA,0.5146692865962998,0.9147559285712232,+,1,-0,0.139973553,269,1
RNFT2,+--,---+--,NA,0.7736585207821345,0.6381414690172845,-,1,-0,0.125872075,269,1
COQ5,++-,-----+,+-++,0.669498309502542,0.6216542989866208,-,1,-0,0.227644944,269,1
B3GNT4,++-,+---+-,+-+-,0.7805980624843285,0.6392070093928955,-,1,-0,0.146899813,269,1
KNTC1,-++,+-+-+-,NA,0.6836366586638335,0.5125077762326086,-,1,-0,0.165604605,269,1
HIP1R,-+-,+--+++,++--,0.7694549861170698,0.5674582571265865,-,1,-0,0.210160904,269,1
CDK2AP1,++-,++--+-,NA,0.5330917896238003,0.7084764500529511,+,1,-0,0.252620381,269,1
CCDC92,++-,+-++-+,--+-,0.674046050037317,0.6356908135774092,-,1,-0,0.092741292,269,1
FAM101A,++-,++---+,--+-,0.7738067393030058,0.5064019516006527,-,1,-0,0.161167228,269,1
PIWIL1,++-,NA,NA,0.6105501414483431,0.5418055938677125,-,1,-0,0.42852991171105925,269,1
RAN,+-+,++++--,-+-+,0.5944328356731471,0.8461334981194701,+,1,-0,0.2374103,269,1
SKA3,+-+,+--+--,NA,0.8291171373268792,0.5889178909507176,-,1,-0,0.356778122,269,1
C1QTNF9B-AS1,+--,NA,NA,0.5893652781757193,0.6365725827538344,+,1,-0,0.54889671304057,269,1
RNF6,+-+,+-+-+-,NA,0.5836821203744912,0.5020391310776732,-,1,-0,0.11068491498248226,269,1
RASL11A,+--,++-++-,NA,0.6698694688573095,0.6343477362663419,-,1,-0,0.166295602,269,1
PDX1,--+,NA,NA,0.5181883954504299,0.5856485204447622,+,1,-0,0.34176697530608524,269,1
ALOX5AP,-+-,++++-+,--+-,0.6443696909843601,0.748473758175003,+,1,-0,0.117255056,269,1
TEX26,---,-+-++-,NA,0.8843908657115573,0.6078339363354174,-,1,-0,0.4821355371961906,269,1
FRY,+-+,+++-+-,--+-,0.6662736208603725,0.5220727191058858,-,1,-0,0.0669400305683212,269,1
RFC3,+--,-+----,-+-+,0.9347734261748756,0.5432761059758094,-,1,-0,0.089934457,269,1
RFXAP,+--,+---++,+++-,0.5476318110094366,0.6564665857783507,+,1,-0,0.134115622,269,1
ALG5,-+-,----++,+++-,0.6749771288839509,0.6656417406953099,-,1,-0,0.14436644,269,1
EXOSC8,-++,++--+-,+-++,0.669401914054056,0.6691209329647857,-,1,-0,0.153245862,269,1
CSNK1A1L,++-,NA,NA,0.6645807771457459,0.5177421557868536,-,1,-0,0.4281604445157764,269,1
MRPS31,---,++--+-,+--+,0.6759397466257091,0.550124126307739,-,1,-0,0.092699606,269,1
MTRF1,-+-,++--+-,NA,0.634859233829755,0.8849171019506232,+,1,-0,0.200880013,269,1
TNFSF11,-++,NA,NA,0.5143410936092729,0.7570515962683227,+,1,-0,0.6277536354281528,269,1
LACC1,---,---+++,NA,0.7862008574219306,0.5412346813863577,-,1,-0,0.223516908,269,1
SLC25A30,+-+,+--++-,-+-+,0.662903584982941,0.5888336709054669,-,1,-0,0.064839513,269,1
LRCH1,+++,+++---,NA,0.5480148928536989,0.6820376894225151,+,1,-0,0.073145886,269,1
MED4,++-,+-++--,-+-+,0.5251446577990824,0.7266933579930954,+,1,-0,0.1266147,269,1
RCBTB2,--+,-+-+--,-+-+,0.9368515598749463,0.5021675355651266,-,1,-0,0.20733224,269,1
MLNR,-++,NA,NA,0.5694638602868718,0.6974340588732648,+,1,-0,0.6550404730464463,269,1
PHF11,-++,----++,-++-,0.5992550950713306,0.6560036834240819,+,1,-0,0.084784008,269,1
HNRNPA1L2,+--,+---++,NA,0.8963229992038885,0.5396534074359944,-,1,-0,0.3523560038757342,269,1
DACH1,--+,--++++,+--+,0.5865905102974438,0.7439507308577459,+,1,-0,0.156442041,269,1
SLITRK1,+-+,+-++-+,+---,0.6950006341923897,0.5321422919141131,-,1,-0,0.107981742,269,1
GPC6,+-+,+---+-,+-++,0.5599266045286638,0.8878177029943115,+,1,-0,0.228682959,269,1
UBAC2,++-,+---+-,+-++,0.6654380820995094,0.7380290939780082,+,1,-0,0.152767089,269,1
ITGBL1,-+-,++-+--,NA,0.6289403344161747,0.6319143887474529,+,1,-0,0.085041246,269,1
METTL21C,--+,NA,NA,0.6872674204241291,0.5556663663149021,-,1,-0,0.6277909347525332,269,1
MYO16,--+,+-+--+,+---,0.6143464101775299,0.7953222240226986,+,1,-0,0.095972577,269,1
ING1,++-,+-+---,+--+,0.6903365983796246,0.9293489763558225,+,1,-0,0.17605314,269,1
TMCO3,-++,---+-+,---+,0.723070783715654,0.7096214966082339,-,1,-0,0.171300936,269,1
OR11G2,++-,NA,NA,0.5396108110520526,0.5610173758388639,+,1,-0,0.3957552402646983,269,1
OR11H6,++-,NA,NA,0.6129510253398927,0.5404506650692262,-,1,-0,0.4038881775306503,269,1
CCNB1IP1,++-,+++++-,+--+,0.5697900875206139,0.9137160717462838,+,1,-0,0.14360216,269,1
PARP2,+-+,++++++,--++,0.5728850765975362,0.683570320756424,+,1,-0,0.20367362453907284,269,1
APEX1,+--,++++--,----,0.5700195803482813,0.6040442128211955,+,1,-0,0.057335522620681326,269,1
RNASE10,-+-,NA,NA,0.6157799974021377,0.5631190535066406,-,1,-0,0.5162201930347483,269,1
METTL17,-++,-+--++,NA,0.6376928177429597,0.7599064609323227,+,1,-0,0.183047364,269,1
RNASE8,-++,NA,NA,0.5188732433896063,0.7207443694930508,+,1,-0,0.6441183175784115,269,1
ARHGEF40,-+-,++++++,NA,0.6635794100222344,0.5537981392456405,-,1,-0,0.3547196694458329,269,1
HAUS4,+--,+---+-,NA,0.7810387917283332,0.7143725377278426,-,1,-0,0.321796862,269,1
C14orf93,-+-,++-+--,NA,0.6054831649436984,0.7722150390425744,+,1,-0,0.112628228,269,1
CDH24,++-,---+-+,NA,0.5970620718107672,0.6668365032626165,+,1,-0,0.158108707,269,1
MYH6,-+-,NA,NA,0.7474315128107611,0.5024988618060136,-,1,-0,0.6119019376503274,269,1
MYH7,+-+,+---+-,NA,0.8164082927487009,0.5128691045223572,-,1,-0,0.244668356,269,1
DHRS4L1,+--,NA,NA,0.5581948677746047,0.608741364049179,+,1,-0,0.47270978528433205,269,1
NRL,+--,++++-+,NA,0.5905085697579248,0.5214861791872825,-,1,-0,0.24332471029407593,269,1
CIDEB,++-,-+++--,++--,0.6384848739650179,0.6413659232962087,+,1,-0,0.09730618,269,1
NFATC4,-+-,+++-+-,NA,0.7260781720050232,0.7619305707424633,+,1,-0,0.45982771817312007,269,1
FOXG1,--+,++++--,+---,0.8057833562782641,0.6649541166075459,-,1,-0,0.215271983,269,1
SNX6,-+-,+--+++,++--,0.6375702549308482,0.5510122006540926,-,1,-0,0.107269663,269,1
NFKBIA,-+-,-+---+,++++,0.59484155124304,0.6677280663295803,+,1,-0,0.219328871,269,1
MIPOL1,-+-,++----,NA,0.6654796067184154,0.6324847636072612,-,1,-0,0.189261647,269,1
SEC23A,+-+,-+----,---+,0.7250449020416938,0.6569970689370062,-,1,-0,0.15962074410061408,269,1
GEMIN2,-+-,--+++-,+--+,0.5066381796928388,0.6612703938058268,+,1,-0,0.150862153,269,1
PYGL,---,+++--+,NA,0.9188753520976286,0.5209136400062521,-,1,-0,0.34800596043306864,269,1
PSMC6,++-,----+-,---+,0.8848092092408498,0.6138384461210873,-,1,-0,0.197529384,269,1
CDKN3,+++,+++++-,----,0.7109605989489987,0.6077172853000653,-,1,-0,0.23669773359316248,269,1
CNIH1,+-+,---+--,-+++,0.5601176550654738,0.6910571090358728,+,1,-0,0.084606086,269,1
ATG14,--+,-+--++,++-+,0.7094946847179232,0.6534259551239469,-,1,-0,0.046319638,269,1
ACTR10,+--,+++++-,-+-+,0.5217403925355455,0.7664775022544026,+,1,-0,0.147461961,269,1
SIX6,-+-,NA,NA,0.6221626950190835,0.6327621331732556,+,1,-0,0.6713182148051676,269,1
FAM71D,-+-,++--+-,NA,0.6628210861833592,0.6167596189118558,-,1,-0,0.135097643,269,1
EIF2S1,+-+,++++--,-+-+,0.6744153696518903,0.7374903433069175,+,1,-0,0.230479401,269,1
SRSF5,+++,+--++-,-+-+,0.5101242322560282,0.6576571571001365,+,1,-0,0.202515398,269,1
MAP3K9,+-+,--++-+,-+--,0.740844467099852,0.6951394914209938,-,1,-0,0.152076266,269,1
DCAF4,+-+,+-+-+-,NA,0.553981499387999,0.9378021581129641,+,1,-0,0.31169602147718006,269,1
PAPLN,--+,----+-,+-++,0.6649377986106748,0.6402249062122007,-,1,-0,0.152247147,269,1
ACOT4,++-,+++--+,+-++,0.6743037619811844,0.8407015476235138,+,1,-0,0.232902154,269,1
ELMSAN1,--+,+---++,NA,0.7870078275657558,0.6097326839393715,-,1,-0,0.252175438,269,1
LIN52,+++,---+++,--+-,0.6136902177595547,0.5894665838486233,-,1,-0,0.219449813,269,1
ISCA2,-+-,---+--,-+-+,0.8559836970777944,0.6181868128214402,-,1,-0,0.167908061,269,1
FCF1,-+-,+-+++-,NA,0.6313812482816963,0.7333935086702429,+,1,-0,0.307723731,269,1
YLPM1,---,+--+++,NA,0.6472142282637191,0.6166384309492515,-,1,-0,0.265119473,269,1
ACYP1,+++,+--+++,+-+-,0.5796526974990224,0.777227313704421,+,1,-0,0.060199625,269,1
ZC2HC1C,+-+,++--+-,NA,0.6055780618712995,0.5424593065790807,-,1,-0,0.182567827,269,1
NEK9,--+,+--+++,-++-,0.7985872083885801,0.6992177251995317,-,1,-0,0.216127589,269,1
ESRRB,+--,+--+-+,NA,0.7719621125875159,0.8054029518901595,+,1,-0,0.449652372,269,1
LRRC74A,-++,NA,NA,0.5220671130405624,0.6947771852233028,+,1,-0,0.5157083950897322,269,1
PSMC1,++-,-++-+-,---+,0.6723291540959946,0.7527602004534457,+,1,-0,0.093701592,269,1
CATSPERB,-++,--++-+,NA,0.5856017750149073,0.5371720992966252,-,1,-0,0.117995906,269,1
TMEM251,++-,++++-+,NA,0.5604020445227376,0.83785142779548,+,1,-0,0.23264745,269,1
SERPINA9,++-,NA,-+-+,0.6006143246515832,0.8757769050270754,+,1,-0,0.406504963,269,1
SERPINA12,-++,NA,NA,0.510871950568628,0.7500027465114487,+,1,-0,0.593465050708665,269,1
EXOC3L4,-+-,NA,NA,0.634979964453871,0.5681135608508802,-,1,-0,0.5588098699640102,269,1
XRCC3,---,++++++,NA,0.6837915535268432,0.7337733664896668,+,1,-0,0.4048956017702998,269,1
TDRD9,+-+,+-+++-,--++,0.6508661920281688,0.5493500467889705,-,1,-0,0.055535019,269,1
CYFIP1,--+,++++-+,+-+-,0.6479097725001924,0.5742711285517413,-,1,-0,0.059637453,269,1
FAN1,+-+,-+--++,-++-,0.70050026790487,0.7372573472732344,+,1,-0,0.2103488856634404,269,1
GOLGA8B,-+-,+---++,+-+-,0.5541697115126587,0.6933748170831053,+,1,-0,0.204977154,269,1
THBS1,+--,++----,NA,0.7171888325404807,0.674845971800113,-,1,-0,0.261280224,269,1
C15orf57,-+-,+-+++-,NA,0.7525497169423758,0.6117316635575094,-,1,-0,0.236187801,269,1
GCHFR,++-,+++++-,+-+-,0.6696369759084322,0.7940939640058196,+,1,-0,0.283523757,269,1
OIP5,-+-,NA,NA,0.6650191095358067,0.609259560800612,-,1,-0,0.7526663120677402,269,1
JMJD7-PLA2G4B,--+,--+-++,NA,0.7954749657457396,0.6330216831783256,-,1,-0,0.350841144,269,1
TTBK2,+-+,-++--+,NA,0.6502125168042551,0.7085928980869326,+,1,-0,0.225028986,269,1
EPB42,-++,+++-+-,NA,0.5619026895422231,0.8589470526503435,+,1,-0,0.409417011,269,1
MFAP1,+--,++-+--,---+,0.6344840237896554,0.5492036053541756,-,1,-0,0.067590637,269,1
DUOXA1,++-,NA,NA,0.5357112721394938,0.5537404001253513,+,1,-0,0.40442869639124945,269,1
SLC30A4,--+,--+-++,NA,0.8348230665342116,0.6818065419201217,-,1,-0,0.30588805,269,1
SQRDL,++-,++-+--,--++,0.803326945171194,0.8024673464218989,-,1,-0,0.264952715,269,1
TRPM7,--+,+---+-,NA,0.548013913582337,0.6681372466830446,+,1,-0,0.11179241,269,1
SPPL2A,-+-,+---+-,+++-,0.8531110574778518,0.5063597214016782,-,1,-0,0.15168736,269,1
CYP19A1,+-+,NA,NA,0.6146176105554614,0.6643391004615583,+,1,-0,0.7615305395589032,269,1
ARPP19,---,-++-++,NA,0.7262275670469099,0.7308837181466129,+,1,-0,0.289862469,269,1
RAB27A,-+-,++--++,NA,0.6336823981048446,0.7871203700724412,+,1,-0,0.131343586,269,1
C15orf65,+++,++--+-,NA,0.5066902566178644,0.939224729889808,+,1,-0,0.396708563,269,1
NEDD4,-++,++----,NA,0.7734096293246846,0.6662453275807557,-,1,-0,0.276010605,269,1
TEX9,-++,++-++-,NA,0.529049601427518,0.7267612446350125,+,1,-0,0.144313782,269,1
MNS1,-+-,---++-,+-++,0.8572213398417191,0.7050277745094853,-,1,-0,0.24321520762167054,269,1
POLR2M,---,-+-+++,++-+,0.5556576299279251,0.6483003007056359,+,1,-0,0.13695515,269,1
C2CD4B,-+-,NA,NA,0.687148414434531,0.6186768564685693,-,1,-0,0.8698988912084313,269,1
IGDCC4,--+,---+-+,NA,0.8765524995274048,0.6616724879601149,-,1,-0,0.298073484,269,1
RAB11A,+--,++++--,++++,0.543910791393248,0.7215670690171683,+,1,-0,0.11993928734403793,269,1
DIS3L,+--,++++-+,-+++,0.684159617469225,0.8813250230495436,+,1,-0,0.207297753,269,1
CCDC33,---,NA,-+-+,0.5826796371003624,0.5326371792395395,-,1,-0,0.129314513,269,1
CYP11A1,++-,+---+-,NA,0.7564119800348461,0.6038840481081711,-,1,-0,0.17458457,269,1
SCAMP2,-+-,-+---+,-+--,0.8460038691737816,0.553549862016287,-,1,-0,0.190689139,269,1
C15orf39,+--,--+++-,NA,0.8210892715016154,0.6741623499888632,-,1,-0,0.39901308,269,1
SNX33,-+-,+---+-,++--,0.779734236593272,0.577130901145136,-,1,-0,0.111172191,269,1
