gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_p,minp,Corrected_p,Bonferroni_meta_p
SIN3A,+-,+-+-,+-,0.0043119567466074725,0.9941939478235867,+,0.00862,2.0642956085589863,0.012896255,2.32,1
SH3PXD2B,--,++++,+-,0.00435421005155585,0.9681994459033899,+,0.00871,2.060060628314634,4.30618e-4,2.34,1
GJC1,-+,+-++,++,0.09761027383302327,0.004360545771708619,-,0.00872,2.0594291547904624,0.003109925,2.35,1
RPL41,-+,++++,-+,0.9743641099283267,0.004378797429466584,-,0.00876,2.0576151498723174,0.005995974,2.36,1
LST1,-+,++++,-+,0.9758049476647772,0.0043962887362908295,-,0.00879,2.055883796367121,0.025867041,2.37,1
ANK3,--,++++,+-,0.0044289018624667255,0.9542065420962884,+,0.00886,2.052673947230616,0.014592884,2.38,1
TTC5,+-,+++-,+-,0.004474712057693125,0.9224807491949448,+,0.00895,2.04820491010942,0.019200749,2.41,1
OTUB1,++,---+,--,0.7120368050291976,0.004477350057300936,-,0.00895,2.047948953729453,3.21067e-4,2.41,1
PTCD1,++,+--+,-+,0.8514581261853429,0.00448156681428233,-,0.00896,2.047540128767679,2.75562e-4,2.41,1
KCNAB3,-+,+--+,NA,0.8347515218259174,0.00448793983864376,-,0.00898,2.046922977817005,0.03002116428407633,2.41,1
NUP188,+-,+-++,+-,0.004501210606189085,0.824311376182993,+,0.009,2.0456406708096773,0.001046536,2.42,1
SMYD3,+-,--+-,--,0.5104871599745509,0.00450372829400449,-,0.00901,2.045397822309316,1.58052e-4,2.42,1
CNNM2,+-,+-+-,+-,0.004587699440110769,0.9558243664576037,+,0.00918,2.037375046671113,0.02300515,2.47,1
CFH,-+,--++,--,0.9999204953097212,0.0046062389235991845,-,0.00921,2.0356235434586534,0.030791292,2.48,1
CFH,-+,--++,-+,0.9999204953097212,0.0046062389235991845,-,0.00921,2.0356235434586534,0.030791292,2.48,1
MYL9,-+,+-++,++,0.8578104449028758,0.004620254507737527,-,0.00924,2.034304104913739,0.002376878350313861,2.49,1
PDE6H,-+,NA,NA,0.9988640116992955,0.00464254753411111,-,0.00929,2.032213645247524,0.03750247928182855,2.5,1
KLK1,++,+++-,+-,0.004664012081533874,0.9941253621613859,+,0.00933,2.0302103375986333,0.025661117,2.51,1
KLK1,++,-+--,+-,0.004664012081533874,0.9941253621613859,+,0.00933,2.0302103375986333,0.025661117,2.51,1
MARCH2,-+,---+,NA,0.9725702389045995,0.004673147822767246,-,0.00935,2.0293604853282416,0.0018842413362750632,2.51,1
GPATCH4,++,--++,-+,0.8875138267837864,0.004695796145515885,-,0.00939,2.027260769333095,0.010925281,2.53,1
PLEKHA2,+-,+++-,+-,0.00470351408222828,0.9961477671125111,+,0.00941,2.026547555704016,0.076874438,2.53,1
IFI27,-+,+-++,++,0.9796706684617128,0.004734467361575661,-,0.00947,2.023698877372688,0.0015733365889031613,2.55,1
PTHLH,-+,--++,--,0.9204571796072423,0.00481335537555947,-,0.00963,2.0165220770141814,0.00653612,2.59,1
SEMA3B,-+,++++,+-,0.004836881982801432,0.13452146691515893,+,0.00967,2.014404513359263,3.57584e-4,2.6,1
CALCOCO1,+-,+-+-,++,0.004840008692661658,0.31560662147182983,+,0.00968,2.014123862697474,0.002503558,2.6,1
FAM110D,-+,-+++,NA,0.9559956691900415,0.0048530996818250145,-,0.00971,2.012950792595852,0.0043216731171896346,2.61,1
UHMK1,+-,-+--,--,0.004854275388533674,0.480776134268677,+,0.00971,2.0128455936239975,0.011061838,2.61,1
EDN1,+-,+-++,+-,0.004871140402975863,0.8467351715492996,+,0.00974,2.011339356727115,9.17416e-4,2.62,1
TRPV6,-+,++++,+-,0.004912701291163655,0.34008537776634123,+,0.00983,2.0076496459702136,0.005795014,2.64,1
ZSWIM6,+-,++-+,+-,0.00491693063188145,0.995569225166615,+,0.00983,2.0072759230345936,0.005168071,2.65,1
ABHD3,--,-+--,-+,0.5510305247176567,0.0050135918664792655,-,0.01,1.9988210271969282,0.002382678,2.7,1
RPS28,++,--++,++,0.4996603394116025,0.00504498723249372,-,0.0101,1.996109932844267,0.013268071,2.71,1
NEDD4L,+-,----,+-,0.005103982917641455,0.9822640066536739,+,0.0102,1.9910607921469077,0.004145599,2.75,1
HS3ST1,-+,---+,-+,0.9969606806575076,0.005114708470380826,-,0.0102,1.9901491196237378,0.023546297511502265,2.75,1
SLC9A3R2,-+,+-++,--,0.9455641528036033,0.0051186571293535925,-,0.0102,1.9898139648066475,0.015404996251878782,2.75,1
EBF3,-+,NA,NA,0.998745432827678,0.005175732822755798,-,0.0104,1.98499815487431,0.042439847528844075,2.78,1
MACF1,+-,++++,+-,0.005188424827041075,0.982159419189343,+,0.0104,1.9839344755349853,0.022349532,2.79,1
KMO,-+,---+,NA,0.9627968231833066,0.005209891484786192,-,0.0104,1.9821413267273502,0.013332938,2.8,1
PTGS2,--,----,NA,0.5254046693022604,0.005219615345472487,-,0.0104,1.9813315050682403,2.67881e-4,2.81,1
SLC11A2,--,+++-,+-,0.00522440107176912,0.9811551123711606,+,0.0104,1.98093349445911,0.030839419,2.81,1
RSPO3,-+,++--,-+,0.4771878956282471,0.0052259234894033325,-,0.0105,1.9808069572250753,0.004160955,2.81,1
FUOM,++,+-++,NA,0.9304874777356813,0.005245704253362023,-,0.0105,1.9791662024037442,0.0011428162466805953,2.82,1
HCFC1R1,++,--++,-+,0.7123208853138808,0.005249361396134818,-,0.0105,1.978863531216524,0.028572316823322345,2.82,1
TPH1,-+,-+++,NA,0.9952966959213159,0.005311104001145994,-,0.0106,1.9737851985520565,0.013918254,2.86,1
C1orf53,++,NA,--,0.9036259834870206,0.005324445603304262,-,0.0106,1.972695609870355,9.07772e-4,2.86,1
LSM5,++,+++-,-+,0.4809330723443831,0.0053267802178548216,-,0.0107,1.9725052261060934,0.001827154,2.87,1
QPRT,-+,++++,-+,0.8555759267266518,0.005357554183247383,-,0.0107,1.9700034323932476,0.01302693215109486,2.88,1
FAM163A,+-,---+,NA,0.005366892332274007,0.6550634318325046,+,0.0107,1.9692471215454073,0.009317060512717676,2.89,1
OR52B6,+-,NA,NA,0.005376300572548079,0.9846685346683577,+,0.0108,1.9684864635331794,0.007726954774983776,2.89,1
MYT1,+-,--++,+-,0.005392146767502363,0.35419580564920355,+,0.0108,1.9672082996943405,0.007933895,2.9,1
VAPA,+-,-+--,+-,0.005413329466037602,0.9947674343141494,+,0.0108,1.9655055444114475,0.018810019,2.91,1
TNFRSF14,-+,+-+-,-+,0.38881143616474695,0.005443119922475654,-,0.0109,1.9631221015648392,0.009081094359067392,2.93,1
CD38,+-,++--,NA,0.005510508755137972,0.9878213451357604,+,0.011,1.9577783075987136,0.008502587,2.96,1
HOXD8,-+,NA,NA,0.9970315193966472,0.005510662052160461,-,0.011,1.9577662261144273,0.019830387503456195,2.96,1
WASF2,-+,++-+,+-,0.005518150079027588,0.6472317948910055,+,0.011,1.9571764963756753,1.8015e-4,2.97,1
TROVE2,-+,++--,++,0.005611545321598732,0.5436997215051743,+,0.0112,1.9498875294922269,3.95693e-4,3.02,1
CMTM1,-+,--+-,--,0.8602395620946129,0.005623796745412393,-,0.0112,1.9489403882597,2.1573e-4,3.03,1
BIN1,-+,++++,++,0.0056477480085072316,0.37302711273535094,+,0.0113,1.9470946932321131,2.08146e-4,3.04,1
ATG7,--,+-++,--,0.5836418592000467,0.005668058800734736,-,0.0113,1.9455356573438412,1.17509e-4,3.05,1
INIP,++,++--,+-,0.005682959080724613,0.9780216867372576,+,0.0114,1.944395475350849,0.006741667,3.06,1
ADAM33,-+,--++,++,0.9713836303880099,0.005687175375966153,-,0.0114,1.944073383497251,0.029252023870609836,3.06,1
HIGD1B,-+,---+,++,0.7883025125106333,0.0057270888095772386,-,0.0115,1.9410360865954353,0.0065347419128563445,3.08,1
LIX1,+-,++--,+-,0.0057339567351478386,0.9986153992826383,+,0.0115,1.9405155926277926,0.012436744,3.08,1
LUM,--,--+-,NA,0.8884914111892671,0.005744628922471061,-,0.0115,1.9397080239014581,0.006869709216111024,3.09,1
FZD4,+-,++-+,++,0.005810057051702087,0.9757713960866814,+,0.0116,1.9347896073815316,9.01498e-4,3.13,1
C8orf44-SGK3,+-,+--+,NA,0.005810392871377377,0.8588090366401679,+,0.0116,1.9347645060071617,5.510731252920803e-4,3.13,1
MYO1C,-+,+-++,++,0.10454555207061438,0.005818627342294068,-,0.0116,1.9341494609195267,0.002695037,3.13,1
FIGNL1,+-,--+-,--,0.005832323134990536,0.24625969138932216,+,0.0117,1.9331284266365885,0.009286944863492208,3.14,1
PTGDR2,-+,+-++,NA,0.9971598882949079,0.005841338683779444,-,0.0117,1.9324576167519816,0.013951018700120974,3.14,1
SLC41A3,+-,---+,-+,0.7050050342068087,0.005859462406852239,-,0.0117,1.9311122320803193,0.00217809,3.15,1
RCVRN,-+,--++,NA,0.9931939640527159,0.005878359230093056,-,0.0118,1.9297138817896142,0.008681864823430472,3.16,1
STAP2,-+,----,-+,0.9618345552528427,0.005879454746269594,-,0.0118,1.9296329523527922,0.014191867617767214,3.16,1
RPLP2,++,--++,NA,0.780357745251137,0.005976856812589992,-,0.012,1.922497152759812,0.033820246,3.22,1
PRG2,--,+-++,+-,0.0059876971291030895,0.5687725393524842,+,0.012,1.9217101796800125,4.00562e-4,3.22,1
AQP4,+-,++--,+-,0.006003980359410516,0.995463844579499,+,0.012,1.920530741453258,0.003551867,3.23,1
IMPAD1,+-,-+--,--,0.0060473155190602585,0.9897701477298441,+,0.0121,1.9174073757975458,0.01865276259506051,3.25,1
LRRC4C,+-,---+,-+,0.6759072417338372,0.006060918002892675,-,0.0121,1.9164315957809055,0.005237172,3.26,1
TSGA10,-+,++++,NA,0.05291216226153798,0.006075547408389531,-,0.0122,1.9153845902578432,1.63682e-4,3.27,1
SRRM4,++,---+,+-,0.006075578950324643,0.35976768387474173,+,0.0122,1.915382335571658,5.02996e-4,3.27,1
OR8S1,-+,++++,NA,0.9426632313949723,0.0060984336297871655,-,0.0122,1.913751702652306,0.002488946,3.28,1
RAB5B,+-,++++,+-,0.006102963877110147,0.8056763428837532,+,0.0122,1.9134292049214807,0.005362172,3.28,1
H3F3B,++,+++-,+-,0.006115944652001488,0.9727845721516346,+,0.0122,1.9125064578506585,9.89139e-4,3.29,1
APOC4,-+,NA,NA,0.9954969435439709,0.006122027825155616,-,0.0122,1.9120747051635498,0.017486424292179746,3.29,1
MTTP,+-,+++-,NA,0.0061553547915342436,0.9731778192137185,+,0.0123,1.9097169138331354,0.006819702,3.31,1
MBL2,++,+-++,+-,0.006170061291180726,0.4760121330791585,+,0.0123,1.9086805261553914,4.00562e-4,3.32,1
SLC7A14,+-,-+--,--,0.00619271350091936,0.7471769178123095,+,0.0124,1.907089016018348,0.07801108970726725,3.33,1
EBF1,-+,-+++,NA,0.9987411770534659,0.006195913989505103,-,0.0124,1.906864624000075,0.01639654385265603,3.33,1
TPSB2,-+,NA,NA,0.9667346251780486,0.006222920220338417,-,0.0124,1.9049757710984374,0.006228541983341123,3.35,1
INAFM2,NA,----,NA,0.006226958489966365,0.20599644123018912,+,0.0125,1.904694033690681,0.006520394,3.35,1
GRAP,-+,+-++,NA,0.9795616763508566,0.006227118666732123,-,0.0125,1.904682862427708,0.004069021806724267,3.35,1
DACT3,-+,+---,-+,0.973102821253637,0.006229343887026302,-,0.0125,1.904527697845325,0.006991573,3.35,1
GUK1,-+,---+,-+,0.9984004572530554,0.006258554367678386,-,0.0125,1.9024959750623678,0.021345056,3.37,1
SLC27A2,+-,--+-,-+,0.006274604399544131,0.6676567195992478,+,0.0125,1.901383654662775,0.003169608443358047,3.38,1
GIMAP1,-+,++++,NA,0.7696944962770826,0.00628925266886702,-,0.0126,1.900370961604541,0.002590756808104264,3.38,1
PPP1R16A,++,--++,-+,0.951429550960342,0.006316324202631881,-,0.0126,1.89850559107441,0.003731648,3.4,1
ARNTL,+-,--++,--,0.12663065944186896,0.006321586052976374,-,0.0126,1.8981439501614676,0.002862079,3.4,1
P4HA1,--,++--,--,0.006354437478729556,0.15368493075224884,+,0.0127,1.8958928933006904,0.022217884,3.42,1
CUX2,-+,---+,+-,0.7360874957509259,0.006376307956234071,-,0.0128,1.8944007203420397,0.030477431,3.43,1
NMU,-+,NA,-+,0.9883515569406904,0.0063874390112360025,-,0.0128,1.8936432379189037,0.039917641838352724,3.44,1
AFAP1L1,-+,+-++,NA,0.9678368645848354,0.006422787442695508,-,0.0128,1.8912464547323053,0.032682893,3.46,1
ACOT7,++,---+,--,0.7286104783597417,0.006428117198972091,-,0.0129,1.8908862180115351,1.70599e-4,3.46,1
UNC5C,--,++--,NA,0.006438445405672554,0.9829945414400776,+,0.0129,1.890188986858319,0.019370888,3.46,1
TBC1D4,--,+-++,++,0.4285551108051692,0.00645991450352638,-,0.0129,1.8887432341570995,0.015892978,3.48,1
GFRA4,-+,NA,NA,0.9948277497847623,0.0064630160407709745,-,0.0129,1.888534770522324,0.017237184880234707,3.48,1
ACVR1B,+-,--++,+-,0.006472880001758037,0.8952476832910858,+,0.0129,1.8878724484624396,0.021268727,3.48,1
THEM6,++,---+,--,0.9176269755003463,0.006483710181733181,-,0.013,1.887146410449343,4.5515e-4,3.49,1
POGZ,--,+-++,+-,0.006504661352039837,0.7069201455904908,+,0.013,1.885745313241461,3.41011e-4,3.5,1
APH1A,++,-++-,+-,0.006511442523008718,0.866221279081503,+,0.013,1.885292792974667,1.72846e-4,3.5,1
ANTXRL,-+,NA,NA,0.9922916994460653,0.006525266734365935,-,0.0131,1.8843717352382525,0.013913209506767664,3.51,1
CAV1,-+,+-++,++,0.9115872991630691,0.0065357753717469975,-,0.0131,1.8836728868347887,0.020816517346652838,3.52,1
PRB3,+-,NA,++,0.006559724992777578,0.8781739800970703,+,0.0131,1.8820843717625995,0.002919757,3.53,1
ZDHHC20,+-,++--,+-,0.006582764396975133,0.9995625208199078,+,0.0132,1.8805616927536892,0.032400094,3.54,1
NDUFC2,++,-+--,-+,0.780929484530821,0.0065960448750386124,-,0.0132,1.8796864027068745,8.24813e-4,3.55,1
TMEM150B,-+,NA,NA,0.9896352873327428,0.006600022305110998,-,0.0132,1.8794246010713842,0.01202514463403208,3.55,1
IFIT1B,+-,NA,NA,0.0066082294892463415,0.9864699594093228,+,0.0132,1.8788848876715845,0.010476244408348163,3.56,1
FBXO18,+-,--+-,+-,0.006626431373525711,0.9908540470281054,+,0.0133,1.8776902997680727,0.007233146,3.57,1
AKR1C1,-+,+-++,-+,0.9983758431953663,0.006645702838154196,-,0.0133,1.8764290863874853,0.029191573,3.58,1
TRRAP,--,+-++,+-,0.006665135139788045,0.8052495788835038,+,0.0133,1.8751610449043348,0.001247753,3.59,1
PCDHB8,+-,++++,NA,0.0066709674921723965,0.6396607719669499,+,0.0133,1.8747811800085061,0.017158491,3.59,1
ZC3H12C,+-,-+--,NA,0.0067057297910855405,0.7993503970099529,+,0.0134,1.872523954886046,0.00560833539605875,3.61,1
RPS15,++,+--+,-+,0.8913046937294559,0.006720381067160989,-,0.0134,1.871576104693934,0.009500094,3.62,1
TNFAIP8L2-SCNM1,-+,-++-,--,0.8812898385488817,0.006727304890862019,-,0.0135,1.8711288933741392,0.002148675980102305,3.62,1
SCNM1,-+,-++-,--,0.8812898385488817,0.006727304890862019,-,0.0135,1.8711288933741392,0.002148675980102305,3.62,1
IFI35,-+,++-+,++,0.7889635162772112,0.0067403543521759295,-,0.0135,1.8702872755826918,0.015743706,3.63,1
TESPA1,-+,+--+,--,0.9454134816035693,0.006741661849586766,-,0.0135,1.8702030390851365,0.03771560171092608,3.63,1
COPRS,++,-++-,--,0.8699438773374235,0.0067468667453480825,-,0.0135,1.869867871671685,5.70787e-4,3.63,1
AKAP1,+-,+-++,-+,0.877198151333719,0.006760714751607629,-,0.0135,1.8689773917864052,0.006606367,3.64,1
ADAMTS15,-+,--++,NA,0.9990726391869166,0.006762686000100682,-,0.0135,1.8688507812740385,0.021887535,3.64,1
ANKRD37,--,+---,+-,0.006772408105369257,0.8231163008197714,+,0.0135,1.868226883521446,0.025055993,3.64,1
ICE1,+-,-+--,+-,0.006788282608076965,0.99714930240851,+,0.0136,1.867210089875193,0.012214045,3.65,1
GUF1,+-,-+--,-+,0.006807937879499991,0.3270014778680698,+,0.0136,1.8659544200552354,0.012553861,3.66,1
PCBP4,-+,+-++,++,0.006863286044824173,0.3426122607419349,+,0.0137,1.8624379047459554,1.92978e-4,3.69,1
ITGA9,--,++--,+-,0.006896718535810004,0.9942269075247926,+,0.0138,1.8603275021166712,0.005391384,3.71,1
RICTOR,--,+++-,--,0.006919933619860591,0.704083027558303,+,0.0138,1.858868075871533,0.002004963,3.72,1
SYNGR4,-+,NA,NA,0.953424732905508,0.006925425311530424,-,0.0139,1.858523554429306,0.005985723054944983,3.73,1
SLC5A4,-+,--++,NA,0.9939687151353949,0.006943883824002482,-,0.0139,1.8573675581550142,0.00147793,3.74,1
KIF12,++,--++,NA,0.7930172257358727,0.006953988897286259,-,0.0139,1.8567360113812383,0.006282339,3.74,1
COL3A1,-+,--+-,NA,0.9942521908484253,0.006962703129189036,-,0.0139,1.8561921259066112,0.05563969884188497,3.75,1
CYP7B1,+-,++--,NA,0.0069878301818355505,0.9990265110563376,+,0.014,1.8546276621161228,0.037544775,3.76,1
KRTAP10-11,-+,NA,NA,0.9553090371924193,0.006988329788331986,-,0.014,1.854596612622545,0.006169588069482373,3.76,1
MAGEL2,+-,NA,--,0.006989357992182171,0.9362241152736395,+,0.014,1.8545327188990302,0.001700094,3.76,1
AADAT,-+,+-++,--,0.9063234474681023,0.006990014469043999,-,0.014,1.854491929617596,0.001020412,3.76,1
TRAK1,+-,--+-,+-,0.007017824374640647,0.9589218360781007,+,0.014,1.8527675088064224,5.99064e-4,3.78,1
LRRC4,+-,---+,--,0.7385654289055954,0.007025338926612283,-,0.0141,1.8523027233878187,0.00586899,3.78,1
EPX,+-,NA,NA,0.007071139636427924,0.9885684676604738,+,0.0141,1.8494805908324734,0.012391475293862537,3.8,1
SMIM24,-+,---+,NA,0.984472806317177,0.007088014472155081,-,0.0142,1.8484454087230127,0.004240653623446402,3.81,1
CDV3,+-,++--,+-,0.007092841041146053,0.9970301850440932,+,0.0142,1.8481497774251292,0.003819195,3.82,1
MYO1F,-+,++++,-+,0.7689400391876279,0.007110115141233581,-,0.0142,1.8470933705826957,0.011446059163530614,3.83,1
HPSE2,-+,++++,NA,0.7398672973819949,0.00714753560894955,-,0.0143,1.8448136766499206,0.0013810861694304119,3.85,1
CXCL3,+-,NA,NA,0.007159285502258265,0.9962759480886113,+,0.0143,1.84410032251841,0.024167561512078,3.85,1
NUPL1,+-,-+--,+-,0.007168567565593104,0.9960354524182786,+,0.0143,1.843537621403058,0.012004700073190907,3.86,1
ANKRD6,--,+--+,-+,0.813307635775625,0.007176623625021239,-,0.0144,1.843049833896173,0.001338296,3.86,1
CENPV,-+,--++,NA,0.9764697812724377,0.007203553269357456,-,0.0144,1.8414232322635797,0.016842287,3.88,1
SUSD1,+-,--++,-+,0.3460041287275059,0.0072193838728961245,-,0.0144,1.8404698693729122,0.026885247,3.88,1
ELOF1,++,--++,++,0.9356632316820961,0.00723496832055343,-,0.0145,1.839533370503486,0.005875046197665557,3.89,1
PCGF5,+-,++-+,+-,0.007235197415256642,0.997625251818119,+,0.0145,1.8395196188205731,0.013951167,3.89,1
MRPL21,-+,-+++,--,0.9122542866710163,0.007250784257488431,-,0.0145,1.8385850211748074,0.046531462,3.9,1
ADAMTS13,-+,--++,NA,0.999841983691853,0.007286043496850014,-,0.0146,1.8364782447337789,0.047656591,3.92,1
IGSF11,--,+-++,+-,0.00729588144142248,0.974755274341145,+,0.0146,1.8358922362736565,0.004253184,3.93,1
POP4,-+,+++-,-+,0.9306898182763081,0.007343606356111121,-,0.0147,1.833060615275548,0.003713015,3.95,1
IFNA2,-+,NA,NA,0.957341349928284,0.007354180437412271,-,0.0147,1.832435723104081,0.006691636533539762,3.96,1
MBP,-+,+-++,+-,0.0073899057734494724,0.19605908485462178,+,0.0148,1.8303311034691816,4.00562e-4,3.98,1
SFTPD,++,--+-,--,0.2879591783760879,0.007418842959560095,-,0.0148,1.828633826208061,0.004603362,3.99,1
CEP85,+-,+++-,--,0.0074402351018703706,0.964434344071221,+,0.0149,1.8273833454256507,0.023503933,4,1
ZNF107,+-,++--,NA,0.007460656240790796,0.9869968111462626,+,0.0149,1.8261929745551102,0.018993749716439027,4.01,1
PPP1R16B,+-,---+,+-,0.007474734583096012,0.3655954326724925,+,0.0149,1.8253742282282874,0.007634457,4.02,1
INO80E,-+,+-++,NA,0.9989844040934487,0.0074889424496953,-,0.015,1.8245495111611603,0.034873148,4.03,1
PRSS44,-+,NA,NA,0.9779581550028567,0.007543805999063651,-,0.0151,1.8213794930345686,0.009539291574530278,4.06,1
DBX2,++,++-+,NA,0.007557332377022805,0.8698056627129171,+,0.0151,1.8206014811082432,0.010488328,4.07,1
ALKBH5,+-,---+,--,0.007577735291226565,0.9577309549975667,+,0.0152,1.8194305740974317,0.007643727,4.08,1
PDE4C,-+,--+-,+-,0.3735443069936719,0.007636985554258763,-,0.0153,1.8160480352224393,0.00293972,4.11,1
PTCHD4,-+,--++,NA,0.9988610315746433,0.00764535163328188,-,0.0153,1.815572539586756,0.014927062,4.11,1
BHLHE41,+-,++-+,NA,0.007651158003066241,0.9611794351801709,+,0.0153,1.815242833720738,0.005542234,4.12,1
AVPR1B,-+,NA,--,0.9456373282295607,0.007658832112184759,-,0.0153,1.8148074547952482,0.010134457,4.12,1
KCNIP2,+-,-++-,-+,0.5371069074049961,0.007691365063883965,-,0.0154,1.8129665790858847,7.48034e-4,4.14,1
NDUFA4L2,-+,+-++,+-,0.9226176556586059,0.007692488970256244,-,0.0154,1.8129031221217922,0.0018437250615655862,4.14,1
SLC16A13,-+,NA,NA,0.9736241244996638,0.007707478798257955,-,0.0154,1.8120576655936185,0.008941434189423834,4.15,1
NFYB,+-,-+-+,+-,0.007708160920132418,0.9614137818439845,+,0.0154,1.8120192316691535,0.01238736,4.15,1
BTLA,-+,NA,NA,0.9977996667582973,0.0077290608208168765,-,0.0155,1.8108432795143394,0.04343553656985326,4.16,1
ZNF606,--,+++-,+-,0.007746995012306894,0.9710478639086164,+,0.0155,1.809836727977955,0.00672047,4.17,1
SLFN14,-+,NA,NA,0.9930464680377119,0.007757608773276937,-,0.0155,1.8092421305789756,0.01820743389069741,4.17,1
GABRB3,+-,-+--,+-,0.0077608210263430165,0.9808568806486831,+,0.0155,1.809062336125669,0.009811985,4.18,1
C17orf58,+-,-++-,-+,0.45316904238823064,0.007767458832964943,-,0.0155,1.8086910441358865,4.32303e-4,4.18,1
EPT1,+-,-+--,NA,0.007836610691649839,0.9965068202293065,+,0.0157,1.804841731980221,0.03714845687636511,4.22,1
CLCN3,+-,-+--,--,0.007905271345517401,0.9929908692956423,+,0.0158,1.8010532228143565,0.03872430227454738,4.25,1
CCDC90B,-+,-+++,-+,0.9150895365794026,0.007906274422023978,-,0.0158,1.8009981199675227,0.004704494,4.25,1
SNRPD2,++,-+++,-+,0.9720617038915629,0.007935026392432779,-,0.0159,1.7994216287500215,0.002727528,4.27,1
UBE2E3,+-,-++-,--,0.5222724397386999,0.007937888483114157,-,0.0159,1.7992650109878972,0.001145225,4.27,1
DCST1,++,NA,NA,0.5753371909857898,0.00798583524308407,-,0.016,1.7966496583772178,0.0026450715311294136,4.3,1
GADD45GIP1,++,--++,-+,0.9646246475462561,0.00798602554656536,-,0.016,1.7966393092071489,0.023019174,4.3,1
SIGLEC1,-+,--++,NA,0.9905192272003879,0.00798742163734387,-,0.016,1.7965633939064745,0.021074951873730572,4.3,1
C2orf47,-+,-++-,--,0.7064289927591321,0.007988201301154258,-,0.016,1.7965210038610704,3.17135e-4,4.3,1
TJP1,--,++++,++,0.008021822370949455,0.7722968427477446,+,0.016,1.7946969632661292,4.99625e-4,4.32,1
CPNE6,++,-++-,-+,0.8941650466564871,0.008023533929636032,-,0.016,1.794604310852318,0.001487547,4.32,1
SLC19A2,+-,----,--,0.008029635928791367,0.6141823282391027,+,0.0161,1.7942741499292427,0.002849020813737122,4.32,1
PDZD9,-+,++++,NA,0.5857267884759894,0.008035736204583272,-,0.0161,1.7939443329514786,0.001992335,4.32,1
ANGPTL7,+-,NA,NA,0.00804096319451431,0.9816966447954998,+,0.0161,1.793661930089094,0.011294479482549918,4.33,1
CUTA,++,-+--,-+,0.6741511678595915,0.008064766960738112,-,0.0161,1.7923781817899271,0.001009457,4.34,1
NFE2L1,+-,+++-,+-,0.008085423672475995,0.9916012040805784,+,0.0162,1.7912672226665545,0.004343071,4.35,1
